time,lat,long,light,temp
"Jul 6 2009 14:19:55",42.31395,-71.03928,75.00,36.90
"Jul 6 2009 14:19:56",42.31395,-71.039276,75.00,36.90
"Jul 6 2009 14:19:57",42.313942,-71.03927,75.00,36.90
"Jul 6 2009 14:19:58",42.313942,-71.039276,75.00,36.90
"Jul 6 2009 14:19:59",42.31393,-71.03927,75.00,38.29
"Jul 6 2009 14:20:00",42.313942,-71.039276,75.00,38.29
"Jul 6 2009 14:20:01",42.313942,-71.039276,75.00,38.29
"Jul 6 2009 14:20:02",42.313942,-71.03927,74.00,38.29
"Jul 6 2009 14:20:03",42.313942,-71.03927,74.00,38.29
"Jul 6 2009 14:20:04",42.313942,-71.03927,74.00,38.29
"Jul 6 2009 14:20:05",42.31393,-71.03925,75.00,38.29
"Jul 6 2009 14:20:06",42.313942,-71.03925,75.00,38.29
"Jul 6 2009 14:20:08",42.313957,-71.03928,75.00,38.29
"Jul 6 2009 14:20:09",42.31398,-71.039314,74.00,38.29
"Jul 6 2009 14:20:10",42.313988,-71.03934,75.00,38.29
"Jul 6 2009 14:20:11",42.313988,-71.039345,74.00,38.29
"Jul 6 2009 14:20:12",42.313988,-71.03936,74.00,38.29
"Jul 6 2009 14:20:13",42.314,-71.03936,75.00,38.29
"Jul 6 2009 14:20:14",42.314,-71.039375,75.00,39.67
"Jul 6 2009 14:20:15",42.314007,-71.03938,74.00,39.67
"Jul 6 2009 14:20:16",42.314014,-71.03939,74.00,39.67
"Jul 6 2009 14:20:17",42.314022,-71.03939,74.00,39.67
"Jul 6 2009 14:20:18",42.31403,-71.0394,74.00,39.67
"Jul 6 2009 14:20:19",42.314037,-71.039406,74.00,39.67
"Jul 6 2009 14:20:20",42.314037,-71.03941,74.00,39.67
"Jul 6 2009 14:20:21",42.314037,-71.03942,74.00,39.67
"Jul 6 2009 14:20:23",42.314037,-71.03944,74.00,39.67
"Jul 6 2009 14:20:24",42.314045,-71.03944,75.00,39.67
"Jul 6 2009 14:20:25",42.314045,-71.03944,75.00,41.05
"Jul 6 2009 14:20:26",42.314045,-71.039444,74.00,41.05
"Jul 6 2009 14:20:27",42.314045,-71.03944,74.00,41.05
"Jul 6 2009 14:20:28",42.314053,-71.03944,74.00,41.05
"Jul 6 2009 14:20:29",42.31407,-71.03944,75.00,41.05
"Jul 6 2009 14:20:30",42.314087,-71.03946,75.00,41.05
"Jul 6 2009 14:20:31",42.314102,-71.0395,75.00,41.05
"Jul 6 2009 14:20:32",42.31411,-71.039505,75.00,41.05
"Jul 6 2009 14:20:33",42.31412,-71.03952,75.00,41.05
"Jul 6 2009 14:20:34",42.31413,-71.03952,73.00,41.05
"Jul 6 2009 14:20:35",42.31413,-71.03953,75.00,41.05
"Jul 6 2009 14:20:36",42.314137,-71.039536,75.00,41.05
"Jul 6 2009 14:20:38",42.31415,-71.03954,75.00,41.05
"Jul 6 2009 14:20:39",42.31416,-71.03955,75.00,41.05
"Jul 6 2009 14:20:40",42.31416,-71.03955,75.00,41.05
"Jul 6 2009 14:20:41",42.314167,-71.03956,75.00,41.05
"Jul 6 2009 14:20:42",42.314167,-71.039566,75.00,41.05
"Jul 6 2009 14:20:43",42.314175,-71.039566,75.00,41.05
"Jul 6 2009 14:20:44",42.314175,-71.039566,75.00,41.05
"Jul 6 2009 14:20:45",42.314186,-71.03957,75.00,41.05
"Jul 6 2009 14:20:46",42.314194,-71.03958,75.00,41.05
"Jul 6 2009 14:20:47",42.314194,-71.03958,75.00,41.05
"Jul 6 2009 14:20:48",42.314194,-71.03959,75.00,41.05
"Jul 6 2009 14:20:49",42.3142,-71.03959,75.00,41.05
"Jul 6 2009 14:20:50",42.31421,-71.0396,75.00,41.05
"Jul 6 2009 14:20:51",42.31421,-71.03959,75.00,41.05
"Jul 6 2009 14:20:53",42.3142,-71.03959,75.00,41.05
"Jul 6 2009 14:20:54",42.3142,-71.03958,75.00,41.05
"Jul 6 2009 14:20:55",42.314194,-71.03958,75.00,41.05
"Jul 6 2009 14:20:56",42.314194,-71.03957,75.00,41.05
"Jul 6 2009 14:20:57",42.3142,-71.03958,75.00,41.05
"Jul 6 2009 14:20:58",42.3142,-71.03959,75.00,41.05
"Jul 6 2009 14:20:59",42.3142,-71.03959,75.00,41.05
"Jul 6 2009 14:21:00",42.31421,-71.0396,75.00,41.05
"Jul 6 2009 14:21:01",42.31421,-71.0396,75.00,41.05
"Jul 6 2009 14:21:02",42.314224,-71.03962,75.00,41.05
"Jul 6 2009 14:21:03",42.314224,-71.03963,75.00,41.05
"Jul 6 2009 14:21:04",42.314243,-71.039635,75.00,41.05
"Jul 6 2009 14:21:05",42.314243,-71.039635,75.00,41.05
"Jul 6 2009 14:21:06",42.31425,-71.03964,75.00,41.05
"Jul 6 2009 14:21:08",42.31425,-71.03964,75.00,41.05
"Jul 6 2009 14:21:09",42.31425,-71.03964,75.00,41.05
"Jul 6 2009 14:21:10",42.31426,-71.03965,75.00,41.05
"Jul 6 2009 14:21:11",42.314266,-71.03966,75.00,41.05
"Jul 6 2009 14:21:12",42.314266,-71.03966,75.00,41.05
"Jul 6 2009 14:21:13",42.314274,-71.03966,75.00,41.05
"Jul 6 2009 14:21:14",42.314266,-71.03966,75.00,41.05
"Jul 6 2009 14:21:15",42.31426,-71.03965,75.00,41.05
"Jul 6 2009 14:21:16",42.31425,-71.03964,75.00,41.05
"Jul 6 2009 14:21:17",42.31426,-71.03965,75.00,41.05
"Jul 6 2009 14:21:18",42.31426,-71.03965,75.00,41.05
"Jul 6 2009 14:21:19",42.314266,-71.03966,75.00,41.05
"Jul 6 2009 14:21:20",42.31425,-71.03965,75.00,41.05
"Jul 6 2009 14:21:21",42.31426,-71.03965,75.00,41.05
"Jul 6 2009 14:21:23",42.314243,-71.03964,73.00,41.05
"Jul 6 2009 14:21:24",42.31423,-71.039635,75.00,41.05
"Jul 6 2009 14:21:25",42.314224,-71.039635,74.00,41.05
"Jul 6 2009 14:21:26",42.314217,-71.03963,75.00,41.05
"Jul 6 2009 14:21:27",42.314217,-71.03963,73.00,41.05
"Jul 6 2009 14:21:28",42.31421,-71.03963,75.00,41.05
"Jul 6 2009 14:21:29",42.3142,-71.039604,75.00,41.05
"Jul 6 2009 14:21:30",42.314194,-71.0396,75.00,41.05
"Jul 6 2009 14:21:31",42.314186,-71.03959,73.00,41.05
"Jul 6 2009 14:21:32",42.314175,-71.03958,75.00,41.05
"Jul 6 2009 14:21:33",42.314167,-71.03958,75.00,41.05
"Jul 6 2009 14:21:34",42.31416,-71.039566,75.00,41.05
"Jul 6 2009 14:21:35",42.314144,-71.03955,75.00,41.05
"Jul 6 2009 14:21:36",42.314137,-71.03954,72.00,41.05
"Jul 6 2009 14:21:37",42.31412,-71.03953,74.00,41.05
"Jul 6 2009 14:21:39",42.314095,-71.039474,74.00,41.05
"Jul 6 2009 14:21:40",42.31408,-71.03945,76.00,41.05
"Jul 6 2009 14:21:41",42.31407,-71.03944,73.00,41.05
"Jul 6 2009 14:21:42",42.314053,-71.03942,74.00,41.05
"Jul 6 2009 14:21:43",42.314045,-71.039406,75.00,41.05
"Jul 6 2009 14:21:44",42.314053,-71.03941,75.00,41.05
"Jul 6 2009 14:21:45",42.314064,-71.03941,74.00,41.05
"Jul 6 2009 14:21:46",42.31407,-71.03941,74.00,41.05
"Jul 6 2009 14:21:47",42.314064,-71.03942,72.00,41.05
"Jul 6 2009 14:21:48",42.314064,-71.03942,74.00,41.05
"Jul 6 2009 14:21:49",42.314053,-71.03942,74.00,41.05
"Jul 6 2009 14:21:50",42.314064,-71.03944,73.00,41.05
"Jul 6 2009 14:21:51",42.314053,-71.03942,72.00,41.05
"Jul 6 2009 14:21:52",42.314045,-71.0394,75.00,41.05
"Jul 6 2009 14:21:54",42.31403,-71.039375,75.00,41.05
"Jul 6 2009 14:21:55",42.31403,-71.03936,75.00,41.05
"Jul 6 2009 14:21:56",42.314022,-71.03935,74.00,41.05
"Jul 6 2009 14:21:57",42.314022,-71.039345,75.00,41.05
"Jul 6 2009 14:21:58",42.314022,-71.03933,75.00,41.05
"Jul 6 2009 14:21:59",42.314022,-71.03932,75.00,41.05
"Jul 6 2009 14:22:00",42.314022,-71.039314,75.00,41.05
"Jul 6 2009 14:22:01",42.314014,-71.03931,75.00,41.05
"Jul 6 2009 14:22:02",42.314014,-71.0393,75.00,41.05
"Jul 6 2009 14:22:03",42.314007,-71.03931,76.00,41.05
"Jul 6 2009 14:22:04",42.314007,-71.03931,75.00,41.05
"Jul 6 2009 14:22:05",42.314014,-71.039314,75.00,41.05
"Jul 6 2009 14:22:06",42.314014,-71.039314,76.00,41.05
"Jul 6 2009 14:22:07",42.314014,-71.03931,75.00,41.05
"Jul 6 2009 14:22:09",42.314007,-71.0393,76.00,42.44
"Jul 6 2009 14:22:10",42.314,-71.0393,76.00,42.44
"Jul 6 2009 14:22:11",42.314,-71.0393,75.00,42.44
"Jul 6 2009 14:22:12",42.314,-71.0393,76.00,42.44
"Jul 6 2009 14:22:13",42.313988,-71.03929,76.00,42.44
"Jul 6 2009 14:22:14",42.313988,-71.03929,75.00,42.44
"Jul 6 2009 14:22:15",42.31398,-71.03929,75.00,42.44
"Jul 6 2009 14:22:16",42.313988,-71.0393,75.00,42.44
"Jul 6 2009 14:22:17",42.31398,-71.0393,76.00,42.44
"Jul 6 2009 14:22:18",42.31398,-71.03929,75.00,42.44
"Jul 6 2009 14:22:19",42.31398,-71.03929,76.00,42.44
"Jul 6 2009 14:22:20",42.31398,-71.0393,76.00,42.44
"Jul 6 2009 14:22:21",42.31398,-71.0393,76.00,42.44
"Jul 6 2009 14:22:22",42.313988,-71.03932,75.00,42.44
"Jul 6 2009 14:22:24",42.313988,-71.039314,76.00,42.44
"Jul 6 2009 14:22:25",42.313988,-71.039314,75.00,42.44
"Jul 6 2009 14:22:26",42.313988,-71.03932,72.00,42.44
"Jul 6 2009 14:22:27",42.313988,-71.03932,75.00,42.44
"Jul 6 2009 14:22:28",42.313988,-71.039314,76.00,42.44
"Jul 6 2009 14:22:29",42.313988,-71.03932,75.00,42.44
"Jul 6 2009 14:22:30",42.313988,-71.03932,76.00,42.44
"Jul 6 2009 14:22:31",42.313988,-71.03932,76.00,42.44
"Jul 6 2009 14:22:32",42.313988,-71.03932,75.00,42.44
"Jul 6 2009 14:22:33",42.314,-71.03932,75.00,43.82
"Jul 6 2009 14:22:34",42.314,-71.03932,75.00,43.82
"Jul 6 2009 14:22:35",42.314,-71.03932,76.00,43.82
"Jul 6 2009 14:22:36",42.314,-71.03932,73.00,43.82
"Jul 6 2009 14:22:37",42.314014,-71.03934,76.00,43.82
"Jul 6 2009 14:22:39",42.314014,-71.03933,76.00,43.82
"Jul 6 2009 14:22:40",42.314014,-71.03934,76.00,43.82
"Jul 6 2009 14:22:41",42.314022,-71.039345,76.00,43.82
"Jul 6 2009 14:22:42",42.31403,-71.03936,76.00,43.82
"Jul 6 2009 14:22:43",42.31403,-71.03938,76.00,43.82
"Jul 6 2009 14:22:44",42.314037,-71.03939,76.00,43.82
"Jul 6 2009 14:22:45",42.314053,-71.0394,76.00,43.82
"Jul 6 2009 14:22:46",42.314064,-71.03941,76.00,43.82
"Jul 6 2009 14:22:47",42.31407,-71.03942,76.00,43.82
"Jul 6 2009 14:22:48",42.31408,-71.03943,76.00,43.82
"Jul 6 2009 14:22:49",42.314087,-71.039444,76.00,43.82
"Jul 6 2009 14:22:50",42.314095,-71.03945,76.00,43.82
"Jul 6 2009 14:22:51",42.314095,-71.03946,76.00,43.82
"Jul 6 2009 14:22:52",42.314102,-71.03947,76.00,43.82
"Jul 6 2009 14:22:53",42.314102,-71.039474,76.00,43.82
"Jul 6 2009 14:22:55",42.31412,-71.03948,75.00,43.82
"Jul 6 2009 14:22:56",42.31412,-71.03948,75.00,43.82
"Jul 6 2009 14:22:57",42.31412,-71.03948,76.00,43.82
"Jul 6 2009 14:22:58",42.31412,-71.0395,75.00,43.82
"Jul 6 2009 14:22:59",42.31413,-71.039505,76.00,43.82
"Jul 6 2009 14:23:00",42.31412,-71.0395,76.00,43.82
"Jul 6 2009 14:23:01",42.31412,-71.03948,76.00,43.82
"Jul 6 2009 14:23:02",42.31412,-71.039474,75.00,43.82
"Jul 6 2009 14:23:03",42.31412,-71.03948,75.00,43.82
"Jul 6 2009 14:23:04",42.31412,-71.03948,74.00,43.82
"Jul 6 2009 14:23:05",42.31411,-71.039474,75.00,43.82
"Jul 6 2009 14:23:06",42.314102,-71.03947,75.00,43.82
"Jul 6 2009 14:23:07",42.31411,-71.03947,75.00,42.44
"Jul 6 2009 14:23:08",42.31411,-71.03947,76.00,42.44
"Jul 6 2009 14:23:10",42.314087,-71.03945,75.00,42.44
"Jul 6 2009 14:23:11",42.314087,-71.03945,73.00,42.44
"Jul 6 2009 14:23:12",42.314087,-71.03945,73.00,42.44
"Jul 6 2009 14:23:13",42.314095,-71.03946,76.00,42.44
"Jul 6 2009 14:23:14",42.314102,-71.03947,76.00,42.44
"Jul 6 2009 14:23:15",42.31411,-71.03947,76.00,43.82
"Jul 6 2009 14:23:16",42.31412,-71.039474,75.00,43.82
"Jul 6 2009 14:23:17",42.31413,-71.03948,75.00,43.82
"Jul 6 2009 14:23:18",42.31412,-71.03948,75.00,43.82
"Jul 6 2009 14:23:19",42.31413,-71.03948,76.00,43.82
"Jul 6 2009 14:23:20",42.31412,-71.03948,76.00,43.82
"Jul 6 2009 14:23:21",42.314137,-71.03948,76.00,43.82
"Jul 6 2009 14:23:22",42.31415,-71.0395,73.00,43.82
"Jul 6 2009 14:23:23",42.31415,-71.03951,73.00,42.44
"Jul 6 2009 14:23:25",42.314167,-71.039536,73.00,42.44
"Jul 6 2009 14:23:26",42.31415,-71.03953,75.00,42.44
"Jul 6 2009 14:23:27",42.31413,-71.03952,76.00,43.82
"Jul 6 2009 14:23:28",42.31412,-71.03952,75.00,43.82
"Jul 6 2009 14:23:29",42.31412,-71.03953,75.00,43.82
"Jul 6 2009 14:23:30",42.314095,-71.039505,76.00,43.82
"Jul 6 2009 14:23:31",42.31408,-71.0395,76.00,43.82
"Jul 6 2009 14:23:32",42.31408,-71.03947,76.00,43.82
"Jul 6 2009 14:23:33",42.314095,-71.03946,76.00,43.82
"Jul 6 2009 14:23:34",42.314102,-71.03946,75.00,43.82
"Jul 6 2009 14:23:35",42.31411,-71.03947,76.00,43.82
"Jul 6 2009 14:23:36",42.314137,-71.03947,73.00,43.82
"Jul 6 2009 14:23:37",42.31415,-71.039444,76.00,43.82
"Jul 6 2009 14:23:38",42.31416,-71.03943,73.00,43.82
"Jul 6 2009 14:23:39",42.31416,-71.03941,76.00,42.44
"Jul 6 2009 14:23:41",42.31415,-71.0394,76.00,43.82
"Jul 6 2009 14:23:42",42.31413,-71.03939,73.00,43.82
"Jul 6 2009 14:23:43",42.31411,-71.03938,73.00,42.44
"Jul 6 2009 14:23:44",42.314102,-71.03938,73.00,42.44
"Jul 6 2009 14:23:45",42.314095,-71.03939,75.00,43.82
"Jul 6 2009 14:23:46",42.314102,-71.03938,76.00,43.82
"Jul 6 2009 14:23:47",42.314095,-71.03938,75.00,43.82
"Jul 6 2009 14:23:48",42.314087,-71.03939,75.00,42.44
"Jul 6 2009 14:23:49",42.314087,-71.03938,75.00,42.44
"Jul 6 2009 14:23:50",42.31408,-71.03936,75.00,42.44
"Jul 6 2009 14:23:51",42.314064,-71.039345,75.00,42.44
"Jul 6 2009 14:23:52",42.314045,-71.03934,75.00,42.44
"Jul 6 2009 14:23:53",42.31403,-71.03933,74.00,43.82
"Jul 6 2009 14:23:54",42.314022,-71.03934,75.00,43.82
"Jul 6 2009 14:23:56",42.314007,-71.03935,75.00,43.82
"Jul 6 2009 14:23:57",42.314007,-71.039375,75.00,43.82
"Jul 6 2009 14:23:58",42.314007,-71.0394,75.00,43.82
"Jul 6 2009 14:23:59",42.314014,-71.039406,75.00,43.82
"Jul 6 2009 14:24:00",42.314014,-71.039406,75.00,43.82
"Jul 6 2009 14:24:01",42.314007,-71.039406,76.00,43.82
"Jul 6 2009 14:24:02",42.314,-71.03941,75.00,43.82
"Jul 6 2009 14:24:03",42.314022,-71.03943,76.00,43.82
"Jul 6 2009 14:24:04",42.314022,-71.03941,74.00,42.44
"Jul 6 2009 14:24:05",42.314014,-71.039406,73.00,42.44
"Jul 6 2009 14:24:06",42.314014,-71.03938,73.00,42.44
"Jul 6 2009 14:24:07",42.314014,-71.03936,75.00,42.44
"Jul 6 2009 14:24:08",42.314014,-71.03934,73.00,42.44
"Jul 6 2009 14:24:09",42.314014,-71.03932,73.00,42.44
"Jul 6 2009 14:24:11",42.314007,-71.0393,73.00,42.44
"Jul 6 2009 14:24:12",42.314,-71.03928,73.00,42.44
"Jul 6 2009 14:24:13",42.314,-71.039276,73.00,42.44
"Jul 6 2009 14:24:14",42.314007,-71.039276,73.00,42.44
"Jul 6 2009 14:24:15",42.314007,-71.039276,73.00,42.44
"Jul 6 2009 14:24:16",42.314,-71.039276,73.00,42.44
"Jul 6 2009 14:24:17",42.313988,-71.03927,73.00,42.44
"Jul 6 2009 14:24:18",42.31398,-71.03926,73.00,42.44
"Jul 6 2009 14:24:19",42.313972,-71.03926,73.00,42.44
"Jul 6 2009 14:24:20",42.313965,-71.03924,73.00,41.05
"Jul 6 2009 14:24:21",42.313965,-71.03924,73.00,41.05
"Jul 6 2009 14:24:22",42.313957,-71.03923,73.00,41.05
"Jul 6 2009 14:24:23",42.313965,-71.03924,73.00,41.05
"Jul 6 2009 14:24:24",42.313965,-71.03924,73.00,41.05
"Jul 6 2009 14:24:25",42.313965,-71.03924,73.00,41.05
"Jul 6 2009 14:24:27",42.313942,-71.039215,72.00,41.05
"Jul 6 2009 14:24:28",42.31395,-71.03921,72.00,41.05
"Jul 6 2009 14:24:29",42.313942,-71.03921,72.00,41.05
"Jul 6 2009 14:24:30",42.31393,-71.03921,72.00,41.05
"Jul 6 2009 14:24:31",42.313942,-71.039215,72.00,41.05
"Jul 6 2009 14:24:32",42.31393,-71.039215,74.00,41.05
"Jul 6 2009 14:24:33",42.31393,-71.03922,73.00,41.05
"Jul 6 2009 14:24:34",42.313942,-71.03923,74.00,41.05
"Jul 6 2009 14:24:35",42.313957,-71.03923,73.00,41.05
"Jul 6 2009 14:24:36",42.313957,-71.03923,73.00,41.05
"Jul 6 2009 14:24:37",42.313942,-71.03924,73.00,41.05
"Jul 6 2009 14:24:38",42.313923,-71.03923,73.00,41.05
"Jul 6 2009 14:24:39",42.313915,-71.03923,74.00,41.05
"Jul 6 2009 14:24:40",42.313915,-71.03922,73.00,41.05
"Jul 6 2009 14:24:42",42.313908,-71.03923,72.00,41.05
"Jul 6 2009 14:24:43",42.313892,-71.03923,72.00,41.05
"Jul 6 2009 14:24:44",42.313892,-71.03924,72.00,41.05
"Jul 6 2009 14:24:45",42.313892,-71.03924,72.00,41.05
"Jul 6 2009 14:24:46",42.3139,-71.03926,72.00,41.05
"Jul 6 2009 14:24:47",42.313908,-71.03926,73.00,41.05
"Jul 6 2009 14:24:48",42.313908,-71.03926,72.00,41.05
"Jul 6 2009 14:24:49",42.313885,-71.03924,73.00,41.05
"Jul 6 2009 14:24:50",42.313892,-71.03923,73.00,41.05
"Jul 6 2009 14:24:51",42.313915,-71.03923,73.00,39.67
"Jul 6 2009 14:24:52",42.313923,-71.03922,73.00,39.67
"Jul 6 2009 14:24:53",42.313957,-71.03922,74.00,39.67
"Jul 6 2009 14:24:54",42.313965,-71.03923,74.00,39.67
"Jul 6 2009 14:24:55",42.313972,-71.03923,73.00,39.67
"Jul 6 2009 14:24:57",42.313957,-71.03922,73.00,39.67
"Jul 6 2009 14:24:58",42.313942,-71.039215,74.00,39.67
"Jul 6 2009 14:24:59",42.313942,-71.039215,73.00,39.67
"Jul 6 2009 14:25:00",42.313942,-71.039215,72.00,39.67
"Jul 6 2009 14:25:01",42.313957,-71.039215,72.00,39.67
"Jul 6 2009 14:25:02",42.313957,-71.039215,73.00,39.67
"Jul 6 2009 14:25:03",42.313965,-71.039215,74.00,41.05
"Jul 6 2009 14:25:04",42.314007,-71.03922,72.00,41.05
"Jul 6 2009 14:25:05",42.314022,-71.03921,72.00,41.05
"Jul 6 2009 14:25:06",42.314022,-71.03921,74.00,41.05
"Jul 6 2009 14:25:07",42.314045,-71.03921,75.00,41.05
"Jul 6 2009 14:25:08",42.314053,-71.039215,74.00,41.05
"Jul 6 2009 14:25:09",42.314053,-71.03924,74.00,41.05
"Jul 6 2009 14:25:10",42.314045,-71.03923,74.00,39.67
"Jul 6 2009 14:25:12",42.314037,-71.03922,73.00,39.67
"Jul 6 2009 14:25:13",42.31403,-71.03923,73.00,39.67
"Jul 6 2009 14:25:14",42.314022,-71.03923,73.00,39.67
"Jul 6 2009 14:25:15",42.314022,-71.03923,73.00,39.67
"Jul 6 2009 14:25:16",42.314007,-71.039215,75.00,39.67
"Jul 6 2009 14:25:17",42.31398,-71.03921,75.00,39.67
"Jul 6 2009 14:25:18",42.313965,-71.0392,76.00,39.67
"Jul 6 2009 14:25:19",42.313965,-71.0392,75.00,39.67
"Jul 6 2009 14:25:20",42.313957,-71.0392,75.00,39.67
"Jul 6 2009 14:25:21",42.313957,-71.0392,75.00,39.67
"Jul 6 2009 14:25:22",42.313957,-71.0392,73.00,39.67
"Jul 6 2009 14:25:23",42.313965,-71.039215,73.00,39.67
"Jul 6 2009 14:25:24",42.313957,-71.039215,73.00,39.67
"Jul 6 2009 14:25:25",42.313957,-71.03922,75.00,39.67
"Jul 6 2009 14:25:26",42.313972,-71.03922,75.00,39.67
"Jul 6 2009 14:25:28",42.313972,-71.03923,75.00,39.67
"Jul 6 2009 14:25:29",42.313965,-71.03924,75.00,39.67
"Jul 6 2009 14:25:30",42.313965,-71.03924,73.00,39.67
"Jul 6 2009 14:25:31",42.313957,-71.03923,74.00,39.67
"Jul 6 2009 14:25:32",42.31395,-71.03924,75.00,39.67
"Jul 6 2009 14:25:33",42.313942,-71.03925,75.00,39.67
"Jul 6 2009 14:25:34",42.31393,-71.03925,75.00,39.67
"Jul 6 2009 14:25:35",42.313923,-71.03926,75.00,39.67
"Jul 6 2009 14:25:36",42.313908,-71.03927,75.00,39.67
"Jul 6 2009 14:25:37",42.3139,-71.03927,75.00,41.05
"Jul 6 2009 14:25:38",42.313892,-71.03928,75.00,39.67
"Jul 6 2009 14:25:39",42.313885,-71.03929,75.00,39.67
"Jul 6 2009 14:25:40",42.313877,-71.03931,75.00,39.67
"Jul 6 2009 14:25:41",42.313877,-71.03934,75.00,39.67
"Jul 6 2009 14:25:43",42.313858,-71.03935,75.00,39.67
"Jul 6 2009 14:25:44",42.313866,-71.039375,75.00,39.67
"Jul 6 2009 14:25:45",42.313866,-71.03938,75.00,39.67
"Jul 6 2009 14:25:46",42.313885,-71.0394,74.00,39.67
"Jul 6 2009 14:25:47",42.313885,-71.03942,73.00,39.67
"Jul 6 2009 14:25:48",42.313877,-71.03943,72.00,39.67
"Jul 6 2009 14:25:49",42.313877,-71.03945,72.00,39.67
"Jul 6 2009 14:25:50",42.313877,-71.03946,72.00,39.67
"Jul 6 2009 14:25:51",42.313885,-71.03947,72.00,38.29
"Jul 6 2009 14:25:52",42.313885,-71.03947,72.00,38.29
"Jul 6 2009 14:25:53",42.313866,-71.039474,72.00,38.29
"Jul 6 2009 14:25:54",42.313858,-71.039474,72.00,38.29
"Jul 6 2009 14:25:55",42.313858,-71.039474,72.00,38.29
"Jul 6 2009 14:25:56",42.31385,-71.03947,72.00,38.29
