time,light
"11/7/2009 12:19:35",242.68
"11/7/2009 12:19:37",318.22
"11/7/2009 12:19:38",491.41
"11/7/2009 12:19:39",246.44
"11/7/2009 12:19:40",323.63
"11/7/2009 12:19:41",499.51
"11/7/2009 12:19:42",402.82
"11/7/2009 12:19:43",158.25
"11/7/2009 12:19:44",175.80
"11/7/2009 12:19:45",177.74
"11/7/2009 12:19:46",233.26
"11/7/2009 12:19:47",198.98
"11/7/2009 12:19:48",116.72
"11/7/2009 12:19:50",39.56
"11/7/2009 12:19:51",33.35
"11/7/2009 12:19:52",20.90
"11/7/2009 12:19:53",58.07
"11/7/2009 12:19:54",204.73
"11/7/2009 12:19:55",309.17
"11/7/2009 12:19:56",310.99
"11/7/2009 12:19:57",242.68
"11/7/2009 12:19:58",114.72
"11/7/2009 12:19:59",47.80
"11/7/2009 12:20:00",20.90
"11/7/2009 12:20:01",10.47
"11/7/2009 12:20:02",0.00
"11/7/2009 12:20:04",0.00
"11/7/2009 12:20:05",0.00
"11/7/2009 12:20:06",0.00
"11/7/2009 12:20:07",4.19
"11/7/2009 12:20:08",16.73
"11/7/2009 12:20:09",29.21
"11/7/2009 12:20:10",80.49
"11/7/2009 12:20:11",287.27
"11/7/2009 12:20:12",387.27
"11/7/2009 12:20:13",402.82
"11/7/2009 12:20:14",318.22
"11/7/2009 12:20:15",257.66
"11/7/2009 12:20:17",94.65
"11/7/2009 12:20:18",60.11
"11/7/2009 12:20:19",31.28
"11/7/2009 12:20:20",22.98
"11/7/2009 12:20:21",22.98
"11/7/2009 12:20:22",29.21
"11/7/2009 12:20:23",33.35
"11/7/2009 12:20:24",189.35
"11/7/2009 12:20:25",368.08
"11/7/2009 12:20:26",378.57
"11/7/2009 12:20:27",218.10
"11/7/2009 12:20:28",124.69
"11/7/2009 12:20:30",41.62
"11/7/2009 12:20:31",16.73
"11/7/2009 12:20:32",6.29
"11/7/2009 12:20:33",4.19
"11/7/2009 12:20:34",10.47
"11/7/2009 12:20:35",16.73
"11/7/2009 12:20:36",10.47
"11/7/2009 12:20:37",4.19
"11/7/2009 12:20:38",0.00
"11/7/2009 12:20:39",0.00
"11/7/2009 12:20:40",0.00
"11/7/2009 12:20:41",0.00
"11/7/2009 12:20:42",0.00
