time,light
"11/7/2009 12:19:25",259.52
"11/7/2009 12:19:26",261.39
"11/7/2009 12:19:27",283.59
"11/7/2009 12:19:28",150.40
"11/7/2009 12:19:29",339.76
"11/7/2009 12:19:30",74.40
"11/7/2009 12:19:31",84.55
"11/7/2009 12:19:33",20.90
"11/7/2009 12:19:34",6.29
"11/7/2009 12:19:35",37.49
"11/7/2009 12:19:36",173.86
"11/7/2009 12:19:37",310.99
"11/7/2009 12:19:38",278.07
"11/7/2009 12:19:39",276.22
"11/7/2009 12:19:40",307.36
"11/7/2009 12:19:41",237.04
"11/7/2009 12:19:42",263.25
"11/7/2009 12:19:43",369.83
"11/7/2009 12:19:44",218.10
"11/7/2009 12:19:45",8.38
"11/7/2009 12:19:46",0.00
"11/7/2009 12:19:48",0.00
"11/7/2009 12:19:49",4.19
"11/7/2009 12:19:50",4.19
"11/7/2009 12:19:51",2.10
"11/7/2009 12:19:52",2.10
"11/7/2009 12:19:53",6.29
"11/7/2009 12:19:54",10.47
"11/7/2009 12:19:55",0.00
"11/7/2009 12:19:56",2.10
"11/7/2009 12:19:57",162.16
"11/7/2009 12:19:58",383.80
"11/7/2009 12:19:59",414.81
"11/7/2009 12:20:00",399.38
"11/7/2009 12:20:01",378.57
"11/7/2009 12:20:02",355.75
"11/7/2009 12:20:04",380.32
"11/7/2009 12:20:05",385.54
"11/7/2009 12:20:06",362.80
"11/7/2009 12:20:07",362.80
"11/7/2009 12:20:08",102.70
"11/7/2009 12:20:09",0.00
"11/7/2009 12:20:10",0.00
"11/7/2009 12:20:11",0.00
"11/7/2009 12:20:12",0.00
"11/7/2009 12:20:13",25.06
"11/7/2009 12:20:14",350.43
"11/7/2009 12:20:15",409.68
"11/7/2009 12:20:16",414.81
"11/7/2009 12:20:17",428.41
"11/7/2009 12:20:18",390.74
"11/7/2009 12:20:20",341.55
"11/7/2009 12:20:21",104.71
"11/7/2009 12:20:22",6.29
"11/7/2009 12:20:23",0.00
"11/7/2009 12:20:24",0.00
"11/7/2009 12:20:25",4.19
"11/7/2009 12:20:26",25.06
"11/7/2009 12:20:27",22.98
"11/7/2009 12:20:28",22.98
"11/7/2009 12:20:29",0.00
"11/7/2009 12:20:30",0.00
"11/7/2009 12:20:31",0.00
"11/7/2009 12:20:32",0.00
"11/7/2009 12:20:33",0.00
"11/7/2009 12:20:34",0.00
"11/7/2009 12:20:36",0.00
"11/7/2009 12:20:37",0.00
"11/7/2009 12:20:38",6.29
"11/7/2009 12:20:39",216.19
"11/7/2009 12:20:40",421.62
"11/7/2009 12:20:41",407.97
"11/7/2009 12:20:42",399.38
"11/7/2009 12:20:43",402.82
"11/7/2009 12:20:44",387.27
"11/7/2009 12:20:45",401.10
"11/7/2009 12:20:46",355.75
"11/7/2009 12:20:47",68.29
"11/7/2009 12:20:48",12.56
"11/7/2009 12:20:49",25.06
"11/7/2009 12:20:51",37.49
"11/7/2009 12:20:52",80.49
"11/7/2009 12:20:53",56.02
"11/7/2009 12:20:54",0.00
"11/7/2009 12:20:55",0.00
"11/7/2009 12:20:56",0.00
"11/7/2009 12:20:57",6.29
"11/7/2009 12:20:58",47.80
"11/7/2009 12:20:59",0.00
"11/7/2009 12:21:00",4.19
"11/7/2009 12:21:01",14.65
"11/7/2009 12:21:02",16.73
"11/7/2009 12:21:03",37.49
"11/7/2009 12:21:04",14.65
"11/7/2009 12:21:05",22.98
"11/7/2009 12:21:07",37.49
"11/7/2009 12:21:08",56.02
"11/7/2009 12:21:09",100.69
"11/7/2009 12:21:10",768.72
"11/7/2009 12:21:11",695.60
"11/7/2009 12:21:12",716.08
"11/7/2009 12:21:13",712.02
"11/7/2009 12:21:14",713.37
"11/7/2009 12:21:15",710.66
"11/7/2009 12:21:16",712.02
"11/7/2009 12:21:17",714.73
"11/7/2009 12:21:18",718.78
"11/7/2009 12:21:19",718.78
"11/7/2009 12:21:20",681.72
"11/7/2009 12:21:22",47.80
"11/7/2009 12:21:23",56.02
"11/7/2009 12:21:24",18.82
"11/7/2009 12:21:25",10.47
"11/7/2009 12:21:26",8.38
"11/7/2009 12:21:27",6.29
"11/7/2009 12:21:28",8.38
"11/7/2009 12:21:29",6.29
"11/7/2009 12:21:30",16.73
"11/7/2009 12:21:31",76.43
"11/7/2009 12:21:32",120.71
"11/7/2009 12:21:33",6.29
"11/7/2009 12:21:34",0.00
"11/7/2009 12:21:35",0.00
"11/7/2009 12:21:37",94.65
"11/7/2009 12:21:38",112.72
"11/7/2009 12:21:39",2.10
"11/7/2009 12:21:40",0.00
"11/7/2009 12:21:41",0.00
"11/7/2009 12:21:42",2.10
"11/7/2009 12:21:43",12.56
"11/7/2009 12:21:44",0.00
"11/7/2009 12:21:45",0.00
"11/7/2009 12:21:46",8.38
"11/7/2009 12:21:47",68.29
"11/7/2009 12:21:48",122.70
"11/7/2009 12:21:49",460.23
"11/7/2009 12:21:50",480.00
"11/7/2009 12:21:52",298.25
"11/7/2009 12:21:53",321.83
"11/7/2009 12:21:54",341.55
"11/7/2009 12:21:55",323.63
"11/7/2009 12:21:56",33.35
"11/7/2009 12:21:57",104.71
"11/7/2009 12:21:58",18.82
"11/7/2009 12:21:59",0.00
"11/7/2009 12:22:00",2.10
"11/7/2009 12:22:01",51.91
"11/7/2009 12:22:02",22.98
"11/7/2009 12:22:03",0.00
"11/7/2009 12:22:04",0.00
"11/7/2009 12:22:05",12.56
"11/7/2009 12:22:06",86.57
"11/7/2009 12:22:08",25.06
"11/7/2009 12:22:09",12.56
"11/7/2009 12:22:10",2.10
"11/7/2009 12:22:11",88.59
"11/7/2009 12:22:12",20.90
"11/7/2009 12:22:13",0.00
"11/7/2009 12:22:14",0.00
"11/7/2009 12:22:15",0.00
"11/7/2009 12:22:16",94.65
"11/7/2009 12:22:17",29.21
"11/7/2009 12:22:18",0.00
"11/7/2009 12:22:19",4.19
"11/7/2009 12:22:20",118.71
"11/7/2009 12:22:21",126.68
"11/7/2009 12:22:23",12.56
"11/7/2009 12:22:24",27.13
"11/7/2009 12:22:25",409.68
"11/7/2009 12:22:26",382.06
"11/7/2009 12:22:27",419.92
"11/7/2009 12:22:28",448.58
"11/7/2009 12:22:29",455.25
"11/7/2009 12:22:30",458.57
"11/7/2009 12:22:31",468.50
"11/7/2009 12:22:32",456.91
"11/7/2009 12:22:33",281.75
"11/7/2009 12:22:34",35.42
"11/7/2009 12:22:35",22.98
"11/7/2009 12:22:36",4.19
"11/7/2009 12:22:37",6.29
"11/7/2009 12:22:39",0.00
"11/7/2009 12:22:40",2.10
"11/7/2009 12:22:41",6.29
"11/7/2009 12:22:42",25.06
"11/7/2009 12:22:43",4.19
"11/7/2009 12:22:44",0.00
"11/7/2009 12:22:45",0.00
"11/7/2009 12:22:46",0.00
"11/7/2009 12:22:47",0.00
"11/7/2009 12:22:48",0.00
"11/7/2009 12:22:49",0.00
"11/7/2009 12:22:50",0.00
"11/7/2009 12:22:51",0.00
"11/7/2009 12:22:52",2.10
"11/7/2009 12:22:53",2.10
"11/7/2009 12:22:55",6.29
"11/7/2009 12:22:56",4.19
"11/7/2009 12:22:57",4.19
"11/7/2009 12:22:58",2.10
"11/7/2009 12:22:59",25.06
"11/7/2009 12:23:00",45.74
"11/7/2009 12:23:01",62.16
"11/7/2009 12:23:02",253.93
"11/7/2009 12:23:03",208.56
"11/7/2009 12:23:04",426.71
"11/7/2009 12:23:05",270.67
"11/7/2009 12:23:06",436.84
"11/7/2009 12:23:07",341.55
"11/7/2009 12:23:08",334.40
"11/7/2009 12:23:09",329.03
"11/7/2009 12:23:11",298.25
