time,light
"11/7/2009 12:19:29",18.82
"11/7/2009 12:19:42",18.82
"11/7/2009 12:19:42",120.71
"11/7/2009 12:19:42",240.80
"11/7/2009 12:19:42",51.91
"11/7/2009 12:19:42",2.10
"11/7/2009 12:19:42",220.00
"11/7/2009 12:19:42",265.11
"11/7/2009 12:19:42",14.65
"11/7/2009 12:19:42",2.10
"11/7/2009 12:19:42",240.80
"11/7/2009 12:19:42",198.98
"11/7/2009 12:19:42",27.13
"11/7/2009 12:19:42",29.21
"11/7/2009 12:19:56",316.42
"11/7/2009 12:19:56",110.72
"11/7/2009 12:19:56",0.00
"11/7/2009 12:19:56",2.10
"11/7/2009 12:19:56",100.69
"11/7/2009 12:19:56",278.07
"11/7/2009 12:19:56",16.73
"11/7/2009 12:19:56",47.80
"11/7/2009 12:19:56",58.07
"11/7/2009 12:19:56",35.42
"11/7/2009 12:19:56",58.07
"11/7/2009 12:19:56",10.47
"11/7/2009 12:20:09",106.71
"11/7/2009 12:20:10",343.33
"11/7/2009 12:20:10",41.62
"11/7/2009 12:20:10",0.00
"11/7/2009 12:20:10",0.00
"11/7/2009 12:20:10",22.98
"11/7/2009 12:20:10",221.90
"11/7/2009 12:20:10",407.97
"11/7/2009 12:20:10",92.63
"11/7/2009 12:20:10",6.29
"11/7/2009 12:20:10",47.80
"11/7/2009 12:20:10",320.03
"11/7/2009 12:20:10",47.80
"11/7/2009 12:20:23",0.00
"11/7/2009 12:20:24",140.55
"11/7/2009 12:20:24",204.73
"11/7/2009 12:20:24",6.29
"11/7/2009 12:20:24",0.00
"11/7/2009 12:20:24",35.42
"11/7/2009 12:20:24",41.62
"11/7/2009 12:20:24",200.90
"11/7/2009 12:20:24",204.73
"11/7/2009 12:20:24",74.40
"11/7/2009 12:20:24",4.19
"11/7/2009 12:20:24",0.00
"11/7/2009 12:20:24",0.00
"11/7/2009 12:20:37",4.19
"11/7/2009 12:20:38",22.98
"11/7/2009 12:20:38",253.93
"11/7/2009 12:20:38",94.65
"11/7/2009 12:20:38",104.71
"11/7/2009 12:20:38",25.06
"11/7/2009 12:20:38",0.00
"11/7/2009 12:20:38",8.38
"11/7/2009 12:20:38",298.25
"11/7/2009 12:20:38",202.82
"11/7/2009 12:20:38",12.56
"11/7/2009 12:20:38",8.38
"11/7/2009 12:20:38",202.82
"11/7/2009 12:20:51",164.11
"11/7/2009 12:20:51",8.38
"11/7/2009 12:20:51",4.19
"11/7/2009 12:20:51",200.90
"11/7/2009 12:20:51",200.90
"11/7/2009 12:20:51",6.29
"11/7/2009 12:20:51",0.00
"11/7/2009 12:20:51",39.56
"11/7/2009 12:20:51",362.80
"11/7/2009 12:20:51",49.86
"11/7/2009 12:20:51",10.47
"11/7/2009 12:20:51",22.98
"11/7/2009 12:21:04",12.56
"11/7/2009 12:21:05",16.73
"11/7/2009 12:21:05",6.29
"11/7/2009 12:21:05",6.29
"11/7/2009 12:21:05",274.37
"11/7/2009 12:21:05",124.69
"11/7/2009 12:21:05",2.10
"11/7/2009 12:21:05",0.00
"11/7/2009 12:21:05",20.90
"11/7/2009 12:21:05",246.44
"11/7/2009 12:21:05",60.11
"11/7/2009 12:21:05",8.38
"11/7/2009 12:21:05",16.73
"11/7/2009 12:21:18",310.99
"11/7/2009 12:21:19",68.29
"11/7/2009 12:21:19",2.10
"11/7/2009 12:21:19",6.29
"11/7/2009 12:21:19",233.26
