time,light
"11/7/2009 08:03:50",387.27
"11/7/2009 08:03:51",387.27
"11/7/2009 08:03:52",346.88
"11/7/2009 08:03:53",341.55
"11/7/2009 08:03:54",348.66
"11/7/2009 08:03:55",345.11
"11/7/2009 08:03:56",373.33
"11/7/2009 08:03:57",341.55
"11/7/2009 08:03:58",276.22
"11/7/2009 08:03:59",390.74
"11/7/2009 08:04:01",242.68
"11/7/2009 08:04:02",341.55
"11/7/2009 08:04:03",525.11
"11/7/2009 08:04:04",466.85
"11/7/2009 08:04:05",657.71
"11/7/2009 08:04:06",775.10
"11/7/2009 08:04:07",790.22
"11/7/2009 08:04:08",699.73
"11/7/2009 08:04:09",525.11
"11/7/2009 08:04:10",494.65
"11/7/2009 08:04:11",238.92
"11/7/2009 08:04:12",246.44
"11/7/2009 08:04:13",259.52
"11/7/2009 08:04:15",200.90
"11/7/2009 08:04:16",210.47
"11/7/2009 08:04:17",82.52
"11/7/2009 08:04:18",22.98
"11/7/2009 08:04:19",88.59
"11/7/2009 08:04:20",96.66
"11/7/2009 08:04:21",12.56
"11/7/2009 08:04:22",27.13
"11/7/2009 08:04:23",56.02
"11/7/2009 08:04:24",96.66
"11/7/2009 08:04:25",51.91
"11/7/2009 08:04:26",47.80
"11/7/2009 08:04:27",84.55
"11/7/2009 08:04:29",49.86
"11/7/2009 08:04:30",37.49
"11/7/2009 08:04:31",110.72
"11/7/2009 08:04:32",244.56
"11/7/2009 08:04:33",238.92
"11/7/2009 08:04:34",214.29
"11/7/2009 08:04:35",56.02
"11/7/2009 08:04:36",27.13
"11/7/2009 08:04:37",4.19
"11/7/2009 08:04:38",0.00
"11/7/2009 08:04:39",0.00
"11/7/2009 08:04:40",0.00
"11/7/2009 08:04:41",0.00
"11/7/2009 08:04:43",0.00
"11/7/2009 08:04:44",0.00
"11/7/2009 08:04:45",0.00
"11/7/2009 08:04:46",0.00
"11/7/2009 08:04:47",0.00
"11/7/2009 08:04:48",0.00
"11/7/2009 08:04:49",0.00
"11/7/2009 08:04:50",0.00
"11/7/2009 08:04:51",2.10
"11/7/2009 08:04:52",6.29
"11/7/2009 08:04:53",66.25
"11/7/2009 08:04:54",263.25
"11/7/2009 08:04:55",231.37
"11/7/2009 08:04:56",49.86
"11/7/2009 08:04:58",66.25
"11/7/2009 08:04:59",146.46
"11/7/2009 08:05:00",66.25
"11/7/2009 08:05:01",8.38
"11/7/2009 08:05:02",4.19
"11/7/2009 08:05:03",10.47
"11/7/2009 08:05:04",29.21
"11/7/2009 08:05:05",66.25
"11/7/2009 08:05:06",202.82
"11/7/2009 08:05:07",301.90
"11/7/2009 08:05:08",376.83
"11/7/2009 08:05:09",466.85
"11/7/2009 08:05:10",259.52
"11/7/2009 08:05:12",465.20
"11/7/2009 08:05:13",221.90
"11/7/2009 08:05:14",458.57
"11/7/2009 08:05:15",285.43
"11/7/2009 08:05:16",268.82
"11/7/2009 08:05:17",255.79
"11/7/2009 08:05:18",554.92
"11/7/2009 08:05:19",253.93
"11/7/2009 08:05:20",473.44
"11/7/2009 08:05:21",283.59
"11/7/2009 08:05:22",383.80
"11/7/2009 08:05:23",166.07
"11/7/2009 08:05:24",35.42
"11/7/2009 08:05:26",31.28
"11/7/2009 08:05:27",22.98
"11/7/2009 08:05:28",10.47
"11/7/2009 08:05:29",6.29
"11/7/2009 08:05:30",100.69
"11/7/2009 08:05:31",221.90
"11/7/2009 08:05:32",160.20
"11/7/2009 08:05:33",10.47
"11/7/2009 08:05:34",2.10
"11/7/2009 08:05:35",33.35
"11/7/2009 08:05:36",200.90
"11/7/2009 08:05:37",185.49
"11/7/2009 08:05:38",35.42
"11/7/2009 08:05:40",4.19
"11/7/2009 08:05:41",14.65
"11/7/2009 08:05:42",68.29
"11/7/2009 08:05:43",104.71
"11/7/2009 08:05:44",102.70
"11/7/2009 08:05:45",14.65
"11/7/2009 08:05:46",0.00
"11/7/2009 08:05:47",0.00
"11/7/2009 08:05:48",0.00
"11/7/2009 08:05:49",29.21
"11/7/2009 08:05:50",92.63
"11/7/2009 08:05:51",72.36
"11/7/2009 08:05:52",70.33
"11/7/2009 08:05:54",72.36
"11/7/2009 08:05:55",70.33
"11/7/2009 08:05:56",72.36
"11/7/2009 08:05:57",122.70
"11/7/2009 08:05:58",300.08
"11/7/2009 08:05:59",392.47
"11/7/2009 08:06:00",158.25
"11/7/2009 08:06:01",72.36
"11/7/2009 08:06:02",20.90
"11/7/2009 08:06:03",0.00
"11/7/2009 08:06:04",0.00
"11/7/2009 08:06:05",0.00
"11/7/2009 08:06:06",0.00
"11/7/2009 08:06:07",0.00
"11/7/2009 08:06:09",0.00
"11/7/2009 08:06:10",0.00
"11/7/2009 08:06:11",0.00
"11/7/2009 08:06:12",0.00
"11/7/2009 08:06:13",0.00
"11/7/2009 08:06:14",0.00
"11/7/2009 08:06:15",0.00
"11/7/2009 08:06:16",0.00
"11/7/2009 08:06:17",0.00
"11/7/2009 08:06:18",0.00
"11/7/2009 08:06:19",0.00
"11/7/2009 08:06:20",0.00
"11/7/2009 08:06:21",0.00
"11/7/2009 08:06:23",0.00
"11/7/2009 08:06:24",0.00
"11/7/2009 08:06:25",0.00
"11/7/2009 08:06:26",0.00
"11/7/2009 08:06:27",0.00
"11/7/2009 08:06:28",0.00
"11/7/2009 08:06:29",0.00
"11/7/2009 08:06:30",0.00
"11/7/2009 08:06:31",0.00
"11/7/2009 08:06:32",0.00
"11/7/2009 08:06:33",0.00
"11/7/2009 08:06:34",2.10
"11/7/2009 08:06:35",33.35
"11/7/2009 08:06:36",130.65
"11/7/2009 08:06:38",300.08
"11/7/2009 08:06:39",208.56
"11/7/2009 08:06:40",100.69
