time,light
"11/7/2009 12:20:03",336.19
"11/7/2009 12:20:04",345.11
"11/7/2009 12:20:06",362.80
"11/7/2009 12:20:07",130.65
"11/7/2009 12:20:08",80.49
"11/7/2009 12:20:09",130.65
"11/7/2009 12:20:10",72.36
"11/7/2009 12:20:11",102.70
"11/7/2009 12:20:12",10.47
"11/7/2009 12:20:13",8.38
"11/7/2009 12:20:14",16.73
"11/7/2009 12:20:15",18.82
"11/7/2009 12:20:16",104.71
"11/7/2009 12:20:17",220.00
"11/7/2009 12:20:19",106.71
"11/7/2009 12:20:21",64.20
"11/7/2009 12:20:22",100.69
"11/7/2009 12:20:23",179.68
"11/7/2009 12:20:24",94.65
"11/7/2009 12:20:25",12.56
"11/7/2009 12:20:26",66.25
"11/7/2009 12:20:27",168.02
"11/7/2009 12:20:28",10.47
"11/7/2009 12:20:29",0.00
"11/7/2009 12:20:30",0.00
"11/7/2009 12:20:31",0.00
"11/7/2009 12:20:32",0.00
"11/7/2009 12:20:33",0.00
"11/7/2009 12:20:35",2.10
"11/7/2009 12:20:36",72.36
"11/7/2009 12:20:37",483.27
"11/7/2009 12:20:38",812.42
"11/7/2009 12:20:39",814.85
"11/7/2009 12:20:40",714.73
"11/7/2009 12:20:41",634.64
"11/7/2009 12:20:42",300.08
"11/7/2009 12:20:43",220.00
"11/7/2009 12:20:44",25.06
"11/7/2009 12:20:45",227.59
"11/7/2009 12:20:46",146.46
"11/7/2009 12:20:47",14.65
"11/7/2009 12:20:49",35.42
"11/7/2009 12:20:50",164.11
"11/7/2009 12:20:51",18.82
"11/7/2009 12:20:52",14.65
"11/7/2009 12:20:53",78.46
"11/7/2009 12:20:54",14.65
"11/7/2009 12:20:55",35.42
"11/7/2009 12:20:56",58.07
"11/7/2009 12:20:57",31.28
"11/7/2009 12:20:58",39.56
"11/7/2009 12:20:59",106.71
"11/7/2009 12:21:00",237.04
"11/7/2009 12:21:01",106.71
"11/7/2009 12:21:03",0.00
"11/7/2009 12:21:04",2.10
"11/7/2009 12:21:05",37.49
"11/7/2009 12:21:06",90.61
"11/7/2009 12:21:07",6.29
"11/7/2009 12:21:08",0.00
"11/7/2009 12:21:09",0.00
"11/7/2009 12:21:10",0.00
"11/7/2009 12:21:11",0.00
"11/7/2009 12:21:12",6.29
"11/7/2009 12:21:13",148.43
"11/7/2009 12:21:14",289.10
"11/7/2009 12:21:15",150.40
"11/7/2009 12:21:17",6.29
"11/7/2009 12:21:18",14.65
"11/7/2009 12:21:19",98.68
"11/7/2009 12:21:20",212.38
"11/7/2009 12:21:21",22.98
"11/7/2009 12:21:22",4.19
"11/7/2009 12:21:23",35.42
"11/7/2009 12:21:24",98.68
"11/7/2009 12:21:25",58.07
"11/7/2009 12:21:26",12.56
"11/7/2009 12:21:27",16.73
"11/7/2009 12:21:28",58.07
"11/7/2009 12:21:29",419.92
"11/7/2009 12:21:31",307.36
"11/7/2009 12:21:32",323.63
"11/7/2009 12:21:33",82.52
"11/7/2009 12:21:34",8.38
"11/7/2009 12:21:35",16.73
"11/7/2009 12:21:36",112.72
"11/7/2009 12:21:37",337.98
"11/7/2009 12:21:38",29.21
"11/7/2009 12:21:39",4.19
"11/7/2009 12:21:40",37.49
"11/7/2009 12:21:41",162.16
"11/7/2009 12:21:42",122.70
"11/7/2009 12:21:43",76.43
"11/7/2009 12:21:45",102.70
"11/7/2009 12:21:46",102.70
"11/7/2009 12:21:47",128.66
"11/7/2009 12:21:48",334.40
"11/7/2009 12:21:49",835.22
"11/7/2009 12:21:50",707.94
"11/7/2009 12:21:51",716.08
"11/7/2009 12:21:52",710.66
"11/7/2009 12:21:53",717.43
"11/7/2009 12:21:54",709.30
"11/7/2009 12:21:55",707.94
"11/7/2009 12:21:56",664.83
"11/7/2009 12:21:57",90.61
"11/7/2009 12:21:59",76.43
"11/7/2009 12:22:00",51.91
"11/7/2009 12:22:01",39.56
"11/7/2009 12:22:02",94.65
"11/7/2009 12:22:03",142.52
"11/7/2009 12:22:04",45.74
"11/7/2009 12:22:05",16.73
"11/7/2009 12:22:06",110.72
"11/7/2009 12:22:07",357.51
"11/7/2009 12:22:08",470.15
"11/7/2009 12:22:09",366.32
"11/7/2009 12:22:10",98.68
"11/7/2009 12:22:12",12.56
"11/7/2009 12:22:13",4.19
"11/7/2009 12:22:14",29.21
"11/7/2009 12:22:15",212.38
"11/7/2009 12:22:16",173.86
"11/7/2009 12:22:17",8.38
"11/7/2009 12:22:18",6.29
"11/7/2009 12:22:19",96.66
