time,light
"11/7/2009 12:17:01",305.54
"11/7/2009 12:17:01",301.90
"11/7/2009 12:17:01",140.55
"11/7/2009 12:17:01",158.25
"11/7/2009 12:17:01",82.52
"11/7/2009 12:17:01",175.80
"11/7/2009 12:17:01",263.25
"11/7/2009 12:17:01",31.28
"11/7/2009 12:17:01",12.56
"11/7/2009 12:17:01",14.65
"11/7/2009 12:17:01",20.90
"11/7/2009 12:17:01",2.10
"11/7/2009 12:17:01",20.90
"11/7/2009 12:17:01",31.28
"11/7/2009 12:17:01",58.07
"11/7/2009 12:17:01",98.68
"11/7/2009 12:17:01",49.86
"11/7/2009 12:17:01",35.42
"11/7/2009 12:17:01",74.40
"11/7/2009 12:17:01",20.90
"11/7/2009 12:17:01",22.98
"11/7/2009 12:17:01",29.21
"11/7/2009 12:17:01",31.28
"11/7/2009 12:17:01",453.59
"11/7/2009 12:17:01",584.08
"11/7/2009 12:17:01",540.88
"11/7/2009 12:17:01",556.47
"11/7/2009 12:17:01",593.15
"11/7/2009 12:17:01",570.35
"11/7/2009 12:17:01",533.02
"11/7/2009 12:17:01",600.67
"11/7/2009 12:17:01",138.57
"11/7/2009 12:17:01",110.72
"11/7/2009 12:17:01",2.10
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",10.47
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",6.29
"11/7/2009 12:17:01",20.90
"11/7/2009 12:17:01",29.21
"11/7/2009 12:17:01",12.56
"11/7/2009 12:17:01",8.38
"11/7/2009 12:17:01",10.47
"11/7/2009 12:17:01",8.38
"11/7/2009 12:17:01",8.38
"11/7/2009 12:17:01",8.38
"11/7/2009 12:17:01",8.38
"11/7/2009 12:17:01",8.38
"11/7/2009 12:17:01",29.21
"11/7/2009 12:17:01",60.11
"11/7/2009 12:17:01",102.70
"11/7/2009 12:17:01",94.65
"11/7/2009 12:17:01",14.65
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",18.82
"11/7/2009 12:17:01",16.73
"11/7/2009 12:17:01",45.74
"11/7/2009 12:17:01",14.65
"11/7/2009 12:17:01",4.19
"11/7/2009 12:17:01",12.56
"11/7/2009 12:17:01",27.13
"11/7/2009 12:17:01",90.61
"11/7/2009 12:17:01",58.07
"11/7/2009 12:17:01",20.90
"11/7/2009 12:17:01",10.47
"11/7/2009 12:17:01",86.57
"11/7/2009 12:17:01",41.62
"11/7/2009 12:17:01",25.06
"11/7/2009 12:17:01",45.74
"11/7/2009 12:17:01",154.33
"11/7/2009 12:17:01",208.56
"11/7/2009 12:17:01",144.49
"11/7/2009 12:17:01",187.42
"11/7/2009 12:17:01",446.91
"11/7/2009 12:17:01",336.19
"11/7/2009 12:17:01",628.80
"11/7/2009 12:17:01",443.56
"11/7/2009 12:17:01",216.19
"11/7/2009 12:17:01",759.72
"11/7/2009 12:17:01",692.84
"11/7/2009 12:17:01",690.07
"11/7/2009 12:17:01",691.45
"11/7/2009 12:17:01",692.84
"11/7/2009 12:17:01",702.47
"11/7/2009 12:17:01",692.84
"11/7/2009 12:17:01",694.22
"11/7/2009 12:17:01",695.60
"11/7/2009 12:17:01",695.60
"11/7/2009 12:17:01",694.22
"11/7/2009 12:17:01",695.60
"11/7/2009 12:17:01",696.98
"11/7/2009 12:17:01",696.98
"11/7/2009 12:17:01",696.98
"11/7/2009 12:17:01",382.06
"11/7/2009 12:17:01",179.68
"11/7/2009 12:17:01",428.41
"11/7/2009 12:17:01",465.20
"11/7/2009 12:17:01",605.15
"11/7/2009 12:17:01",261.39
"11/7/2009 12:17:01",220.00
"11/7/2009 12:17:01",118.71
"11/7/2009 12:17:01",64.20
"11/7/2009 12:17:01",37.49
"11/7/2009 12:17:01",25.06
"11/7/2009 12:17:01",33.35
"11/7/2009 12:17:01",70.33
"11/7/2009 12:17:01",41.62
"11/7/2009 12:17:01",45.74
"11/7/2009 12:17:01",96.66
"11/7/2009 12:17:01",20.90
"11/7/2009 12:17:01",25.06
"11/7/2009 12:17:01",16.73
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",18.82
"11/7/2009 12:17:01",51.91
"11/7/2009 12:17:01",92.63
"11/7/2009 12:17:01",37.49
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",12.56
"11/7/2009 12:17:01",136.59
"11/7/2009 12:17:01",8.38
"11/7/2009 12:17:01",4.19
"11/7/2009 12:17:01",53.97
"11/7/2009 12:17:01",62.16
"11/7/2009 12:17:01",14.65
"11/7/2009 12:17:01",16.73
"11/7/2009 12:17:01",12.56
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",20.90
"11/7/2009 12:17:01",108.72
"11/7/2009 12:17:01",35.42
"11/7/2009 12:17:01",132.63
"11/7/2009 12:17:01",45.74
"11/7/2009 12:17:01",70.33
"11/7/2009 12:17:01",51.91
"11/7/2009 12:17:01",6.29
"11/7/2009 12:17:01",16.73
"11/7/2009 12:17:01",8.38
"11/7/2009 12:17:01",6.29
"11/7/2009 12:17:01",66.25
"11/7/2009 12:17:01",41.62
"11/7/2009 12:17:01",2.10
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",0.00
"11/7/2009 12:17:01",12.56
"11/7/2009 12:17:01",16.73
