time,light
"11/7/2009 11:03:30",195.13
"11/7/2009 11:03:31",298.25
"11/7/2009 11:03:32",301.90
"11/7/2009 11:03:33",413.10
"11/7/2009 11:03:34",426.71
"11/7/2009 11:03:35",465.20
"11/7/2009 11:03:37",283.59
"11/7/2009 11:03:38",305.54
"11/7/2009 11:03:39",126.68
"11/7/2009 11:03:40",35.42
"11/7/2009 11:03:41",8.38
"11/7/2009 11:03:42",22.98
"11/7/2009 11:03:43",146.46
"11/7/2009 11:03:44",493.03
"11/7/2009 11:03:45",509.16
"11/7/2009 11:03:46",88.59
"11/7/2009 11:03:47",0.00
"11/7/2009 11:03:48",0.00
"11/7/2009 11:03:49",2.10
"11/7/2009 11:03:50",6.29
"11/7/2009 11:03:51",35.42
"11/7/2009 11:03:53",33.35
"11/7/2009 11:03:54",183.56
"11/7/2009 11:03:55",198.98
"11/7/2009 11:03:56",507.56
"11/7/2009 11:03:57",502.73
"11/7/2009 11:03:58",8.38
"11/7/2009 11:03:59",25.06
"11/7/2009 11:04:00",12.56
"11/7/2009 11:04:01",14.65
"11/7/2009 11:04:02",43.68
"11/7/2009 11:04:03",489.78
"11/7/2009 11:04:04",761.01
"11/7/2009 11:04:05",803.86
"11/7/2009 11:04:06",825.70
"11/7/2009 11:04:07",6.29
"11/7/2009 11:04:09",0.00
"11/7/2009 11:04:10",0.00
"11/7/2009 11:04:11",0.00
"11/7/2009 11:04:12",0.00
"11/7/2009 11:04:13",0.00
"11/7/2009 11:04:14",0.00
"11/7/2009 11:04:15",29.21
"11/7/2009 11:04:16",6.29
"11/7/2009 11:04:17",10.47
"11/7/2009 11:04:18",6.29
"11/7/2009 11:04:19",4.19
"11/7/2009 11:04:20",4.19
"11/7/2009 11:04:21",4.19
"11/7/2009 11:04:22",4.19
"11/7/2009 11:04:23",8.38
"11/7/2009 11:04:25",25.06
"11/7/2009 11:04:26",88.59
"11/7/2009 11:04:27",407.97
"11/7/2009 11:04:28",411.39
"11/7/2009 11:04:29",441.89
"11/7/2009 11:04:30",274.37
"11/7/2009 11:04:31",253.93
"11/7/2009 11:04:32",181.62
"11/7/2009 11:04:33",108.72
"11/7/2009 11:04:34",53.97
"11/7/2009 11:04:35",160.20
"11/7/2009 11:04:36",233.26
"11/7/2009 11:04:37",419.92
"11/7/2009 11:04:38",235.15
"11/7/2009 11:04:39",330.82
"11/7/2009 11:04:41",221.90
"11/7/2009 11:04:42",25.06
"11/7/2009 11:04:43",25.06
"11/7/2009 11:04:44",8.38
"11/7/2009 11:04:45",2.10
"11/7/2009 11:04:46",0.00
"11/7/2009 11:04:47",2.10
"11/7/2009 11:04:48",6.29
"11/7/2009 11:04:49",10.47
"11/7/2009 11:04:50",2.10
"11/7/2009 11:04:51",0.00
"11/7/2009 11:04:52",0.00
"11/7/2009 11:04:53",0.00
"11/7/2009 11:04:54",0.00
"11/7/2009 11:04:55",0.00
"11/7/2009 11:04:57",0.00
"11/7/2009 11:04:58",12.56
"11/7/2009 11:04:59",51.91
"11/7/2009 11:05:00",259.52
"11/7/2009 11:05:01",443.56
"11/7/2009 11:05:02",802.63
"11/7/2009 11:05:03",816.06
"11/7/2009 11:05:04",834.03
"11/7/2009 11:05:05",134.61
"11/7/2009 11:05:06",4.19
"11/7/2009 11:05:07",0.00
"11/7/2009 11:05:08",16.73
"11/7/2009 11:05:09",152.36
"11/7/2009 11:05:10",114.72
"11/7/2009 11:05:11",0.00
"11/7/2009 11:05:13",4.19
"11/7/2009 11:05:14",16.73
"11/7/2009 11:05:15",100.69
"11/7/2009 11:05:16",169.97
"11/7/2009 11:05:17",96.66
"11/7/2009 11:05:18",60.11
"11/7/2009 11:05:19",37.49
"11/7/2009 11:05:20",92.63
"11/7/2009 11:05:21",253.93
"11/7/2009 11:05:22",98.68
"11/7/2009 11:05:23",8.38
"11/7/2009 11:05:24",0.00
"11/7/2009 11:05:25",2.10
"11/7/2009 11:05:26",33.35
"11/7/2009 11:05:28",187.42
"11/7/2009 11:05:29",156.29
"11/7/2009 11:05:30",43.68
"11/7/2009 11:05:31",45.74
"11/7/2009 11:05:32",148.43
"11/7/2009 11:05:33",253.93
"11/7/2009 11:05:34",419.92
"11/7/2009 11:05:35",368.08
"11/7/2009 11:05:36",481.63
"11/7/2009 11:05:37",168.02
"11/7/2009 11:05:38",369.83
"11/7/2009 11:05:39",259.52
"11/7/2009 11:05:40",183.56
"11/7/2009 11:05:41",138.57
"11/7/2009 11:05:42",348.66
"11/7/2009 11:05:43",339.76
"11/7/2009 11:05:45",453.59
"11/7/2009 11:05:46",281.75
"11/7/2009 11:05:47",154.33
"11/7/2009 11:05:48",200.90
"11/7/2009 11:05:49",683.12
"11/7/2009 11:05:50",688.68
"11/7/2009 11:05:51",687.29
"11/7/2009 11:05:52",824.50
"11/7/2009 11:05:53",266.96
"11/7/2009 11:05:54",25.06
"11/7/2009 11:05:55",25.06
"11/7/2009 11:05:56",31.28
"11/7/2009 11:05:57",27.13
"11/7/2009 11:05:58",25.06
"11/7/2009 11:05:59",22.98
"11/7/2009 11:06:01",18.82
"11/7/2009 11:06:02",20.90
"11/7/2009 11:06:03",18.82
"11/7/2009 11:06:04",18.82
"11/7/2009 11:06:05",12.56
"11/7/2009 11:06:06",10.47
"11/7/2009 11:06:07",8.38
"11/7/2009 11:06:08",8.38
"11/7/2009 11:06:09",33.35
"11/7/2009 11:06:10",272.52
