time,light
"11/7/2009 11:03:28",140.55
"11/7/2009 11:03:29",150.40
"11/7/2009 11:03:30",138.57
"11/7/2009 11:03:31",171.91
"11/7/2009 11:03:32",183.56
"11/7/2009 11:03:33",208.56
"11/7/2009 11:03:34",78.46
"11/7/2009 11:03:35",25.06
"11/7/2009 11:03:36",31.28
"11/7/2009 11:03:37",43.68
"11/7/2009 11:03:38",175.80
"11/7/2009 11:03:39",561.11
"11/7/2009 11:03:40",663.41
"11/7/2009 11:03:41",526.70
"11/7/2009 11:03:43",385.54
"11/7/2009 11:03:44",66.25
"11/7/2009 11:03:45",22.98
"11/7/2009 11:03:46",0.00
"11/7/2009 11:03:47",0.00
"11/7/2009 11:03:48",0.00
"11/7/2009 11:03:49",0.00
"11/7/2009 11:03:50",0.00
"11/7/2009 11:03:51",0.00
"11/7/2009 11:03:52",0.00
"11/7/2009 11:03:53",0.00
"11/7/2009 11:03:54",0.00
"11/7/2009 11:03:55",0.00
"11/7/2009 11:03:56",279.91
"11/7/2009 11:03:58",820.89
"11/7/2009 11:03:59",659.14
"11/7/2009 11:04:00",678.92
"11/7/2009 11:04:01",676.12
"11/7/2009 11:04:02",649.11
"11/7/2009 11:04:03",235.15
"11/7/2009 11:04:04",29.21
"11/7/2009 11:04:05",0.00
"11/7/2009 11:04:06",8.38
"11/7/2009 11:04:07",0.00
"11/7/2009 11:04:08",0.00
"11/7/2009 11:04:09",0.00
"11/7/2009 11:04:10",0.00
"11/7/2009 11:04:11",10.47
"11/7/2009 11:04:13",10.47
"11/7/2009 11:04:14",2.10
"11/7/2009 11:04:15",0.00
"11/7/2009 11:04:16",16.73
"11/7/2009 11:04:17",27.13
"11/7/2009 11:04:18",56.02
"11/7/2009 11:04:19",162.16
"11/7/2009 11:04:20",570.35
"11/7/2009 11:04:21",817.27
"11/7/2009 11:04:22",823.30
"11/7/2009 11:04:23",829.28
"11/7/2009 11:04:24",820.89
"11/7/2009 11:04:25",839.93
"11/7/2009 11:04:26",813.64
"11/7/2009 11:04:28",817.27
"11/7/2009 11:04:29",694.22
"11/7/2009 11:04:30",419.92
"11/7/2009 11:04:31",385.54
"11/7/2009 11:04:32",298.25
"11/7/2009 11:04:33",175.80
"11/7/2009 11:04:34",138.57
"11/7/2009 11:04:35",90.61
"11/7/2009 11:04:36",60.11
"11/7/2009 11:04:37",60.11
"11/7/2009 11:04:38",14.65
"11/7/2009 11:04:39",12.56
"11/7/2009 11:04:40",10.47
"11/7/2009 11:04:41",10.47
"11/7/2009 11:04:43",20.90
"11/7/2009 11:04:44",47.80
"11/7/2009 11:04:45",88.59
"11/7/2009 11:04:46",158.25
"11/7/2009 11:04:47",279.91
"11/7/2009 11:04:48",312.80
"11/7/2009 11:04:49",259.52
"11/7/2009 11:04:50",66.25
"11/7/2009 11:04:51",27.13
"11/7/2009 11:04:52",6.29
"11/7/2009 11:04:53",12.56
"11/7/2009 11:04:54",31.28
"11/7/2009 11:04:55",82.52
"11/7/2009 11:04:57",175.80
"11/7/2009 11:04:58",445.24
"11/7/2009 11:04:59",637.55
"11/7/2009 11:05:00",562.66
"11/7/2009 11:05:01",88.59
"11/7/2009 11:05:02",41.62
"11/7/2009 11:05:03",0.00
"11/7/2009 11:05:04",0.00
"11/7/2009 11:05:05",0.00
"11/7/2009 11:05:06",0.00
"11/7/2009 11:05:07",0.00
"11/7/2009 11:05:08",96.66
"11/7/2009 11:05:09",710.66
"11/7/2009 11:05:10",419.92
"11/7/2009 11:05:12",122.70
"11/7/2009 11:05:13",14.65
"11/7/2009 11:05:14",0.00
"11/7/2009 11:05:15",0.00
"11/7/2009 11:05:16",0.00
"11/7/2009 11:05:17",0.00
"11/7/2009 11:05:18",0.00
"11/7/2009 11:05:19",154.33
"11/7/2009 11:05:20",699.73
"11/7/2009 11:05:21",406.25
"11/7/2009 11:05:22",84.55
"11/7/2009 11:05:23",31.28
"11/7/2009 11:05:24",8.38
"11/7/2009 11:05:25",2.10
"11/7/2009 11:05:26",58.07
"11/7/2009 11:05:28",29.21
"11/7/2009 11:05:29",41.62
"11/7/2009 11:05:30",94.65
"11/7/2009 11:05:31",212.38
"11/7/2009 11:05:32",312.80
"11/7/2009 11:05:33",195.13
"11/7/2009 11:05:34",78.46
