time,light
"11/7/2009 11:03:21",124.69
"11/7/2009 11:03:22",221.90
"11/7/2009 11:03:23",279.91
"11/7/2009 11:03:24",559.57
"11/7/2009 11:03:25",327.23
"11/7/2009 11:03:26",261.39
"11/7/2009 11:03:27",513.97
"11/7/2009 11:03:28",325.43
"11/7/2009 11:03:30",375.08
"11/7/2009 11:03:31",426.71
"11/7/2009 11:03:32",387.27
"11/7/2009 11:03:33",341.55
"11/7/2009 11:03:34",382.06
"11/7/2009 11:03:35",385.54
"11/7/2009 11:03:36",350.43
"11/7/2009 11:03:37",355.75
"11/7/2009 11:03:38",510.77
"11/7/2009 11:03:39",486.53
"11/7/2009 11:03:40",369.83
"11/7/2009 11:03:41",323.63
"11/7/2009 11:03:42",345.11
"11/7/2009 11:03:43",136.59
"11/7/2009 11:03:44",483.27
"11/7/2009 11:03:45",124.69
"11/7/2009 11:03:47",130.65
"11/7/2009 11:03:48",96.66
"11/7/2009 11:03:49",49.86
"11/7/2009 11:03:50",8.38
"11/7/2009 11:03:51",45.74
"11/7/2009 11:03:52",14.65
"11/7/2009 11:03:53",31.28
"11/7/2009 11:03:54",4.19
"11/7/2009 11:03:55",4.19
"11/7/2009 11:03:56",6.29
"11/7/2009 11:03:57",8.38
"11/7/2009 11:03:58",14.65
"11/7/2009 11:03:59",12.56
"11/7/2009 11:04:00",8.38
"11/7/2009 11:04:01",6.29
"11/7/2009 11:04:03",14.65
"11/7/2009 11:04:04",10.47
"11/7/2009 11:04:05",2.10
"11/7/2009 11:04:06",0.00
"11/7/2009 11:04:07",0.00
"11/7/2009 11:04:08",0.00
"11/7/2009 11:04:09",4.19
"11/7/2009 11:04:10",10.47
"11/7/2009 11:04:11",35.42
"11/7/2009 11:04:12",92.63
"11/7/2009 11:04:13",53.97
"11/7/2009 11:04:14",22.98
"11/7/2009 11:04:15",16.73
"11/7/2009 11:04:16",22.98
"11/7/2009 11:04:17",45.74
"11/7/2009 11:04:19",70.33
"11/7/2009 11:04:20",124.69
"11/7/2009 11:04:21",371.58
"11/7/2009 11:04:22",369.83
"11/7/2009 11:04:23",18.82
"11/7/2009 11:04:24",16.73
"11/7/2009 11:04:25",12.56
"11/7/2009 11:04:26",16.73
"11/7/2009 11:04:27",27.13
"11/7/2009 11:04:28",16.73
"11/7/2009 11:04:29",29.21
"11/7/2009 11:04:30",10.47
"11/7/2009 11:04:31",53.97
"11/7/2009 11:04:32",78.46
"11/7/2009 11:04:33",684.51
"11/7/2009 11:04:35",428.41
"11/7/2009 11:04:36",537.74
"11/7/2009 11:04:37",684.51
"11/7/2009 11:04:38",836.40
"11/7/2009 11:04:39",824.50
"11/7/2009 11:04:40",505.95
"11/7/2009 11:04:41",362.80
"11/7/2009 11:04:42",436.84
"11/7/2009 11:04:43",706.57
"11/7/2009 11:04:44",837.58
"11/7/2009 11:04:45",837.58
"11/7/2009 11:04:46",836.40
"11/7/2009 11:04:47",836.40
"11/7/2009 11:04:48",834.03
"11/7/2009 11:04:49",650.55
"11/7/2009 11:04:51",210.47
"11/7/2009 11:04:52",142.52
"11/7/2009 11:04:53",45.74
"11/7/2009 11:04:54",10.47
"11/7/2009 11:04:55",70.33
"11/7/2009 11:04:56",122.70
"11/7/2009 11:04:57",22.98
"11/7/2009 11:04:58",2.10
"11/7/2009 11:04:59",4.19
"11/7/2009 11:05:00",6.29
"11/7/2009 11:05:01",14.65
"11/7/2009 11:05:02",51.91
"11/7/2009 11:05:03",140.55
"11/7/2009 11:05:04",124.69
"11/7/2009 11:05:05",84.55
"11/7/2009 11:05:07",35.42
"11/7/2009 11:05:08",25.06
"11/7/2009 11:05:09",90.61
"11/7/2009 11:05:10",16.73
"11/7/2009 11:05:11",43.68
"11/7/2009 11:05:12",116.72
"11/7/2009 11:05:13",169.97
"11/7/2009 11:05:14",134.61
"11/7/2009 11:05:15",160.20
"11/7/2009 11:05:16",53.97
"11/7/2009 11:05:17",35.42
"11/7/2009 11:05:18",4.19
"11/7/2009 11:05:19",6.29
"11/7/2009 11:05:20",35.42
"11/7/2009 11:05:22",164.11
"11/7/2009 11:05:23",281.75
"11/7/2009 11:05:24",162.16
"11/7/2009 11:05:25",35.42
"11/7/2009 11:05:26",12.56
"11/7/2009 11:05:27",47.80
"11/7/2009 11:05:28",4.19
"11/7/2009 11:05:29",0.00
"11/7/2009 11:05:30",0.00
"11/7/2009 11:05:31",0.00
"11/7/2009 11:05:32",0.00
"11/7/2009 11:05:33",0.00
"11/7/2009 11:05:34",0.00
"11/7/2009 11:05:35",0.00
"11/7/2009 11:05:36",0.00
"11/7/2009 11:05:38",0.00
"11/7/2009 11:05:39",0.00
"11/7/2009 11:05:40",20.90
"11/7/2009 11:05:41",43.68
"11/7/2009 11:05:42",2.10
"11/7/2009 11:05:43",41.62
"11/7/2009 11:05:44",208.56
"11/7/2009 11:05:45",53.97
"11/7/2009 11:05:46",2.10
"11/7/2009 11:05:47",45.74
"11/7/2009 11:05:48",244.56
"11/7/2009 11:05:49",47.80
"11/7/2009 11:05:50",10.47
"11/7/2009 11:05:51",72.36
"11/7/2009 11:05:52",223.80
"11/7/2009 11:05:54",20.90
"11/7/2009 11:05:55",0.00
"11/7/2009 11:05:56",22.98
"11/7/2009 11:05:57",175.80
"11/7/2009 11:05:58",134.61
"11/7/2009 11:05:59",29.21
"11/7/2009 11:06:00",4.19
"11/7/2009 11:06:01",72.36
"11/7/2009 11:06:02",160.20
"11/7/2009 11:06:03",197.06
"11/7/2009 11:06:04",144.49
"11/7/2009 11:06:05",220.00
"11/7/2009 11:06:06",468.50
"11/7/2009 11:06:07",126.68
"11/7/2009 11:06:08",244.56
"11/7/2009 11:06:10",270.67
"11/7/2009 11:06:11",252.06
"11/7/2009 11:06:12",206.65
