time,latitude,longitude,acceleration,altitude
07/20/2010 09:23:02,43.05402,-71.718414,1.12,228
07/20/2010 09:23:03,43.054054,-71.732506,1.12,227
07/20/2010 09:23:04,43.05407,-71.730835,1.08,226
07/20/2010 09:23:05,43.0541,-71.729004,0.99,224
07/20/2010 09:23:07,43.05412,-71.72733,0.99,224
07/20/2010 09:23:08,43.05412,-71.72567,1.08,223
07/20/2010 09:23:09,43.05412,-71.72417,1.08,223
07/20/2010 09:23:10,43.0541,-71.722664,0.99,223
07/20/2010 09:23:11,43.054085,-71.72117,1.12,223
07/20/2010 09:23:12,43.054085,-71.71967,1.03,222
07/20/2010 09:23:13,43.0541,-71.73167,1.17,222
07/20/2010 09:23:14,43.05412,-71.71667,1.08,222
07/20/2010 09:23:15,43.0542,-71.71635,1.17,222
07/20/2010 09:23:16,43.05428,-71.7162,1.26,222
07/20/2010 09:23:17,43.054356,-71.71605,1.17,221
07/20/2010 09:23:18,43.0544,-71.71589,1.03,221
07/20/2010 09:23:19,43.05445,-71.71571,0.99,220
07/20/2010 09:23:21,43.054485,-71.71555,1.21,220
07/20/2010 09:23:22,43.0545,-71.71536,1.08,219
07/20/2010 09:23:23,43.05453,-71.71519,1.21,219
07/20/2010 09:23:24,43.054565,-71.71501,1.12,218
07/20/2010 09:23:25,43.0546,-71.71485,1.12,217
07/20/2010 09:23:26,43.054615,-71.7147,1.12,216
07/20/2010 09:23:27,43.054646,-71.714584,1.03,215
07/20/2010 09:23:28,43.054665,-71.714485,1.12,214
07/20/2010 09:23:29,43.05468,-71.714424,0.99,213
07/20/2010 09:23:30,43.05468,-71.71433,1.12,211
07/20/2010 09:23:31,43.054703,-71.7143,1.17,209
07/20/2010 09:23:32,43.054703,-71.71428,1.17,206
07/20/2010 09:23:33,43.05472,-71.71425,1.08,203
07/20/2010 09:23:34,43.05472,-71.71423,1.03,203
07/20/2010 09:23:36,43.054703,-71.71422,1.08,202
07/20/2010 09:23:37,43.054703,-71.71419,1.12,201
07/20/2010 09:23:38,43.054703,-71.714165,1.12,200
07/20/2010 09:23:39,43.05468,-71.71415,1.08,200
07/20/2010 09:23:39,43.054646,-71.71412,1.12,199
07/20/2010 09:23:40,43.0546,-71.7141,1.12,198
07/20/2010 09:23:41,43.05455,-71.7141,1.12,199
07/20/2010 09:23:42,43.054485,-71.71409,1.08,199
07/20/2010 09:23:43,43.05433,-71.71404,1.12,199
07/20/2010 09:23:44,43.054264,-71.714,1.17,198
07/20/2010 09:23:45,43.0542,-71.713936,1.17,198
07/20/2010 09:23:46,43.054134,-71.71384,1.12,197
07/20/2010 09:23:47,43.0541,-71.71374,1.12,197
07/20/2010 09:23:49,43.054085,-71.713615,1.08,196
07/20/2010 09:23:50,43.05407,-71.7135,1.12,197
07/20/2010 09:23:51,43.05407,-71.71336,1.08,195
07/20/2010 09:23:52,43.054085,-71.71325,1.12,193
07/20/2010 09:23:53,43.054085,-71.71312,1.03,192
07/20/2010 09:23:54,43.054085,-71.71297,1.12,192
07/20/2010 09:23:55,43.054085,-71.712814,1.08,191
07/20/2010 09:23:56,43.054085,-71.71266,1.08,191
07/20/2010 09:23:57,43.054085,-71.71253,1.08,189
07/20/2010 09:23:58,43.0541,-71.71225,1.12,188
07/20/2010 09:23:59,43.05412,-71.712135,1.12,188
07/20/2010 09:24:00,43.05412,-71.71202,1.17,188
07/20/2010 09:24:01,43.05412,-71.71193,1.08,189
07/20/2010 09:24:03,43.054134,-71.711845,1.12,189
07/20/2010 09:24:04,43.054134,-71.711784,1.12,189
07/20/2010 09:24:05,43.05412,-71.711716,1.12,189
07/20/2010 09:24:06,43.054085,-71.71164,1.12,189
07/20/2010 09:24:07,43.054035,-71.71156,1.12,189
07/20/2010 09:24:08,43.053978,-71.71148,1.12,190
07/20/2010 09:24:09,43.053913,-71.71139,1.08,191
07/20/2010 09:24:10,43.053833,-71.711266,1.12,191
07/20/2010 09:24:11,43.053753,-71.71115,1.08,192
07/20/2010 09:24:12,43.053596,-71.7109,1.08,193
07/20/2010 09:24:13,43.053516,-71.71075,1.17,193
07/20/2010 09:24:14,43.053432,-71.71058,1.12,193
07/20/2010 09:24:15,43.053352,-71.71042,1.08,193
07/20/2010 09:24:17,43.053265,-71.71023,1.12,193
07/20/2010 09:24:18,43.0532,-71.71005,1.12,193
07/20/2010 09:24:19,43.053135,-71.70983,1.08,194
07/20/2010 09:24:20,43.053066,-71.70963,1.08,194
07/20/2010 09:24:21,43.05302,-71.70942,1.12,194
07/20/2010 09:24:22,43.05297,-71.70922,1.12,194
07/20/2010 09:24:23,43.052914,-71.709,1.12,194
07/20/2010 09:24:24,43.05288,-71.70879,1.08,194
07/20/2010 09:24:25,43.05285,-71.70859,1.12,194
07/20/2010 09:24:26,43.052784,-71.70818,1.08,192
07/20/2010 09:24:27,43.05277,-71.70797,1.12,191
07/20/2010 09:24:28,43.05275,-71.70776,1.12,190
07/20/2010 09:24:29,43.05272,-71.707565,1.03,190
07/20/2010 09:24:30,43.0527,-71.70735,1.08,189
07/20/2010 09:24:32,43.05267,-71.70715,0.99,189
07/20/2010 09:24:33,43.052654,-71.70695,1.12,189
07/20/2010 09:24:34,43.052635,-71.70673,1.12,189
07/20/2010 09:24:35,43.052597,-71.706535,1.08,189
07/20/2010 09:24:36,43.052578,-71.70633,1.08,189
07/20/2010 09:24:37,43.052547,-71.706154,1.12,189
07/20/2010 09:24:38,43.052532,-71.70595,1.08,189
07/20/2010 09:24:39,43.052498,-71.70576,1.08,189
07/20/2010 09:24:40,43.052467,-71.70557,1.12,189
07/20/2010 09:24:41,43.052418,-71.705185,1.08,189
07/20/2010 09:24:42,43.052383,-71.70498,1.03,188
07/20/2010 09:24:43,43.052353,-71.7048,1.12,188
07/20/2010 09:24:44,43.05232,-71.7046,1.03,187
07/20/2010 09:24:45,43.052288,-71.7044,1.12,187
07/20/2010 09:24:47,43.05223,-71.704185,1.03,186
07/20/2010 09:24:48,43.05218,-71.70398,1.12,185
07/20/2010 09:24:49,43.05213,-71.703766,1.12,185
07/20/2010 09:24:50,43.0521,-71.703545,1.17,184
07/20/2010 09:24:51,43.05205,-71.70334,1.08,183
07/20/2010 09:24:52,43.051987,-71.7031,1.12,182
07/20/2010 09:24:53,43.051937,-71.702866,1.08,181
07/20/2010 09:24:54,43.05188,-71.70264,1.17,180
07/20/2010 09:24:55,43.0518,-71.70216,1.08,179
07/20/2010 09:24:56,43.051765,-71.70192,1.08,178
07/20/2010 09:24:57,43.051735,-71.70168,1.03,177
07/20/2010 09:24:58,43.0517,-71.71433,1.12,177
07/20/2010 09:24:59,43.051685,-71.712006,1.12,176
07/20/2010 09:25:01,43.051685,-71.70967,1.12,176
07/20/2010 09:25:02,43.05167,-71.707504,1.08,175
07/20/2010 09:25:03,43.05167,-71.70517,1.03,175
07/20/2010 09:25:04,43.066505,-71.703,1.03,174
07/20/2010 09:25:05,43.066505,-71.71,0.99,173
07/20/2010 09:25:06,43.066334,-71.69988,1.12,173
07/20/2010 09:25:07,43.066334,-71.699684,1.08,172
07/20/2010 09:25:08,43.06617,-71.699486,1.08,171
07/20/2010 09:25:09,43.065998,-71.69929,1.03,170
07/20/2010 09:25:10,43.065666,-71.69908,1.12,169
07/20/2010 09:25:11,43.065,-71.698685,1.12,166
07/20/2010 09:25:12,43.064503,-71.69849,1.03,165
07/20/2010 09:25:13,43.064,-71.69828,1.12,164
07/20/2010 09:25:14,43.0635,-71.69808,1.12,163
07/20/2010 09:25:16,43.06283,-71.69788,1.03,162
07/20/2010 09:25:17,43.06217,-71.69768,1.08,160
07/20/2010 09:25:18,43.06167,-71.69747,1.12,159
07/20/2010 09:25:19,43.061,-71.697266,1.08,158
07/20/2010 09:25:20,43.060497,-71.69705,1.08,157
07/20/2010 09:25:21,43.06,-71.69685,1.17,156
07/20/2010 09:25:22,43.059334,-71.69663,1.08,155
07/20/2010 09:25:23,43.05883,-71.69642,1.03,153
07/20/2010 09:25:24,43.058334,-71.6962,1.08,152
07/20/2010 09:25:25,43.057503,-71.6958,1.03,150
07/20/2010 09:25:26,43.057,-71.69558,1.12,149
07/20/2010 09:25:27,43.056664,-71.69539,1.12,148
07/20/2010 09:25:28,43.05633,-71.69517,1.12,147
07/20/2010 09:25:29,43.056168,-71.69495,0.99,146
07/20/2010 09:25:31,43.055836,-71.69473,1.17,145
07/20/2010 09:25:32,43.055664,-71.69451,1.08,144
07/20/2010 09:25:33,43.0555,-71.694305,1.08,143
07/20/2010 09:25:34,43.055332,-71.69407,1.08,142
07/20/2010 09:25:35,43.05517,-71.69385,1.03,141
07/20/2010 09:25:36,43.054996,-71.69362,1.12,140
07/20/2010 09:25:37,43.054832,-71.69338,1.12,139
07/20/2010 09:25:38,43.054665,-71.693146,1.17,138
07/20/2010 09:25:39,43.054665,-71.69292,1.08,137
07/20/2010 09:25:40,43.054165,-71.69243,1.17,134
07/20/2010 09:25:41,43.054005,-71.69221,1.12,132
07/20/2010 09:25:42,43.05367,-71.69195,1.08,131
07/20/2010 09:25:43,43.053165,-71.691696,1.12,131
07/20/2010 09:25:44,43.05267,-71.69146,1.17,129
07/20/2010 09:25:46,43.052166,-71.691216,1.21,128
07/20/2010 09:25:47,43.065,-71.69099,1.17,127
07/20/2010 09:25:48,43.056664,-71.69075,1.17,126
07/20/2010 09:25:49,43.049984,-71.69054,1.12,125
07/20/2010 09:25:50,43.049904,-71.690315,1.12,124
07/20/2010 09:25:51,43.049812,-71.690094,1.12,124
07/20/2010 09:25:52,43.049747,-71.68989,1.12,124
07/20/2010 09:25:53,43.049667,-71.68968,1.08,123
07/20/2010 09:25:54,43.049583,-71.68947,1.12,122
07/20/2010 09:25:55,43.04943,-71.68909,1.03,122
07/20/2010 09:25:56,43.04935,-71.68888,1.08,122
07/20/2010 09:25:57,43.049282,-71.6887,1.08,121
07/20/2010 09:25:58,43.049202,-71.6885,1.03,122
07/20/2010 09:25:59,43.049137,-71.68832,1.12,122
07/20/2010 09:26:01,43.049065,-71.68813,1.08,122
07/20/2010 09:26:02,43.048985,-71.687935,1.12,122
07/20/2010 09:26:03,43.048916,-71.68775,1.08,122
07/20/2010 09:26:04,43.04885,-71.68757,0.99,121
07/20/2010 09:26:05,43.048763,-71.687386,1.17,122
07/20/2010 09:26:06,43.0487,-71.6872,1.03,122
07/20/2010 09:26:07,43.048634,-71.68702,1.08,122
07/20/2010 09:26:08,43.04855,-71.68681,1.03,121
07/20/2010 09:26:09,43.04847,-71.68664,1.08,121
07/20/2010 09:26:10,43.048298,-71.686264,1.12,121
07/20/2010 09:26:11,43.048203,-71.686104,1.08,121
07/20/2010 09:26:12,43.048103,-71.68593,1.17,121
07/20/2010 09:26:13,43.047997,-71.68577,1.03,121
07/20/2010 09:26:15,43.0479,-71.6856,1.12,121
07/20/2010 09:26:16,43.047802,-71.68545,1.12,121
07/20/2010 09:26:17,43.047695,-71.6853,1.12,121
07/20/2010 09:26:18,43.047585,-71.68515,1.08,121
07/20/2010 09:26:19,43.047485,-71.68502,1.08,120
07/20/2010 09:26:20,43.047348,-71.69884,1.08,120
07/20/2010 09:26:21,43.047234,-71.6975,1.12,120
07/20/2010 09:26:22,43.047104,-71.69617,1.12,120
07/20/2010 09:26:23,43.04698,-71.695,1.12,120
07/20/2010 09:26:24,43.046852,-71.69383,1.12,120
07/20/2010 09:26:25,43.04658,-71.69133,1.08,120
07/20/2010 09:26:26,43.04645,-71.69017,1.08,120
07/20/2010 09:26:27,43.046314,-71.688995,1.03,120
07/20/2010 09:26:28,43.046185,-71.687836,1.08,120
07/20/2010 09:26:30,43.04607,-71.68684,1.03,120
07/20/2010 09:26:31,43.045933,-71.68567,1.08,120
07/20/2010 09:26:32,43.0458,-71.695,1.12,120
07/20/2010 09:26:33,43.04569,-71.683334,1.03,120
07/20/2010 09:26:34,43.045547,-71.683235,1.08,120
07/20/2010 09:26:35,43.045433,-71.68311,1.08,121
07/20/2010 09:26:36,43.045322,-71.683014,1.12,121
07/20/2010 09:26:37,43.0452,-71.6829,1.12,121
07/20/2010 09:26:38,43.045067,-71.68279,1.08,121
07/20/2010 09:26:39,43.044945,-71.682686,1.03,121
07/20/2010 09:26:40,43.044735,-71.68249,1.12,121
07/20/2010 09:26:41,43.044613,-71.682365,1.08,121
07/20/2010 09:26:42,43.044514,-71.68225,1.12,121
07/20/2010 09:26:43,43.04442,-71.68214,1.08,121
07/20/2010 09:26:45,43.04432,-71.682014,1.12,122
07/20/2010 09:26:46,43.04423,-71.6819,1.08,122
07/20/2010 09:26:47,43.044167,-71.681786,1.08,122
07/20/2010 09:26:48,43.0441,-71.68168,1.03,122
07/20/2010 09:26:49,43.044033,-71.68159,1.08,122
07/20/2010 09:26:50,43.043987,-71.6815,1.17,122
07/20/2010 09:26:51,43.043938,-71.681435,1.17,122
07/20/2010 09:26:52,43.04388,-71.6814,1.08,122
07/20/2010 09:26:53,43.04383,-71.6814,1.08,122
07/20/2010 09:26:54,43.043736,-71.68145,1.08,122
07/20/2010 09:26:55,43.0437,-71.6815,1.17,122
07/20/2010 09:26:56,43.04365,-71.68153,1.08,122
07/20/2010 09:26:57,43.04362,-71.68159,1.08,123
07/20/2010 09:26:58,43.043602,-71.68163,1.21,123
07/20/2010 09:27:00,43.043587,-71.68166,1.08,123
07/20/2010 09:27:01,43.043602,-71.68172,0.99,123
07/20/2010 09:27:02,43.04362,-71.68175,1.12,123
07/20/2010 09:27:03,43.04365,-71.681786,1.17,123
07/20/2010 09:27:04,43.043686,-71.6818,0.99,123
07/20/2010 09:27:05,43.043716,-71.681816,1.17,123
07/20/2010 09:27:06,43.04375,-71.68184,1.17,123
07/20/2010 09:27:07,43.04378,-71.681854,1.21,123
07/20/2010 09:27:08,43.04383,-71.68187,1.08,123
07/20/2010 09:27:09,43.04388,-71.681915,1.08,123
07/20/2010 09:27:10,43.04391,-71.68195,1.08,123
07/20/2010 09:27:11,43.04391,-71.681984,1.12,123
07/20/2010 09:27:12,43.04391,-71.682014,1.08,123
07/20/2010 09:27:13,43.04391,-71.682045,1.12,123
07/20/2010 09:27:15,43.04391,-71.68206,1.17,123
07/20/2010 09:27:16,43.043896,-71.68206,1.08,123
07/20/2010 09:27:17,43.043896,-71.68206,1.08,123
07/20/2010 09:27:18,43.04391,-71.68206,1.08,123
07/20/2010 09:27:19,43.04391,-71.68206,1.08,123
07/20/2010 09:27:20,43.04391,-71.68208,1.08,123
07/20/2010 09:27:21,43.04391,-71.68208,1.08,124
07/20/2010 09:27:22,43.04391,-71.68208,1.08,124
07/20/2010 09:27:23,43.04391,-71.68208,1.08,125
07/20/2010 09:27:24,43.04391,-71.68208,1.08,125
07/20/2010 09:27:25,43.04391,-71.68208,1.08,126
07/20/2010 09:27:26,43.04391,-71.68208,1.08,126
07/20/2010 09:27:27,43.04391,-71.68208,1.08,126
07/20/2010 09:27:28,43.04391,-71.68208,1.08,126
07/20/2010 09:27:30,43.04391,-71.68208,1.12,126
07/20/2010 09:27:31,43.04391,-71.68208,1.08,127
07/20/2010 09:27:32,43.04391,-71.68208,1.08,127
07/20/2010 09:27:33,43.04391,-71.68208,1.08,127
07/20/2010 09:27:34,43.04391,-71.68208,1.08,127
07/20/2010 09:27:35,43.04391,-71.68208,1.08,127
07/20/2010 09:27:36,43.04391,-71.68208,1.08,127
07/20/2010 09:27:37,43.04391,-71.68208,1.08,127
07/20/2010 09:27:38,43.04391,-71.68208,1.08,127
07/20/2010 09:27:39,43.04391,-71.68208,1.08,128
07/20/2010 09:27:40,43.04391,-71.68208,1.08,128
07/20/2010 09:27:41,43.04391,-71.68208,1.08,128
07/20/2010 09:27:42,43.04391,-71.68208,1.08,128
07/20/2010 09:27:43,43.04391,-71.68208,1.08,128
07/20/2010 09:27:45,43.04391,-71.68208,1.12,128
07/20/2010 09:27:46,43.04391,-71.68208,1.08,128
07/20/2010 09:27:47,43.04391,-71.68208,1.08,128
07/20/2010 09:27:48,43.04391,-71.68208,1.08,128
07/20/2010 09:27:49,43.04391,-71.68208,1.08,128
07/20/2010 09:27:50,43.04391,-71.68208,1.08,128
07/20/2010 09:27:51,43.04391,-71.68208,1.08,128
07/20/2010 09:27:52,43.04391,-71.68208,1.08,128
07/20/2010 09:27:53,43.04391,-71.68208,1.08,128
07/20/2010 09:27:54,43.04391,-71.68208,1.08,128
07/20/2010 09:27:55,43.04391,-71.68208,1.08,128
07/20/2010 09:27:56,43.04391,-71.68208,1.08,128
07/20/2010 09:27:57,43.04391,-71.68208,1.12,128
07/20/2010 09:27:59,43.04391,-71.68208,1.08,128
07/20/2010 09:28:00,43.04391,-71.68208,1.08,128
07/20/2010 09:28:01,43.04391,-71.68208,1.08,128
07/20/2010 09:28:02,43.04391,-71.68208,1.12,128
07/20/2010 09:28:03,43.04391,-71.68208,1.08,128
07/20/2010 09:28:04,43.04391,-71.68206,1.08,128
07/20/2010 09:28:05,43.04391,-71.68208,1.08,128
07/20/2010 09:28:06,43.04391,-71.68206,1.08,128
07/20/2010 09:28:07,43.04391,-71.68208,1.08,128
07/20/2010 09:28:08,43.04391,-71.68206,1.08,128
07/20/2010 09:28:09,43.04391,-71.68206,1.08,127
07/20/2010 09:28:10,43.04391,-71.68208,1.08,128
07/20/2010 09:28:11,43.04391,-71.68208,1.12,128
07/20/2010 09:28:12,43.04391,-71.68206,1.08,128
07/20/2010 09:28:13,43.04391,-71.68206,1.08,128
07/20/2010 09:28:15,43.04391,-71.68206,1.08,128
07/20/2010 09:28:16,43.04391,-71.68206,1.08,128
07/20/2010 09:28:17,43.04391,-71.68206,1.08,129
07/20/2010 09:28:18,43.04391,-71.68206,1.08,129
07/20/2010 09:28:19,43.04391,-71.68206,1.08,129
07/20/2010 09:28:20,43.04391,-71.68206,1.08,129
07/20/2010 09:28:21,43.04391,-71.68206,1.08,129
07/20/2010 09:28:22,43.04391,-71.68206,1.08,129
07/20/2010 09:28:23,43.04391,-71.68206,1.08,129
07/20/2010 09:28:24,43.04391,-71.68206,1.08,129
07/20/2010 09:28:25,43.04391,-71.68206,1.08,129
07/20/2010 09:28:26,43.04391,-71.68206,1.12,129
07/20/2010 09:28:27,43.04391,-71.68206,1.08,129
07/20/2010 09:28:29,43.04391,-71.68206,1.08,129
07/20/2010 09:28:30,43.04391,-71.68206,1.08,129
07/20/2010 09:28:31,43.04391,-71.68206,1.08,129
07/20/2010 09:28:32,43.04391,-71.68206,1.08,129
07/20/2010 09:28:33,43.04391,-71.68206,1.08,129
07/20/2010 09:28:34,43.04391,-71.68206,1.08,129
07/20/2010 09:28:35,43.04391,-71.68206,1.08,129
07/20/2010 09:28:36,43.04391,-71.68206,1.08,129
07/20/2010 09:28:37,43.04391,-71.68206,1.12,129
07/20/2010 09:28:38,43.04391,-71.68206,1.08,129
07/20/2010 09:28:39,43.04391,-71.68206,1.08,129
07/20/2010 09:28:40,43.04391,-71.68206,1.12,129
07/20/2010 09:28:41,43.04391,-71.68206,1.08,129
07/20/2010 09:28:42,43.04391,-71.68206,1.08,129
07/20/2010 09:28:44,43.04391,-71.68206,1.08,129
07/20/2010 09:28:45,43.04391,-71.68206,1.08,129
07/20/2010 09:28:46,43.04391,-71.68206,1.08,129
07/20/2010 09:28:47,43.04391,-71.68206,1.08,130
07/20/2010 09:28:48,43.043896,-71.68206,1.08,130
07/20/2010 09:28:49,43.043896,-71.68206,1.08,130
07/20/2010 09:28:50,43.043896,-71.68206,1.08,129
07/20/2010 09:28:51,43.043896,-71.68206,1.08,129
07/20/2010 09:28:52,43.043896,-71.68206,1.08,129
07/20/2010 09:28:53,43.043896,-71.68206,1.08,129
07/20/2010 09:28:54,43.043896,-71.68206,1.08,129
07/20/2010 09:28:55,43.043896,-71.68206,1.12,129
07/20/2010 09:28:56,43.043896,-71.68206,1.08,129
07/20/2010 09:28:57,43.043896,-71.68206,1.08,129
07/20/2010 09:28:59,43.043896,-71.68206,1.08,129
07/20/2010 09:29:00,43.043896,-71.68206,1.08,129
07/20/2010 09:29:01,43.043896,-71.68206,1.08,129
07/20/2010 09:29:02,43.043896,-71.68206,1.08,129
07/20/2010 09:29:03,43.043896,-71.68206,1.12,129
07/20/2010 09:29:04,43.043896,-71.68206,1.08,129
07/20/2010 09:29:05,43.043896,-71.68206,1.08,129
07/20/2010 09:29:06,43.043896,-71.68206,1.08,129
07/20/2010 09:29:07,43.043896,-71.68206,1.08,129
07/20/2010 09:29:08,43.043896,-71.68206,1.08,129
07/20/2010 09:29:09,43.043896,-71.68206,1.08,129
07/20/2010 09:29:10,43.043896,-71.68206,1.12,129
07/20/2010 09:29:11,43.043896,-71.68206,1.08,129
07/20/2010 09:29:13,43.043896,-71.68206,1.08,129
07/20/2010 09:29:14,43.043896,-71.68206,1.08,129
07/20/2010 09:29:15,43.043896,-71.68206,1.12,129
07/20/2010 09:29:16,43.043896,-71.68206,1.08,129
07/20/2010 09:29:17,43.043896,-71.68206,1.08,129
07/20/2010 09:29:18,43.043896,-71.68206,1.08,129
07/20/2010 09:29:19,43.043896,-71.68206,1.08,129
07/20/2010 09:29:20,43.043896,-71.68206,1.08,129
07/20/2010 09:29:21,43.043896,-71.682045,1.08,129
07/20/2010 09:29:22,43.043896,-71.682045,1.12,129
07/20/2010 09:29:23,43.043896,-71.682045,1.08,129
07/20/2010 09:29:24,43.043896,-71.682045,1.08,129
07/20/2010 09:29:25,43.043896,-71.682045,1.08,128
07/20/2010 09:29:26,43.043896,-71.682045,1.12,128
07/20/2010 09:29:28,43.043896,-71.682045,1.08,128
07/20/2010 09:29:29,43.043896,-71.682045,1.08,128
07/20/2010 09:29:30,43.043896,-71.682045,1.12,128
07/20/2010 09:29:31,43.043896,-71.682045,1.08,128
07/20/2010 09:29:32,43.043896,-71.682045,1.08,128
07/20/2010 09:29:33,43.043896,-71.682045,1.08,128
07/20/2010 09:29:34,43.043896,-71.682045,1.08,128
07/20/2010 09:29:35,43.043896,-71.682045,1.08,128
07/20/2010 09:29:36,43.043896,-71.682045,1.12,128
07/20/2010 09:29:37,43.043896,-71.682045,1.08,128
07/20/2010 09:29:38,43.043896,-71.682045,1.08,128
07/20/2010 09:29:39,43.043896,-71.682045,1.08,128
07/20/2010 09:29:40,43.043896,-71.682045,1.08,128
07/20/2010 09:29:42,43.043896,-71.682045,1.08,128
07/20/2010 09:29:43,43.043896,-71.682045,1.08,128
07/20/2010 09:29:44,43.043896,-71.682045,1.08,128
07/20/2010 09:29:45,43.043896,-71.682045,1.08,128
07/20/2010 09:29:46,43.043896,-71.682045,1.08,128
07/20/2010 09:29:47,43.043896,-71.682045,1.08,128
07/20/2010 09:29:48,43.043896,-71.682045,1.08,128
07/20/2010 09:29:49,43.043896,-71.682045,1.08,128
07/20/2010 09:29:50,43.043896,-71.682045,1.08,128
07/20/2010 09:29:51,43.043896,-71.68206,1.08,128
07/20/2010 09:29:52,43.043896,-71.68206,1.08,128
07/20/2010 09:29:53,43.043896,-71.68206,1.08,128
07/20/2010 09:29:54,43.043896,-71.68206,1.08,128
07/20/2010 09:29:55,43.043896,-71.682045,1.08,128
07/20/2010 09:29:57,43.043896,-71.682045,1.08,128
07/20/2010 09:29:58,43.043896,-71.682045,1.08,128
07/20/2010 09:29:59,43.043896,-71.682045,1.08,128
07/20/2010 09:30:00,43.043896,-71.682045,1.08,128
07/20/2010 09:30:01,43.043896,-71.682045,1.08,128
07/20/2010 09:30:02,43.043896,-71.682045,1.08,128
07/20/2010 09:30:03,43.043896,-71.682045,1.08,127
07/20/2010 09:30:04,43.043896,-71.68206,1.08,127
07/20/2010 09:30:05,43.043896,-71.68206,1.08,127
07/20/2010 09:30:06,43.043896,-71.68206,1.12,127
07/20/2010 09:30:07,43.043896,-71.682045,1.08,127
07/20/2010 09:30:08,43.043896,-71.682045,1.08,128
07/20/2010 09:30:09,43.043896,-71.682045,1.08,128
07/20/2010 09:30:10,43.043896,-71.682045,1.08,128
07/20/2010 09:30:12,43.043896,-71.682045,1.08,128
07/20/2010 09:30:13,43.043896,-71.682045,1.08,128
07/20/2010 09:30:14,43.043896,-71.682045,1.12,128
07/20/2010 09:30:15,43.043896,-71.682045,1.08,128
07/20/2010 09:30:16,43.043896,-71.682045,1.12,128
07/20/2010 09:30:17,43.043896,-71.682045,1.08,128
07/20/2010 09:30:18,43.043896,-71.682045,1.12,128
07/20/2010 09:30:19,43.043896,-71.682045,1.08,128
07/20/2010 09:30:20,43.043896,-71.682045,1.12,128
07/20/2010 09:30:21,43.043896,-71.682045,1.08,128
07/20/2010 09:30:22,43.043896,-71.682045,1.08,128
07/20/2010 09:30:23,43.043896,-71.682045,1.08,128
07/20/2010 09:30:24,43.043896,-71.682045,1.08,128
07/20/2010 09:30:25,43.043896,-71.682045,1.08,128
07/20/2010 09:30:27,43.043896,-71.682045,1.12,127
07/20/2010 09:30:28,43.043896,-71.682045,1.08,127
07/20/2010 09:30:29,43.043896,-71.682045,1.08,127
07/20/2010 09:30:30,43.043896,-71.682045,1.12,127
07/20/2010 09:30:31,43.043896,-71.682045,1.08,127
07/20/2010 09:30:32,43.043896,-71.682045,1.08,127
07/20/2010 09:30:33,43.043896,-71.682045,1.08,127
07/20/2010 09:30:34,43.043896,-71.682045,1.08,127
07/20/2010 09:30:35,43.043896,-71.682045,1.08,127
07/20/2010 09:30:36,43.043896,-71.682045,1.08,127
07/20/2010 09:30:37,43.043896,-71.682045,1.12,127
07/20/2010 09:30:38,43.043896,-71.682045,1.08,127
07/20/2010 09:30:39,43.043896,-71.682045,1.08,127
07/20/2010 09:30:41,43.043896,-71.682045,1.12,127
07/20/2010 09:30:42,43.043896,-71.682045,1.08,127
07/20/2010 09:30:43,43.043896,-71.682045,1.08,127
07/20/2010 09:30:44,43.043896,-71.682045,1.08,127
07/20/2010 09:30:45,43.043896,-71.682045,1.08,127
07/20/2010 09:30:46,43.043896,-71.682045,1.08,127
07/20/2010 09:30:47,43.043896,-71.682045,1.12,127
07/20/2010 09:30:48,43.043896,-71.682045,1.08,127
07/20/2010 09:30:49,43.043896,-71.682045,1.12,127
07/20/2010 09:30:50,43.043896,-71.682045,1.08,127
07/20/2010 09:30:51,43.043896,-71.682045,1.08,127
07/20/2010 09:30:52,43.043896,-71.682045,1.08,127
07/20/2010 09:30:53,43.043896,-71.682045,1.08,127
07/20/2010 09:30:54,43.043896,-71.682045,1.08,128
07/20/2010 09:30:55,43.043896,-71.682045,1.08,128
07/20/2010 09:30:57,43.043896,-71.682045,1.08,129
07/20/2010 09:30:58,43.043896,-71.682045,1.08,129
07/20/2010 09:30:59,43.043896,-71.682045,1.08,130
07/20/2010 09:31:00,43.04391,-71.682045,1.08,130
07/20/2010 09:31:01,43.04391,-71.682045,1.08,130
07/20/2010 09:31:02,43.04391,-71.682045,1.08,131
07/20/2010 09:31:03,43.04391,-71.682045,1.08,131
07/20/2010 09:31:04,43.04391,-71.682045,1.08,131
07/20/2010 09:31:05,43.04391,-71.682045,1.08,132
07/20/2010 09:31:06,43.04391,-71.682045,1.08,132
07/20/2010 09:31:07,43.04391,-71.682045,1.08,132
07/20/2010 09:31:08,43.04391,-71.682045,1.08,132
07/20/2010 09:31:09,43.04391,-71.682045,1.08,132
07/20/2010 09:31:11,43.04391,-71.682045,1.08,133
07/20/2010 09:31:12,43.04391,-71.682045,1.08,133
07/20/2010 09:31:13,43.04391,-71.682045,1.08,133
07/20/2010 09:31:14,43.04391,-71.682045,1.08,133
07/20/2010 09:31:15,43.04391,-71.682045,1.08,133
07/20/2010 09:31:16,43.04391,-71.682045,1.08,133
07/20/2010 09:31:17,43.04391,-71.682045,1.08,133
07/20/2010 09:31:18,43.04391,-71.682045,1.08,133
07/20/2010 09:31:19,43.04391,-71.682045,1.08,134
07/20/2010 09:31:20,43.04391,-71.682045,1.08,134
