time,latitude,longitude,acceleration,light,temperature,sound,altitude,pedometer
"10/28/2009 15:04:16",,,0.94,716.08,20.89,0,60000,0
"10/28/2009 15:04:17",,,0.94,717.43,20.89,0,60000,0
"10/28/2009 15:04:18",,,0.90,624.40,20.89,0,60000,0
"10/28/2009 15:04:19",,,0.94,724.16,20.89,0,60000,0
"10/28/2009 15:04:20",,,0.98,775.10,20.89,0,60000,0
"10/28/2009 15:04:22",,,0.90,780.17,20.89,0,60000,0
"10/28/2009 15:04:23",,,0.94,780.17,20.89,0,60000,0
"10/28/2009 15:04:24",,,1.02,777.64,20.89,0,60000,0
"10/28/2009 15:04:25",,,0.70,783.95,20.89,0,60000,2
"10/28/2009 15:04:26",,,0.94,783.95,20.89,0,60000,1
"10/28/2009 15:04:27",,,1.41,683.12,20.89,0,60000,0
"10/28/2009 15:04:28",,,0.94,438.53,20.89,0,60000,1
"10/28/2009 15:04:29",,,0.98,805.09,20.89,0,60000,0
"10/28/2009 15:04:30",,,0.94,88.59,20.89,0,60000,0
"10/28/2009 15:04:31",,,1.05,102.70,20.89,0,60000,0
"10/28/2009 15:04:32",,,0.86,458.57,20.89,0,60000,0
"10/28/2009 15:04:33",,,0.90,473.44,20.89,0,60000,0
"10/28/2009 15:04:34",,,1.02,122.70,20.89,0,60000,0
"10/28/2009 15:04:35",,,0.82,56.02,20.89,0,60000,1
"10/28/2009 15:04:37",,,1.29,795.21,20.89,0,60000,2
"10/28/2009 15:04:38",,,1.25,168.02,20.89,0,60000,0
"10/28/2009 15:04:39",,,0.94,156.29,20.89,0,60000,0
"10/28/2009 15:04:40",,,0.94,104.71,20.89,0,60000,0
"10/28/2009 15:04:41",,,1.02,116.72,20.89,0,60000,1
"10/28/2009 15:04:42",,,0.90,146.46,20.89,0,60000,0
"10/28/2009 15:04:43",,,1.02,140.55,20.89,0,60000,1
"10/28/2009 15:04:44",,,0.90,140.55,20.89,0,60000,0
"10/28/2009 15:04:45",,,0.98,124.69,21.21,0,60000,0
"10/28/2009 15:04:46",,,0.94,126.68,20.89,0,60000,0
