time,ext
"Jun 26 2009 15:39:51",14.50
"Jun 26 2009 15:39:52",13.60
"Jun 26 2009 15:39:53",12.25
"Jun 26 2009 15:39:54",11.80
"Jun 26 2009 15:39:55",11.35
"Jun 26 2009 15:39:56",10.90
"Jun 26 2009 15:39:57",10.90
"Jun 26 2009 15:39:58",10.90
"Jun 26 2009 15:39:59",10.45
"Jun 26 2009 15:40:00",10.45
"Jun 26 2009 15:40:02",10.00
"Jun 26 2009 15:40:03",10.00
"Jun 26 2009 15:40:04",10.90
"Jun 26 2009 15:40:05",11.80
"Jun 26 2009 15:40:06",13.15
"Jun 26 2009 15:40:07",14.05
"Jun 26 2009 15:40:08",14.50
"Jun 26 2009 15:40:09",14.95
"Jun 26 2009 15:40:10",15.40
"Jun 26 2009 15:40:11",13.60
"Jun 26 2009 15:40:12",12.70
"Jun 26 2009 15:40:13",12.25
"Jun 26 2009 15:40:14",11.80
"Jun 26 2009 15:40:15",11.35
"Jun 26 2009 15:40:17",10.90
"Jun 26 2009 15:40:18",10.45
"Jun 26 2009 15:40:19",10.00
"Jun 26 2009 15:40:20",9.10
"Jun 26 2009 15:40:21",8.65
"Jun 26 2009 15:40:22",8.20
"Jun 26 2009 15:40:23",8.20
"Jun 26 2009 15:40:24",7.75
"Jun 26 2009 15:40:25",7.30
"Jun 26 2009 15:40:26",7.30
"Jun 26 2009 15:40:27",7.30
"Jun 26 2009 15:40:28",7.30
"Jun 26 2009 15:40:29",6.85
"Jun 26 2009 15:40:31",7.30
"Jun 26 2009 15:40:32",6.85
"Jun 26 2009 15:40:33",7.30
"Jun 26 2009 15:40:34",7.30
"Jun 26 2009 15:40:35",7.30
"Jun 26 2009 15:40:36",7.30
"Jun 26 2009 15:40:37",7.30
"Jun 26 2009 15:40:38",7.75
"Jun 26 2009 15:40:39",7.75
"Jun 26 2009 15:40:40",7.75
"Jun 26 2009 15:40:41",8.20
"Jun 26 2009 15:40:42",8.20
"Jun 26 2009 15:40:43",8.20
"Jun 26 2009 15:40:44",8.20
"Jun 26 2009 15:40:46",8.65
"Jun 26 2009 15:40:47",8.65
"Jun 26 2009 15:40:48",8.65
"Jun 26 2009 15:40:49",8.65
"Jun 26 2009 15:40:50",8.65
"Jun 26 2009 15:40:51",8.65
"Jun 26 2009 15:40:52",8.65
"Jun 26 2009 15:40:53",8.65
"Jun 26 2009 15:40:54",8.65
"Jun 26 2009 15:40:55",8.65
"Jun 26 2009 15:40:56",8.65
"Jun 26 2009 15:40:57",9.10
"Jun 26 2009 15:40:58",9.10
"Jun 26 2009 15:40:59",9.10
"Jun 26 2009 15:41:01",9.10
"Jun 26 2009 15:41:02",9.10
"Jun 26 2009 15:41:03",9.10
"Jun 26 2009 15:41:04",9.10
"Jun 26 2009 15:41:05",9.10
"Jun 26 2009 15:41:06",9.10
"Jun 26 2009 15:41:07",9.10
"Jun 26 2009 15:41:08",9.10
"Jun 26 2009 15:41:09",9.10
"Jun 26 2009 15:41:10",9.10
"Jun 26 2009 15:41:11",9.10
"Jun 26 2009 15:41:12",8.65
"Jun 26 2009 15:41:13",8.65
"Jun 26 2009 15:41:14",8.65
"Jun 26 2009 15:41:16",8.65
"Jun 26 2009 15:41:17",8.65
"Jun 26 2009 15:41:18",8.65
"Jun 26 2009 15:41:19",8.65
"Jun 26 2009 15:41:20",8.65
"Jun 26 2009 15:41:21",8.65
"Jun 26 2009 15:41:22",8.65
"Jun 26 2009 15:41:23",8.65
"Jun 26 2009 15:41:24",8.65
"Jun 26 2009 15:41:25",8.65
