time,temperature
02/26/2010 15:49:48,22.18
02/26/2010 15:49:49,22.18
02/26/2010 15:49:50,22.18
02/26/2010 15:49:51,22.18
02/26/2010 15:49:52,22.18
02/26/2010 15:49:53,22.18
02/26/2010 15:49:54,22.18
02/26/2010 15:49:55,22.18
02/26/2010 15:49:56,22.18
02/26/2010 15:49:58,22.18
02/26/2010 15:49:59,22.18
02/26/2010 15:50:00,22.18
02/26/2010 15:50:01,22.18
02/26/2010 15:50:02,22.18
02/26/2010 15:50:03,22.18
02/26/2010 15:50:04,22.18
02/26/2010 15:50:05,22.18
02/26/2010 15:50:06,22.18
02/26/2010 15:50:07,22.18
02/26/2010 15:50:08,22.18
02/26/2010 15:50:09,22.18
02/26/2010 15:50:10,22.18
02/26/2010 15:50:12,22.18
02/26/2010 15:50:13,22.18
02/26/2010 15:50:14,22.18
02/26/2010 15:50:15,22.18
02/26/2010 15:50:16,22.18
02/26/2010 15:50:17,22.18
02/26/2010 15:50:18,22.18
02/26/2010 15:50:19,22.18
02/26/2010 15:50:20,22.18
02/26/2010 15:50:21,22.18
02/26/2010 15:50:22,22.18
02/26/2010 15:50:23,22.18
02/26/2010 15:50:24,22.18
02/26/2010 15:50:26,22.18
02/26/2010 15:50:27,22.18
02/26/2010 15:50:28,22.18
02/26/2010 15:50:29,22.18
02/26/2010 15:50:30,22.18
02/26/2010 15:50:31,22.18
02/26/2010 15:50:32,22.18
02/26/2010 15:50:33,22.18
02/26/2010 15:50:34,22.50
02/26/2010 15:50:35,22.18
02/26/2010 15:50:36,22.18
02/26/2010 15:50:37,22.18
02/26/2010 15:50:38,22.18
02/26/2010 15:50:40,22.18
02/26/2010 15:50:41,22.18
02/26/2010 15:50:42,22.18
02/26/2010 15:50:43,22.18
02/26/2010 15:50:44,22.18
02/26/2010 15:50:45,22.18
02/26/2010 15:50:46,22.50
02/26/2010 15:50:47,22.18
02/26/2010 15:50:48,22.18
02/26/2010 15:50:49,22.18
02/26/2010 15:50:50,22.18
02/26/2010 15:50:51,22.18
02/26/2010 15:50:52,22.18
02/26/2010 15:50:54,22.18
02/26/2010 15:50:55,22.18
02/26/2010 15:50:56,22.50
02/26/2010 15:50:57,22.50
02/26/2010 15:50:58,22.18
02/26/2010 15:50:59,22.18
02/26/2010 15:51:00,22.50
02/26/2010 15:51:01,22.50
02/26/2010 15:51:02,22.18
02/26/2010 15:51:03,22.50
02/26/2010 15:51:04,22.18
02/26/2010 15:51:05,22.18
02/26/2010 15:51:06,22.50
02/26/2010 15:51:08,22.50
02/26/2010 15:51:09,22.50
02/26/2010 15:51:10,22.50
02/26/2010 15:51:11,22.18
02/26/2010 15:51:12,22.50
