date,station,name,temp,speccond,tds,salinity,do,ph,latitude,longitude
5/28/2008,17.8,Haverhill,17.2,223,0.15,0.11,9.0,6.9,42.76211,-71.06094
6/18/2008,17.8,Haverhill,22.4,229,0.15,0.11,8.0,7.1,42.76211,-71.06094
7/7/2008,17.8,Haverhill,23.2,204,0.13,0.10,7.0,6.7,42.76211,-71.06094
7/23/2008,17.8,Haverhill,25.6,228,0.15,0.11,6.4,6.8,42.76211,-71.06094
8/4/2008,17.8,Haverhill,24.6,171,0.11,0.08,,6.7,42.76211,-71.06094
8/20/2008,17.8,Haverhill,21.9,139,0.09,0.07,8.5,6.8,42.76211,-71.06094
9/17/2008,17.8,Haverhill,19.7,156,0.10,0.07,8.9,6.7,42.76211,-71.06094
10/6/2008,17.8,Haverhill,14.7,135,0.09,0.06,10.5,6.7,42.76211,-71.06094
