date,station,name,temp,speccond,tds,salinity,do,ph,latitude,longitude
5/28/2008,16.8,Johnson,17.1,225,0.15,0.11,9.3,6.8,42.75614,-71.04079
6/18/2008,16.8,Johnson,22.7,230,0.15,0.11,8.3,7.0,42.75614,-71.04079
7/7/2008,16.8,Johnson,23.3,205,0.13,0.10,7.1,6.7,42.75614,-71.04079
7/23/2008,16.8,Johnson,25.8,235,0.15,0.11,6.1,6.8,42.75614,-71.04079
8/4/2008,16.8,Johnson,24.4,174,0.11,0.08,,6.7,42.75614,-71.04079
8/20/2008,16.8,Johnson,21.6,140,0.09,0.07,8.4,6.7,42.75614,-71.04079
9/17/2008,16.8,Johnson,19.6,159,0.10,0.08,9.0,6.6,42.75614,-71.04079
10/6/2008,16.8,Johnson,14.6,135,0.09,0.06,10.4,6.8,42.75614,-71.04079
