time,latitude,longitude,acceleration,light,temperature,sound,altitude,pedometer
03/25/2010 09:20:32,,,1.05,736.16,16.38,15, ,0
03/25/2010 09:20:33,,,1.05,730.85,16.38,13, ,0
03/25/2010 09:20:34,,,1.05,716.08,16.38,16, ,0
03/25/2010 09:20:35,,,1.05,564.20,16.38,15, ,0
03/25/2010 09:20:36,,,1.02,287.27,16.38,10, ,0
03/25/2010 09:20:37,,,1.02,248.31,16.38,7, ,0
03/25/2010 09:20:38,,,1.02,263.25,16.38,20, ,0
03/25/2010 09:20:40,,,1.02,132.63,16.38,6, ,0
03/25/2010 09:20:41,,,0.98,72.36,16.38,10, ,0
03/25/2010 09:20:42,,,0.98,33.35,16.38,24, ,0
03/25/2010 09:20:43,,,0.98,2.10,16.38,10, ,0
03/25/2010 09:20:44,,,0.98,0.00,16.38,7, ,0
03/25/2010 09:20:45,,,0.98,0.00,16.38,20, ,0
03/25/2010 09:20:46,,,0.98,0.00,16.38,33, ,0
03/25/2010 09:20:47,,,0.98,0.00,16.38,8, ,0
03/25/2010 09:20:48,,,0.98,0.00,16.38,15, ,0
03/25/2010 09:20:49,,,0.98,0.00,16.38,8, ,0
03/25/2010 09:20:50,,,0.98,0.00,16.38,12, ,0
03/25/2010 09:20:51,,,0.98,0.00,16.38,10, ,0
03/25/2010 09:20:52,,,1.02,0.00,16.38,17, ,0
03/25/2010 09:20:54,,,0.98,0.00,16.38,30, ,0
03/25/2010 09:20:55,,,1.02,0.00,16.38,31, ,0
03/25/2010 09:20:56,,,1.02,0.00,16.38,16, ,0
03/25/2010 09:20:57,,,0.98,0.00,16.38,13, ,0
03/25/2010 09:20:58,,,0.98,0.00,16.38,7, ,0
03/25/2010 09:20:59,,,0.98,0.00,16.38,20, ,0
03/25/2010 09:21:00,,,0.98,0.00,16.38,16, ,0
03/25/2010 09:21:01,,,0.98,0.00,16.38,8, ,0
03/25/2010 09:21:02,,,0.98,0.00,16.38,9, ,0
03/25/2010 09:21:03,,,1.02,0.00,16.38,12, ,0
03/25/2010 09:21:04,,,0.98,0.00,16.38,8, ,0
03/25/2010 09:21:05,,,0.98,0.00,16.38,10, ,0
03/25/2010 09:21:07,,,1.02,0.00,16.38,8, ,0
03/25/2010 09:21:08,,,0.98,0.00,16.38,8, ,0
03/25/2010 09:21:09,,,0.98,0.00,16.38,26, ,0
03/25/2010 09:21:10,,,0.98,0.00,16.38,6, ,0
03/25/2010 09:21:11,,,0.94,0.00,16.38,3, ,1
03/25/2010 09:21:12,,,0.98,0.00,16.38,6, ,0
03/25/2010 09:21:13,,,1.13,0.00,16.38,12, ,1
