time,light,volts
04/12/2010 12:23:58,257.66,2.154838709677419354838709677419355
04/12/2010 12:23:59,261.39,2.154838709677419354838709677419355
04/12/2010 12:24:00,261.39,2.151612903225806451612903225806452
04/12/2010 12:24:01,263.25,2.151612903225806451612903225806452
04/12/2010 12:24:02,263.25,2.151612903225806451612903225806452
04/12/2010 12:24:02,261.39,2.151612903225806451612903225806452
04/12/2010 12:24:04,263.25,2.151612903225806451612903225806452
04/12/2010 12:24:05,261.39,2.151612903225806451612903225806452
04/12/2010 12:24:06,255.79,2.151612903225806451612903225806452
04/12/2010 12:24:08,257.66,2.151612903225806451612903225806452
04/12/2010 12:24:09,259.52,2.151612903225806451612903225806452
04/12/2010 12:24:10,253.93,2.151612903225806451612903225806452
04/12/2010 12:24:11,253.93,2.151612903225806451612903225806452
04/12/2010 12:24:12,261.39,2.151612903225806451612903225806452
04/12/2010 12:24:13,259.52,2.151612903225806451612903225806452
04/12/2010 12:24:14,257.66,2.151612903225806451612903225806452
04/12/2010 12:24:15,255.79,2.151612903225806451612903225806452
04/12/2010 12:24:16,257.66,2.148387096774193548387096774193548
04/12/2010 12:24:17,259.52,2.148387096774193548387096774193548
04/12/2010 12:24:18,259.52,2.148387096774193548387096774193548
04/12/2010 12:24:19,257.66,2.148387096774193548387096774193548
04/12/2010 12:24:21,259.52,2.148387096774193548387096774193548
04/12/2010 12:24:22,257.66,2.148387096774193548387096774193548
04/12/2010 12:24:23,263.25,2.148387096774193548387096774193548
04/12/2010 12:24:24,261.39,2.148387096774193548387096774193548
04/12/2010 12:24:25,261.39,2.148387096774193548387096774193548
04/12/2010 12:24:26,259.52,2.148387096774193548387096774193548
04/12/2010 12:24:27,263.25,2.148387096774193548387096774193548
04/12/2010 12:24:28,259.52,2.148387096774193548387096774193548
04/12/2010 12:24:29,257.66,2.148387096774193548387096774193548
04/12/2010 12:24:30,265.11,2.148387096774193548387096774193548
04/12/2010 12:24:32,265.11,2.148387096774193548387096774193548
04/12/2010 12:24:33,265.11,2.148387096774193548387096774193548
04/12/2010 12:24:34,261.39,2.145161290322580645161290322580645
04/12/2010 12:24:35,265.11,2.148387096774193548387096774193548
04/12/2010 12:24:36,261.39,2.148387096774193548387096774193548
04/12/2010 12:24:37,259.52,2.148387096774193548387096774193548
04/12/2010 12:24:38,261.39,2.145161290322580645161290322580645
04/12/2010 12:24:39,261.39,2.145161290322580645161290322580645
04/12/2010 12:24:40,261.39,2.145161290322580645161290322580645
04/12/2010 12:24:41,263.25,2.145161290322580645161290322580645
04/12/2010 12:24:41,265.11,2.145161290322580645161290322580645
04/12/2010 12:24:44,261.39,2.145161290322580645161290322580645
04/12/2010 12:24:45,263.25,2.145161290322580645161290322580645
04/12/2010 12:24:46,265.11,2.145161290322580645161290322580645
04/12/2010 12:24:47,261.39,2.145161290322580645161290322580645
04/12/2010 12:24:48,259.52,2.145161290322580645161290322580645
04/12/2010 12:24:49,257.66,2.145161290322580645161290322580645
04/12/2010 12:24:50,265.11,2.145161290322580645161290322580645
04/12/2010 12:24:51,255.79,2.145161290322580645161290322580645
04/12/2010 12:24:52,255.79,2.145161290322580645161290322580645
04/12/2010 12:24:53,255.79,2.145161290322580645161290322580645
04/12/2010 12:24:54,257.66,2.145161290322580645161290322580645
04/12/2010 12:24:56,253.93,2.145161290322580645161290322580645
04/12/2010 12:24:57,257.66,2.145161290322580645161290322580645
04/12/2010 12:24:58,253.93,2.145161290322580645161290322580645
04/12/2010 12:24:59,252.06,2.145161290322580645161290322580645
04/12/2010 12:25:00,257.66,2.141935483870967741935483870967742
04/12/2010 12:25:01,261.39,2.141935483870967741935483870967742
04/12/2010 12:25:02,261.39,2.141935483870967741935483870967742
04/12/2010 12:25:03,263.25,2.141935483870967741935483870967742
04/12/2010 12:25:04,261.39,2.141935483870967741935483870967742
04/12/2010 12:25:05,244.56,2.148387096774193548387096774193548
04/12/2010 12:25:06,242.68,2.145161290322580645161290322580645
04/12/2010 12:25:07,246.44,2.141935483870967741935483870967742
04/12/2010 12:25:09,246.44,2.135483870967741935483870967741935
04/12/2010 12:25:10,235.15,2.141935483870967741935483870967742
04/12/2010 12:25:11,22.98,2.141935483870967741935483870967742
04/12/2010 12:25:12,2.10,2.183870967741935483870967741935484
04/12/2010 12:25:13,0.00,2.319354838709677419354838709677419
04/12/2010 12:25:14,2.10,2.387096774193548387096774193548387
04/12/2010 12:25:15,0.00,2.416129032258064516129032258064516
04/12/2010 12:25:16,0.00,2.425806451612903225806451612903226
04/12/2010 12:25:17,0.00,2.432258064516129032258064516129032
04/12/2010 12:25:18,0.00,2.435483870967741935483870967741935
04/12/2010 12:25:19,0.00,2.438709677419354838709677419354839
04/12/2010 12:25:20,2.10,2.441935483870967741935483870967742
04/12/2010 12:25:22,0.00,2.441935483870967741935483870967742
04/12/2010 12:25:23,0.00,2.441935483870967741935483870967742
04/12/2010 12:25:24,0.00,2.445161290322580645161290322580645
04/12/2010 12:25:25,0.00,2.445161290322580645161290322580645
04/12/2010 12:25:26,0.00,2.445161290322580645161290322580645
04/12/2010 12:25:27,64.20,2.445161290322580645161290322580645
04/12/2010 12:25:28,238.92,2.445161290322580645161290322580645
04/12/2010 12:25:29,240.80,2.448387096774193548387096774193548
04/12/2010 12:25:30,246.44,2.448387096774193548387096774193548
04/12/2010 12:25:30,240.80,2.451612903225806451612903225806452
04/12/2010 12:25:33,253.93,2.451612903225806451612903225806452
04/12/2010 12:25:33,252.06,2.451612903225806451612903225806452
04/12/2010 12:25:35,253.93,2.451612903225806451612903225806452
04/12/2010 12:25:36,252.06,2.451612903225806451612903225806452
04/12/2010 12:25:37,252.06,2.451612903225806451612903225806452
04/12/2010 12:25:38,252.06,2.451612903225806451612903225806452
04/12/2010 12:25:39,253.93,2.451612903225806451612903225806452
04/12/2010 12:25:40,255.79,2.451612903225806451612903225806452
04/12/2010 12:25:41,250.19,2.451612903225806451612903225806452
04/12/2010 12:25:42,242.68,2.451612903225806451612903225806452
04/12/2010 12:25:43,244.56,2.451612903225806451612903225806452
04/12/2010 12:25:44,250.19,2.451612903225806451612903225806452
04/12/2010 12:25:45,244.56,2.451612903225806451612903225806452
04/12/2010 12:25:47,244.56,2.451612903225806451612903225806452
04/12/2010 12:25:48,242.68,2.451612903225806451612903225806452
04/12/2010 12:25:49,246.44,2.451612903225806451612903225806452
04/12/2010 12:25:50,244.56,2.451612903225806451612903225806452
04/12/2010 12:25:51,248.31,2.451612903225806451612903225806452
04/12/2010 12:25:52,253.93,2.451612903225806451612903225806452
04/12/2010 12:25:53,246.44,2.438709677419354838709677419354839
04/12/2010 12:25:54,229.48,2.454838709677419354838709677419355
04/12/2010 12:25:55,206.65,2.458064516129032258064516129032258
04/12/2010 12:25:56,227.59,2.451612903225806451612903225806452
04/12/2010 12:25:57,240.80,2.454838709677419354838709677419355
04/12/2010 12:25:59,250.19,2.454838709677419354838709677419355
04/12/2010 12:26:00,253.93,2.454838709677419354838709677419355
04/12/2010 12:26:01,252.06,2.454838709677419354838709677419355
04/12/2010 12:26:02,252.06,2.454838709677419354838709677419355
04/12/2010 12:26:03,255.79,2.454838709677419354838709677419355
04/12/2010 12:26:04,250.19,2.454838709677419354838709677419355
04/12/2010 12:26:05,250.19,2.454838709677419354838709677419355
04/12/2010 12:26:06,250.19,2.454838709677419354838709677419355
04/12/2010 12:26:07,252.06,2.454838709677419354838709677419355
04/12/2010 12:26:08,248.31,2.454838709677419354838709677419355
04/12/2010 12:26:10,210.47,2.454838709677419354838709677419355
04/12/2010 12:26:11,237.04,2.454838709677419354838709677419355
04/12/2010 12:26:12,221.90,2.454838709677419354838709677419355
04/12/2010 12:26:13,220.00,2.454838709677419354838709677419355
04/12/2010 12:26:14,212.38,2.454838709677419354838709677419355
04/12/2010 12:26:15,204.73,2.454838709677419354838709677419355
04/12/2010 12:26:16,197.06,2.454838709677419354838709677419355
04/12/2010 12:26:17,189.35,2.454838709677419354838709677419355
04/12/2010 12:26:18,216.19,2.454838709677419354838709677419355
04/12/2010 12:26:19,238.92,2.454838709677419354838709677419355
04/12/2010 12:26:20,214.29,2.454838709677419354838709677419355
04/12/2010 12:26:21,225.69,2.458064516129032258064516129032258
04/12/2010 12:26:22,229.48,2.454838709677419354838709677419355
04/12/2010 12:26:24,250.19,2.454838709677419354838709677419355
04/12/2010 12:26:25,252.06,2.454838709677419354838709677419355
04/12/2010 12:26:26,253.93,2.454838709677419354838709677419355
04/12/2010 12:26:27,248.31,2.454838709677419354838709677419355
04/12/2010 12:26:28,250.19,2.454838709677419354838709677419355
04/12/2010 12:26:29,252.06,2.454838709677419354838709677419355
04/12/2010 12:26:30,248.31,2.454838709677419354838709677419355
04/12/2010 12:26:31,252.06,2.454838709677419354838709677419355
04/12/2010 12:26:32,252.06,2.454838709677419354838709677419355
04/12/2010 12:26:33,255.79,2.454838709677419354838709677419355
04/12/2010 12:26:34,255.79,2.454838709677419354838709677419355
04/12/2010 12:26:35,255.79,2.454838709677419354838709677419355
04/12/2010 12:26:37,257.66,2.454838709677419354838709677419355
04/12/2010 12:26:38,263.25,2.454838709677419354838709677419355
04/12/2010 12:26:39,263.25,2.454838709677419354838709677419355
04/12/2010 12:26:40,259.52,2.454838709677419354838709677419355
04/12/2010 12:26:41,261.39,2.454838709677419354838709677419355
04/12/2010 12:26:42,259.52,2.454838709677419354838709677419355
04/12/2010 12:26:43,259.52,2.454838709677419354838709677419355
04/12/2010 12:26:44,259.52,2.454838709677419354838709677419355
04/12/2010 12:26:45,257.66,2.454838709677419354838709677419355
04/12/2010 12:26:46,259.52,2.454838709677419354838709677419355
04/12/2010 12:26:47,255.79,2.454838709677419354838709677419355
04/12/2010 12:26:49,257.66,2.454838709677419354838709677419355
04/12/2010 12:26:50,257.66,2.454838709677419354838709677419355
04/12/2010 12:26:51,261.39,2.454838709677419354838709677419355
04/12/2010 12:26:52,263.25,2.454838709677419354838709677419355
04/12/2010 12:26:53,255.79,2.454838709677419354838709677419355
04/12/2010 12:26:54,261.39,2.454838709677419354838709677419355
04/12/2010 12:26:55,261.39,2.454838709677419354838709677419355
04/12/2010 12:26:56,257.66,2.454838709677419354838709677419355
04/12/2010 12:26:57,259.52,2.454838709677419354838709677419355
04/12/2010 12:26:57,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:00,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:00,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:02,261.39,2.454838709677419354838709677419355
04/12/2010 12:27:03,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:04,253.93,2.454838709677419354838709677419355
04/12/2010 12:27:05,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:06,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:07,253.93,2.454838709677419354838709677419355
04/12/2010 12:27:08,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:09,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:10,253.93,2.454838709677419354838709677419355
04/12/2010 12:27:11,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:13,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:14,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:15,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:16,253.93,2.454838709677419354838709677419355
04/12/2010 12:27:17,253.93,2.454838709677419354838709677419355
04/12/2010 12:27:18,255.79,2.458064516129032258064516129032258
04/12/2010 12:27:19,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:20,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:21,255.79,2.458064516129032258064516129032258
04/12/2010 12:27:22,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:23,259.52,2.454838709677419354838709677419355
04/12/2010 12:27:24,259.52,2.454838709677419354838709677419355
04/12/2010 12:27:26,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:27,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:28,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:29,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:30,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:31,261.39,2.454838709677419354838709677419355
04/12/2010 12:27:32,261.39,2.454838709677419354838709677419355
04/12/2010 12:27:33,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:34,253.93,2.458064516129032258064516129032258
04/12/2010 12:27:35,253.93,2.454838709677419354838709677419355
04/12/2010 12:27:36,252.06,2.454838709677419354838709677419355
04/12/2010 12:27:36,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:39,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:40,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:41,252.06,2.454838709677419354838709677419355
04/12/2010 12:27:42,253.93,2.454838709677419354838709677419355
04/12/2010 12:27:43,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:44,259.52,2.454838709677419354838709677419355
04/12/2010 12:27:45,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:46,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:47,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:48,259.52,2.454838709677419354838709677419355
04/12/2010 12:27:49,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:51,263.25,2.458064516129032258064516129032258
04/12/2010 12:27:52,259.52,2.458064516129032258064516129032258
04/12/2010 12:27:53,261.39,2.454838709677419354838709677419355
04/12/2010 12:27:54,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:55,257.66,2.454838709677419354838709677419355
04/12/2010 12:27:56,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:57,255.79,2.454838709677419354838709677419355
04/12/2010 12:27:58,253.93,2.454838709677419354838709677419355
04/12/2010 12:27:59,259.52,2.458064516129032258064516129032258
04/12/2010 12:28:00,253.93,2.454838709677419354838709677419355
04/12/2010 12:28:01,252.06,2.458064516129032258064516129032258
04/12/2010 12:28:03,255.79,2.454838709677419354838709677419355
04/12/2010 12:28:04,255.79,2.458064516129032258064516129032258
04/12/2010 12:28:05,246.44,2.454838709677419354838709677419355
04/12/2010 12:28:06,238.92,2.458064516129032258064516129032258
04/12/2010 12:28:07,240.80,2.458064516129032258064516129032258
04/12/2010 12:28:08,237.04,2.458064516129032258064516129032258
04/12/2010 12:28:09,237.04,2.458064516129032258064516129032258
04/12/2010 12:28:10,237.04,2.454838709677419354838709677419355
04/12/2010 12:28:11,252.06,2.458064516129032258064516129032258
04/12/2010 12:28:12,261.39,2.454838709677419354838709677419355
04/12/2010 12:28:13,253.93,2.458064516129032258064516129032258
04/12/2010 12:28:14,253.93,2.458064516129032258064516129032258
04/12/2010 12:28:16,252.06,2.458064516129032258064516129032258
04/12/2010 12:28:17,257.66,2.458064516129032258064516129032258
04/12/2010 12:28:18,261.39,2.454838709677419354838709677419355
04/12/2010 12:28:19,257.66,2.458064516129032258064516129032258
04/12/2010 12:28:20,240.80,2.458064516129032258064516129032258
04/12/2010 12:28:21,237.04,2.458064516129032258064516129032258
04/12/2010 12:28:22,229.48,2.458064516129032258064516129032258
04/12/2010 12:28:23,240.80,2.458064516129032258064516129032258
04/12/2010 12:28:24,238.92,2.458064516129032258064516129032258
04/12/2010 12:28:25,183.56,2.458064516129032258064516129032258
04/12/2010 12:28:26,68.29,2.467741935483870967741935483870968
04/12/2010 12:28:27,116.72,2.464516129032258064516129032258065
04/12/2010 12:28:29,134.61,2.461290322580645161290322580645161
04/12/2010 12:28:30,116.72,2.387096774193548387096774193548387
04/12/2010 12:28:31,156.29,2.335483870967741935483870967741935
04/12/2010 12:28:32,78.46,2.503225806451612903225806451612903
04/12/2010 12:28:33,0.00,2.525806451612903225806451612903226
04/12/2010 12:28:34,2.10,2.529032258064516129032258064516129
04/12/2010 12:28:35,0.00,2.532258064516129032258064516129032
04/12/2010 12:28:36,2.10,2.532258064516129032258064516129032
04/12/2010 12:28:37,2.10,2.532258064516129032258064516129032
04/12/2010 12:28:38,2.10,2.532258064516129032258064516129032
04/12/2010 12:28:39,2.10,2.532258064516129032258064516129032
04/12/2010 12:28:41,2.10,2.532258064516129032258064516129032
04/12/2010 12:28:42,2.10,2.532258064516129032258064516129032
04/12/2010 12:28:43,2.10,2.532258064516129032258064516129032
04/12/2010 12:28:44,2.10,2.535483870967741935483870967741935
04/12/2010 12:28:45,2.10,2.535483870967741935483870967741935
04/12/2010 12:28:46,2.10,2.535483870967741935483870967741935
04/12/2010 12:28:47,0.00,2.535483870967741935483870967741935
04/12/2010 12:28:48,0.00,2.535483870967741935483870967741935
04/12/2010 12:28:49,2.10,2.535483870967741935483870967741935
04/12/2010 12:28:50,2.10,2.535483870967741935483870967741935
04/12/2010 12:28:51,2.10,2.535483870967741935483870967741935
04/12/2010 12:28:52,2.10,2.535483870967741935483870967741935
04/12/2010 12:28:54,6.29,2.535483870967741935483870967741935
04/12/2010 12:28:55,235.15,2.538709677419354838709677419354839
04/12/2010 12:28:56,238.92,2.535483870967741935483870967741935
04/12/2010 12:28:57,235.15,2.538709677419354838709677419354839
04/12/2010 12:28:58,231.37,2.538709677419354838709677419354839
04/12/2010 12:28:59,240.80,2.538709677419354838709677419354839
04/12/2010 12:29:00,238.92,2.538709677419354838709677419354839
04/12/2010 12:29:01,242.68,2.538709677419354838709677419354839
04/12/2010 12:29:02,238.92,2.538709677419354838709677419354839
04/12/2010 12:29:02,238.92,2.538709677419354838709677419354839
04/12/2010 12:29:04,242.68,2.538709677419354838709677419354839
04/12/2010 12:29:06,242.68,2.538709677419354838709677419354839
04/12/2010 12:29:07,238.92,2.538709677419354838709677419354839
04/12/2010 12:29:08,237.04,2.538709677419354838709677419354839
04/12/2010 12:29:09,227.59,2.538709677419354838709677419354839
04/12/2010 12:29:10,235.15,2.538709677419354838709677419354839
04/12/2010 12:29:11,237.04,2.538709677419354838709677419354839
04/12/2010 12:29:12,242.68,2.538709677419354838709677419354839
04/12/2010 12:29:13,235.15,2.538709677419354838709677419354839
04/12/2010 12:29:14,238.92,2.538709677419354838709677419354839
04/12/2010 12:29:15,240.80,2.538709677419354838709677419354839
04/12/2010 12:29:16,235.15,2.538709677419354838709677419354839
04/12/2010 12:29:18,238.92,2.538709677419354838709677419354839
04/12/2010 12:29:19,231.37,2.538709677419354838709677419354839
04/12/2010 12:29:20,227.59,2.538709677419354838709677419354839
04/12/2010 12:29:21,231.37,2.538709677419354838709677419354839
04/12/2010 12:29:22,235.15,2.538709677419354838709677419354839
04/12/2010 12:29:23,233.26,2.538709677419354838709677419354839
04/12/2010 12:29:24,231.37,2.538709677419354838709677419354839
04/12/2010 12:29:25,231.37,2.541935483870967741935483870967742
04/12/2010 12:29:26,233.26,2.538709677419354838709677419354839
04/12/2010 12:29:27,231.37,2.538709677419354838709677419354839
04/12/2010 12:29:28,220.00,2.538709677419354838709677419354839
04/12/2010 12:29:29,231.37,2.538709677419354838709677419354839
04/12/2010 12:29:30,242.68,2.541935483870967741935483870967742
04/12/2010 12:29:32,238.92,2.538709677419354838709677419354839
04/12/2010 12:29:33,237.04,2.535483870967741935483870967741935
04/12/2010 12:29:34,235.15,2.538709677419354838709677419354839
04/12/2010 12:29:35,238.92,2.541935483870967741935483870967742
04/12/2010 12:29:36,242.68,2.538709677419354838709677419354839
04/12/2010 12:29:37,237.04,2.538709677419354838709677419354839
04/12/2010 12:29:38,248.31,2.538709677419354838709677419354839
04/12/2010 12:29:39,253.93,2.538709677419354838709677419354839
04/12/2010 12:29:39,250.19,2.538709677419354838709677419354839
04/12/2010 12:29:41,252.06,2.538709677419354838709677419354839
04/12/2010 12:29:42,252.06,2.538709677419354838709677419354839
04/12/2010 12:29:44,246.44,2.538709677419354838709677419354839
04/12/2010 12:29:45,248.31,2.538709677419354838709677419354839
04/12/2010 12:29:46,231.37,2.538709677419354838709677419354839
04/12/2010 12:29:47,237.04,2.538709677419354838709677419354839
04/12/2010 12:29:48,233.26,2.541935483870967741935483870967742
04/12/2010 12:29:49,237.04,2.538709677419354838709677419354839
04/12/2010 12:29:50,238.92,2.538709677419354838709677419354839
04/12/2010 12:29:51,238.92,2.541935483870967741935483870967742
04/12/2010 12:29:52,235.15,2.538709677419354838709677419354839
04/12/2010 12:29:53,242.68,2.538709677419354838709677419354839
04/12/2010 12:29:54,240.80,2.538709677419354838709677419354839
04/12/2010 12:29:55,240.80,2.538709677419354838709677419354839
04/12/2010 12:29:56,242.68,2.538709677419354838709677419354839
04/12/2010 12:29:58,240.80,2.541935483870967741935483870967742
04/12/2010 12:29:59,238.92,2.541935483870967741935483870967742
04/12/2010 12:30:00,240.80,2.541935483870967741935483870967742
04/12/2010 12:30:01,238.92,2.541935483870967741935483870967742
04/12/2010 12:30:02,240.80,2.541935483870967741935483870967742
04/12/2010 12:30:03,242.68,2.541935483870967741935483870967742
04/12/2010 12:30:04,235.15,2.541935483870967741935483870967742
04/12/2010 12:30:05,237.04,2.541935483870967741935483870967742
04/12/2010 12:30:06,235.15,2.538709677419354838709677419354839
04/12/2010 12:30:07,231.37,2.541935483870967741935483870967742
04/12/2010 12:30:09,235.15,2.541935483870967741935483870967742
04/12/2010 12:30:09,244.56,2.541935483870967741935483870967742
04/12/2010 12:30:11,248.31,2.541935483870967741935483870967742
04/12/2010 12:30:12,246.44,2.541935483870967741935483870967742
04/12/2010 12:30:13,252.06,2.541935483870967741935483870967742
04/12/2010 12:30:14,246.44,2.541935483870967741935483870967742
04/12/2010 12:30:15,246.44,2.541935483870967741935483870967742
