time,cricket probe
02/05/2010 07:37:33,22.215646447808441330998248686514886
02/05/2010 07:37:34,22.409447444600667838312829525483304
02/05/2010 07:37:35,22.409447444600667838312829525483304
02/05/2010 07:37:36,22.409447444600667838312829525483304
02/05/2010 07:37:37,22.987392838244653641207815275310835
02/05/2010 07:37:38,23.274425240571428571428571428571429
02/05/2010 07:37:39,23.083213810721992882562277580071174
02/05/2010 07:37:40,23.083213810721992882562277580071174
02/05/2010 07:37:41,23.178891246217504456327985739750446
02/05/2010 07:37:43,23.178891246217504456327985739750446
02/05/2010 07:37:44,23.178891246217504456327985739750446
02/05/2010 07:37:45,23.274425240571428571428571428571429
02/05/2010 07:37:46,23.274425240571428571428571428571429
02/05/2010 07:37:47,23.274425240571428571428571428571429
02/05/2010 07:37:48,23.274425240571428571428571428571429
02/05/2010 07:37:49,23.274425240571428571428571428571429
02/05/2010 07:37:50,23.274425240571428571428571428571429
02/05/2010 07:37:51,23.274425240571428571428571428571429
02/05/2010 07:37:52,23.274425240571428571428571428571429
02/05/2010 07:37:53,23.274425240571428571428571428571429
02/05/2010 07:37:54,23.274425240571428571428571428571429
02/05/2010 07:37:55,23.274425240571428571428571428571429
02/05/2010 07:37:56,23.274425240571428571428571428571429
02/05/2010 07:37:57,23.274425240571428571428571428571429
02/05/2010 07:37:58,23.274425240571428571428571428571429
02/05/2010 07:37:59,23.178891246217504456327985739750446
02/05/2010 07:38:01,23.178891246217504456327985739750446
02/05/2010 07:38:02,23.178891246217504456327985739750446
02/05/2010 07:38:03,23.178891246217504456327985739750446
02/05/2010 07:38:04,23.178891246217504456327985739750446
02/05/2010 07:38:05,23.178891246217504456327985739750446
02/05/2010 07:38:06,23.178891246217504456327985739750446
02/05/2010 07:38:07,23.083213810721992882562277580071174
02/05/2010 07:38:08,23.083213810721992882562277580071174
02/05/2010 07:38:09,23.083213810721992882562277580071174
02/05/2010 07:38:10,23.083213810721992882562277580071174
02/05/2010 07:38:11,23.083213810721992882562277580071174
02/05/2010 07:38:12,23.083213810721992882562277580071174
02/05/2010 07:38:13,22.987392838244653641207815275310835
02/05/2010 07:38:14,22.987392838244653641207815275310835
02/05/2010 07:38:15,22.987392838244653641207815275310835
02/05/2010 07:38:16,22.987392838244653641207815275310835
02/05/2010 07:38:18,22.987392838244653641207815275310835
02/05/2010 07:38:19,22.891428233624964539007092198581560
02/05/2010 07:38:20,22.891428233624964539007092198581560
02/05/2010 07:38:21,22.891428233624964539007092198581560
02/05/2010 07:38:22,22.891428233624964539007092198581560
02/05/2010 07:38:23,22.891428233624964539007092198581560
02/05/2010 07:38:24,22.891428233624964539007092198581560
02/05/2010 07:38:25,22.795319902376106194690265486725664
02/05/2010 07:38:26,22.795319902376106194690265486725664
02/05/2010 07:38:27,22.795319902376106194690265486725664
02/05/2010 07:38:28,22.795319902376106194690265486725664
02/05/2010 07:38:29,22.795319902376106194690265486725664
02/05/2010 07:38:30,22.699067750679010600706713780918728
02/05/2010 07:38:31,22.699067750679010600706713780918728
02/05/2010 07:38:32,22.699067750679010600706713780918728
02/05/2010 07:38:33,22.699067750679010600706713780918728
02/05/2010 07:38:35,22.699067750679010600706713780918728
02/05/2010 07:38:36,22.602671685376472663139329805996473
02/05/2010 07:38:37,22.602671685376472663139329805996473
02/05/2010 07:38:38,22.602671685376472663139329805996473
02/05/2010 07:38:39,22.602671685376472663139329805996473
02/05/2010 07:38:40,22.602671685376472663139329805996473
02/05/2010 07:38:41,22.506131613967323943661971830985915
02/05/2010 07:38:42,22.506131613967323943661971830985915
02/05/2010 07:38:43,22.506131613967323943661971830985915
02/05/2010 07:38:44,22.506131613967323943661971830985915
02/05/2010 07:38:45,22.506131613967323943661971830985915
02/05/2010 07:38:46,22.506131613967323943661971830985915
02/05/2010 07:38:47,22.409447444600667838312829525483304
02/05/2010 07:38:48,22.409447444600667838312829525483304
02/05/2010 07:38:49,22.409447444600667838312829525483304
02/05/2010 07:38:50,22.409447444600667838312829525483304
02/05/2010 07:38:52,22.409447444600667838312829525483304
02/05/2010 07:38:53,22.312619086070175438596491228070175
02/05/2010 07:38:54,22.312619086070175438596491228070175
02/05/2010 07:38:55,22.312619086070175438596491228070175
02/05/2010 07:38:56,22.312619086070175438596491228070175
02/05/2010 07:38:57,22.312619086070175438596491228070175
02/05/2010 07:38:58,22.312619086070175438596491228070175
02/05/2010 07:38:59,22.215646447808441330998248686514886
02/05/2010 07:39:00,22.215646447808441330998248686514886
02/05/2010 07:39:01,22.215646447808441330998248686514886
02/05/2010 07:39:02,22.215646447808441330998248686514886
02/05/2010 07:39:03,22.215646447808441330998248686514886
02/05/2010 07:39:04,22.215646447808441330998248686514886
02/05/2010 07:39:05,22.118529439881398601398601398601399
02/05/2010 07:39:06,22.118529439881398601398601398601399
02/05/2010 07:39:07,22.118529439881398601398601398601399
02/05/2010 07:39:09,22.118529439881398601398601398601399
02/05/2010 07:39:10,22.118529439881398601398601398601399
02/05/2010 07:39:11,22.118529439881398601398601398601399
02/05/2010 07:39:12,22.021267972982792321116928446771379
02/05/2010 07:39:13,22.021267972982792321116928446771379
02/05/2010 07:39:14,22.021267972982792321116928446771379
02/05/2010 07:39:15,22.021267972982792321116928446771379
02/05/2010 07:39:16,22.021267972982792321116928446771379
02/05/2010 07:39:17,22.021267972982792321116928446771379
02/05/2010 07:39:18,21.923861958428710801393728222996516
02/05/2010 07:39:19,21.923861958428710801393728222996516
02/05/2010 07:39:20,21.923861958428710801393728222996516
02/05/2010 07:39:21,21.923861958428710801393728222996516
02/05/2010 07:39:22,21.923861958428710801393728222996516
02/05/2010 07:39:23,21.923861958428710801393728222996516
02/05/2010 07:39:24,21.923861958428710801393728222996516
02/05/2010 07:39:25,21.826311308152173913043478260869565
02/05/2010 07:39:27,21.826311308152173913043478260869565
02/05/2010 07:39:28,21.826311308152173913043478260869565
