time,cricket temp
02/04/2010 09:59:13,37.32815
02/04/2010 09:59:15,37.8904
02/04/2010 09:59:16,38.00285
02/04/2010 09:59:17,37.8904
02/04/2010 09:59:18,37.8904
02/04/2010 09:59:19,37.8904
02/04/2010 09:59:20,37.77795
02/04/2010 09:59:21,37.77795
02/04/2010 09:59:22,37.6655
02/04/2010 09:59:23,37.6655
02/04/2010 09:59:24,37.6655
02/04/2010 09:59:25,37.6655
02/04/2010 09:59:26,37.55305
02/04/2010 09:59:27,37.55305
02/04/2010 09:59:29,37.55305
02/04/2010 09:59:30,37.55305
02/04/2010 09:59:31,37.55305
02/04/2010 09:59:32,37.55305
02/04/2010 09:59:33,37.55305
02/04/2010 09:59:34,37.55305
02/04/2010 09:59:35,37.55305
02/04/2010 09:59:36,37.55305
02/04/2010 09:59:37,37.4406
02/04/2010 09:59:38,37.4406
02/04/2010 09:59:39,37.4406
02/04/2010 09:59:40,37.4406
02/04/2010 09:59:41,37.4406
02/04/2010 09:59:42,37.32815
02/04/2010 09:59:44,37.32815
02/04/2010 09:59:45,37.32815
02/04/2010 09:59:46,37.32815
02/04/2010 09:59:47,37.32815
02/04/2010 09:59:48,37.32815
02/04/2010 09:59:49,37.32815
02/04/2010 09:59:50,37.32815
02/04/2010 09:59:51,37.2157
02/04/2010 09:59:52,37.2157
02/04/2010 09:59:53,37.2157
02/04/2010 09:59:54,37.2157
02/04/2010 09:59:55,37.2157
02/04/2010 09:59:56,37.2157
02/04/2010 09:59:57,37.2157
02/04/2010 09:59:59,37.2157
02/04/2010 10:00:00,37.2157
02/04/2010 10:00:01,37.10325
02/04/2010 10:00:02,37.10325
02/04/2010 10:00:03,37.10325
02/04/2010 10:00:04,37.10325
02/04/2010 10:00:05,37.10325
02/04/2010 10:00:06,37.10325
02/04/2010 10:00:07,37.10325
02/04/2010 10:00:08,37.10325
02/04/2010 10:00:09,37.10325
02/04/2010 10:00:10,37.10325
02/04/2010 10:00:11,36.9908
02/04/2010 10:00:13,36.9908
02/04/2010 10:00:14,36.9908
02/04/2010 10:00:15,36.9908
02/04/2010 10:00:16,36.9908
02/04/2010 10:00:17,36.9908
02/04/2010 10:00:18,36.9908
02/04/2010 10:00:19,36.9908
02/04/2010 10:00:20,36.87835
02/04/2010 10:00:21,36.87835
02/04/2010 10:00:22,36.87835
02/04/2010 10:00:23,36.87835
02/04/2010 10:00:24,36.87835
02/04/2010 10:00:25,36.87835
02/04/2010 10:00:26,36.87835
02/04/2010 10:00:28,36.87835
02/04/2010 10:00:29,36.7659
02/04/2010 10:00:30,36.7659
02/04/2010 10:00:31,36.7659
02/04/2010 10:00:32,36.7659
02/04/2010 10:00:33,36.7659
02/04/2010 10:00:34,36.7659
02/04/2010 10:00:35,36.7659
02/04/2010 10:00:36,36.7659
02/04/2010 10:00:37,36.7659
02/04/2010 10:00:38,36.7659
02/04/2010 10:00:39,36.7659
02/04/2010 10:00:40,36.65345
02/04/2010 10:00:41,36.65345
02/04/2010 10:00:43,36.65345
02/04/2010 10:00:44,36.65345
02/04/2010 10:00:45,36.65345
02/04/2010 10:00:46,36.65345
02/04/2010 10:00:47,36.65345
02/04/2010 10:00:48,36.65345
02/04/2010 10:00:49,36.65345
02/04/2010 10:00:50,36.5410
02/04/2010 10:00:51,36.5410
02/04/2010 10:00:52,36.5410
