time,cricket temp
0,21.36025
1,21.13535
2,20.91045
3,20.68555
4,20.46065
5,20.23575
6,20.1233
7,20.01085
8,19.8984
9,19.78595
10,19.6735
11,19.56105
12,19.4486
13,19.4486
14,19.33615
15,19.33615
16,19.2237
17,19.2237
18,19.2237
19,19.11125
20,19.11125
21,19.11125
22,18.9988
23,18.9988
24,18.9988
25,18.88635
26,18.88635
27,18.88635
28,18.7739
29,18.7739
30,18.7739
31,18.66145
32,18.66145
33,18.66145
34,18.66145
35,18.5490
36,18.5490
37,18.5490
38,18.5490
39,18.43655
40,18.43655
41,18.43655
42,18.3241
43,18.3241
44,18.3241
45,18.3241
46,18.3241
47,18.21165
48,18.21165
49,18.21165
50,18.21165
51,18.0992
52,18.0992
53,18.0992
54,17.98675
55,17.98675
56,17.98675
57,17.98675
58,17.8743
59,17.8743
60,17.8743
61,17.8743
62,17.8743
63,17.76185
64,17.76185
65,17.76185
66,17.76185
67,17.6494
68,17.6494
69,17.6494
70,17.6494
71,17.6494
72,17.6494
73,17.53695
74,17.53695
75,17.53695
76,17.53695
77,17.4245
78,17.4245
79,17.4245
80,17.4245
81,17.4245
82,17.4245
83,17.31205
84,17.31205
85,17.31205
86,17.31205
87,17.31205
88,17.1996
89,17.1996
90,17.1996
91,17.1996
92,17.1996
93,17.08715
94,17.08715
95,17.08715
96,17.08715
97,17.08715
98,17.08715
99,16.9747
100,16.9747
101,16.9747
102,16.9747
103,16.9747
104,16.86225
105,16.86225
106,16.86225
107,16.86225
108,16.7498
109,16.7498
110,16.7498
111,16.7498
112,16.7498
113,16.7498
114,16.63735
115,16.63735
116,16.63735
117,16.63735
118,16.63735
119,16.5249
120,16.5249
121,16.5249
122,16.5249
123,16.5249
124,16.5249
125,16.5249
126,16.41245
127,16.41245
128,16.41245
129,16.41245
130,16.3000
131,16.41245
132,16.3000
133,16.3000
134,16.3000
135,16.3000
136,16.3000
137,16.18755
138,16.18755
139,16.18755
140,16.18755
141,16.18755
142,16.0751
143,16.0751
144,16.0751
145,16.0751
146,16.0751
147,16.0751
148,15.96265
149,15.96265
150,15.96265
151,15.96265
152,15.96265
153,15.96265
154,15.8502
155,15.8502
156,15.8502
157,15.8502
158,15.8502
159,15.8502
160,15.73775
161,15.8502
162,15.73775
163,15.73775
164,15.73775
165,15.73775
166,15.73775
167,15.6253
168,15.6253
169,15.6253
170,15.6253
171,15.6253
172,15.6253
173,15.51285
174,15.51285
175,15.51285
176,15.51285
177,15.51285
178,15.51285
179,15.4004
180,15.4004
181,15.4004
182,15.4004
183,15.4004
184,15.28795
185,15.28795
186,15.28795
187,15.28795
188,15.28795
189,15.28795
190,15.28795
191,15.28795
192,15.1755
193,15.1755
194,15.1755
195,15.1755
196,15.1755
197,15.1755
198,15.06305
199,15.06305
200,15.06305
201,15.06305
202,15.06305
203,15.06305
204,14.9506
205,14.9506
206,14.9506
207,14.9506
208,14.9506
209,14.9506
210,14.83815
211,14.83815
212,14.83815
213,14.83815
214,14.83815
215,14.83815
216,14.7257
217,14.7257
218,14.7257
219,14.7257
220,14.7257
221,14.7257
222,14.7257
223,14.7257
224,14.61325
225,14.61325
226,14.61325
227,14.61325
228,14.61325
229,14.61325
230,14.5008
231,14.5008
232,14.5008
233,14.5008
234,14.5008
235,14.5008
236,14.5008
237,14.38835
238,14.38835
239,14.38835
240,14.38835
241,14.38835
242,14.38835
243,14.38835
244,14.2759
245,14.2759
246,14.2759
247,14.2759
248,14.2759
249,14.2759
250,14.16345
251,14.16345
252,14.16345
253,14.16345
254,14.16345
255,14.16345
256,14.16345
257,14.0510
258,14.16345
259,14.0510
260,14.0510
261,14.0510
262,14.0510
263,14.0510
264,13.93855
265,13.93855
266,13.93855
267,13.93855
268,13.93855
269,13.93855
270,13.93855
271,13.8261
272,13.8261
273,13.8261
274,13.8261
275,13.8261
276,13.8261
277,13.8261
278,13.71365
279,13.71365
280,13.71365
281,13.71365
282,13.71365
283,13.71365
284,13.6012
285,13.6012
286,13.6012
287,13.6012
288,13.6012
289,13.48875
290,13.48875
291,13.48875
292,13.48875
293,13.48875
294,13.48875
295,13.48875
296,13.48875
297,13.3763
298,13.3763
299,13.3763
300,13.3763
301,13.3763
302,13.3763
303,13.3763
304,13.26385
305,13.26385
306,13.26385
307,13.26385
308,13.26385
309,13.1514
310,13.1514
311,13.1514
312,13.1514
313,13.1514
314,13.1514
315,13.1514
316,13.1514
317,13.03895
318,13.03895
319,13.03895
320,13.03895
321,13.03895
322,13.03895
323,13.03895
324,13.03895
325,13.03895
326,13.03895
327,12.9265
328,12.9265
329,12.9265
330,12.9265
331,12.81405
332,12.81405
333,12.81405
334,12.81405
335,12.81405
336,12.81405
337,12.81405
338,12.7016
339,12.7016
340,12.7016
341,12.7016
342,12.7016
343,12.7016
344,12.7016
345,12.58915
346,12.58915
347,12.58915
348,12.58915
349,12.58915
350,12.58915
351,12.4767
352,12.4767
353,12.4767
354,12.4767
355,12.4767
356,12.4767
357,12.4767
358,12.36425
359,12.36425
360,12.36425
361,12.36425
362,12.36425
363,12.36425
364,12.2518
365,12.2518
366,12.2518
367,12.2518
368,12.2518
369,12.2518
370,12.2518
371,12.2518
372,12.2518
373,12.13935
374,12.13935
375,12.2518
376,12.13935
377,12.13935
378,12.13935
379,12.13935
380,12.13935
381,12.13935
382,12.13935
383,12.0269
384,12.0269
385,12.0269
386,12.0269
387,12.0269
388,12.0269
389,12.0269
390,12.0269
391,12.0269
392,11.91445
393,12.0269
394,11.91445
395,11.91445
396,12.0269
397,11.91445
398,11.91445
399,11.91445
400,11.91445
401,11.91445
402,11.91445
403,11.8020
404,11.8020
405,11.8020
406,11.8020
407,11.8020
408,11.8020
409,11.8020
410,11.8020
411,11.8020
412,11.8020
413,11.68955
414,11.68955
415,11.68955
416,11.68955
417,11.68955
418,11.68955
419,11.68955
420,11.68955
421,11.68955
422,11.68955
423,11.68955
424,11.5771
425,11.5771
426,11.5771
427,11.5771
428,11.5771
429,11.5771
430,11.5771
431,11.5771
432,11.5771
433,11.5771
434,11.5771
435,11.5771
436,11.46465
437,11.46465
438,11.46465
439,11.46465
440,11.46465
441,11.46465
442,11.46465
443,11.46465
444,11.46465
445,11.46465
446,11.3522
447,11.3522
448,11.3522
449,11.3522
450,11.3522
451,11.3522
452,11.3522
453,11.3522
454,11.3522
455,11.3522
456,11.3522
457,11.3522
458,11.3522
459,11.23975
460,11.23975
461,11.23975
462,11.23975
463,11.23975
464,11.23975
465,11.23975
466,11.1273
467,11.23975
468,11.23975
469,11.1273
470,11.23975
471,11.1273
472,11.1273
473,11.1273
474,11.1273
475,11.1273
476,11.1273
477,11.1273
478,11.1273
479,11.01485
480,11.1273
481,11.01485
482,11.1273
483,11.01485
484,11.01485
485,11.01485
486,11.01485
487,11.01485
488,11.01485
489,11.01485
490,10.9024
491,10.9024
492,10.9024
493,10.9024
494,10.9024
495,10.9024
496,10.9024
497,10.9024
498,10.9024
499,10.9024
500,10.9024
501,10.9024
502,10.78995
503,10.78995
504,10.78995
505,10.78995
506,10.78995
507,10.78995
508,10.78995
509,10.78995
510,10.78995
511,10.78995
512,10.78995
513,10.6775
514,10.6775
515,10.6775
516,10.6775
517,10.6775
518,10.6775
519,10.6775
520,10.6775
521,10.6775
522,10.6775
523,10.6775
524,10.56505
525,10.6775
526,10.6775
527,10.6775
528,10.56505
529,10.56505
530,10.56505
531,10.56505
532,10.56505
533,10.56505
534,10.56505
535,10.56505
536,10.4526
537,10.4526
538,10.4526
539,10.4526
540,10.4526
541,10.4526
542,10.4526
543,10.4526
544,10.4526
545,10.4526
546,10.4526
547,10.4526
548,10.4526
549,10.34015
550,10.34015
551,10.34015
552,10.34015
553,10.34015
554,10.4526
555,10.34015
556,10.34015
557,10.34015
558,10.34015
559,10.34015
560,10.34015
561,10.2277
562,10.2277
563,10.34015
564,10.2277
565,10.2277
566,10.2277
567,10.2277
568,10.2277
569,10.2277
570,10.2277
571,10.2277
572,10.2277
573,10.2277
574,10.2277
575,10.11525
576,10.11525
577,10.11525
578,10.11525
579,10.11525
580,10.11525
581,10.11525
582,10.11525
583,10.11525
584,10.11525
585,10.11525
586,10.11525
587,10.2277
588,10.4526
589,10.78995
590,10.9024
591,10.9024
592,10.6775
593,10.56505
594,10.34015
595,10.2277
596,10.11525
597,10.0028
598,10.0028
599,10.0028
600,9.89035
601,9.66545
602,9.66545
603,9.5530
604,9.44055
