time,light
"11/7/2009 12:19:36",2.10
"11/7/2009 12:19:37",6.29
"11/7/2009 12:19:38",31.28
"11/7/2009 12:19:39",325.43
"11/7/2009 12:19:40",191.28
"11/7/2009 12:19:41",10.47
"11/7/2009 12:19:42",33.35
"11/7/2009 12:19:43",341.55
"11/7/2009 12:19:44",51.91
"11/7/2009 12:19:45",0.00
"11/7/2009 12:19:46",49.86
"11/7/2009 12:19:47",366.32
"11/7/2009 12:19:49",47.80
"11/7/2009 12:19:50",25.06
"11/7/2009 12:19:51",132.63
"11/7/2009 12:19:52",327.23
"11/7/2009 12:19:53",25.06
"11/7/2009 12:19:54",0.00
"11/7/2009 12:19:55",2.10
"11/7/2009 12:19:56",223.80
"11/7/2009 12:19:57",171.91
"11/7/2009 12:19:58",18.82
"11/7/2009 12:19:59",60.11
"11/7/2009 12:20:00",45.74
"11/7/2009 12:20:01",49.86
"11/7/2009 12:20:02",62.16
"11/7/2009 12:20:03",18.82
"11/7/2009 12:20:04",41.62
"11/7/2009 12:20:05",244.56
"11/7/2009 12:20:06",193.21
"11/7/2009 12:20:08",8.38
"11/7/2009 12:20:09",0.00
"11/7/2009 12:20:10",90.61
"11/7/2009 12:20:11",208.56
"11/7/2009 12:20:12",25.06
"11/7/2009 12:20:13",112.72
"11/7/2009 12:20:14",253.93
"11/7/2009 12:20:15",51.91
"11/7/2009 12:20:16",2.10
"11/7/2009 12:20:17",78.46
"11/7/2009 12:20:18",175.80
"11/7/2009 12:20:19",6.29
"11/7/2009 12:20:20",4.19
"11/7/2009 12:20:21",56.02
"11/7/2009 12:20:22",76.43
"11/7/2009 12:20:23",259.52
"11/7/2009 12:20:24",261.39
"11/7/2009 12:20:26",84.55
"11/7/2009 12:20:27",4.19
"11/7/2009 12:20:28",0.00
"11/7/2009 12:20:29",0.00
"11/7/2009 12:20:30",2.10
"11/7/2009 12:20:31",8.38
"11/7/2009 12:20:32",56.02
"11/7/2009 12:20:33",332.61
"11/7/2009 12:20:34",68.29
"11/7/2009 12:20:35",104.71
"11/7/2009 12:20:36",4.19
"11/7/2009 12:20:37",4.19
"11/7/2009 12:20:38",128.66
"11/7/2009 12:20:39",183.56
"11/7/2009 12:20:40",6.29
"11/7/2009 12:20:41",6.29
"11/7/2009 12:20:42",148.43
"11/7/2009 12:20:44",92.63
"11/7/2009 12:20:45",6.29
"11/7/2009 12:20:46",31.28
"11/7/2009 12:20:47",252.06
"11/7/2009 12:20:48",33.35
"11/7/2009 12:20:49",0.00
"11/7/2009 12:20:50",2.10
"11/7/2009 12:20:51",227.59
"11/7/2009 12:20:52",628.80
"11/7/2009 12:20:53",520.35
"11/7/2009 12:20:54",330.82
"11/7/2009 12:20:55",60.11
"11/7/2009 12:20:56",16.73
"11/7/2009 12:20:57",37.49
"11/7/2009 12:20:58",29.21
"11/7/2009 12:20:59",25.06
"11/7/2009 12:21:00",22.98
"11/7/2009 12:21:01",12.56
"11/7/2009 12:21:03",160.20
"11/7/2009 12:21:04",179.68
"11/7/2009 12:21:05",2.10
"11/7/2009 12:21:06",0.00
"11/7/2009 12:21:07",41.62
"11/7/2009 12:21:08",202.82
"11/7/2009 12:21:09",33.35
"11/7/2009 12:21:10",12.56
"11/7/2009 12:21:11",49.86
"11/7/2009 12:21:12",250.19
"11/7/2009 12:21:13",98.68
"11/7/2009 12:21:14",4.19
"11/7/2009 12:21:15",27.13
"11/7/2009 12:21:16",183.56
"11/7/2009 12:21:17",116.72
"11/7/2009 12:21:18",62.16
"11/7/2009 12:21:20",20.90
"11/7/2009 12:21:21",6.29
"11/7/2009 12:21:22",110.72
"11/7/2009 12:21:23",401.10
"11/7/2009 12:21:24",62.16
"11/7/2009 12:21:25",31.28
"11/7/2009 12:21:26",22.98
