time,temperature
04/08/2010 10:26:27,25.72
04/08/2010 10:26:31,25.40
04/08/2010 10:26:32,25.72
04/08/2010 10:26:33,25.72
04/08/2010 10:26:34,25.72
04/08/2010 10:26:35,25.72
04/08/2010 10:26:36,25.40
04/08/2010 10:26:36,25.72
04/08/2010 10:26:38,25.72
04/08/2010 10:26:40,25.72
04/08/2010 10:26:41,25.72
04/08/2010 10:26:42,25.72
04/08/2010 10:26:43,25.72
04/08/2010 10:26:44,25.72
04/08/2010 10:26:45,25.72
04/08/2010 10:26:46,25.72
04/08/2010 10:26:47,25.72
04/08/2010 10:26:48,25.72
04/08/2010 10:26:49,25.72
04/08/2010 10:26:50,25.72
04/08/2010 10:26:51,25.72
04/08/2010 10:26:53,25.72
04/08/2010 10:26:54,25.72
04/08/2010 10:26:55,25.72
04/08/2010 10:26:56,25.40
04/08/2010 10:26:57,25.72
04/08/2010 10:26:58,25.72
04/08/2010 10:26:59,25.72
04/08/2010 10:27:00,25.72
04/08/2010 10:27:01,25.72
04/08/2010 10:27:02,25.72
04/08/2010 10:27:03,25.72
04/08/2010 10:27:05,25.72
04/08/2010 10:27:06,25.72
04/08/2010 10:27:07,25.72
04/08/2010 10:27:08,25.72
04/08/2010 10:27:09,25.72
04/08/2010 10:27:10,25.40
04/08/2010 10:27:11,25.72
04/08/2010 10:27:12,25.72
04/08/2010 10:27:13,25.72
04/08/2010 10:27:14,25.72
04/08/2010 10:27:15,25.72
04/08/2010 10:27:17,25.72
04/08/2010 10:27:18,25.40
04/08/2010 10:27:19,25.40
04/08/2010 10:27:20,25.40
04/08/2010 10:27:21,25.40
04/08/2010 10:27:22,25.40
04/08/2010 10:27:23,25.40
04/08/2010 10:27:24,25.40
04/08/2010 10:27:25,25.72
04/08/2010 10:27:26,25.72
04/08/2010 10:27:27,25.40
04/08/2010 10:27:29,25.72
04/08/2010 10:27:30,25.40
04/08/2010 10:27:31,25.72
04/08/2010 10:27:32,25.72
04/08/2010 10:27:33,25.72
04/08/2010 10:27:34,25.40
04/08/2010 10:27:35,25.72
04/08/2010 10:27:36,25.40
04/08/2010 10:27:37,25.40
04/08/2010 10:27:38,25.72
04/08/2010 10:27:39,25.40
04/08/2010 10:27:41,25.72
04/08/2010 10:27:42,25.72
04/08/2010 10:27:43,25.40
04/08/2010 10:27:44,25.72
04/08/2010 10:27:45,25.72
04/08/2010 10:27:46,25.72
04/08/2010 10:27:47,25.72
04/08/2010 10:27:48,25.40
04/08/2010 10:27:49,25.72
04/08/2010 10:27:49,25.72
04/08/2010 10:27:51,25.72
04/08/2010 10:27:53,25.72
04/08/2010 10:27:54,25.40
04/08/2010 10:27:55,25.72
04/08/2010 10:27:56,25.72
04/08/2010 10:27:57,25.40
04/08/2010 10:27:58,25.72
04/08/2010 10:27:59,25.72
04/08/2010 10:28:00,25.72
04/08/2010 10:28:01,25.72
04/08/2010 10:28:01,25.72
04/08/2010 10:28:03,25.72
04/08/2010 10:28:05,25.72
04/08/2010 10:28:06,25.40
04/08/2010 10:28:07,25.72
04/08/2010 10:28:08,25.40
04/08/2010 10:28:09,25.72
04/08/2010 10:28:10,25.72
04/08/2010 10:28:11,25.72
04/08/2010 10:28:12,25.72
04/08/2010 10:28:14,25.72
04/08/2010 10:28:15,25.72
04/08/2010 10:28:16,25.72
04/08/2010 10:28:17,25.72
04/08/2010 10:28:18,25.72
04/08/2010 10:28:19,25.72
04/08/2010 10:28:20,25.72
04/08/2010 10:28:21,25.72
04/08/2010 10:28:22,25.72
04/08/2010 10:28:23,25.72
04/08/2010 10:28:24,25.72
04/08/2010 10:28:26,25.72
04/08/2010 10:28:27,25.72
04/08/2010 10:28:28,25.72
04/08/2010 10:28:29,25.72
04/08/2010 10:28:30,25.72
04/08/2010 10:28:31,25.72
04/08/2010 10:28:32,25.72
04/08/2010 10:28:33,25.72
04/08/2010 10:28:34,25.72
04/08/2010 10:28:35,25.72
04/08/2010 10:28:36,25.72
04/08/2010 10:28:38,25.72
04/08/2010 10:28:39,25.72
04/08/2010 10:28:40,25.72
04/08/2010 10:28:41,25.72
04/08/2010 10:28:42,25.72
04/08/2010 10:28:43,25.72
04/08/2010 10:28:44,25.40
04/08/2010 10:28:45,25.72
04/08/2010 10:28:46,25.72
04/08/2010 10:28:47,25.40
04/08/2010 10:28:48,25.40
04/08/2010 10:28:50,25.72
04/08/2010 10:28:51,25.72
04/08/2010 10:28:52,25.40
04/08/2010 10:28:53,25.72
04/08/2010 10:28:54,25.72
04/08/2010 10:28:55,25.72
04/08/2010 10:28:56,25.40
04/08/2010 10:28:57,25.40
04/08/2010 10:28:58,25.40
04/08/2010 10:28:59,25.72
04/08/2010 10:29:00,25.40
04/08/2010 10:29:01,25.40
04/08/2010 10:29:03,25.72
04/08/2010 10:29:04,25.72
04/08/2010 10:29:05,25.40
04/08/2010 10:29:06,25.40
04/08/2010 10:29:07,25.40
04/08/2010 10:29:08,25.40
04/08/2010 10:29:09,25.40
04/08/2010 10:29:10,25.72
04/08/2010 10:29:11,25.40
04/08/2010 10:29:12,25.40
04/08/2010 10:29:13,25.40
04/08/2010 10:29:15,25.40
04/08/2010 10:29:16,25.40
04/08/2010 10:29:17,25.40
04/08/2010 10:29:18,25.40
04/08/2010 10:29:19,25.40
04/08/2010 10:29:20,25.40
04/08/2010 10:29:21,25.40
04/08/2010 10:29:22,25.40
04/08/2010 10:29:23,25.40
04/08/2010 10:29:24,25.40
04/08/2010 10:29:25,25.40
04/08/2010 10:29:27,25.40
04/08/2010 10:29:28,25.40
04/08/2010 10:29:29,25.40
04/08/2010 10:29:30,25.40
04/08/2010 10:29:31,25.40
04/08/2010 10:29:32,25.40
04/08/2010 10:29:33,25.40
04/08/2010 10:29:34,25.40
04/08/2010 10:29:35,25.40
04/08/2010 10:29:36,25.40
04/08/2010 10:29:37,25.40
04/08/2010 10:29:39,25.40
04/08/2010 10:29:40,25.40
04/08/2010 10:29:41,25.40
04/08/2010 10:29:42,25.40
04/08/2010 10:29:43,25.40
04/08/2010 10:29:44,25.40
04/08/2010 10:29:45,25.40
04/08/2010 10:29:46,25.40
04/08/2010 10:29:47,25.40
04/08/2010 10:29:48,25.40
04/08/2010 10:29:49,25.40
04/08/2010 10:29:51,25.40
04/08/2010 10:29:52,25.40
04/08/2010 10:29:53,25.40
04/08/2010 10:29:54,25.40
04/08/2010 10:29:55,25.40
04/08/2010 10:29:56,25.40
04/08/2010 10:29:57,25.40
04/08/2010 10:29:58,25.40
04/08/2010 10:29:59,25.40
04/08/2010 10:30:00,25.72
04/08/2010 10:30:01,25.72
04/08/2010 10:30:03,25.40
04/08/2010 10:30:04,25.40
04/08/2010 10:30:05,25.40
04/08/2010 10:30:06,25.40
04/08/2010 10:30:07,25.40
04/08/2010 10:30:08,25.40
04/08/2010 10:30:09,25.40
04/08/2010 10:30:10,25.40
04/08/2010 10:30:11,25.72
04/08/2010 10:30:12,25.72
04/08/2010 10:30:13,25.72
04/08/2010 10:30:15,25.40
04/08/2010 10:30:16,25.40
04/08/2010 10:30:17,25.40
04/08/2010 10:30:18,25.40
04/08/2010 10:30:19,25.72
04/08/2010 10:30:20,25.40
04/08/2010 10:30:21,25.40
04/08/2010 10:30:22,25.72
04/08/2010 10:30:23,25.40
04/08/2010 10:30:24,25.40
04/08/2010 10:30:25,25.72
04/08/2010 10:30:27,25.40
04/08/2010 10:30:28,25.72
04/08/2010 10:30:29,25.40
04/08/2010 10:30:30,25.40
04/08/2010 10:30:31,25.40
04/08/2010 10:30:32,25.40
04/08/2010 10:30:33,25.40
04/08/2010 10:30:34,25.40
04/08/2010 10:30:35,25.40
04/08/2010 10:30:36,25.72
04/08/2010 10:30:37,25.40
04/08/2010 10:30:39,25.72
04/08/2010 10:30:40,25.72
04/08/2010 10:30:41,25.72
04/08/2010 10:30:42,25.40
04/08/2010 10:30:43,25.72
04/08/2010 10:30:44,25.72
04/08/2010 10:30:45,25.72
04/08/2010 10:30:46,25.40
04/08/2010 10:30:47,25.72
04/08/2010 10:30:48,25.72
04/08/2010 10:30:49,25.72
04/08/2010 10:30:51,25.40
04/08/2010 10:30:52,25.72
04/08/2010 10:30:53,25.72
04/08/2010 10:30:54,25.72
04/08/2010 10:30:55,25.72
04/08/2010 10:30:56,25.72
04/08/2010 10:30:57,25.72
04/08/2010 10:30:58,25.72
04/08/2010 10:30:59,25.72
04/08/2010 10:31:00,25.40
04/08/2010 10:31:01,25.40
04/08/2010 10:31:03,25.72
04/08/2010 10:31:04,25.72
04/08/2010 10:31:05,25.72
04/08/2010 10:31:06,25.72
04/08/2010 10:31:07,25.72
04/08/2010 10:31:08,25.72
04/08/2010 10:31:09,25.72
04/08/2010 10:31:10,25.40
04/08/2010 10:31:11,25.40
04/08/2010 10:31:12,25.72
04/08/2010 10:31:13,25.72
04/08/2010 10:31:15,25.72
04/08/2010 10:31:16,25.40
04/08/2010 10:31:17,25.72
04/08/2010 10:31:18,25.72
04/08/2010 10:31:19,25.72
04/08/2010 10:31:20,25.72
04/08/2010 10:31:21,25.72
04/08/2010 10:31:22,25.72
04/08/2010 10:31:23,25.72
04/08/2010 10:31:24,25.72
04/08/2010 10:31:25,25.72
04/08/2010 10:31:26,25.40
04/08/2010 10:31:28,25.72
04/08/2010 10:31:29,25.72
04/08/2010 10:31:30,25.72
04/08/2010 10:31:31,25.40
04/08/2010 10:31:32,25.72
04/08/2010 10:31:33,25.72
04/08/2010 10:31:34,25.72
04/08/2010 10:31:35,25.72
04/08/2010 10:31:36,25.72
04/08/2010 10:31:37,25.72
04/08/2010 10:31:38,25.40
04/08/2010 10:31:40,25.72
04/08/2010 10:31:41,25.72
04/08/2010 10:31:42,25.72
04/08/2010 10:31:43,25.72
04/08/2010 10:31:44,25.72
04/08/2010 10:31:45,25.72
04/08/2010 10:31:46,25.40
04/08/2010 10:31:47,25.72
04/08/2010 10:31:48,25.72
04/08/2010 10:31:49,25.72
04/08/2010 10:31:50,25.72
04/08/2010 10:31:52,25.72
04/08/2010 10:31:53,25.72
04/08/2010 10:31:54,25.72
04/08/2010 10:31:55,25.72
04/08/2010 10:31:56,25.72
04/08/2010 10:31:57,25.72
04/08/2010 10:31:58,25.72
04/08/2010 10:31:59,25.72
04/08/2010 10:32:00,25.72
04/08/2010 10:32:01,25.72
04/08/2010 10:32:02,25.72
04/08/2010 10:32:04,25.72
04/08/2010 10:32:05,25.72
04/08/2010 10:32:06,25.72
04/08/2010 10:32:07,25.72
04/08/2010 10:32:08,25.72
04/08/2010 10:32:09,25.72
04/08/2010 10:32:10,25.72
04/08/2010 10:32:11,25.72
04/08/2010 10:32:12,25.72
04/08/2010 10:32:13,25.72
04/08/2010 10:32:14,25.72
04/08/2010 10:32:16,25.72
04/08/2010 10:32:17,25.40
04/08/2010 10:32:18,25.72
04/08/2010 10:32:19,25.72
04/08/2010 10:32:20,25.72
04/08/2010 10:32:21,25.72
04/08/2010 10:32:22,25.72
04/08/2010 10:32:23,25.72
04/08/2010 10:32:24,25.72
04/08/2010 10:32:25,25.72
04/08/2010 10:32:25,25.72
04/08/2010 10:32:28,25.72
04/08/2010 10:32:29,25.72
04/08/2010 10:32:30,25.72
04/08/2010 10:32:31,25.72
04/08/2010 10:32:32,25.72
04/08/2010 10:32:33,25.72
04/08/2010 10:32:34,25.72
04/08/2010 10:32:35,25.72
04/08/2010 10:32:36,25.72
04/08/2010 10:32:37,25.72
04/08/2010 10:32:38,25.72
04/08/2010 10:32:40,25.72
04/08/2010 10:32:41,25.72
04/08/2010 10:32:42,25.72
04/08/2010 10:32:43,25.40
04/08/2010 10:32:44,25.72
04/08/2010 10:32:45,25.72
04/08/2010 10:32:46,25.72
