time,cricket temp
02/04/2010 09:23:57,37.55305
02/04/2010 09:23:58,37.55305
02/04/2010 09:23:59,37.4406
02/04/2010 09:24:00,37.32815
02/04/2010 09:24:01,37.32815
02/04/2010 09:24:02,37.32815
02/04/2010 09:24:03,37.32815
02/04/2010 09:24:04,37.32815
02/04/2010 09:24:05,37.32815
02/04/2010 09:24:06,37.32815
02/04/2010 09:24:07,37.32815
02/04/2010 09:24:08,37.32815
02/04/2010 09:24:09,37.32815
02/04/2010 09:24:10,37.32815
02/04/2010 09:24:12,37.32815
02/04/2010 09:24:13,37.32815
02/04/2010 09:24:14,37.32815
02/04/2010 09:24:15,37.32815
02/04/2010 09:24:16,37.32815
02/04/2010 09:24:17,37.32815
02/04/2010 09:24:18,37.2157
02/04/2010 09:24:19,37.2157
02/04/2010 09:24:20,37.2157
02/04/2010 09:24:21,37.2157
02/04/2010 09:24:22,37.2157
02/04/2010 09:24:23,37.2157
02/04/2010 09:24:24,37.2157
02/04/2010 09:24:25,37.2157
02/04/2010 09:24:27,37.2157
02/04/2010 09:24:28,37.2157
02/04/2010 09:24:29,37.2157
02/04/2010 09:24:30,37.2157
02/04/2010 09:24:31,37.2157
02/04/2010 09:24:32,37.2157
02/04/2010 09:24:33,37.2157
02/04/2010 09:24:34,37.2157
02/04/2010 09:24:35,37.10325
02/04/2010 09:24:36,37.10325
02/04/2010 09:24:37,37.10325
02/04/2010 09:24:38,37.10325
02/04/2010 09:24:39,37.10325
02/04/2010 09:24:40,37.10325
02/04/2010 09:24:42,37.10325
02/04/2010 09:24:43,37.10325
02/04/2010 09:24:44,37.10325
02/04/2010 09:24:45,37.10325
02/04/2010 09:24:46,37.10325
02/04/2010 09:24:47,37.10325
02/04/2010 09:24:48,37.10325
02/04/2010 09:24:49,37.10325
02/04/2010 09:24:50,36.9908
02/04/2010 09:24:51,36.9908
02/04/2010 09:24:52,36.9908
02/04/2010 09:24:53,36.9908
02/04/2010 09:24:54,36.9908
02/04/2010 09:24:56,36.9908
02/04/2010 09:24:57,36.9908
02/04/2010 09:24:58,36.9908
02/04/2010 09:24:59,36.9908
02/04/2010 09:25:00,36.9908
02/04/2010 09:25:01,36.9908
02/04/2010 09:25:02,36.9908
02/04/2010 09:25:03,36.9908
02/04/2010 09:25:04,36.9908
02/04/2010 09:25:05,36.87835
02/04/2010 09:25:06,36.87835
02/04/2010 09:25:07,36.87835
02/04/2010 09:25:08,36.87835
02/04/2010 09:25:09,36.87835
02/04/2010 09:25:11,36.87835
02/04/2010 09:25:12,36.87835
02/04/2010 09:25:13,36.87835
02/04/2010 09:25:14,36.87835
02/04/2010 09:25:15,36.87835
02/04/2010 09:25:16,36.87835
02/04/2010 09:25:17,36.87835
02/04/2010 09:25:18,36.7659
02/04/2010 09:25:19,36.87835
02/04/2010 09:25:20,36.7659
02/04/2010 09:25:21,36.7659
02/04/2010 09:25:22,36.7659
02/04/2010 09:25:23,36.7659
02/04/2010 09:25:25,36.7659
02/04/2010 09:25:26,36.7659
02/04/2010 09:25:27,36.7659
02/04/2010 09:25:28,36.7659
02/04/2010 09:25:29,36.7659
02/04/2010 09:25:30,36.7659
02/04/2010 09:25:31,36.7659
02/04/2010 09:25:32,36.7659
02/04/2010 09:25:33,36.7659
02/04/2010 09:25:34,36.65345
02/04/2010 09:25:35,36.65345
02/04/2010 09:25:36,36.65345
02/04/2010 09:25:37,36.65345
02/04/2010 09:25:38,36.65345
02/04/2010 09:25:40,36.65345
02/04/2010 09:25:41,36.65345
02/04/2010 09:25:42,36.65345
02/04/2010 09:25:43,36.65345
02/04/2010 09:25:44,36.65345
02/04/2010 09:25:45,36.65345
02/04/2010 09:25:46,36.65345
02/04/2010 09:25:47,36.65345
02/04/2010 09:25:48,36.65345
02/04/2010 09:25:49,36.65345
02/04/2010 09:25:50,36.65345
02/04/2010 09:25:51,36.5410
02/04/2010 09:25:52,36.5410
02/04/2010 09:25:53,36.5410
02/04/2010 09:25:55,36.5410
02/04/2010 09:25:56,36.5410
02/04/2010 09:25:57,36.5410
02/04/2010 09:25:58,36.5410
02/04/2010 09:25:59,36.5410
02/04/2010 09:26:00,36.5410
02/04/2010 09:26:01,36.5410
02/04/2010 09:26:02,36.5410
02/04/2010 09:26:03,36.5410
02/04/2010 09:26:04,36.5410
02/04/2010 09:26:05,36.5410
02/04/2010 09:26:06,36.42855
02/04/2010 09:26:07,36.42855
02/04/2010 09:26:09,36.42855
02/04/2010 09:26:10,36.42855
02/04/2010 09:26:11,36.42855
02/04/2010 09:26:12,36.42855
02/04/2010 09:26:13,36.42855
02/04/2010 09:26:14,36.42855
02/04/2010 09:26:15,36.42855
02/04/2010 09:26:16,36.42855
02/04/2010 09:26:17,36.42855
02/04/2010 09:26:18,36.42855
02/04/2010 09:26:19,36.42855
02/04/2010 09:26:20,36.42855
02/04/2010 09:26:21,36.42855
02/04/2010 09:26:22,36.3161
02/04/2010 09:26:24,36.3161
02/04/2010 09:26:25,36.3161
02/04/2010 09:26:26,36.3161
02/04/2010 09:26:27,36.3161
02/04/2010 09:26:28,36.3161
02/04/2010 09:26:29,36.3161
02/04/2010 09:26:30,36.3161
02/04/2010 09:26:31,36.3161
02/04/2010 09:26:32,36.3161
02/04/2010 09:26:33,36.3161
02/04/2010 09:26:34,36.3161
02/04/2010 09:26:35,36.3161
02/04/2010 09:26:36,36.3161
02/04/2010 09:26:37,36.20365
02/04/2010 09:26:39,36.20365
02/04/2010 09:26:40,36.20365
02/04/2010 09:26:41,36.20365
02/04/2010 09:26:42,36.20365
02/04/2010 09:26:43,36.20365
02/04/2010 09:26:44,36.20365
02/04/2010 09:26:45,36.20365
02/04/2010 09:26:46,36.20365
02/04/2010 09:26:47,36.20365
02/04/2010 09:26:48,36.20365
02/04/2010 09:26:49,36.20365
02/04/2010 09:26:50,36.20365
02/04/2010 09:26:51,36.20365
02/04/2010 09:26:52,36.20365
02/04/2010 09:26:54,36.20365
02/04/2010 09:26:55,36.0912
02/04/2010 09:26:56,36.0912
02/04/2010 09:26:57,36.0912
02/04/2010 09:26:58,36.0912
02/04/2010 09:26:59,36.0912
02/04/2010 09:27:00,36.0912
02/04/2010 09:27:01,36.0912
02/04/2010 09:27:02,36.0912
02/04/2010 09:27:03,36.0912
02/04/2010 09:27:04,36.0912
02/04/2010 09:27:05,36.0912
02/04/2010 09:27:06,36.0912
02/04/2010 09:27:08,36.0912
02/04/2010 09:27:09,36.0912
02/04/2010 09:27:10,36.0912
02/04/2010 09:27:11,35.97875
02/04/2010 09:27:12,35.97875
02/04/2010 09:27:13,35.97875
02/04/2010 09:27:14,35.97875
02/04/2010 09:27:15,35.97875
02/04/2010 09:27:16,35.97875
02/04/2010 09:27:17,35.97875
02/04/2010 09:27:18,35.97875
02/04/2010 09:27:19,35.97875
02/04/2010 09:27:20,35.97875
02/04/2010 09:27:21,35.97875
02/04/2010 09:27:23,35.97875
02/04/2010 09:27:24,35.97875
02/04/2010 09:27:25,35.97875
02/04/2010 09:27:26,35.8663
02/04/2010 09:27:27,35.8663
02/04/2010 09:27:28,35.8663
02/04/2010 09:27:29,35.8663
02/04/2010 09:27:30,35.8663
02/04/2010 09:27:31,35.8663
02/04/2010 09:27:32,35.8663
02/04/2010 09:27:33,35.8663
02/04/2010 09:27:34,35.8663
02/04/2010 09:27:35,35.8663
02/04/2010 09:27:36,35.8663
02/04/2010 09:27:38,35.8663
02/04/2010 09:27:39,35.8663
02/04/2010 09:27:40,35.8663
02/04/2010 09:27:41,35.8663
02/04/2010 09:27:42,35.8663
02/04/2010 09:27:43,35.75385
02/04/2010 09:27:44,35.75385
02/04/2010 09:27:45,35.75385
02/04/2010 09:27:46,35.75385
02/04/2010 09:27:47,35.75385
02/04/2010 09:27:48,35.75385
02/04/2010 09:27:49,35.75385
02/04/2010 09:27:50,35.75385
02/04/2010 09:27:51,35.75385
02/04/2010 09:27:53,35.75385
02/04/2010 09:27:54,35.75385
02/04/2010 09:27:55,35.75385
02/04/2010 09:27:56,35.75385
02/04/2010 09:27:57,35.75385
02/04/2010 09:27:58,35.75385
02/04/2010 09:27:59,35.6414
02/04/2010 09:28:00,35.6414
02/04/2010 09:28:01,35.6414
02/04/2010 09:28:02,35.6414
02/04/2010 09:28:03,35.6414
02/04/2010 09:28:04,35.6414
02/04/2010 09:28:05,35.6414
02/04/2010 09:28:07,35.6414
02/04/2010 09:28:08,35.6414
02/04/2010 09:28:09,35.6414
02/04/2010 09:28:10,35.6414
02/04/2010 09:28:11,35.6414
02/04/2010 09:28:12,35.6414
02/04/2010 09:28:13,35.6414
02/04/2010 09:28:14,35.6414
02/04/2010 09:28:15,35.52895
02/04/2010 09:28:16,35.52895
02/04/2010 09:28:17,35.52895
02/04/2010 09:28:18,35.52895
02/04/2010 09:28:19,35.52895
02/04/2010 09:28:20,35.52895
02/04/2010 09:28:22,35.52895
02/04/2010 09:28:23,35.52895
02/04/2010 09:28:24,35.52895
02/04/2010 09:28:25,35.52895
02/04/2010 09:28:26,35.52895
02/04/2010 09:28:27,35.52895
02/04/2010 09:28:28,35.52895
02/04/2010 09:28:29,35.52895
02/04/2010 09:28:30,35.52895
02/04/2010 09:28:31,35.4165
02/04/2010 09:28:31,35.4165
02/04/2010 09:28:33,35.4165
02/04/2010 09:28:34,35.4165
02/04/2010 09:28:36,35.4165
02/04/2010 09:28:37,35.4165
02/04/2010 09:28:38,35.4165
02/04/2010 09:28:39,35.4165
02/04/2010 09:28:40,35.4165
02/04/2010 09:28:41,35.4165
02/04/2010 09:28:42,35.4165
02/04/2010 09:28:43,35.4165
02/04/2010 09:28:44,35.4165
02/04/2010 09:28:45,35.4165
02/04/2010 09:28:46,35.4165
02/04/2010 09:28:47,35.4165
02/04/2010 09:28:48,35.30405
02/04/2010 09:28:48,35.30405
02/04/2010 09:28:51,35.30405
02/04/2010 09:28:52,35.30405
02/04/2010 09:28:53,35.30405
02/04/2010 09:28:54,35.30405
02/04/2010 09:28:55,35.30405
02/04/2010 09:28:56,35.30405
02/04/2010 09:28:57,35.30405
02/04/2010 09:28:58,35.30405
02/04/2010 09:28:59,35.30405
02/04/2010 09:29:00,35.30405
02/04/2010 09:29:00,35.30405
02/04/2010 09:29:02,35.30405
02/04/2010 09:29:03,35.30405
02/04/2010 09:29:05,35.30405
02/04/2010 09:29:06,35.1916
02/04/2010 09:29:07,35.1916
02/04/2010 09:29:08,35.1916
02/04/2010 09:29:09,35.1916
02/04/2010 09:29:10,35.1916
02/04/2010 09:29:11,35.1916
02/04/2010 09:29:12,35.1916
02/04/2010 09:29:13,35.1916
02/04/2010 09:29:14,35.1916
02/04/2010 09:29:15,35.1916
02/04/2010 09:29:16,35.1916
02/04/2010 09:29:17,35.1916
02/04/2010 09:29:18,35.1916
02/04/2010 09:29:20,35.1916
02/04/2010 09:29:21,35.1916
02/04/2010 09:29:22,35.1916
02/04/2010 09:29:23,35.1916
02/04/2010 09:29:24,35.1916
02/04/2010 09:29:25,35.07915
02/04/2010 09:29:26,35.07915
02/04/2010 09:29:27,35.07915
02/04/2010 09:29:28,35.07915
02/04/2010 09:29:29,35.07915
02/04/2010 09:29:30,35.07915
02/04/2010 09:29:31,35.07915
02/04/2010 09:29:32,35.07915
02/04/2010 09:29:34,35.07915
02/04/2010 09:29:35,35.07915
02/04/2010 09:29:36,35.07915
02/04/2010 09:29:37,35.07915
02/04/2010 09:29:38,35.07915
02/04/2010 09:29:39,35.07915
02/04/2010 09:29:40,34.9667
02/04/2010 09:29:41,34.9667
02/04/2010 09:29:42,34.9667
02/04/2010 09:29:43,34.9667
02/04/2010 09:29:44,34.9667
02/04/2010 09:29:45,34.9667
02/04/2010 09:29:46,34.9667
02/04/2010 09:29:47,34.9667
02/04/2010 09:29:49,34.9667
02/04/2010 09:29:50,34.9667
02/04/2010 09:29:51,34.9667
02/04/2010 09:29:52,34.9667
02/04/2010 09:29:53,34.9667
02/04/2010 09:29:54,34.9667
02/04/2010 09:29:55,34.9667
02/04/2010 09:29:56,34.9667
02/04/2010 09:29:57,34.9667
02/04/2010 09:29:58,34.85425
02/04/2010 09:29:59,34.85425
02/04/2010 09:30:00,34.85425
02/04/2010 09:30:01,34.85425
02/04/2010 09:30:02,34.85425
02/04/2010 09:30:04,34.85425
02/04/2010 09:30:05,34.85425
02/04/2010 09:30:06,34.85425
02/04/2010 09:30:07,34.85425
02/04/2010 09:30:08,34.85425
02/04/2010 09:30:09,34.85425
02/04/2010 09:30:10,34.85425
02/04/2010 09:30:11,34.85425
02/04/2010 09:30:12,34.85425
02/04/2010 09:30:13,34.85425
02/04/2010 09:30:14,34.85425
02/04/2010 09:30:15,34.7418
02/04/2010 09:30:16,34.7418
02/04/2010 09:30:18,34.7418
02/04/2010 09:30:19,34.7418
02/04/2010 09:30:20,34.7418
02/04/2010 09:30:21,34.7418
02/04/2010 09:30:22,34.7418
02/04/2010 09:30:23,34.7418
02/04/2010 09:30:24,34.7418
02/04/2010 09:30:25,34.7418
02/04/2010 09:30:26,34.7418
02/04/2010 09:30:27,34.7418
02/04/2010 09:30:28,34.7418
02/04/2010 09:30:28,34.7418
02/04/2010 09:30:30,34.7418
02/04/2010 09:30:31,34.7418
02/04/2010 09:30:33,34.7418
02/04/2010 09:30:34,34.62935
02/04/2010 09:30:35,34.62935
02/04/2010 09:30:36,34.62935
02/04/2010 09:30:37,34.62935
02/04/2010 09:30:38,34.62935
02/04/2010 09:30:39,34.62935
02/04/2010 09:30:40,34.62935
02/04/2010 09:30:41,34.62935
02/04/2010 09:30:42,34.62935
02/04/2010 09:30:43,34.62935
02/04/2010 09:30:44,34.62935
02/04/2010 09:30:45,34.62935
02/04/2010 09:30:45,34.62935
02/04/2010 09:30:48,34.62935
02/04/2010 09:30:49,34.62935
02/04/2010 09:30:50,34.62935
02/04/2010 09:30:51,34.62935
02/04/2010 09:30:52,34.5169
02/04/2010 09:30:53,34.5169
02/04/2010 09:30:54,34.5169
02/04/2010 09:30:55,34.5169
02/04/2010 09:30:56,34.5169
02/04/2010 09:30:57,34.5169
02/04/2010 09:30:58,34.5169
02/04/2010 09:30:59,34.5169
02/04/2010 09:31:00,34.5169
02/04/2010 09:31:02,34.5169
02/04/2010 09:31:03,34.5169
02/04/2010 09:31:04,34.5169
02/04/2010 09:31:05,34.5169
02/04/2010 09:31:06,34.5169
02/04/2010 09:31:07,34.5169
02/04/2010 09:31:08,34.5169
02/04/2010 09:31:09,34.5169
02/04/2010 09:31:10,34.5169
02/04/2010 09:31:11,34.40445
02/04/2010 09:31:12,34.40445
02/04/2010 09:31:12,34.40445
02/04/2010 09:31:14,34.40445
02/04/2010 09:31:15,34.40445
02/04/2010 09:31:17,34.40445
02/04/2010 09:31:18,34.40445
02/04/2010 09:31:19,34.40445
02/04/2010 09:31:20,34.40445
02/04/2010 09:31:21,34.40445
02/04/2010 09:31:22,34.40445
02/04/2010 09:31:23,34.40445
02/04/2010 09:31:24,34.40445
02/04/2010 09:31:25,34.40445
02/04/2010 09:31:26,34.40445
02/04/2010 09:31:27,34.40445
02/04/2010 09:31:28,34.2920
02/04/2010 09:31:29,34.2920
02/04/2010 09:31:31,34.2920
02/04/2010 09:31:32,34.2920
02/04/2010 09:31:33,34.2920
02/04/2010 09:31:34,34.2920
02/04/2010 09:31:35,34.2920
02/04/2010 09:31:36,34.2920
02/04/2010 09:31:37,34.2920
02/04/2010 09:31:38,34.2920
02/04/2010 09:31:39,34.2920
02/04/2010 09:31:40,34.2920
02/04/2010 09:31:41,34.2920
02/04/2010 09:31:41,34.2920
02/04/2010 09:31:43,34.2920
02/04/2010 09:31:44,34.2920
02/04/2010 09:31:46,34.2920
02/04/2010 09:31:47,34.2920
02/04/2010 09:31:48,34.17955
02/04/2010 09:31:49,34.17955
02/04/2010 09:31:50,34.17955
02/04/2010 09:31:51,34.17955
02/04/2010 09:31:52,34.17955
02/04/2010 09:31:53,34.17955
02/04/2010 09:31:54,34.17955
02/04/2010 09:31:55,34.17955
02/04/2010 09:31:56,34.17955
02/04/2010 09:31:57,34.17955
02/04/2010 09:31:58,34.17955
02/04/2010 09:32:00,34.17955
02/04/2010 09:32:01,34.17955
02/04/2010 09:32:02,34.17955
02/04/2010 09:32:03,34.17955
02/04/2010 09:32:04,34.17955
02/04/2010 09:32:05,34.17955
02/04/2010 09:32:06,34.0671
02/04/2010 09:32:07,34.0671
