time,temperature
02/04/2010 09:56:53,25.40
02/04/2010 09:56:54,25.40
02/04/2010 09:56:55,25.40
02/04/2010 09:56:56,25.40
02/04/2010 09:56:57,25.40
02/04/2010 09:56:58,25.40
02/04/2010 09:56:59,25.40
02/04/2010 09:57:00,25.40
02/04/2010 09:57:01,25.40
02/04/2010 09:57:02,25.40
02/04/2010 09:57:03,25.40
02/04/2010 09:57:04,25.40
02/04/2010 09:57:05,25.40
02/04/2010 09:57:07,25.40
02/04/2010 09:57:08,25.40
02/04/2010 09:57:09,25.40
02/04/2010 09:57:10,25.40
02/04/2010 09:57:11,25.40
02/04/2010 09:57:12,25.40
02/04/2010 09:57:13,25.40
02/04/2010 09:57:14,25.40
02/04/2010 09:57:15,25.40
02/04/2010 09:57:16,25.40
02/04/2010 09:57:17,25.40
02/04/2010 09:57:18,25.40
02/04/2010 09:57:19,25.40
02/04/2010 09:57:21,25.40
02/04/2010 09:57:22,25.40
02/04/2010 09:57:23,25.40
02/04/2010 09:57:24,25.40
02/04/2010 09:57:25,25.40
02/04/2010 09:57:26,25.40
02/04/2010 09:57:27,25.40
02/04/2010 09:57:28,25.40
02/04/2010 09:57:29,25.40
02/04/2010 09:57:30,25.40
02/04/2010 09:57:31,25.40
02/04/2010 09:57:32,25.40
02/04/2010 09:57:33,25.40
02/04/2010 09:57:35,25.40
02/04/2010 09:57:36,25.40
02/04/2010 09:57:37,25.40
02/04/2010 09:57:38,25.40
02/04/2010 09:57:39,25.40
02/04/2010 09:57:40,25.40
02/04/2010 09:57:41,25.40
02/04/2010 09:57:42,25.40
02/04/2010 09:57:43,25.40
02/04/2010 09:57:44,25.40
02/04/2010 09:57:45,25.40
02/04/2010 09:57:46,25.40
02/04/2010 09:57:47,25.40
02/04/2010 09:57:49,25.40
02/04/2010 09:57:50,25.40
02/04/2010 09:57:51,25.40
02/04/2010 09:57:52,25.40
02/04/2010 09:57:53,25.40
02/04/2010 09:57:54,25.40
02/04/2010 09:57:55,25.40
02/04/2010 09:57:56,25.40
02/04/2010 09:57:57,25.40
02/04/2010 09:57:58,25.40
02/04/2010 09:57:59,25.40
02/04/2010 09:58:00,25.40
02/04/2010 09:58:01,25.40
02/04/2010 09:58:03,25.40
02/04/2010 09:58:04,25.40
02/04/2010 09:58:05,25.40
02/04/2010 09:58:06,25.40
02/04/2010 09:58:07,25.40
02/04/2010 09:58:08,25.40
02/04/2010 09:58:09,25.40
02/04/2010 09:58:10,25.40
02/04/2010 09:58:11,25.40
02/04/2010 09:58:12,25.40
02/04/2010 09:58:13,25.40
02/04/2010 09:58:14,25.40
02/04/2010 09:58:15,25.40
02/04/2010 09:58:17,25.40
02/04/2010 09:58:18,25.40
02/04/2010 09:58:19,25.40
02/04/2010 09:58:20,25.40
02/04/2010 09:58:21,25.40
02/04/2010 09:58:22,25.40
02/04/2010 09:58:23,25.40
02/04/2010 09:58:24,25.40
02/04/2010 09:58:25,25.40
02/04/2010 09:58:26,25.40
02/04/2010 09:58:27,25.40
02/04/2010 09:58:28,25.40
02/04/2010 09:58:29,25.40
02/04/2010 09:58:30,25.40
02/04/2010 09:58:32,25.40
02/04/2010 09:58:33,25.40
02/04/2010 09:58:34,25.40
02/04/2010 09:58:35,25.40
02/04/2010 09:58:36,25.40
02/04/2010 09:58:37,25.40
02/04/2010 09:58:38,25.40
02/04/2010 09:58:39,25.40
02/04/2010 09:58:40,25.40
02/04/2010 09:58:41,25.40
02/04/2010 09:58:42,25.40
02/04/2010 09:58:43,25.40
02/04/2010 09:58:45,25.40
02/04/2010 09:58:46,25.40
02/04/2010 09:58:47,25.40
02/04/2010 09:58:48,25.40
02/04/2010 09:58:49,25.40
02/04/2010 09:58:50,25.40
02/04/2010 09:58:51,25.40
02/04/2010 09:58:52,25.40
02/04/2010 09:58:53,25.40
02/04/2010 09:58:54,25.40
02/04/2010 09:58:55,25.40
02/04/2010 09:58:56,25.40
02/04/2010 09:58:57,25.40
02/04/2010 09:58:58,25.40
02/04/2010 09:59:00,25.40
02/04/2010 09:59:01,25.40
02/04/2010 09:59:02,25.40
02/04/2010 09:59:03,25.40
02/04/2010 09:59:04,25.40
02/04/2010 09:59:05,25.40
02/04/2010 09:59:06,25.40
02/04/2010 09:59:07,25.40
02/04/2010 09:59:08,25.40
02/04/2010 09:59:09,25.40
02/04/2010 09:59:10,25.40
02/04/2010 09:59:11,25.40
02/04/2010 09:59:12,25.40
02/04/2010 09:59:14,25.40
02/04/2010 09:59:15,25.40
02/04/2010 09:59:16,25.40
02/04/2010 09:59:17,25.40
02/04/2010 09:59:18,25.40
02/04/2010 09:59:19,25.40
02/04/2010 09:59:20,25.40
02/04/2010 09:59:21,25.40
02/04/2010 09:59:22,25.40
02/04/2010 09:59:23,25.40
02/04/2010 09:59:24,25.40
02/04/2010 09:59:25,25.40
02/04/2010 09:59:26,25.40
02/04/2010 09:59:28,25.40
02/04/2010 09:59:29,25.40
02/04/2010 09:59:30,25.40
02/04/2010 09:59:31,25.40
02/04/2010 09:59:32,25.08
02/04/2010 09:59:33,25.40
02/04/2010 09:59:34,25.40
02/04/2010 09:59:35,25.40
02/04/2010 09:59:36,25.40
02/04/2010 09:59:37,25.40
02/04/2010 09:59:38,25.08
02/04/2010 09:59:39,25.40
02/04/2010 09:59:40,25.40
02/04/2010 09:59:42,25.40
02/04/2010 09:59:43,25.40
02/04/2010 09:59:44,25.40
02/04/2010 09:59:45,25.40
02/04/2010 09:59:46,25.08
02/04/2010 09:59:47,25.40
02/04/2010 09:59:48,25.40
02/04/2010 09:59:49,25.40
02/04/2010 09:59:50,25.08
02/04/2010 09:59:51,25.08
02/04/2010 09:59:52,25.08
02/04/2010 09:59:53,25.40
02/04/2010 09:59:54,25.40
02/04/2010 09:59:56,25.08
02/04/2010 09:59:57,25.40
02/04/2010 09:59:58,25.08
02/04/2010 09:59:59,25.08
02/04/2010 10:00:00,25.08
02/04/2010 10:00:01,25.40
02/04/2010 10:00:02,25.08
02/04/2010 10:00:03,25.40
02/04/2010 10:00:04,25.40
02/04/2010 10:00:05,25.08
02/04/2010 10:00:06,25.40
02/04/2010 10:00:07,25.40
02/04/2010 10:00:08,25.40
02/04/2010 10:00:10,25.40
02/04/2010 10:00:11,25.08
02/04/2010 10:00:12,25.40
02/04/2010 10:00:13,25.40
02/04/2010 10:00:14,25.40
02/04/2010 10:00:15,25.08
02/04/2010 10:00:16,25.40
02/04/2010 10:00:17,25.08
02/04/2010 10:00:18,25.40
02/04/2010 10:00:19,25.08
02/04/2010 10:00:20,25.08
02/04/2010 10:00:21,25.08
02/04/2010 10:00:22,25.40
02/04/2010 10:00:24,25.40
02/04/2010 10:00:25,25.08
02/04/2010 10:00:26,25.40
02/04/2010 10:00:27,25.08
02/04/2010 10:00:28,25.40
02/04/2010 10:00:29,25.08
02/04/2010 10:00:30,25.08
02/04/2010 10:00:31,25.40
02/04/2010 10:00:32,25.08
02/04/2010 10:00:33,25.08
02/04/2010 10:00:34,25.08
02/04/2010 10:00:35,25.08
02/04/2010 10:00:36,25.08
02/04/2010 10:00:38,25.40
02/04/2010 10:00:39,25.08
02/04/2010 10:00:40,25.40
02/04/2010 10:00:41,25.40
02/04/2010 10:00:42,25.40
02/04/2010 10:00:43,25.08
02/04/2010 10:00:44,25.08
02/04/2010 10:00:45,25.08
02/04/2010 10:00:46,25.08
02/04/2010 10:00:47,25.40
02/04/2010 10:00:48,25.08
02/04/2010 10:00:49,25.08
02/04/2010 10:00:50,25.08
02/04/2010 10:00:52,25.08
02/04/2010 10:00:53,25.08
02/04/2010 10:00:54,25.08
02/04/2010 10:00:55,25.08
02/04/2010 10:00:56,25.08
02/04/2010 10:00:57,25.08
02/04/2010 10:00:58,25.08
02/04/2010 10:00:59,25.08
02/04/2010 10:01:00,25.08
02/04/2010 10:01:01,25.08
02/04/2010 10:01:02,25.08
02/04/2010 10:01:03,25.08
02/04/2010 10:01:04,25.40
02/04/2010 10:01:06,25.08
02/04/2010 10:01:07,25.08
02/04/2010 10:01:08,25.08
02/04/2010 10:01:09,25.08
02/04/2010 10:01:10,25.08
02/04/2010 10:01:11,25.08
02/04/2010 10:01:12,25.08
02/04/2010 10:01:13,25.08
02/04/2010 10:01:14,25.08
02/04/2010 10:01:15,25.08
02/04/2010 10:01:16,25.08
02/04/2010 10:01:17,25.08
02/04/2010 10:01:18,25.08
02/04/2010 10:01:20,25.08
02/04/2010 10:01:21,25.08
02/04/2010 10:01:22,25.08
02/04/2010 10:01:23,25.08
02/04/2010 10:01:24,25.08
02/04/2010 10:01:25,25.08
02/04/2010 10:01:26,25.08
02/04/2010 10:01:27,25.08
02/04/2010 10:01:28,25.08
02/04/2010 10:01:29,25.08
02/04/2010 10:01:30,25.08
02/04/2010 10:01:31,25.08
02/04/2010 10:01:32,25.08
02/04/2010 10:01:34,25.08
02/04/2010 10:01:35,25.08
02/04/2010 10:01:36,25.08
02/04/2010 10:01:37,25.08
02/04/2010 10:01:38,25.08
02/04/2010 10:01:39,25.08
02/04/2010 10:01:40,25.08
02/04/2010 10:01:41,25.08
02/04/2010 10:01:42,25.08
02/04/2010 10:01:43,25.08
02/04/2010 10:01:44,25.08
02/04/2010 10:01:45,25.08
02/04/2010 10:01:46,25.08
02/04/2010 10:01:48,25.08
02/04/2010 10:01:49,25.08
02/04/2010 10:01:50,25.08
02/04/2010 10:01:51,25.08
02/04/2010 10:01:52,25.08
02/04/2010 10:01:53,25.08
02/04/2010 10:01:54,25.08
02/04/2010 10:01:55,25.08
02/04/2010 10:01:56,25.08
02/04/2010 10:01:57,25.08
02/04/2010 10:01:58,25.08
02/04/2010 10:01:59,25.08
02/04/2010 10:02:00,25.08
02/04/2010 10:02:02,25.08
02/04/2010 10:02:03,25.08
02/04/2010 10:02:04,25.08
02/04/2010 10:02:05,25.08
02/04/2010 10:02:06,25.08
02/04/2010 10:02:07,25.08
02/04/2010 10:02:08,25.08
02/04/2010 10:02:09,25.08
02/04/2010 10:02:10,25.08
02/04/2010 10:02:11,25.08
02/04/2010 10:02:12,25.08
02/04/2010 10:02:13,25.08
02/04/2010 10:02:15,25.08
02/04/2010 10:02:16,25.08
02/04/2010 10:02:17,25.08
02/04/2010 10:02:18,25.08
02/04/2010 10:02:19,25.08
02/04/2010 10:02:20,25.08
02/04/2010 10:02:21,25.08
02/04/2010 10:02:22,25.08
02/04/2010 10:02:23,25.08
02/04/2010 10:02:24,25.08
02/04/2010 10:02:25,25.08
02/04/2010 10:02:26,25.08
02/04/2010 10:02:27,25.08
02/04/2010 10:02:29,25.08
02/04/2010 10:02:30,25.08
02/04/2010 10:02:31,25.08
02/04/2010 10:02:32,25.08
02/04/2010 10:02:33,25.08
02/04/2010 10:02:34,25.08
02/04/2010 10:02:35,25.08
02/04/2010 10:02:36,25.08
02/04/2010 10:02:37,25.08
02/04/2010 10:02:38,25.08
02/04/2010 10:02:39,25.08
02/04/2010 10:02:40,25.08
02/04/2010 10:02:41,25.08
02/04/2010 10:02:43,25.08
02/04/2010 10:02:44,25.08
02/04/2010 10:02:45,25.08
02/04/2010 10:02:46,25.08
02/04/2010 10:02:47,25.08
02/04/2010 10:02:48,25.08
02/04/2010 10:02:49,25.08
02/04/2010 10:02:50,25.08
02/04/2010 10:02:51,25.08
02/04/2010 10:02:52,25.08
02/04/2010 10:02:53,25.08
02/04/2010 10:02:54,25.08
02/04/2010 10:02:55,25.08
02/04/2010 10:02:56,25.08
02/04/2010 10:02:58,25.08
02/04/2010 10:02:59,24.76
02/04/2010 10:03:00,25.08
02/04/2010 10:03:01,24.76
02/04/2010 10:03:02,25.08
02/04/2010 10:03:03,25.08
02/04/2010 10:03:04,25.08
02/04/2010 10:03:05,25.08
02/04/2010 10:03:06,24.76
02/04/2010 10:03:07,24.76
02/04/2010 10:03:08,24.76
02/04/2010 10:03:09,25.08
02/04/2010 10:03:11,24.76
02/04/2010 10:03:12,24.76
