time,"temperature probe"
"11/7/2009 11:30:18",25.85825
"11/7/2009 11:30:19",25.9707
"11/7/2009 11:30:20",25.9707
"11/7/2009 11:30:21",30.4687
"11/7/2009 11:30:22",36.20365
"11/7/2009 11:30:23",38.00285
"11/7/2009 11:30:24",39.2398
"11/7/2009 11:30:25",40.02695
"11/7/2009 11:30:26",40.70165
"11/7/2009 11:30:28",41.2639
"11/7/2009 11:30:29",41.82615
"11/7/2009 11:30:30",42.27595
"11/7/2009 11:30:31",42.6133
"11/7/2009 11:30:32",42.95065
"11/7/2009 11:30:33",43.17555
"11/7/2009 11:30:34",43.5129
"11/7/2009 11:30:35",43.7378
"11/7/2009 11:30:36",43.85025
"11/7/2009 11:30:37",44.07515
"11/7/2009 11:30:38",44.1876
"11/7/2009 11:30:39",44.30005
"11/7/2009 11:30:41",44.4125
"11/7/2009 11:30:42",44.52495
"11/7/2009 11:30:43",44.6374
"11/7/2009 11:30:44",44.74985
"11/7/2009 11:30:45",44.8623
"11/7/2009 11:30:46",44.97475
"11/7/2009 11:30:47",44.97475
"11/7/2009 11:30:48",45.0872
"11/7/2009 11:30:49",45.0872
"11/7/2009 11:30:50",45.19965
"11/7/2009 11:30:51",45.19965
"11/7/2009 11:30:52",45.19965
"11/7/2009 11:30:53",45.3121
"11/7/2009 11:30:55",45.3121
"11/7/2009 11:30:56",45.3121
"11/7/2009 11:30:57",45.42455
"11/7/2009 11:30:58",45.42455
"11/7/2009 11:30:59",45.42455
"11/7/2009 11:31:00",45.42455
"11/7/2009 11:31:01",45.42455
"11/7/2009 11:31:02",45.42455
"11/7/2009 11:31:03",45.42455
"11/7/2009 11:31:04",45.42455
"11/7/2009 11:31:05",45.42455
"11/7/2009 11:31:06",45.5370
"11/7/2009 11:31:08",45.42455
"11/7/2009 11:31:09",45.42455
"11/7/2009 11:31:10",45.42455
"11/7/2009 11:31:11",45.42455
"11/7/2009 11:31:12",45.42455
"11/7/2009 11:31:13",45.42455
"11/7/2009 11:31:14",45.5370
"11/7/2009 11:31:15",45.42455
"11/7/2009 11:31:16",45.42455
"11/7/2009 11:31:17",45.42455
"11/7/2009 11:31:18",45.42455
"11/7/2009 11:31:19",45.42455
"11/7/2009 11:31:21",45.42455
"11/7/2009 11:31:22",45.42455
"11/7/2009 11:31:23",45.42455
"11/7/2009 11:31:24",45.42455
"11/7/2009 11:31:25",45.42455
"11/7/2009 11:31:26",45.42455
"11/7/2009 11:31:27",45.42455
"11/7/2009 11:31:28",45.42455
"11/7/2009 11:31:29",45.42455
"11/7/2009 11:31:30",45.42455
"11/7/2009 11:31:31",45.42455
"11/7/2009 11:31:32",45.42455
"11/7/2009 11:31:34",45.3121
"11/7/2009 11:31:35",45.3121
"11/7/2009 11:31:36",45.3121
"11/7/2009 11:31:37",45.3121
"11/7/2009 11:31:38",45.3121
"11/7/2009 11:31:39",45.3121
"11/7/2009 11:31:40",45.3121
"11/7/2009 11:31:41",45.3121
"11/7/2009 11:31:42",45.3121
"11/7/2009 11:31:43",45.3121
"11/7/2009 11:31:44",45.3121
"11/7/2009 11:31:45",45.3121
"11/7/2009 11:31:47",45.3121
"11/7/2009 11:31:48",45.3121
"11/7/2009 11:31:49",45.3121
"11/7/2009 11:31:50",45.19965
"11/7/2009 11:31:51",45.19965
"11/7/2009 11:31:52",45.19965
"11/7/2009 11:31:53",45.19965
"11/7/2009 11:31:54",45.19965
"11/7/2009 11:31:55",45.19965
"11/7/2009 11:31:56",45.19965
"11/7/2009 11:31:57",45.19965
"11/7/2009 11:31:58",45.19965
"11/7/2009 11:32:00",45.19965
"11/7/2009 11:32:01",45.0872
"11/7/2009 11:32:02",45.0872
"11/7/2009 11:32:03",45.0872
"11/7/2009 11:32:04",45.0872
"11/7/2009 11:32:05",45.0872
"11/7/2009 11:32:06",45.0872
"11/7/2009 11:32:07",45.0872
"11/7/2009 11:32:08",45.0872
"11/7/2009 11:32:09",45.0872
"11/7/2009 11:32:10",45.0872
"11/7/2009 11:32:11",45.0872
"11/7/2009 11:32:12",45.0872
"11/7/2009 11:32:14",45.0872
"11/7/2009 11:32:15",44.97475
"11/7/2009 11:32:16",44.97475
"11/7/2009 11:32:17",44.97475
"11/7/2009 11:32:18",44.97475
"11/7/2009 11:32:19",44.97475
"11/7/2009 11:32:20",44.97475
"11/7/2009 11:32:21",44.97475
"11/7/2009 11:32:22",44.97475
"11/7/2009 11:32:23",44.97475
"11/7/2009 11:32:24",44.97475
"11/7/2009 11:32:25",44.97475
"11/7/2009 11:32:27",44.97475
"11/7/2009 11:32:28",44.97475
"11/7/2009 11:32:29",44.97475
"11/7/2009 11:32:30",44.97475
"11/7/2009 11:32:31",44.8623
"11/7/2009 11:32:32",44.8623
"11/7/2009 11:32:33",44.8623
"11/7/2009 11:32:34",44.8623
"11/7/2009 11:32:35",44.8623
"11/7/2009 11:32:36",44.8623
"11/7/2009 11:32:37",44.8623
"11/7/2009 11:32:38",44.8623
"11/7/2009 11:32:40",44.8623
"11/7/2009 11:32:41",44.74985
"11/7/2009 11:32:42",44.74985
"11/7/2009 11:32:43",44.74985
"11/7/2009 11:32:44",44.74985
"11/7/2009 11:32:45",44.74985
"11/7/2009 11:32:46",44.74985
"11/7/2009 11:32:47",44.74985
"11/7/2009 11:32:48",44.74985
"11/7/2009 11:32:49",44.74985
"11/7/2009 11:32:50",44.74985
"11/7/2009 11:32:51",44.74985
"11/7/2009 11:32:53",44.74985
"11/7/2009 11:32:54",44.6374
"11/7/2009 11:32:55",44.6374
"11/7/2009 11:32:56",44.6374
"11/7/2009 11:32:57",44.6374
"11/7/2009 11:32:58",44.6374
"11/7/2009 11:32:59",44.6374
"11/7/2009 11:33:00",44.6374
"11/7/2009 11:33:01",44.6374
"11/7/2009 11:33:02",44.6374
"11/7/2009 11:33:03",44.6374
"11/7/2009 11:33:04",44.6374
"11/7/2009 11:33:06",44.6374
"11/7/2009 11:33:07",44.6374
"11/7/2009 11:33:08",44.52495
"11/7/2009 11:33:09",44.52495
"11/7/2009 11:33:10",44.52495
"11/7/2009 11:33:11",44.52495
"11/7/2009 11:33:12",44.52495
"11/7/2009 11:33:13",44.52495
"11/7/2009 11:33:14",44.52495
"11/7/2009 11:33:16",44.52495
"11/7/2009 11:33:16",44.52495
"11/7/2009 11:33:17",44.52495
"11/7/2009 11:33:19",44.52495
"11/7/2009 11:33:20",44.4125
"11/7/2009 11:33:21",44.4125
"11/7/2009 11:33:22",44.4125
"11/7/2009 11:33:23",44.4125
"11/7/2009 11:33:24",44.4125
"11/7/2009 11:33:25",44.4125
"11/7/2009 11:33:26",44.4125
"11/7/2009 11:33:27",44.4125
"11/7/2009 11:33:28",44.4125
"11/7/2009 11:33:29",44.4125
"11/7/2009 11:33:30",44.4125
"11/7/2009 11:33:32",44.4125
"11/7/2009 11:33:33",44.4125
"11/7/2009 11:33:34",44.4125
"11/7/2009 11:33:35",44.4125
"11/7/2009 11:33:36",44.4125
"11/7/2009 11:33:37",44.4125
"11/7/2009 11:33:38",44.30005
"11/7/2009 11:33:39",44.30005
"11/7/2009 11:33:40",44.30005
"11/7/2009 11:33:41",44.30005
"11/7/2009 11:33:42",44.30005
"11/7/2009 11:33:43",44.30005
"11/7/2009 11:33:45",44.30005
"11/7/2009 11:33:46",44.30005
"11/7/2009 11:33:47",44.30005
"11/7/2009 11:33:48",44.30005
"11/7/2009 11:33:49",44.30005
"11/7/2009 11:33:50",44.30005
"11/7/2009 11:33:51",44.1876
"11/7/2009 11:33:52",44.1876
"11/7/2009 11:33:53",44.1876
"11/7/2009 11:33:54",44.1876
"11/7/2009 11:33:55",44.1876
"11/7/2009 11:33:56",44.1876
"11/7/2009 11:33:57",44.1876
"11/7/2009 11:33:59",44.1876
"11/7/2009 11:34:00",44.1876
"11/7/2009 11:34:01",44.1876
"11/7/2009 11:34:02",44.1876
"11/7/2009 11:34:03",44.1876
"11/7/2009 11:34:04",44.07515
"11/7/2009 11:34:05",44.1876
"11/7/2009 11:34:06",44.07515
"11/7/2009 11:34:07",44.07515
"11/7/2009 11:34:08",44.07515
"11/7/2009 11:34:09",44.07515
"11/7/2009 11:34:10",44.07515
"11/7/2009 11:34:12",44.07515
"11/7/2009 11:34:13",44.07515
"11/7/2009 11:34:14",44.07515
"11/7/2009 11:34:15",44.07515
"11/7/2009 11:34:16",44.07515
"11/7/2009 11:34:17",44.07515
"11/7/2009 11:34:18",43.9627
"11/7/2009 11:34:19",44.07515
"11/7/2009 11:34:20",43.9627
"11/7/2009 11:34:21",43.9627
"11/7/2009 11:34:22",43.9627
"11/7/2009 11:34:23",43.9627
"11/7/2009 11:34:25",43.9627
"11/7/2009 11:34:26",43.9627
"11/7/2009 11:34:27",43.9627
"11/7/2009 11:34:28",43.9627
"11/7/2009 11:34:29",43.9627
"11/7/2009 11:34:30",43.9627
"11/7/2009 11:34:31",43.9627
"11/7/2009 11:34:32",43.9627
"11/7/2009 11:34:33",43.9627
"11/7/2009 11:34:34",43.9627
"11/7/2009 11:34:35",43.85025
"11/7/2009 11:34:36",43.85025
"11/7/2009 11:34:38",43.85025
"11/7/2009 11:34:39",43.85025
"11/7/2009 11:34:40",43.85025
"11/7/2009 11:34:41",43.85025
"11/7/2009 11:34:42",43.85025
"11/7/2009 11:34:43",43.85025
"11/7/2009 11:34:44",43.85025
"11/7/2009 11:34:45",43.85025
"11/7/2009 11:34:46",43.85025
"11/7/2009 11:34:47",43.85025
"11/7/2009 11:34:48",43.85025
"11/7/2009 11:34:49",43.85025
"11/7/2009 11:34:50",43.85025
"11/7/2009 11:34:52",43.7378
"11/7/2009 11:34:53",43.7378
"11/7/2009 11:34:54",43.7378
"11/7/2009 11:34:55",43.7378
"11/7/2009 11:34:56",43.7378
"11/7/2009 11:34:57",43.7378
"11/7/2009 11:34:58",43.7378
"11/7/2009 11:34:59",43.7378
"11/7/2009 11:35:00",43.7378
"11/7/2009 11:35:01",43.7378
"11/7/2009 11:35:02",43.7378
"11/7/2009 11:35:03",43.7378
"11/7/2009 11:35:05",43.7378
"11/7/2009 11:35:06",43.7378
"11/7/2009 11:35:07",43.7378
"11/7/2009 11:35:08",43.7378
"11/7/2009 11:35:09",43.62535
"11/7/2009 11:35:10",43.7378
"11/7/2009 11:35:11",43.62535
"11/7/2009 11:35:12",43.62535
"11/7/2009 11:35:13",43.62535
"11/7/2009 11:35:14",43.62535
"11/7/2009 11:35:15",43.62535
"11/7/2009 11:35:16",43.62535
"11/7/2009 11:35:18",43.62535
"11/7/2009 11:35:19",43.62535
"11/7/2009 11:35:20",43.62535
"11/7/2009 11:35:21",43.62535
"11/7/2009 11:35:22",43.62535
"11/7/2009 11:35:23",43.62535
"11/7/2009 11:35:24",43.62535
"11/7/2009 11:35:25",43.5129
"11/7/2009 11:35:26",43.5129
"11/7/2009 11:35:27",43.5129
"11/7/2009 11:35:28",43.5129
"11/7/2009 11:35:29",43.5129
"11/7/2009 11:35:30",43.5129
"11/7/2009 11:35:32",43.5129
"11/7/2009 11:35:33",43.5129
"11/7/2009 11:35:34",43.5129
"11/7/2009 11:35:35",43.5129
"11/7/2009 11:35:36",43.5129
"11/7/2009 11:35:37",43.5129
"11/7/2009 11:35:38",43.5129
"11/7/2009 11:35:39",43.5129
"11/7/2009 11:35:40",43.40045
"11/7/2009 11:35:41",43.40045
"11/7/2009 11:35:42",43.40045
"11/7/2009 11:35:43",43.40045
"11/7/2009 11:35:45",43.40045
"11/7/2009 11:35:46",43.40045
"11/7/2009 11:35:47",43.40045
"11/7/2009 11:35:48",43.40045
"11/7/2009 11:35:49",43.40045
"11/7/2009 11:35:50",43.40045
"11/7/2009 11:35:51",43.40045
"11/7/2009 11:35:52",43.40045
"11/7/2009 11:35:53",43.40045
"11/7/2009 11:35:54",43.40045
"11/7/2009 11:35:55",43.2880
"11/7/2009 11:35:56",43.2880
"11/7/2009 11:35:58",43.2880
"11/7/2009 11:35:59",43.2880
"11/7/2009 11:36:00",43.2880
"11/7/2009 11:36:01",43.2880
"11/7/2009 11:36:02",43.2880
"11/7/2009 11:36:03",43.2880
"11/7/2009 11:36:04",43.2880
"11/7/2009 11:36:05",43.2880
"11/7/2009 11:36:06",43.2880
"11/7/2009 11:36:07",43.2880
"11/7/2009 11:36:08",43.2880
"11/7/2009 11:36:09",43.2880
"11/7/2009 11:36:10",43.2880
"11/7/2009 11:36:12",43.2880
"11/7/2009 11:36:13",43.17555
"11/7/2009 11:36:14",43.17555
"11/7/2009 11:36:16",43.17555
"11/7/2009 11:36:16",43.17555
"11/7/2009 11:36:17",43.17555
"11/7/2009 11:36:18",43.17555
"11/7/2009 11:36:19",43.17555
"11/7/2009 11:36:20",43.17555
"11/7/2009 11:36:21",43.17555
"11/7/2009 11:36:22",43.17555
"11/7/2009 11:36:23",43.17555
"11/7/2009 11:36:24",43.17555
"11/7/2009 11:36:26",43.17555
"11/7/2009 11:36:27",43.17555
"11/7/2009 11:36:28",43.17555
"11/7/2009 11:36:29",43.17555
"11/7/2009 11:36:30",43.17555
"11/7/2009 11:36:31",43.17555
"11/7/2009 11:36:32",43.17555
"11/7/2009 11:36:33",43.0631
"11/7/2009 11:36:34",43.0631
"11/7/2009 11:36:35",43.0631
"11/7/2009 11:36:36",43.0631
"11/7/2009 11:36:37",43.0631
"11/7/2009 11:36:38",43.0631
"11/7/2009 11:36:40",43.0631
"11/7/2009 11:36:41",43.0631
"11/7/2009 11:36:42",43.0631
"11/7/2009 11:36:43",43.0631
"11/7/2009 11:36:44",43.0631
"11/7/2009 11:36:45",43.0631
"11/7/2009 11:36:46",43.0631
"11/7/2009 11:36:47",42.95065
"11/7/2009 11:36:48",42.95065
"11/7/2009 11:36:49",42.95065
"11/7/2009 11:36:50",42.95065
"11/7/2009 11:36:51",42.95065
"11/7/2009 11:36:52",42.95065
"11/7/2009 11:36:54",42.95065
"11/7/2009 11:36:55",42.95065
"11/7/2009 11:36:56",42.95065
"11/7/2009 11:36:57",42.95065
"11/7/2009 11:36:58",42.95065
"11/7/2009 11:36:59",42.95065
"11/7/2009 11:37:00",42.95065
"11/7/2009 11:37:01",42.95065
"11/7/2009 11:37:02",42.95065
"11/7/2009 11:37:03",42.95065
"11/7/2009 11:37:04",42.8382
"11/7/2009 11:37:05",42.8382
"11/7/2009 11:37:06",42.8382
"11/7/2009 11:37:08",42.8382
"11/7/2009 11:37:09",42.8382
"11/7/2009 11:37:10",42.8382
"11/7/2009 11:37:11",42.8382
"11/7/2009 11:37:12",42.8382
"11/7/2009 11:37:13",42.8382
"11/7/2009 11:37:14",42.8382
"11/7/2009 11:37:15",42.8382
"11/7/2009 11:37:16",42.8382
"11/7/2009 11:37:17",42.8382
"11/7/2009 11:37:18",42.8382
"11/7/2009 11:37:19",42.72575
"11/7/2009 11:37:20",42.72575
"11/7/2009 11:37:22",42.72575
"11/7/2009 11:37:23",42.8382
"11/7/2009 11:37:24",42.8382
"11/7/2009 11:37:25",42.95065
"11/7/2009 11:37:26",43.17555
"11/7/2009 11:37:27",42.50085
"11/7/2009 11:37:28",41.82615
"11/7/2009 11:37:29",41.15145
"11/7/2009 11:37:30",40.25185
"11/7/2009 11:37:31",39.35225
"11/7/2009 11:37:32",38.67755
"11/7/2009 11:37:33",38.00285
"11/7/2009 11:37:34",37.4406
"11/7/2009 11:37:36",36.9908
"11/7/2009 11:37:37",36.5410
