time,"temperature probe"
"11/7/2009 12:46:24",38.45265
"11/7/2009 12:46:25",40.8141
"11/7/2009 12:46:26",42.05105
"11/7/2009 12:46:27",43.0631
"11/7/2009 12:46:28",43.9627
"11/7/2009 12:46:30",44.6374
"11/7/2009 12:46:31",45.19965
"11/7/2009 12:46:32",45.5370
"11/7/2009 12:46:33",45.9868
"11/7/2009 12:46:34",46.2117
"11/7/2009 12:46:35",46.4366
"11/7/2009 12:46:36",46.54905
"11/7/2009 12:46:37",46.77395
"11/7/2009 12:46:38",46.8864
"11/7/2009 12:46:39",46.99885
"11/7/2009 12:46:40",46.99885
"11/7/2009 12:46:41",47.1113
"11/7/2009 12:46:43",47.22375
"11/7/2009 12:46:44",47.22375
"11/7/2009 12:46:45",47.22375
"11/7/2009 12:46:46",47.22375
"11/7/2009 12:46:47",47.22375
"11/7/2009 12:46:48",47.3362
"11/7/2009 12:46:49",47.3362
"11/7/2009 12:46:50",47.3362
"11/7/2009 12:46:51",47.3362
"11/7/2009 12:46:52",47.44865
"11/7/2009 12:46:53",47.3362
"11/7/2009 12:46:54",47.44865
"11/7/2009 12:46:56",47.44865
"11/7/2009 12:46:57",47.44865
"11/7/2009 12:46:58",47.44865
"11/7/2009 12:46:59",47.44865
"11/7/2009 12:47:00",47.44865
"11/7/2009 12:47:01",47.44865
"11/7/2009 12:47:02",47.44865
"11/7/2009 12:47:03",47.44865
"11/7/2009 12:47:04",47.44865
"11/7/2009 12:47:05",47.44865
"11/7/2009 12:47:06",47.44865
"11/7/2009 12:47:07",47.44865
"11/7/2009 12:47:08",47.44865
"11/7/2009 12:47:10",47.44865
"11/7/2009 12:47:11",47.44865
"11/7/2009 12:47:12",47.44865
"11/7/2009 12:47:13",47.44865
"11/7/2009 12:47:14",47.44865
"11/7/2009 12:47:15",47.44865
"11/7/2009 12:47:16",47.44865
"11/7/2009 12:47:17",47.44865
"11/7/2009 12:47:18",47.44865
"11/7/2009 12:47:19",47.44865
"11/7/2009 12:47:20",47.44865
"11/7/2009 12:47:21",47.44865
"11/7/2009 12:47:22",47.44865
"11/7/2009 12:47:24",47.3362
"11/7/2009 12:47:25",47.3362
"11/7/2009 12:47:26",47.3362
"11/7/2009 12:47:27",47.3362
"11/7/2009 12:47:28",47.3362
"11/7/2009 12:47:29",47.3362
"11/7/2009 12:47:30",47.3362
"11/7/2009 12:47:31",47.3362
"11/7/2009 12:47:32",47.22375
"11/7/2009 12:47:33",47.22375
"11/7/2009 12:47:34",47.22375
"11/7/2009 12:47:35",47.22375
"11/7/2009 12:47:36",47.22375
"11/7/2009 12:47:38",47.22375
"11/7/2009 12:47:39",47.22375
"11/7/2009 12:47:40",47.1113
"11/7/2009 12:47:41",47.1113
"11/7/2009 12:47:42",47.1113
"11/7/2009 12:47:43",47.1113
"11/7/2009 12:47:44",47.1113
"11/7/2009 12:47:45",47.1113
"11/7/2009 12:47:46",47.1113
"11/7/2009 12:47:47",47.1113
"11/7/2009 12:47:48",47.1113
"11/7/2009 12:47:49",47.1113
"11/7/2009 12:47:50",47.1113
