time,temperature probe
04/08/2010 10:25:54,19.844794420331932773109243697478992
04/08/2010 10:25:54,19.844794420331932773109243697478992
04/08/2010 10:26:00,30.798796872709915966386554621848739
04/08/2010 10:26:01,33.415414539966846846846846846846847
04/08/2010 10:26:02,37.324908766040559796437659033078880
04/08/2010 10:26:03,39.489391147503415977961432506887052
04/08/2010 10:26:04,41.432451171067164179104477611940299
04/08/2010 10:26:05,42.44763378300
04/08/2010 10:26:06,42.782658675293650793650793650793651
04/08/2010 10:26:07,43.049596266119035369774919614147910
04/08/2010 10:26:08,43.382019628348758169934640522875817
04/08/2010 10:26:09,43.713178805529634551495016611295681
04/08/2010 10:26:10,44.043214244990270270270270270270270
04/08/2010 10:26:11,44.306534027208767123287671232876712
04/08/2010 10:26:12,44.503663749179861591695501730103806
04/08/2010 10:26:12,44.634932013997421602787456445993031
04/08/2010 10:26:15,44.766091920640350877192982456140351
04/08/2010 10:26:16,44.897154861698021201413427561837456
04/08/2010 10:26:17,44.962653618689929078014184397163121
04/08/2010 10:26:18,45.028132554103985765124555160142349
04/08/2010 10:26:19,45.159037050761218637992831541218638
04/08/2010 10:26:20,45.224465712056978417266187050359712
04/08/2010 10:26:21,45.355283779195362318840579710144928
04/08/2010 10:26:22,45.420676421590909090909090909090909
04/08/2010 10:26:23,45.551437193249597069597069597069597
04/08/2010 10:26:24,45.616808703162352941176470588235294
04/08/2010 10:26:25,45.616808703162352941176470588235294
04/08/2010 10:26:26,45.682176591146199261992619926199262
04/08/2010 10:26:27,45.682176591146199261992619926199262
04/08/2010 10:26:29,45.747542610592592592592592592592593
04/08/2010 10:26:30,45.747542610592592592592592592592593
04/08/2010 10:26:31,45.812908540965724907063197026022305
04/08/2010 10:26:32,45.812908540965724907063197026022305
04/08/2010 10:26:33,45.812908540965724907063197026022305
04/08/2010 10:26:34,45.812908540965724907063197026022305
04/08/2010 10:26:35,45.878276188288955223880597014925373
04/08/2010 10:26:36,45.878276188288955223880597014925373
04/08/2010 10:26:37,45.878276188288955223880597014925373
04/08/2010 10:26:38,45.878276188288955223880597014925373
04/08/2010 10:26:39,45.943647385642172284644194756554307
04/08/2010 10:26:40,45.943647385642172284644194756554307
04/08/2010 10:26:42,45.943647385642172284644194756554307
04/08/2010 10:26:43,45.943647385642172284644194756554307
04/08/2010 10:26:44,45.943647385642172284644194756554307
04/08/2010 10:26:45,45.943647385642172284644194756554307
04/08/2010 10:26:46,45.943647385642172284644194756554307
04/08/2010 10:26:47,45.943647385642172284644194756554307
04/08/2010 10:26:48,45.943647385642172284644194756554307
04/08/2010 10:26:49,45.943647385642172284644194756554307
04/08/2010 10:26:50,45.943647385642172284644194756554307
04/08/2010 10:26:51,45.943647385642172284644194756554307
04/08/2010 10:26:52,45.943647385642172284644194756554307
04/08/2010 10:26:53,45.943647385642172284644194756554307
04/08/2010 10:26:54,45.943647385642172284644194756554307
04/08/2010 10:26:56,45.943647385642172284644194756554307
04/08/2010 10:26:57,45.943647385642172284644194756554307
04/08/2010 10:26:58,46.009023993670375939849624060150376
04/08/2010 10:26:59,46.139801025289696969696969696969697
04/08/2010 10:27:00,46.139801025289696969696969696969697
04/08/2010 10:27:01,46.074407901103773584905660377358491
04/08/2010 10:27:02,46.009023993670375939849624060150376
04/08/2010 10:27:03,45.943647385642172284644194756554307
04/08/2010 10:27:04,46.074407901103773584905660377358491
04/08/2010 10:27:05,46.139801025289696969696969696969697
04/08/2010 10:27:06,46.336055312605440613026819923371648
04/08/2010 10:27:07,46.205205312736653992395437262357414
04/08/2010 10:27:09,45.878276188288955223880597014925373
04/08/2010 10:27:10,45.224465712056978417266187050359712
04/08/2010 10:27:11,44.634932013997421602787456445993031
04/08/2010 10:27:12,44.043214244990270270270270270270270
04/08/2010 10:27:13,43.116188510387096774193548387096774
04/08/2010 10:27:14,42.313178699230310559006211180124224
04/08/2010 10:27:15,41.772636895575757575757575757575758
04/08/2010 10:27:16,41.364186219939047619047619047619048
04/08/2010 10:27:17,40.952938875663625730994152046783626
04/08/2010 10:27:18,40.538738929519080459770114942528736
04/08/2010 10:27:19,40.121441020019435028248587570621469
04/08/2010 10:27:20,39.559991556181657458563535911602210
04/08/2010 10:27:21,38.992497114216216216216216216216216
04/08/2010 10:27:23,38.418685544274708994708994708994709
04/08/2010 10:27:24,37.838307258154196891191709844559585
04/08/2010 10:27:25,37.472133493155549872122762148337596
04/08/2010 10:27:26,37.251132938774822335025380710659898
04/08/2010 10:27:27,36.880603390520250626566416040100251
04/08/2010 10:27:28,36.582176299923920595533498759305211
04/08/2010 10:27:29,36.281942746776560196560196560196560
04/08/2010 10:27:30,35.828155954093801452784503631961259
04/08/2010 10:27:31,35.370180962049594272076372315035800
04/08/2010 10:27:32,35.139601255298957345971563981042654
04/08/2010 10:27:33,34.830491886436431924882629107981221
04/08/2010 10:27:34,34.441395222464547563805104408352668
04/08/2010 10:27:35,34.127927881971264367816091954022989
04/08/2010 10:27:37,33.891538433365844748858447488584475
04/08/2010 10:27:38,33.733327730181818181818181818181818
04/08/2010 10:27:39,33.495079938805733634311512415349887
04/08/2010 10:27:40,33.335623994657303370786516853932584
04/08/2010 10:27:41,33.015205500513541202672605790645880
04/08/2010 10:27:42,32.692765526901412803532008830022075
04/08/2010 10:27:43,32.449600064207719298245614035087719
04/08/2010 10:27:44,32.123587341565217391304347826086957
04/08/2010 10:27:45,31.959809028748398268398268398268398
04/08/2010 10:27:46,31.713171863424731182795698924731183
04/08/2010 10:27:47,31.465366119037264957264957264957265
04/08/2010 10:27:48,31.299510390765957446808510638297872
04/08/2010 10:27:50,33.175666490648008948545861297539150
04/08/2010 10:27:51,37.618925013776298200514138817480720
04/08/2010 10:27:52,39.063774033077994579945799457994580
04/08/2010 10:27:53,39.771228109947576601671309192200557
04/08/2010 10:27:54,40.121441020019435028248587570621469
04/08/2010 10:27:55,40.469408193709398280802292263610315
04/08/2010 10:27:56,40.815207680840930232558139534883721
04/08/2010 10:27:57,41.158922135946843657817109144542773
04/08/2010 10:27:58,41.772636895575757575757575757575758
04/08/2010 10:27:59,42.178458386413827160493827160493827
04/08/2010 10:28:00,42.44763378300
04/08/2010 10:28:01,42.581830816583144654088050314465409
04/08/2010 10:28:01,42.715777160583291139240506329113924
04/08/2010 10:28:04,42.715777160583291139240506329113924
