time,cricket temp
0,29.45665
1,30.9185
2,32.0430
3,32.9426
4,33.72975
5,34.40445
6,35.07915
7,35.4165
8,35.8663
9,36.0912
10,36.3161
11,36.5410
12,36.7659
13,36.87835
14,36.9908
15,37.10325
16,37.2157
17,37.2157
18,37.32815
19,37.32815
20,37.32815
21,37.4406
22,37.4406
23,37.55305
24,37.4406
25,37.55305
26,37.55305
27,37.55305
28,37.55305
29,37.55305
30,37.55305
31,37.55305
32,37.55305
33,37.55305
34,37.55305
35,37.55305
36,37.55305
37,37.55305
38,37.55305
39,37.55305
40,37.55305
41,37.55305
42,37.55305
43,37.55305
44,37.55305
45,37.55305
46,37.55305
47,37.55305
48,37.55305
49,37.55305
50,37.55305
51,37.55305
52,37.55305
53,37.55305
54,37.55305
55,37.55305
56,37.55305
57,37.55305
58,37.55305
59,37.55305
60,37.55305
61,37.55305
62,37.55305
63,37.55305
64,37.55305
65,37.55305
66,37.55305
67,37.55305
68,37.55305
69,37.55305
70,37.55305
71,37.55305
72,37.55305
73,37.55305
74,37.55305
75,37.55305
76,37.55305
77,37.55305
78,37.55305
79,37.55305
80,37.55305
81,37.55305
82,37.55305
83,37.55305
84,37.55305
85,37.55305
86,37.55305
87,37.55305
88,37.55305
89,37.55305
90,37.55305
91,37.55305
92,37.55305
93,37.55305
94,37.4406
95,37.55305
96,37.4406
97,37.4406
98,37.4406
99,37.4406
100,37.4406
101,37.4406
102,37.4406
103,37.4406
104,37.4406
105,37.4406
106,37.4406
107,37.4406
108,37.4406
109,37.4406
110,37.4406
111,37.4406
112,37.4406
113,37.4406
114,37.4406
115,37.4406
116,37.4406
117,37.32815
118,37.32815
119,37.32815
120,37.32815
121,37.32815
122,37.4406
123,37.32815
124,37.32815
125,37.4406
126,37.32815
127,37.32815
128,37.4406
129,37.32815
130,37.32815
131,37.32815
132,37.32815
133,37.4406
134,37.32815
135,37.32815
136,37.32815
137,37.32815
138,37.32815
139,37.32815
140,37.32815
141,37.32815
142,37.32815
143,37.32815
144,37.32815
145,37.32815
146,37.32815
147,37.32815
148,37.32815
149,37.32815
150,37.32815
151,37.32815
152,37.32815
153,37.32815
154,37.32815
155,37.32815
156,37.32815
157,37.32815
158,37.32815
159,37.32815
160,37.32815
161,37.32815
162,37.32815
163,37.32815
164,37.32815
165,37.32815
166,37.32815
167,37.32815
168,37.32815
169,37.32815
170,37.32815
171,37.32815
172,37.32815
173,37.4406
174,37.4406
175,37.4406
176,37.4406
177,37.4406
178,37.32815
179,37.32815
180,37.32815
181,37.2157
182,37.2157
183,37.10325
184,37.10325
185,37.10325
186,36.9908
187,36.9908
188,36.9908
189,36.87835
190,36.87835
191,36.87835
192,36.7659
193,36.7659
194,36.7659
