time,"temperature probe"
"11/7/2009 12:46:20",22.25985
"11/7/2009 12:46:21",22.25985
"11/7/2009 12:46:23",22.3723
"11/7/2009 12:46:24",22.3723
"11/7/2009 12:46:25",22.3723
"11/7/2009 12:46:26",22.3723
"11/7/2009 12:46:27",22.3723
"11/7/2009 12:46:28",22.48475
"11/7/2009 12:46:29",22.48475
"11/7/2009 12:46:30",22.48475
"11/7/2009 12:46:31",22.48475
"11/7/2009 12:46:32",29.68155
"11/7/2009 12:46:33",36.7659
"11/7/2009 12:46:34",38.45265
"11/7/2009 12:46:35",39.35225
"11/7/2009 12:46:36",40.70165
"11/7/2009 12:46:38",41.7137
"11/7/2009 12:46:39",42.72575
"11/7/2009 12:46:40",43.40045
"11/7/2009 12:46:41",43.85025
"11/7/2009 12:46:42",44.52495
"11/7/2009 12:46:43",44.97475
"11/7/2009 12:46:44",45.3121
"11/7/2009 12:46:45",45.64945
"11/7/2009 12:46:46",45.87435
"11/7/2009 12:46:47",46.09925
"11/7/2009 12:46:48",46.32415
"11/7/2009 12:46:49",46.54905
"11/7/2009 12:46:50",46.6615
"11/7/2009 12:46:51",46.6615
"11/7/2009 12:46:52",46.77395
"11/7/2009 12:46:54",46.8864
"11/7/2009 12:46:55",46.8864
"11/7/2009 12:46:56",46.99885
"11/7/2009 12:46:57",47.1113
"11/7/2009 12:46:58",47.1113
"11/7/2009 12:46:59",47.1113
"11/7/2009 12:47:00",47.22375
"11/7/2009 12:47:01",47.22375
"11/7/2009 12:47:02",47.3362
"11/7/2009 12:47:03",47.44865
"11/7/2009 12:47:04",47.44865
"11/7/2009 12:47:05",47.44865
"11/7/2009 12:47:06",47.44865
"11/7/2009 12:47:07",47.44865
"11/7/2009 12:47:09",47.44865
"11/7/2009 12:47:10",47.5611
"11/7/2009 12:47:11",47.5611
"11/7/2009 12:47:12",47.5611
"11/7/2009 12:47:13",47.5611
"11/7/2009 12:47:14",47.5611
"11/7/2009 12:47:15",47.5611
"11/7/2009 12:47:16",47.5611
"11/7/2009 12:47:17",47.44865
"11/7/2009 12:47:18",47.44865
"11/7/2009 12:47:19",47.3362
"11/7/2009 12:47:20",47.44865
"11/7/2009 12:47:21",47.44865
"11/7/2009 12:47:22",47.5611
"11/7/2009 12:47:23",47.44865
"11/7/2009 12:47:25",47.44865
"11/7/2009 12:47:26",47.67355
"11/7/2009 12:47:27",47.67355
"11/7/2009 12:47:28",47.67355
"11/7/2009 12:47:29",47.67355
"11/7/2009 12:47:30",47.67355
"11/7/2009 12:47:31",47.67355
"11/7/2009 12:47:32",47.5611
"11/7/2009 12:47:33",47.5611
"11/7/2009 12:47:34",47.5611
"11/7/2009 12:47:35",47.5611
"11/7/2009 12:47:36",47.44865
"11/7/2009 12:47:37",47.44865
"11/7/2009 12:47:38",47.44865
"11/7/2009 12:47:39",47.44865
"11/7/2009 12:47:41",47.3362
"11/7/2009 12:47:42",47.3362
"11/7/2009 12:47:43",47.3362
"11/7/2009 12:47:44",47.3362
"11/7/2009 12:47:45",47.22375
"11/7/2009 12:47:46",47.22375
"11/7/2009 12:47:47",47.1113
"11/7/2009 12:47:48",47.1113
"11/7/2009 12:47:49",47.1113
"11/7/2009 12:47:50",46.99885
"11/7/2009 12:47:51",47.1113
"11/7/2009 12:47:52",46.99885
"11/7/2009 12:47:53",46.99885
"11/7/2009 12:47:54",46.99885
"11/7/2009 12:47:56",46.99885
"11/7/2009 12:47:57",46.99885
"11/7/2009 12:47:58",46.99885
"11/7/2009 12:47:59",46.8864
"11/7/2009 12:48:00",46.8864
"11/7/2009 12:48:01",46.8864
"11/7/2009 12:48:02",46.8864
"11/7/2009 12:48:03",46.8864
"11/7/2009 12:48:04",46.8864
"11/7/2009 12:48:05",46.8864
"11/7/2009 12:48:06",46.8864
"11/7/2009 12:48:07",46.8864
"11/7/2009 12:48:08",46.8864
"11/7/2009 12:48:09",46.8864
"11/7/2009 12:48:10",46.77395
"11/7/2009 12:48:12",46.77395
"11/7/2009 12:48:13",46.77395
"11/7/2009 12:48:14",46.77395
"11/7/2009 12:48:15",46.77395
"11/7/2009 12:48:16",46.77395
"11/7/2009 12:48:17",46.77395
"11/7/2009 12:48:18",46.77395
"11/7/2009 12:48:19",46.77395
"11/7/2009 12:48:20",46.77395
"11/7/2009 12:48:21",46.77395
"11/7/2009 12:48:22",46.77395
"11/7/2009 12:48:23",46.6615
"11/7/2009 12:48:24",46.6615
"11/7/2009 12:48:25",46.6615
"11/7/2009 12:48:26",46.6615
"11/7/2009 12:48:28",46.6615
"11/7/2009 12:48:29",46.6615
"11/7/2009 12:48:30",46.6615
"11/7/2009 12:48:31",46.6615
"11/7/2009 12:48:32",46.6615
"11/7/2009 12:48:33",46.6615
"11/7/2009 12:48:34",46.6615
"11/7/2009 12:48:35",46.6615
"11/7/2009 12:48:36",46.6615
"11/7/2009 12:48:37",46.6615
"11/7/2009 12:48:38",46.6615
"11/7/2009 12:48:39",46.6615
"11/7/2009 12:48:40",46.54905
"11/7/2009 12:48:41",46.54905
"11/7/2009 12:48:42",46.54905
"11/7/2009 12:48:44",46.54905
"11/7/2009 12:48:45",46.54905
"11/7/2009 12:48:46",46.54905
"11/7/2009 12:48:47",46.54905
"11/7/2009 12:48:48",46.4366
"11/7/2009 12:48:49",46.4366
"11/7/2009 12:48:50",46.4366
"11/7/2009 12:48:51",46.4366
"11/7/2009 12:48:52",46.4366
"11/7/2009 12:48:53",46.4366
"11/7/2009 12:48:54",46.4366
"11/7/2009 12:48:55",46.4366
"11/7/2009 12:48:56",46.4366
"11/7/2009 12:48:57",46.4366
"11/7/2009 12:48:58",46.4366
"11/7/2009 12:49:00",46.4366
"11/7/2009 12:49:01",46.32415
"11/7/2009 12:49:02",46.32415
"11/7/2009 12:49:03",46.32415
"11/7/2009 12:49:04",46.32415
"11/7/2009 12:49:05",46.2117
"11/7/2009 12:49:06",46.2117
"11/7/2009 12:49:07",46.09925
"11/7/2009 12:49:08",46.09925
"11/7/2009 12:49:09",46.09925
"11/7/2009 12:49:10",45.9868
"11/7/2009 12:49:11",45.9868
"11/7/2009 12:49:12",45.9868
