time,temperature,temperature probe
07/21/2010 11:36:17,35.39,32.205283188839172113289760348583878
07/21/2010 11:36:27,35.71,32.205283188839172113289760348583878
07/21/2010 11:36:38,35.71,32.286850447674759825327510917030568
07/21/2010 11:36:49,36.04,32.368289333643457330415754923413567
07/21/2010 11:37:00,35.71,32.368289333643457330415754923413567
07/21/2010 11:37:11,36.04,32.368289333643457330415754923413567
07/21/2010 11:37:22,35.71,32.449600064207719298245614035087719
07/21/2010 11:37:33,35.71,32.530782858741758241758241758241758
07/21/2010 11:37:44,35.71,32.530782858741758241758241758241758
07/21/2010 11:37:54,36.04,32.611837938552599118942731277533040
07/21/2010 11:38:05,36.36,32.611837938552599118942731277533040
07/21/2010 11:38:16,36.68,32.611837938552599118942731277533040
07/21/2010 11:38:27,37.00,32.611837938552599118942731277533040
07/21/2010 11:38:38,37.65,32.611837938552599118942731277533040
07/21/2010 11:38:49,37.65,32.692765526901412803532008830022075
07/21/2010 11:38:59,36.68,32.773565849025132743362831858407080
07/21/2010 11:39:10,36.68,32.773565849025132743362831858407080
07/21/2010 11:39:21,37.00,32.773565849025132743362831858407080
07/21/2010 11:39:32,37.32,32.773565849025132743362831858407080
07/21/2010 11:39:43,37.65,32.773565849025132743362831858407080
07/21/2010 11:39:54,37.97,32.854239132158359201773835920177384
07/21/2010 11:40:05,37.97,32.773565849025132743362831858407080
07/21/2010 11:40:16,38.29,32.854239132158359201773835920177384
07/21/2010 11:40:26,38.61,32.934785605555555555555555555555556
07/21/2010 11:40:37,38.61,32.934785605555555555555555555555556
07/21/2010 11:40:48,38.94,32.934785605555555555555555555555556
07/21/2010 11:40:59,38.94,32.934785605555555555555555555555556
07/21/2010 11:41:10,38.94,33.015205500513541202672605790645880
07/21/2010 11:41:21,39.26,33.015205500513541202672605790645880
07/21/2010 11:41:32,39.58,33.015205500513541202672605790645880
07/21/2010 11:41:43,39.90,33.015205500513541202672605790645880
07/21/2010 11:41:54,39.90,33.095499050394285714285714285714286
07/21/2010 11:42:04,39.58,33.095499050394285714285714285714286
07/21/2010 11:42:15,39.26,33.095499050394285714285714285714286
07/21/2010 11:42:26,38.61,33.175666490648008948545861297539150
07/21/2010 11:42:37,38.61,33.175666490648008948545861297539150
07/21/2010 11:42:48,38.61,33.175666490648008948545861297539150
07/21/2010 11:42:59,38.61,33.255708058836591928251121076233184
07/21/2010 11:43:10,38.29,33.335623994657303370786516853932584
07/21/2010 11:43:20,38.29,33.335623994657303370786516853932584
07/21/2010 11:43:31,38.61,33.415414539966846846846846846846847
07/21/2010 11:43:42,38.94,33.415414539966846846846846846846847
07/21/2010 11:43:53,39.26,33.415414539966846846846846846846847
07/21/2010 11:44:04,39.26,33.495079938805733634311512415349887
07/21/2010 11:44:15,39.26,33.574620437422986425339366515837104
07/21/2010 11:44:26,39.26,33.574620437422986425339366515837104
07/21/2010 11:44:36,38.94,33.574620437422986425339366515837104
07/21/2010 11:44:47,38.94,33.654036284301179138321995464852608
07/21/2010 11:44:58,38.94,33.654036284301179138321995464852608
07/21/2010 11:45:09,38.94,33.654036284301179138321995464852608
07/21/2010 11:45:20,38.94,33.733327730181818181818181818181818
07/21/2010 11:45:31,38.94,33.812495028091070615034168564920273
07/21/2010 11:45:42,39.26,33.812495028091070615034168564920273
07/21/2010 11:45:52,38.94,33.891538433365844748858447488584475
07/21/2010 11:46:03,38.94,33.891538433365844748858447488584475
07/21/2010 11:46:14,38.94,33.970458203680228832951945080091533
07/21/2010 11:46:25,38.94,33.970458203680228832951945080091533
07/21/2010 11:46:36,38.94,34.049254599072293577981651376146789
07/21/2010 11:46:46,38.61,34.049254599072293577981651376146789
07/21/2010 11:46:57,37.97,34.127927881971264367816091954022989
07/21/2010 11:47:08,37.65,34.127927881971264367816091954022989
07/21/2010 11:47:19,37.00,34.127927881971264367816091954022989
07/21/2010 11:47:30,36.68,34.127927881971264367816091954022989
07/21/2010 11:47:41,36.36,34.284906172128267898383371824480370
07/21/2010 11:47:51,36.36,34.284906172128267898383371824480370
07/21/2010 11:48:02,36.36,34.284906172128267898383371824480370
07/21/2010 11:48:13,36.68,34.284906172128267898383371824480370
07/21/2010 11:48:24,37.00,34.284906172128267898383371824480370
07/21/2010 11:48:35,37.00,34.363211716450370370370370370370370
07/21/2010 11:48:46,37.32,34.363211716450370370370370370370370
07/21/2010 11:48:57,37.65,34.441395222464547563805104408352668
07/21/2010 11:49:07,37.97,34.441395222464547563805104408352668
07/21/2010 11:49:18,38.61,34.519456964976744186046511627906977
07/21/2010 11:49:29,38.61,34.519456964976744186046511627906977
07/21/2010 11:49:40,38.61,34.597397221355198135198135198135198
07/21/2010 11:49:51,38.61,34.597397221355198135198135198135198
07/21/2010 11:50:02,37.97,34.675216271560373831775700934579439
07/21/2010 11:50:13,37.65,34.675216271560373831775700934579439
07/21/2010 11:50:24,37.32,34.675216271560373831775700934579439
07/21/2010 11:50:34,37.32,34.675216271560373831775700934579439
07/21/2010 11:50:45,37.32,34.752914398175316159250585480093677
07/21/2010 11:50:56,37.00,34.752914398175316159250585480093677
07/21/2010 11:51:07,37.00,34.830491886436431924882629107981221
07/21/2010 11:51:18,37.00,34.830491886436431924882629107981221
07/21/2010 11:51:29,37.32,34.830491886436431924882629107981221
07/21/2010 11:51:40,37.32,34.907949024264705882352941176470588
07/21/2010 11:51:51,37.32,34.907949024264705882352941176470588
07/21/2010 11:52:01,37.32,34.907949024264705882352941176470588
07/21/2010 11:52:12,37.65,34.985286102297358490566037735849057
07/21/2010 11:52:23,37.97,34.985286102297358490566037735849057
07/21/2010 11:52:34,37.65,35.062503413919952718676122931442080
07/21/2010 11:52:45,37.32,35.062503413919952718676122931442080
07/21/2010 11:52:56,36.68,35.139601255298957345971563981042654
07/21/2010 11:53:07,36.68,35.139601255298957345971563981042654
07/21/2010 11:53:17,36.36,35.216579925414774346793349168646081
07/21/2010 11:53:28,36.68,35.216579925414774346793349168646081
07/21/2010 11:53:39,36.36,35.216579925414774346793349168646081
07/21/2010 11:53:50,36.36,35.293439726095238095238095238095238
07/21/2010 11:54:01,36.68,35.293439726095238095238095238095238
07/21/2010 11:54:12,37.00,35.370180962049594272076372315035800
07/21/2010 11:54:23,37.65,35.370180962049594272076372315035800
07/21/2010 11:54:34,37.97,35.370180962049594272076372315035800
07/21/2010 11:54:45,38.61,35.446803940902966507177033492822967
07/21/2010 11:54:55,38.94,35.446803940902966507177033492822967
07/21/2010 11:55:06,39.58,35.446803940902966507177033492822967
07/21/2010 11:55:17,39.90,35.523308973231318944844124700239808
07/21/2010 11:55:28,39.90,35.599696372596923076923076923076923
07/21/2010 11:55:39,39.90,35.599696372596923076923076923076923
07/21/2010 11:55:50,39.90,35.599696372596923076923076923076923
07/21/2010 11:56:01,40.22,35.599696372596923076923076923076923
07/21/2010 11:56:12,40.22,35.675966455584337349397590361445783
07/21/2010 11:56:23,40.22,35.752119541836908212560386473429952
07/21/2010 11:56:33,39.58,35.752119541836908212560386473429952
07/21/2010 11:56:44,39.26,35.752119541836908212560386473429952
07/21/2010 11:56:55,39.58,35.828155954093801452784503631961259
07/21/2010 11:57:06,39.90,35.828155954093801452784503631961259
07/21/2010 11:57:17,40.22,35.904076018227572815533980582524272
07/21/2010 11:57:28,40.22,35.904076018227572815533980582524272
07/21/2010 11:57:39,40.55,35.904076018227572815533980582524272
07/21/2010 11:57:50,40.22,35.904076018227572815533980582524272
07/21/2010 11:58:01,40.55,35.979880063282287104622871046228710
07/21/2010 11:58:12,40.87,35.979880063282287104622871046228710
07/21/2010 11:58:22,41.19,36.055568421512195121951219512195122
07/21/2010 11:58:33,40.55,36.055568421512195121951219512195122
07/21/2010 11:58:44,40.55,36.131141428420977995110024449877751
07/21/2010 11:58:55,40.22,36.131141428420977995110024449877751
07/21/2010 11:59:06,40.55,36.206599422801568627450980392156863
07/21/2010 11:59:17,40.55,36.206599422801568627450980392156863
07/21/2010 11:59:28,40.55,36.206599422801568627450980392156863
07/21/2010 11:59:39,40.55,36.206599422801568627450980392156863
07/21/2010 11:59:49,40.55,36.281942746776560196560196560196560
07/21/2010 12:00:00,39.90,36.281942746776560196560196560196560
07/21/2010 12:00:11,39.90,36.281942746776560196560196560196560
07/21/2010 12:00:22,39.90,36.357171745839211822660098522167488
07/21/2010 12:00:33,39.90,36.357171745839211822660098522167488
07/21/2010 12:00:44,39.90,36.432286768895061728395061728395062
07/21/2010 12:00:55,40.22,36.432286768895061728395061728395062
07/21/2010 12:01:06,39.58,36.432286768895061728395061728395062
07/21/2010 12:01:17,39.26,36.432286768895061728395061728395062
07/21/2010 12:01:27,38.94,36.507288168304158415841584158415842
07/21/2010 12:01:38,38.94,36.507288168304158415841584158415842
07/21/2010 12:01:49,39.26,36.507288168304158415841584158415842
07/21/2010 12:02:00,38.94,36.582176299923920595533498759305211
07/21/2010 12:02:11,37.65,36.582176299923920595533498759305211
07/21/2010 12:02:22,37.32,36.582176299923920595533498759305211
07/21/2010 12:02:32,37.32,36.582176299923920595533498759305211
07/21/2010 12:02:43,37.32,36.582176299923920595533498759305211
07/21/2010 12:02:54,37.65,36.656951523152636815920398009950249
07/21/2010 12:03:05,37.97,36.656951523152636815920398009950249
07/21/2010 12:03:16,37.65,36.731614200973615960099750623441397
07/21/2010 12:03:27,37.97,36.731614200973615960099750623441397
07/21/2010 12:03:38,37.97,36.731614200973615960099750623441397
07/21/2010 12:03:49,37.65,36.731614200973615960099750623441397
07/21/2010 12:04:00,37.32,36.731614200973615960099750623441397
07/21/2010 12:04:10,37.32,36.80616470000
07/21/2010 12:04:21,37.65,36.80616470000
07/21/2010 12:04:32,37.65,36.80616470000
07/21/2010 12:04:43,37.32,36.880603390520250626566416040100251
07/21/2010 12:04:54,37.00,36.880603390520250626566416040100251
07/21/2010 12:05:05,37.00,36.880603390520250626566416040100251
07/21/2010 12:05:16,37.00,36.880603390520250626566416040100251
07/21/2010 12:05:27,37.32,36.954930646544321608040201005025126
07/21/2010 12:05:37,37.65,36.954930646544321608040201005025126
07/21/2010 12:05:48,37.97,36.954930646544321608040201005025126
07/21/2010 12:05:59,38.61,36.954930646544321608040201005025126
07/21/2010 12:06:10,38.29,37.029146845850528967254408060453401
07/21/2010 12:06:21,38.61,37.029146845850528967254408060453401
07/21/2010 12:06:32,38.29,37.029146845850528967254408060453401
07/21/2010 12:06:43,38.29,37.029146845850528967254408060453401
07/21/2010 12:06:53,38.61,37.103252370033131313131313131313131
07/21/2010 12:07:04,38.94,37.103252370033131313131313131313131
07/21/2010 12:07:15,38.94,37.103252370033131313131313131313131
07/21/2010 12:07:26,38.61,37.103252370033131313131313131313131
07/21/2010 12:07:37,38.29,37.177247604550632911392405063291139
07/21/2010 12:07:48,37.97,37.177247604550632911392405063291139
07/21/2010 12:07:59,38.29,37.177247604550632911392405063291139
07/21/2010 12:08:09,38.61,37.177247604550632911392405063291139
07/21/2010 12:08:20,39.26,37.177247604550632911392405063291139
07/21/2010 12:08:31,39.58,37.251132938774822335025380710659898
07/21/2010 12:08:42,40.22,37.251132938774822335025380710659898
07/21/2010 12:08:53,40.22,37.251132938774822335025380710659898
07/21/2010 12:09:04,40.55,37.251132938774822335025380710659898
07/21/2010 12:09:15,40.55,37.324908766040559796437659033078880
07/21/2010 12:09:25,40.87,37.324908766040559796437659033078880
07/21/2010 12:09:36,41.19,37.324908766040559796437659033078880
07/21/2010 12:09:47,41.19,37.324908766040559796437659033078880
07/21/2010 12:09:58,41.19,37.398575483696326530612244897959184
07/21/2010 12:10:09,41.51,37.398575483696326530612244897959184
07/21/2010 12:10:20,41.84,37.398575483696326530612244897959184
07/21/2010 12:10:31,41.84,37.472133493155549872122762148337596
07/21/2010 12:10:41,41.51,37.472133493155549872122762148337596
07/21/2010 12:10:52,40.87,37.472133493155549872122762148337596
07/21/2010 12:11:03,40.87,37.472133493155549872122762148337596
07/21/2010 12:11:14,40.87,37.545583199948717948717948717948718
07/21/2010 12:11:25,40.55,37.545583199948717948717948717948718
07/21/2010 12:11:36,40.55,37.545583199948717948717948717948718
07/21/2010 12:11:47,40.87,37.545583199948717948717948717948718
07/21/2010 12:11:57,40.55,37.545583199948717948717948717948718
07/21/2010 12:12:08,40.55,37.618925013776298200514138817480720
07/21/2010 12:12:19,40.87,37.618925013776298200514138817480720
07/21/2010 12:12:30,40.55,37.618925013776298200514138817480720
07/21/2010 12:12:41,40.87,37.692159348562474226804123711340206
07/21/2010 12:12:52,40.87,37.692159348562474226804123711340206
07/21/2010 12:13:03,40.55,37.692159348562474226804123711340206
07/21/2010 12:13:13,39.58,37.765286622509715762273901808785530
07/21/2010 12:13:24,38.94,37.765286622509715762273901808785530
07/21/2010 12:13:35,37.65,37.765286622509715762273901808785530
07/21/2010 12:13:46,37.32,37.765286622509715762273901808785530
07/21/2010 12:13:57,37.32,37.692159348562474226804123711340206
07/21/2010 12:14:08,36.68,37.545583199948717948717948717948718
07/21/2010 12:14:19,36.36,37.692159348562474226804123711340206
07/21/2010 12:14:29,35.39,37.618925013776298200514138817480720
07/21/2010 12:14:40,35.07,37.545583199948717948717948717948718
07/21/2010 12:14:51,35.39,37.472133493155549872122762148337596
07/21/2010 12:15:02,35.39,37.472133493155549872122762148337596
07/21/2010 12:15:13,34.75,37.472133493155549872122762148337596
07/21/2010 12:15:24,34.42,37.472133493155549872122762148337596
07/21/2010 12:15:35,34.42,37.472133493155549872122762148337596
07/21/2010 12:15:45,34.10,37.472133493155549872122762148337596
07/21/2010 12:15:56,34.10,37.472133493155549872122762148337596
07/21/2010 12:16:07,34.10,37.545583199948717948717948717948718
07/21/2010 12:16:18,34.42,37.618925013776298200514138817480720
07/21/2010 12:16:29,34.75,37.692159348562474226804123711340206
07/21/2010 12:16:40,35.07,37.692159348562474226804123711340206
07/21/2010 12:16:51,35.71,37.545583199948717948717948717948718
07/21/2010 12:17:01,35.71,37.472133493155549872122762148337596
07/21/2010 12:17:12,35.39,37.472133493155549872122762148337596
07/21/2010 12:17:23,35.39,37.472133493155549872122762148337596
07/21/2010 12:17:34,35.71,37.545583199948717948717948717948718
07/21/2010 12:17:45,35.71,37.545583199948717948717948717948718
07/21/2010 12:17:56,35.71,37.472133493155549872122762148337596
07/21/2010 12:18:07,35.71,37.472133493155549872122762148337596
07/21/2010 12:18:18,35.71,37.472133493155549872122762148337596
07/21/2010 12:18:28,35.39,37.472133493155549872122762148337596
07/21/2010 12:18:39,35.39,37.398575483696326530612244897959184
07/21/2010 12:18:50,34.75,37.398575483696326530612244897959184
07/21/2010 12:19:01,34.75,37.398575483696326530612244897959184
07/21/2010 12:19:12,34.75,37.472133493155549872122762148337596
07/21/2010 12:19:23,34.75,37.398575483696326530612244897959184
07/21/2010 12:19:34,35.07,37.545583199948717948717948717948718
07/21/2010 12:19:45,35.07,37.618925013776298200514138817480720
07/21/2010 12:19:56,35.39,37.692159348562474226804123711340206
07/21/2010 12:20:06,36.04,37.765286622509715762273901808785530
07/21/2010 12:20:17,36.36,37.765286622509715762273901808785530
07/21/2010 12:20:28,37.00,37.765286622509715762273901808785530
07/21/2010 12:20:39,37.32,37.838307258154196891191709844559585
07/21/2010 12:20:50,37.97,37.838307258154196891191709844559585
07/21/2010 12:21:01,38.29,37.838307258154196891191709844559585
07/21/2010 12:21:12,38.29,37.838307258154196891191709844559585
07/21/2010 12:21:23,38.29,37.838307258154196891191709844559585
07/21/2010 12:21:33,38.61,37.838307258154196891191709844559585
07/21/2010 12:21:44,38.61,37.911221682422077922077922077922078
07/21/2010 12:21:55,38.61,37.911221682422077922077922077922078
07/21/2010 12:22:06,38.61,37.911221682422077922077922077922078
07/21/2010 12:22:17,38.94,37.911221682422077922077922077922078
07/21/2010 12:22:28,39.26,37.984030326686666666666666666666667
07/21/2010 12:22:39,39.58,37.984030326686666666666666666666667
07/21/2010 12:22:49,39.58,37.984030326686666666666666666666667
07/21/2010 12:23:00,38.94,37.984030326686666666666666666666667
07/21/2010 12:23:11,38.29,37.984030326686666666666666666666667
07/21/2010 12:23:22,38.29,37.984030326686666666666666666666667
07/21/2010 12:23:33,38.29,37.984030326686666666666666666666667
07/21/2010 12:23:44,38.61,37.984030326686666666666666666666667
07/21/2010 12:23:55,38.94,38.056733626826475195822454308093995
07/21/2010 12:24:06,39.26,38.056733626826475195822454308093995
07/21/2010 12:24:16,39.58,38.056733626826475195822454308093995
07/21/2010 12:24:27,39.90,38.056733626826475195822454308093995
07/21/2010 12:24:38,40.22,38.129332023284188481675392670157068
07/21/2010 12:24:49,40.22,38.129332023284188481675392670157068
07/21/2010 12:25:00,40.22,38.129332023284188481675392670157068
07/21/2010 12:25:11,39.90,38.129332023284188481675392670157068
07/21/2010 12:25:22,39.58,38.201825961126561679790026246719160
07/21/2010 12:25:33,39.26,38.201825961126561679790026246719160
07/21/2010 12:25:43,38.94,38.129332023284188481675392670157068
07/21/2010 12:25:54,38.94,38.056733626826475195822454308093995
07/21/2010 12:26:05,38.94,37.984030326686666666666666666666667
07/21/2010 12:26:16,38.94,38.056733626826475195822454308093995
07/21/2010 12:26:27,39.26,38.201825961126561679790026246719160
07/21/2010 12:26:38,39.58,38.274215890105263157894736842105263
07/21/2010 12:26:49,40.22,38.274215890105263157894736842105263
07/21/2010 12:27:00,40.22,38.274215890105263157894736842105263
07/21/2010 12:27:10,40.22,38.274215890105263157894736842105263
07/21/2010 12:27:21,40.55,38.346502264718680738786279683377309
07/21/2010 12:27:32,40.55,38.201825961126561679790026246719160
07/21/2010 12:27:43,39.90,38.201825961126561679790026246719160
07/21/2010 12:27:54,39.58,38.201825961126561679790026246719160
07/21/2010 12:28:05,39.58,38.129332023284188481675392670157068
07/21/2010 12:28:16,39.58,38.346502264718680738786279683377309
07/21/2010 12:28:27,39.58,38.346502264718680738786279683377309
07/21/2010 12:28:37,39.26,38.274215890105263157894736842105263
07/21/2010 12:28:48,38.94,38.201825961126561679790026246719160
07/21/2010 12:28:59,38.61,38.129332023284188481675392670157068
07/21/2010 12:29:10,38.61,38.129332023284188481675392670157068
07/21/2010 12:29:21,38.29,38.129332023284188481675392670157068
07/21/2010 12:29:32,37.65,38.129332023284188481675392670157068
07/21/2010 12:29:43,37.32,38.129332023284188481675392670157068
07/21/2010 12:29:54,37.00,38.129332023284188481675392670157068
07/21/2010 12:30:04,37.00,38.129332023284188481675392670157068
07/21/2010 12:30:15,36.36,38.201825961126561679790026246719160
07/21/2010 12:30:26,36.04,38.274215890105263157894736842105263
07/21/2010 12:30:37,36.36,38.346502264718680738786279683377309
07/21/2010 12:30:48,37.00,38.346502264718680738786279683377309
07/21/2010 12:30:59,37.00,38.346502264718680738786279683377309
07/21/2010 12:31:10,37.32,38.274215890105263157894736842105263
07/21/2010 12:31:21,37.32,38.201825961126561679790026246719160
07/21/2010 12:31:31,37.32,38.201825961126561679790026246719160
07/21/2010 12:31:42,37.32,38.201825961126561679790026246719160
07/21/2010 12:31:53,37.32,38.201825961126561679790026246719160
07/21/2010 12:32:04,37.00,38.201825961126561679790026246719160
07/21/2010 12:32:15,36.36,38.129332023284188481675392670157068
07/21/2010 12:32:26,36.04,38.129332023284188481675392670157068
07/21/2010 12:32:37,36.04,38.129332023284188481675392670157068
07/21/2010 12:32:47,36.04,38.129332023284188481675392670157068
07/21/2010 12:32:58,35.71,38.129332023284188481675392670157068
07/21/2010 12:33:09,35.71,38.129332023284188481675392670157068
07/21/2010 12:33:20,35.71,38.129332023284188481675392670157068
07/21/2010 12:33:31,35.71,38.201825961126561679790026246719160
07/21/2010 12:33:42,35.71,38.274215890105263157894736842105263
07/21/2010 12:33:52,35.71,38.274215890105263157894736842105263
07/21/2010 12:34:03,35.71,38.274215890105263157894736842105263
07/21/2010 12:34:14,36.04,38.346502264718680738786279683377309
07/21/2010 12:34:25,36.04,38.346502264718680738786279683377309
07/21/2010 12:34:36,36.36,38.418685544274708994708994708994709
07/21/2010 12:34:47,36.68,38.418685544274708994708994708994709
07/21/2010 12:34:58,36.68,38.418685544274708994708994708994709
07/21/2010 12:35:09,36.68,38.346502264718680738786279683377309
07/21/2010 12:35:20,37.00,38.274215890105263157894736842105263
07/21/2010 12:35:31,37.32,38.274215890105263157894736842105263
07/21/2010 12:35:41,37.65,38.274215890105263157894736842105263
07/21/2010 12:35:52,37.65,38.274215890105263157894736842105263
07/21/2010 12:36:03,37.97,38.274215890105263157894736842105263
07/21/2010 12:36:14,37.65,38.201825961126561679790026246719160
07/21/2010 12:36:25,37.32,38.201825961126561679790026246719160
07/21/2010 12:36:36,36.68,38.201825961126561679790026246719160
