time,temperature,temperature probe
07/21/2010 11:17:38,32.17,20.245760893123214890016920473773266
07/21/2010 11:17:39,32.17,20.245760893123214890016920473773266
07/21/2010 11:17:40,32.17,20.245760893123214890016920473773266
07/21/2010 11:17:41,32.49,20.345637208779661016949152542372881
07/21/2010 11:17:42,32.49,20.345637208779661016949152542372881
07/21/2010 11:17:43,32.49,20.245760893123214890016920473773266
07/21/2010 11:17:44,32.49,20.245760893123214890016920473773266
07/21/2010 11:17:46,32.49,20.145738534015135135135135135135135
07/21/2010 11:17:47,32.49,20.145738534015135135135135135135135
07/21/2010 11:17:48,32.49,20.145738534015135135135135135135135
07/21/2010 11:17:49,32.81,20.145738534015135135135135135135135
07/21/2010 11:17:50,32.49,20.145738534015135135135135135135135
07/21/2010 11:17:51,32.81,20.145738534015135135135135135135135
07/21/2010 11:17:52,32.81,20.045570053628903878583473861720067
07/21/2010 11:17:53,32.81,20.045570053628903878583473861720067
07/21/2010 11:17:54,32.81,20.045570053628903878583473861720067
07/21/2010 11:17:55,32.81,19.945255374662087542087542087542088
07/21/2010 11:17:56,32.81,19.945255374662087542087542087542088
07/21/2010 11:17:57,32.81,19.945255374662087542087542087542088
07/21/2010 11:17:58,32.81,19.945255374662087542087542087542088
07/21/2010 11:17:59,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:01,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:02,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:03,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:04,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:05,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:06,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:07,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:08,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:09,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:10,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:11,32.81,19.945255374662087542087542087542088
07/21/2010 11:18:12,32.81,20.045570053628903878583473861720067
07/21/2010 11:18:13,32.81,20.045570053628903878583473861720067
07/21/2010 11:18:14,32.81,20.045570053628903878583473861720067
07/21/2010 11:18:16,32.81,20.045570053628903878583473861720067
07/21/2010 11:18:17,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:18,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:19,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:20,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:21,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:22,33.13,20.145738534015135135135135135135135
07/21/2010 11:18:23,33.13,20.145738534015135135135135135135135
07/21/2010 11:18:24,33.13,20.145738534015135135135135135135135
07/21/2010 11:18:25,33.13,20.145738534015135135135135135135135
07/21/2010 11:18:26,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:27,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:28,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:29,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:31,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:32,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:33,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:34,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:35,33.13,20.045570053628903878583473861720067
07/21/2010 11:18:36,33.13,20.145738534015135135135135135135135
07/21/2010 11:18:37,33.13,20.145738534015135135135135135135135
07/21/2010 11:18:38,33.13,20.145738534015135135135135135135135
07/21/2010 11:18:39,33.13,20.245760893123214890016920473773266
07/21/2010 11:18:40,33.13,20.345637208779661016949152542372881
07/21/2010 11:18:41,33.46,20.345637208779661016949152542372881
07/21/2010 11:18:42,33.46,20.345637208779661016949152542372881
07/21/2010 11:18:43,33.46,20.345637208779661016949152542372881
07/21/2010 11:18:44,33.46,20.445367559339524617996604414261460
07/21/2010 11:18:46,33.46,20.445367559339524617996604414261460
07/21/2010 11:18:47,33.13,20.445367559339524617996604414261460
07/21/2010 11:18:48,33.46,20.445367559339524617996604414261460
07/21/2010 11:18:49,33.46,20.445367559339524617996604414261460
07/21/2010 11:18:50,33.46,20.544952023690884353741496598639456
07/21/2010 11:18:51,33.46,20.544952023690884353741496598639456
07/21/2010 11:18:52,33.46,20.544952023690884353741496598639456
07/21/2010 11:18:53,33.46,20.544952023690884353741496598639456
07/21/2010 11:18:54,33.46,20.544952023690884353741496598639456
07/21/2010 11:18:55,33.46,20.544952023690884353741496598639456
07/21/2010 11:18:56,33.46,20.644390681259386712095400340715503
07/21/2010 11:18:57,33.46,20.644390681259386712095400340715503
07/21/2010 11:18:58,33.46,20.644390681259386712095400340715503
07/21/2010 11:18:59,33.46,20.644390681259386712095400340715503
07/21/2010 11:19:01,33.46,20.644390681259386712095400340715503
07/21/2010 11:19:02,33.46,20.644390681259386712095400340715503
07/21/2010 11:19:03,33.13,20.644390681259386712095400340715503
07/21/2010 11:19:04,33.13,20.644390681259386712095400340715503
07/21/2010 11:19:05,33.46,20.743683612012832764505119453924915
07/21/2010 11:19:06,33.46,20.743683612012832764505119453924915
07/21/2010 11:19:07,33.46,20.743683612012832764505119453924915
07/21/2010 11:19:08,33.46,20.743683612012832764505119453924915
07/21/2010 11:19:09,33.46,20.743683612012832764505119453924915
07/21/2010 11:19:10,33.46,20.743683612012832764505119453924915
07/21/2010 11:19:11,33.46,20.743683612012832764505119453924915
07/21/2010 11:19:12,33.46,20.743683612012832764505119453924915
07/21/2010 11:19:14,33.13,20.743683612012832764505119453924915
07/21/2010 11:19:15,33.13,20.842830896465811965811965811965812
07/21/2010 11:19:16,33.13,20.842830896465811965811965811965812
07/21/2010 11:19:17,33.13,20.842830896465811965811965811965812
07/21/2010 11:19:18,33.13,20.842830896465811965811965811965812
07/21/2010 11:19:19,33.13,20.842830896465811965811965811965812
07/21/2010 11:19:20,32.81,20.842830896465811965811965811965812
07/21/2010 11:19:21,32.81,20.842830896465811965811965811965812
07/21/2010 11:19:22,32.81,20.842830896465811965811965811965812
07/21/2010 11:19:23,32.81,20.842830896465811965811965811965812
07/21/2010 11:19:24,32.81,20.842830896465811965811965811965812
07/21/2010 11:19:25,32.81,20.941832615684383561643835616438356
07/21/2010 11:19:26,32.81,20.941832615684383561643835616438356
07/21/2010 11:19:27,32.81,20.941832615684383561643835616438356
07/21/2010 11:19:29,32.49,20.941832615684383561643835616438356
07/21/2010 11:19:30,32.49,20.941832615684383561643835616438356
07/21/2010 11:19:31,32.49,20.941832615684383561643835616438356
07/21/2010 11:19:32,32.49,20.941832615684383561643835616438356
07/21/2010 11:19:33,32.49,20.941832615684383561643835616438356
07/21/2010 11:19:34,32.49,20.941832615684383561643835616438356
07/21/2010 11:19:35,32.49,20.941832615684383561643835616438356
07/21/2010 11:19:36,32.49,20.941832615684383561643835616438356
07/21/2010 11:19:37,32.49,21.040688851290806174957118353344768
07/21/2010 11:19:38,32.49,21.040688851290806174957118353344768
07/21/2010 11:19:39,32.49,21.040688851290806174957118353344768
07/21/2010 11:19:40,32.49,21.040688851290806174957118353344768
07/21/2010 11:19:41,32.49,21.040688851290806174957118353344768
07/21/2010 11:19:42,32.49,21.040688851290806174957118353344768
07/21/2010 11:19:44,32.49,21.040688851290806174957118353344768
07/21/2010 11:19:45,32.49,21.040688851290806174957118353344768
07/21/2010 11:19:46,32.49,21.040688851290806174957118353344768
07/21/2010 11:19:47,32.49,21.040688851290806174957118353344768
07/21/2010 11:19:48,32.49,21.040688851290806174957118353344768
07/21/2010 11:19:49,32.49,21.139399685468316151202749140893471
07/21/2010 11:19:50,32.49,21.139399685468316151202749140893471
07/21/2010 11:19:51,32.49,21.139399685468316151202749140893471
07/21/2010 11:19:52,32.49,21.139399685468316151202749140893471
07/21/2010 11:19:53,32.17,21.139399685468316151202749140893471
07/21/2010 11:19:54,32.17,21.139399685468316151202749140893471
07/21/2010 11:19:55,32.17,21.139399685468316151202749140893471
07/21/2010 11:19:56,32.17,21.139399685468316151202749140893471
07/21/2010 11:19:57,32.17,21.139399685468316151202749140893471
07/21/2010 11:19:59,32.17,21.237965200965955249569707401032702
07/21/2010 11:20:00,32.17,21.237965200965955249569707401032702
07/21/2010 11:20:01,32.17,21.237965200965955249569707401032702
