time,temperature,temperature probe
07/20/2010 11:48:16,26.69,-36.334837899173438113948919449901768
07/20/2010 11:55:15,28.95,-36.334837899173438113948919449901768
07/20/2010 11:55:26,28.62,-36.334837899173438113948919449901768
07/21/2010 11:17:31,35.07,19.643433381022881072026800670016750
07/21/2010 11:17:42,35.71,19.844794420331932773109243697478992
07/21/2010 11:17:53,36.04,19.744187114371006711409395973154362
07/21/2010 11:18:04,36.04,19.744187114371006711409395973154362
07/21/2010 11:18:18,36.04,19.744187114371006711409395973154362
07/21/2010 11:18:29,35.71,19.844794420331932773109243697478992
07/21/2010 11:18:40,35.71,20.145738534015135135135135135135135
07/21/2010 11:18:51,35.71,20.345637208779661016949152542372881
07/21/2010 11:19:02,35.71,20.445367559339524617996604414261460
07/21/2010 11:19:13,35.39,20.544952023690884353741496598639456
07/21/2010 11:19:24,35.07,20.743683612012832764505119453924915
07/21/2010 11:19:35,35.07,20.743683612012832764505119453924915
07/21/2010 11:19:46,34.75,20.743683612012832764505119453924915
07/21/2010 11:19:57,34.42,20.842830896465811965811965811965812
07/21/2010 11:20:08,34.10,20.941832615684383561643835616438356
07/21/2010 11:20:19,34.10,20.941832615684383561643835616438356
07/21/2010 11:20:30,33.78,21.040688851290806174957118353344768
07/21/2010 11:20:41,33.78,21.139399685468316151202749140893471
07/21/2010 11:20:52,34.10,21.139399685468316151202749140893471
07/21/2010 11:21:02,34.42,21.040688851290806174957118353344768
07/21/2010 11:21:13,34.75,21.040688851290806174957118353344768
07/21/2010 11:21:24,35.07,21.139399685468316151202749140893471
07/21/2010 11:21:35,35.07,21.434660609776131260794473229706390
07/21/2010 11:21:46,35.39,21.434660609776131260794473229706390
07/21/2010 11:21:57,36.04,21.532790671459930795847750865051903
07/21/2010 11:22:08,36.04,21.630775751216395147313691507798960
07/21/2010 11:22:19,36.04,21.630775751216395147313691507798960
07/21/2010 11:22:30,36.04,21.728615934697777777777777777777778
07/21/2010 11:22:41,36.04,21.728615934697777777777777777777778
07/21/2010 11:22:52,36.36,21.728615934697777777777777777777778
07/21/2010 11:23:03,36.36,21.826311308152173913043478260869565
07/21/2010 11:23:14,37.00,21.826311308152173913043478260869565
07/21/2010 11:23:25,37.00,21.826311308152173913043478260869565
07/21/2010 11:23:36,37.32,21.728615934697777777777777777777778
07/21/2010 11:23:47,37.32,21.923861958428710801393728222996516
