time,temperature
04/12/2010 12:21:05,22.50
04/12/2010 12:21:06,22.50
04/12/2010 12:21:07,22.82
04/12/2010 12:21:08,22.82
04/12/2010 12:21:09,22.82
04/12/2010 12:21:09,22.82
04/12/2010 12:21:10,22.82
04/12/2010 12:21:11,22.82
04/12/2010 12:21:12,22.82
04/12/2010 12:21:13,22.82
04/12/2010 12:21:14,22.82
04/12/2010 12:21:16,22.82
04/12/2010 12:21:17,22.82
04/12/2010 12:21:18,22.82
04/12/2010 12:21:19,22.82
04/12/2010 12:21:20,22.82
04/12/2010 12:21:21,22.82
04/12/2010 12:21:22,22.82
04/12/2010 12:21:23,22.82
04/12/2010 12:21:24,22.82
04/12/2010 12:21:25,22.82
04/12/2010 12:21:26,22.82
04/12/2010 12:21:28,22.82
04/12/2010 12:21:29,22.82
04/12/2010 12:21:30,22.82
04/12/2010 12:21:31,22.82
04/12/2010 12:21:32,22.82
04/12/2010 12:21:33,22.82
04/12/2010 12:21:34,22.82
04/12/2010 12:21:35,22.82
04/12/2010 12:21:36,22.82
04/12/2010 12:21:37,23.14
04/12/2010 12:21:38,22.82
04/12/2010 12:21:40,22.82
04/12/2010 12:21:41,22.82
04/12/2010 12:21:42,22.82
04/12/2010 12:21:43,22.82
04/12/2010 12:21:44,22.82
04/12/2010 12:21:45,22.82
04/12/2010 12:21:46,22.82
04/12/2010 12:21:47,22.82
04/12/2010 12:21:48,23.14
04/12/2010 12:21:49,22.82
04/12/2010 12:21:50,23.14
04/12/2010 12:21:52,23.14
04/12/2010 12:21:53,23.14
04/12/2010 12:21:54,23.14
04/12/2010 12:21:55,23.14
04/12/2010 12:21:56,23.14
04/12/2010 12:21:57,23.14
04/12/2010 12:21:58,23.14
04/12/2010 12:21:59,23.14
04/12/2010 12:22:00,23.14
04/12/2010 12:22:01,23.14
04/12/2010 12:22:02,23.14
04/12/2010 12:22:04,23.14
04/12/2010 12:22:05,23.14
04/12/2010 12:22:06,23.14
04/12/2010 12:22:07,23.14
04/12/2010 12:22:08,23.14
04/12/2010 12:22:09,23.14
04/12/2010 12:22:10,23.14
04/12/2010 12:22:11,23.14
04/12/2010 12:22:12,23.14
04/12/2010 12:22:13,23.14
04/12/2010 12:22:14,23.14
04/12/2010 12:22:15,23.14
04/12/2010 12:22:17,23.14
04/12/2010 12:22:18,23.14
04/12/2010 12:22:19,23.14
04/12/2010 12:22:20,23.14
04/12/2010 12:22:21,23.14
04/12/2010 12:22:22,23.14
04/12/2010 12:22:23,23.14
04/12/2010 12:22:24,23.14
04/12/2010 12:22:25,23.14
04/12/2010 12:22:26,23.14
04/12/2010 12:22:27,23.14
04/12/2010 12:22:29,23.14
04/12/2010 12:22:30,23.14
04/12/2010 12:22:31,23.14
04/12/2010 12:22:32,23.14
04/12/2010 12:22:33,23.14
04/12/2010 12:22:34,23.14
04/12/2010 12:22:35,23.14
04/12/2010 12:22:36,23.14
04/12/2010 12:22:37,23.14
04/12/2010 12:22:38,23.14
04/12/2010 12:22:39,23.14
04/12/2010 12:22:41,23.14
04/12/2010 12:22:42,23.14
04/12/2010 12:22:43,23.14
04/12/2010 12:22:44,23.14
04/12/2010 12:22:45,23.47
04/12/2010 12:22:46,23.14
04/12/2010 12:22:47,23.47
04/12/2010 12:22:48,23.47
04/12/2010 12:22:49,23.14
04/12/2010 12:22:50,23.14
04/12/2010 12:22:51,23.47
04/12/2010 12:22:53,23.14
04/12/2010 12:22:54,23.14
04/12/2010 12:22:55,23.47
04/12/2010 12:22:56,23.47
04/12/2010 12:22:57,23.47
04/12/2010 12:22:58,23.47
04/12/2010 12:22:59,23.47
04/12/2010 12:23:00,23.47
04/12/2010 12:23:01,23.47
04/12/2010 12:23:02,23.47
04/12/2010 12:23:03,23.47
04/12/2010 12:23:05,23.14
04/12/2010 12:23:06,23.47
04/12/2010 12:23:07,23.47
04/12/2010 12:23:08,23.47
04/12/2010 12:23:09,23.47
04/12/2010 12:23:10,23.47
04/12/2010 12:23:11,23.47
04/12/2010 12:23:12,23.47
04/12/2010 12:23:13,23.47
04/12/2010 12:23:14,23.47
04/12/2010 12:23:15,23.47
04/12/2010 12:23:16,23.47
04/12/2010 12:23:18,23.47
04/12/2010 12:23:19,23.47
04/12/2010 12:23:20,23.47
04/12/2010 12:23:21,23.47
04/12/2010 12:23:22,23.47
04/12/2010 12:23:23,23.47
04/12/2010 12:23:24,23.47
04/12/2010 12:23:25,23.47
04/12/2010 12:23:26,23.47
04/12/2010 12:23:27,23.47
04/12/2010 12:23:29,23.47
04/12/2010 12:23:30,23.47
04/12/2010 12:23:31,23.47
04/12/2010 12:23:32,23.47
04/12/2010 12:23:33,23.47
04/12/2010 12:23:34,23.47
04/12/2010 12:23:35,23.47
04/12/2010 12:23:36,23.47
04/12/2010 12:23:37,23.47
04/12/2010 12:23:38,23.47
04/12/2010 12:23:39,23.47
04/12/2010 12:23:40,23.47
04/12/2010 12:23:42,23.47
04/12/2010 12:23:43,23.47
04/12/2010 12:23:44,23.47
04/12/2010 12:23:45,23.47
04/12/2010 12:23:46,23.47
04/12/2010 12:23:47,23.47
04/12/2010 12:23:48,23.47
04/12/2010 12:23:49,23.47
04/12/2010 12:23:50,23.47
04/12/2010 12:23:51,23.47
04/12/2010 12:23:53,23.47
04/12/2010 12:23:54,23.47
04/12/2010 12:23:55,23.47
04/12/2010 12:23:56,23.47
04/12/2010 12:23:57,23.47
04/12/2010 12:23:58,23.47
04/12/2010 12:23:59,23.47
04/12/2010 12:24:00,23.47
04/12/2010 12:24:01,23.47
04/12/2010 12:24:02,23.47
04/12/2010 12:24:03,23.47
04/12/2010 12:24:04,23.47
04/12/2010 12:24:06,23.47
04/12/2010 12:24:07,23.47
04/12/2010 12:24:08,23.47
04/12/2010 12:24:09,23.47
04/12/2010 12:24:10,23.47
04/12/2010 12:24:11,23.47
04/12/2010 12:24:12,23.47
04/12/2010 12:24:13,23.47
04/12/2010 12:24:14,23.47
04/12/2010 12:24:15,23.47
04/12/2010 12:24:16,23.47
04/12/2010 12:24:18,23.47
04/12/2010 12:24:19,23.47
04/12/2010 12:24:20,23.47
04/12/2010 12:24:21,23.47
04/12/2010 12:24:22,23.47
04/12/2010 12:24:23,23.47
04/12/2010 12:24:24,23.47
04/12/2010 12:24:25,23.47
04/12/2010 12:24:26,23.47
04/12/2010 12:24:27,23.47
04/12/2010 12:24:28,23.47
