time,latitude,longitude,acceleration,light,temperature,sound,altitude,pedometer
03/18/2010 10:39:48,42.36603,-71.10302,1.05,1059.65,16.05,4,65528,2
03/18/2010 10:39:49,42.366066,-71.10294,0.70,1058.11,16.05,8,65526,2
03/18/2010 10:39:50,42.366096,-71.1029,0.47,1055.79,16.05,3,65523,2
03/18/2010 10:39:51,42.36613,-71.10285,0.66,1054.23,16.05,7,65521,2
03/18/2010 10:39:52,42.366203,-71.10277,0.82,1051.87,16.05,14,65517,2
03/18/2010 10:39:53,42.36622,-71.10275,1.05,1052.66,16.05,5,65516,2
03/18/2010 10:39:54,42.366234,-71.10274,1.17,1052.66,16.05,3,65515,3
03/18/2010 10:39:55,42.366253,-71.10274,1.21,1050.30,16.05,8,65515,2
03/18/2010 10:39:56,42.36627,-71.10274,1.25,1047.92,16.05,4,65514,2
03/18/2010 10:39:58,42.366283,-71.10274,0.98,1045.52,16.05,1,65514,2
03/18/2010 10:39:59,42.366283,-71.10275,0.66,1046.32,16.05,4,65514,2
03/18/2010 10:40:00,42.3663,-71.10275,0.59,1044.72,16.05,2,65514,2
03/18/2010 10:40:01,42.3663,-71.10278,0.55,1048.71,16.05,7,65515,2
03/18/2010 10:40:02,42.366318,-71.10278,0.59,1050.30,16.05,3,65515,2
03/18/2010 10:40:03,42.366318,-71.10281,0.90,1047.92,16.05,0,65515,3
03/18/2010 10:40:04,42.366318,-71.10283,1.25,1051.09,16.05,0,65515,2
03/18/2010 10:40:05,42.366318,-71.10288,1.17,1049.51,16.05,0,65516,2
03/18/2010 10:40:06,42.3663,-71.10293,0.98,1051.09,16.05,0,65517,2
03/18/2010 10:40:07,42.366318,-71.10294,1.05,1052.66,16.05,2,65517,2
03/18/2010 10:40:08,42.366318,-71.102974,0.82,1055.01,16.05,2,65517,2
03/18/2010 10:40:09,42.366318,-71.103004,0.70,1055.01,16.05,5,65517,2
03/18/2010 10:40:10,42.366283,-71.10312,0.51,1055.79,16.05,8,65521,2
03/18/2010 10:40:11,42.366283,-71.10315,0.78,1055.01,16.05,6,65523,2
03/18/2010 10:40:12,42.366283,-71.103195,1.02,1053.44,16.05,6,65524,3
03/18/2010 10:40:13,42.366283,-71.10323,1.41,1053.44,16.05,3,65525,2
03/18/2010 10:40:15,42.366283,-71.10328,0.90,1055.01,16.05,0,65526,2
03/18/2010 10:40:16,42.36627,-71.10334,1.21,1054.23,16.05,0,65528,2
03/18/2010 10:40:17,42.36627,-71.103355,0.62,1052.66,16.05,3,65528,2
03/18/2010 10:40:18,42.36627,-71.103386,0.62,1051.09,16.05,0,65529,2
03/18/2010 10:40:19,42.366283,-71.103386,0.59,1051.87,16.05,0,65530,2
03/18/2010 10:40:20,42.366283,-71.1034,0.55,1052.66,16.05,0,65531,2
03/18/2010 10:40:21,42.3663,-71.10342,0.78,1051.87,16.38,8,65531,2
03/18/2010 10:40:22,42.366203,-71.10374,0.94,1051.87,16.05,0,6,2
03/18/2010 10:40:23,42.36617,-71.10391,1.13,1053.44,16.05,4,12,3
03/18/2010 10:40:24,42.366154,-71.10405,1.52,1053.44,16.38,0,18,2
03/18/2010 10:40:25,42.366154,-71.10413,1.05,1055.01,16.05,3,23,2
03/18/2010 10:40:26,42.366154,-71.1042,1.33,1055.01,16.05,2,27,2
03/18/2010 10:40:27,42.366154,-71.10433,0.86,1055.01,16.05,2,34,2
03/18/2010 10:40:28,42.366154,-71.104385,0.70,1055.01,16.05,0,37,2
03/18/2010 10:40:29,42.366154,-71.104416,0.70,1052.66,16.05,4,40,2
03/18/2010 10:40:30,42.36613,-71.104454,0.55,1052.66,16.05,0,42,2
03/18/2010 10:40:32,42.36611,-71.1045,0.55,1053.44,16.38,4,44,2
03/18/2010 10:40:33,42.366096,-71.10453,0.66,1054.23,16.38,2,46,2
03/18/2010 10:40:34,42.36608,-71.104546,0.78,1055.01,16.05,0,48,2
03/18/2010 10:40:35,42.36608,-71.10458,0.90,1055.01,16.38,0,50,2
03/18/2010 10:40:36,42.36608,-71.104614,1.29,1054.23,16.38,9,50,3
03/18/2010 10:40:37,42.366066,-71.10463,1.37,1054.23,16.05,4,52,2
03/18/2010 10:40:38,42.366066,-71.10466,0.98,1050.30,16.05,1,54,2
03/18/2010 10:40:39,42.366066,-71.104706,1.13,1051.87,16.05,1,55,2
03/18/2010 10:40:40,42.366066,-71.10474,0.59,1053.44,16.05,2,56,2
03/18/2010 10:40:41,42.366047,-71.10477,0.51,1050.30,16.05,1,57,2
03/18/2010 10:40:42,42.366047,-71.10478,0.62,1050.30,16.05,0,58,2
03/18/2010 10:40:43,42.366047,-71.10482,0.62,1051.09,16.05,1,58,2
03/18/2010 10:40:44,42.366047,-71.104866,0.51,1050.30,16.38,5,60,2
03/18/2010 10:40:45,42.366047,-71.1049,0.70,1052.66,16.05,0,61,2
03/18/2010 10:40:46,42.366066,-71.10491,0.74,1052.66,16.05,2,61,2
03/18/2010 10:40:47,42.366066,-71.104935,1.05,1050.30,16.05,2,60,3
03/18/2010 10:40:49,42.366066,-71.10495,1.09,1045.52,16.05,2,60,2
03/18/2010 10:40:50,42.36608,-71.10498,1.37,1051.09,16.05,0,60,2
03/18/2010 10:40:51,42.36608,-71.104996,0.98,1052.66,16.05,0,60,2
03/18/2010 10:40:52,42.36608,-71.10501,1.13,1051.09,16.05,2,60,2
03/18/2010 10:40:53,42.36608,-71.10503,0.62,1051.87,16.05,1,60,2
03/18/2010 10:40:54,42.36608,-71.10506,0.62,1052.66,16.05,11,59,2
03/18/2010 10:40:55,42.366096,-71.10507,0.55,1050.30,16.05,8,60,2
03/18/2010 10:40:56,42.366096,-71.10509,0.66,1052.66,16.05,7,59,2
03/18/2010 10:40:57,42.366096,-71.1051,0.66,1051.87,16.05,10,59,2
03/18/2010 10:40:58,42.36611,-71.10512,0.98,1050.30,16.05,5,58,3
03/18/2010 10:40:59,42.36611,-71.10513,1.05,1049.51,16.05,4,58,2
03/18/2010 10:41:00,42.36613,-71.10515,1.17,1052.66,16.05,1,58,2
03/18/2010 10:41:01,42.36613,-71.10517,1.37,1052.66,16.05,1,58,2
03/18/2010 10:41:02,42.366154,-71.1052,1.17,1049.51,16.05,3,58,2
03/18/2010 10:41:03,42.366154,-71.1052,1.25,1047.92,16.05,1,58,2
03/18/2010 10:41:04,42.36617,-71.10522,0.82,1049.51,16.05,15,58,2
03/18/2010 10:41:05,42.36617,-71.10522,0.66,1046.32,16.05,0,57,2
03/18/2010 10:41:07,42.366188,-71.10523,0.62,1045.52,16.05,0,57,2
03/18/2010 10:41:08,42.366188,-71.10525,0.59,1044.72,16.05,0,57,2
03/18/2010 10:41:09,42.366203,-71.10525,0.55,1045.52,16.05,1,57,2
03/18/2010 10:41:10,42.366203,-71.10526,0.70,1043.92,16.05,0,57,2
03/18/2010 10:41:11,42.366203,-71.10528,0.51,1046.32,16.05,1,57,2
03/18/2010 10:41:12,42.366203,-71.1053,0.74,1047.12,16.05,1,59,2
03/18/2010 10:41:13,42.366203,-71.105316,0.78,1046.32,16.05,0,61,2
03/18/2010 10:41:14,42.366203,-71.10535,0.86,1045.52,16.05,0,63,3
03/18/2010 10:41:15,42.366203,-71.10536,1.17,1047.12,16.05,0,65,2
03/18/2010 10:41:16,42.366203,-71.1054,1.17,1050.30,16.05,0,67,2
03/18/2010 10:41:17,42.366203,-71.10542,1.25,1050.30,16.05,0,70,2
03/18/2010 10:41:18,42.366203,-71.10544,1.37,1050.30,16.05,0,72,2
03/18/2010 10:41:19,42.366188,-71.10547,1.48,1051.09,16.05,1,75,2
03/18/2010 10:41:20,42.366188,-71.10554,1.05,1051.09,16.05,0,81,2
03/18/2010 10:41:21,42.36617,-71.10555,1.05,1051.09,16.05,0,84,2
03/18/2010 10:41:22,42.366188,-71.10557,1.25,1051.09,16.05,0,85,2
03/18/2010 10:41:23,42.366188,-71.10557,1.09,1051.09,16.05,0,86,2
03/18/2010 10:41:25,42.366188,-71.10557,0.82,1051.09,16.38,4,86,2
03/18/2010 10:41:26,42.366203,-71.10558,0.82,1051.09,16.38,5,87,2
03/18/2010 10:41:27,42.366203,-71.1056,1.29,1048.71,16.05,5,88,2
03/18/2010 10:41:28,42.366203,-71.10561,1.21,1047.92,16.38,12,89,2
03/18/2010 10:41:29,42.36622,-71.105644,0.90,1044.72,16.38,3,90,1
03/18/2010 10:41:30,42.36622,-71.10567,0.59,1044.72,16.05,5,90,2
03/18/2010 10:41:31,42.36622,-71.10568,0.62,1044.72,16.38,6,90,2
03/18/2010 10:41:32,42.366234,-71.1057,0.66,1039.87,16.05,4,89,2
03/18/2010 10:41:33,42.366253,-71.10571,0.59,1037.42,16.38,1,89,2
03/18/2010 10:41:34,42.366253,-71.10571,0.62,1038.24,16.38,2,89,2
03/18/2010 10:41:35,42.366253,-71.10575,0.59,1040.68,16.05,1,92,2
03/18/2010 10:41:36,42.366253,-71.10577,0.66,1040.68,16.05,1,93,2
03/18/2010 10:41:37,42.366253,-71.105804,0.66,1041.49,16.38,5,94,2
03/18/2010 10:41:38,42.366253,-71.105835,0.98,1043.11,16.38,0,98,2
03/18/2010 10:41:39,42.366253,-71.105865,0.86,1044.72,16.38,2,102,2
03/18/2010 10:41:40,42.366253,-71.1059,0.86,1046.32,16.38,3,105,2
03/18/2010 10:41:41,42.366253,-71.105934,0.59,1047.12,16.38,7,108,2
03/18/2010 10:41:43,42.366253,-71.10595,0.55,1049.51,16.38,14,109,2
03/18/2010 10:41:44,42.36627,-71.105965,0.66,1050.30,16.05,5,109,1
03/18/2010 10:41:45,42.36627,-71.105965,1.09,1050.30,16.05,0,110,2
03/18/2010 10:41:46,42.366283,-71.10598,0.62,1051.09,16.05,13,109,2
03/18/2010 10:41:47,42.366283,-71.105995,0.55,1053.44,16.05,1,111,2
03/18/2010 10:41:48,42.3663,-71.10601,0.55,1052.66,16.05,5,111,2
03/18/2010 10:41:49,42.3663,-71.10603,0.66,1053.44,16.05,0,111,2
03/18/2010 10:41:50,42.366318,-71.10605,0.70,1054.23,16.05,2,111,2
03/18/2010 10:41:51,42.366318,-71.106064,0.82,1054.23,16.05,6,111,2
03/18/2010 10:41:52,42.366333,-71.106064,0.86,1054.23,16.05,6,112,2
03/18/2010 10:41:53,42.366333,-71.1061,0.74,1055.79,16.05,1,112,2
03/18/2010 10:41:54,42.36635,-71.1061,0.90,1055.01,16.05,4,113,2
03/18/2010 10:41:55,42.36635,-71.10613,0.90,1055.79,16.05,0,115,2
03/18/2010 10:41:56,42.366367,-71.106155,0.94,1055.79,16.05,2,116,3
03/18/2010 10:41:57,42.366367,-71.10617,0.94,1055.79,16.05,7,116,1
03/18/2010 10:41:58,42.366383,-71.106186,0.90,1055.79,16.05,5,117,3
03/18/2010 10:41:59,42.366383,-71.1062,1.13,1056.56,16.05,0,118,2
03/18/2010 10:42:01,42.366383,-71.10622,1.37,1056.56,15.73,1,120,2
03/18/2010 10:42:02,42.366383,-71.10625,1.29,1055.79,16.05,2,122,2
03/18/2010 10:42:03,42.366383,-71.10627,1.37,1055.01,16.05,5,123,2
03/18/2010 10:42:04,42.366383,-71.106285,1.33,1055.01,16.05,1,125,2
03/18/2010 10:42:05,42.366398,-71.1063,1.48,1055.01,16.05,4,124,2
03/18/2010 10:42:06,42.366398,-71.106316,1.29,1055.01,16.05,10,125,2
03/18/2010 10:42:07,42.366398,-71.10633,1.13,1055.79,16.05,10,126,2
03/18/2010 10:42:08,42.366413,-71.106346,1.05,1055.79,15.73,17,127,2
03/18/2010 10:42:09,42.366413,-71.10636,1.17,1055.79,15.73,22,127,2
03/18/2010 10:42:10,42.366413,-71.10638,1.29,1055.79,15.73,8,128,2
03/18/2010 10:42:11,42.366432,-71.1064,0.82,1055.01,15.73,7,128,2
03/18/2010 10:42:12,42.366432,-71.10644,0.59,1055.01,15.73,3,130,2
03/18/2010 10:42:13,42.366447,-71.10647,0.62,1055.01,15.73,5,131,2
03/18/2010 10:42:14,42.366447,-71.10648,0.66,1055.01,15.73,15,132,2
03/18/2010 10:42:15,42.366447,-71.10648,0.59,1055.01,15.73,5,132,2
03/18/2010 10:42:17,42.366463,-71.10652,0.55,1055.01,15.73,2,132,2
03/18/2010 10:42:18,42.366463,-71.10654,0.59,1055.01,15.73,1,133,2
03/18/2010 10:42:19,42.366478,-71.10654,0.59,1055.01,15.73,21,132,2
03/18/2010 10:42:20,42.366505,-71.10655,0.74,1055.01,15.73,1,132,2
03/18/2010 10:42:21,42.366505,-71.10655,0.90,1055.01,15.73,3,131,2
03/18/2010 10:42:22,42.366505,-71.10658,0.78,1055.01,15.73,1,133,2
03/18/2010 10:42:23,42.366505,-71.1066,0.78,1055.01,15.73,17,135,2
03/18/2010 10:42:24,42.366505,-71.10661,0.78,1054.23,15.73,5,138,2
03/18/2010 10:42:25,42.366505,-71.10665,1.21,1055.01,15.73,2,139,3
03/18/2010 10:42:26,42.36652,-71.10665,1.45,1055.79,15.73,1,138,2
03/18/2010 10:42:27,42.366535,-71.10667,1.09,1055.79,15.73,0,138,2
03/18/2010 10:42:28,42.366535,-71.10668,0.94,1055.01,15.73,3,138,2
03/18/2010 10:42:29,42.366554,-71.1067,0.98,1055.01,15.73,2,137,2
03/18/2010 10:42:30,42.366554,-71.10671,1.05,1055.01,15.73,4,138,2
03/18/2010 10:42:31,42.36657,-71.10673,1.13,1055.01,15.41,3,138,2
03/18/2010 10:42:32,42.366585,-71.10673,1.21,1055.01,15.73,11,136,2
03/18/2010 10:42:33,42.3666,-71.10673,1.17,1053.44,15.41,5,134,2
03/18/2010 10:42:35,42.3666,-71.10673,0.86,1053.44,15.73,7,133,2
03/18/2010 10:42:36,42.36662,-71.10673,1.29,1052.66,15.73,10,133,2
03/18/2010 10:42:37,42.36662,-71.106766,0.78,1051.09,15.73,9,133,2
03/18/2010 10:42:38,42.366634,-71.10674,0.74,1051.09,15.73,2,131,2
03/18/2010 10:42:39,42.366634,-71.106766,0.74,1052.66,15.73,4,131,2
03/18/2010 10:42:40,42.366665,-71.10674,1.02,1053.44,15.73,3,128,2
03/18/2010 10:42:41,42.368336,-71.10674,0.62,1053.44,15.73,8,124,2
03/18/2010 10:42:42,42.370003,-71.10673,0.51,1053.44,15.73,7,124,2
03/18/2010 10:42:43,42.371662,-71.10674,0.51,1052.66,15.73,0,125,2
03/18/2010 10:42:44,42.373333,-71.106766,0.66,1052.66,15.73,4,126,1
03/18/2010 10:42:45,42.373333,-71.10679,0.62,1050.30,15.73,3,127,2
03/18/2010 10:42:46,42.373333,-71.106804,0.66,1051.09,15.73,8,128,2
03/18/2010 10:42:47,42.375,-71.106834,0.62,1051.87,15.73,3,129,1
03/18/2010 10:42:48,42.375,-71.10685,0.43,1051.87,15.41,9,130,1
03/18/2010 10:42:49,42.376667,-71.106865,0.55,1051.87,15.73,3,130,2
03/18/2010 10:42:50,42.378338,-71.10689,0.98,1052.66,15.41,6,130,2
03/18/2010 10:42:51,42.378338,-71.1069,1.17,1052.66,15.41,7,129,2
03/18/2010 10:42:53,42.379997,-71.10693,1.02,1052.66,15.41,5,130,0
03/18/2010 10:42:54,42.379997,-71.10695,1.13,1053.44,15.41,5,131,1
03/18/2010 10:42:55,42.381664,-71.10698,0.94,1051.87,15.41,7,132,2
03/18/2010 10:42:56,42.381664,-71.107,0.90,1053.44,15.41,9,132,2
03/18/2010 10:42:57,42.368336,-71.107,1.09,1052.66,15.73,9,131,1
03/18/2010 10:42:58,42.368336,-71.10702,0.86,1052.66,15.41,15,130,2
03/18/2010 10:42:59,42.368496,-71.10703,0.62,1052.66,15.41,13,129,1
03/18/2010 10:43:00,42.368668,-71.10705,0.74,1054.23,15.73,6,127,1
03/18/2010 10:43:01,42.368668,-71.10705,0.70,1053.44,15.41,11,126,2
03/18/2010 10:43:02,42.36883,-71.10706,0.74,1054.23,15.41,14,123,1
03/18/2010 10:43:03,42.369164,-71.10703,0.59,1052.66,15.73,12,116,1
03/18/2010 10:43:04,42.369335,-71.10705,0.78,1052.66,15.73,5,115,2
03/18/2010 10:43:05,42.3695,-71.10706,1.02,1054.23,15.73,6,112,2
03/18/2010 10:43:06,42.36967,-71.10706,1.05,1054.23,15.73,0,110,2
03/18/2010 10:43:07,42.36983,-71.10706,0.98,1053.44,15.73,0,109,2
03/18/2010 10:43:08,42.370003,-71.10706,1.17,1054.23,15.73,1,106,2
03/18/2010 10:43:10,42.370167,-71.10706,0.94,1055.01,15.73,0,105,2
03/18/2010 10:43:11,42.3705,-71.10705,0.70,1053.44,15.73,0,99,1
03/18/2010 10:43:12,42.370834,-71.10702,0.78,1051.87,15.73,0,92,2
03/18/2010 10:43:13,42.371166,-71.10702,0.70,1051.09,15.73,0,89,2
03/18/2010 10:43:14,42.37133,-71.10702,0.74,1051.09,15.73,4,85,2
03/18/2010 10:43:15,42.371502,-71.107,0.70,1052.66,15.73,5,82,2
03/18/2010 10:43:16,42.371662,-71.107,0.62,1052.66,15.73,1,79,2
03/18/2010 10:43:17,42.371834,-71.107,0.66,1052.66,15.73,0,78,2
03/18/2010 10:43:18,42.371834,-71.10702,0.59,1051.87,15.73,1,76,2
03/18/2010 10:43:19,42.371998,-71.10702,0.55,1052.66,15.73,1,75,2
03/18/2010 10:43:20,42.37217,-71.10702,0.47,1052.66,15.73,1,73,2
03/18/2010 10:43:21,42.37233,-71.10702,0.43,1052.66,15.41,0,72,2
03/18/2010 10:43:22,42.3725,-71.10702,0.78,1052.66,15.73,0,70,2
03/18/2010 10:43:23,42.372665,-71.10703,0.94,1051.09,15.73,0,67,2
03/18/2010 10:43:24,42.372837,-71.10705,1.25,1052.66,15.73,0,66,2
03/18/2010 10:43:25,42.372997,-71.10705,1.25,1051.87,15.73,0,65,2
03/18/2010 10:43:26,42.372997,-71.10706,1.09,1066.50,15.73,0,65,2
03/18/2010 10:43:28,42.37317,-71.10706,1.09,1055.01,15.73,0,64,2
03/18/2010 10:43:29,42.37317,-71.10708,1.05,1054.23,15.73,0,63,1
03/18/2010 10:43:30,42.373333,-71.10706,1.48,1055.01,15.73,0,61,2
03/18/2010 10:43:31,42.373665,-71.10705,0.98,1054.23,15.73,0,58,1
03/18/2010 10:43:32,42.373665,-71.10705,0.94,1053.44,15.73,0,57,2
03/18/2010 10:43:33,42.373837,-71.10705,0.98,1055.01,15.73,0,55,2
03/18/2010 10:43:34,42.373837,-71.10705,1.13,1055.79,15.73,0,55,2
03/18/2010 10:43:35,42.374,-71.10706,0.98,1056.56,15.73,0,55,1
03/18/2010 10:43:36,42.374,-71.10706,1.09,1055.79,15.73,3,54,1
03/18/2010 10:43:37,42.37417,-71.10706,0.86,1055.01,15.73,11,53,1
03/18/2010 10:43:38,42.37417,-71.10708,0.74,1054.23,15.73,3,52,2
03/18/2010 10:43:39,42.374504,-71.10708,0.78,1053.44,15.73,0,50,2
03/18/2010 10:43:40,42.374504,-71.10709,0.70,1051.87,15.73,0,50,2
03/18/2010 10:43:41,42.37467,-71.10709,0.70,1050.30,15.73,1,49,2
03/18/2010 10:43:42,42.374836,-71.10711,0.62,1049.51,15.73,0,48,2
03/18/2010 10:43:43,42.374836,-71.10711,0.70,1050.30,15.73,0,47,2
03/18/2010 10:43:45,42.375,-71.10714,0.74,1051.87,15.73,0,46,2
03/18/2010 10:43:46,42.375,-71.10714,0.78,1052.66,15.73,0,46,2
03/18/2010 10:43:47,42.375164,-71.107155,0.70,1051.87,15.73,1,45,2
03/18/2010 10:43:48,42.37533,-71.10717,0.66,1054.23,15.73,12,44,2
03/18/2010 10:43:49,42.37533,-71.10717,0.74,1053.44,15.73,2,44,2
03/18/2010 10:43:50,42.375496,-71.107185,0.59,1053.44,15.73,15,43,2
03/18/2010 10:43:51,42.375496,-71.107185,0.70,1051.09,15.73,4,43,2
03/18/2010 10:43:52,42.375668,-71.1072,0.55,1048.71,15.73,9,43,2
03/18/2010 10:43:53,42.375668,-71.107216,0.66,1047.92,15.73,3,43,2
03/18/2010 10:43:54,42.37583,-71.107216,0.62,1050.30,15.73,13,42,1
03/18/2010 10:43:55,42.37583,-71.10723,0.66,1051.09,15.73,11,41,2
03/18/2010 10:43:56,42.376,-71.107254,0.70,1052.66,15.73,8,41,1
03/18/2010 10:43:57,42.376163,-71.10727,0.74,1052.66,15.73,3,40,2
03/18/2010 10:43:58,42.376163,-71.107285,0.66,1053.44,15.73,1,40,2
03/18/2010 10:43:59,42.376335,-71.1073,0.66,1053.44,15.73,4,40,2
03/18/2010 10:44:00,42.376335,-71.1073,0.66,1049.51,15.73,7,39,1
03/18/2010 10:44:02,42.3765,-71.107315,0.59,1051.87,15.73,7,39,2
03/18/2010 10:44:03,42.3765,-71.10733,0.66,1051.87,15.73,16,38,2
03/18/2010 10:44:04,42.376667,-71.10733,0.59,1051.09,15.41,9,37,2
03/18/2010 10:44:05,42.376667,-71.107346,0.62,1051.87,15.41,9,38,2
03/18/2010 10:44:06,42.37683,-71.10737,0.66,1052.66,15.41,7,37,2
03/18/2010 10:44:07,42.37683,-71.10737,0.66,1053.44,15.41,3,38,2
03/18/2010 10:44:08,42.37683,-71.1074,0.66,1054.23,15.41,6,38,2
03/18/2010 10:44:09,42.377003,-71.107414,0.82,1055.01,15.41,12,38,2
03/18/2010 10:44:10,42.377003,-71.10743,0.59,1054.23,15.41,4,38,2
03/18/2010 10:44:11,42.377003,-71.10747,0.66,1052.66,15.41,5,39,2
03/18/2010 10:44:12,42.377163,-71.10749,0.66,1054.23,15.41,14,39,2
03/18/2010 10:44:13,42.377163,-71.107506,0.51,1053.44,15.41,3,39,2
03/18/2010 10:44:14,42.377335,-71.10752,0.86,1052.66,15.41,5,39,2
03/18/2010 10:44:15,42.377335,-71.10755,0.94,1052.66,15.41,4,40,2
03/18/2010 10:44:16,42.377335,-71.10757,1.05,1052.66,15.41,4,40,2
03/18/2010 10:44:17,42.377335,-71.1076,1.17,1051.87,15.41,5,41,2
03/18/2010 10:44:18,42.377335,-71.10762,1.13,1053.44,15.41,3,41,2
03/18/2010 10:44:20,42.3775,-71.107635,0.82,1054.23,15.41,3,42,2
03/18/2010 10:44:21,42.3775,-71.10765,1.09,1055.01,15.41,7,42,2
03/18/2010 10:44:22,42.3775,-71.107666,1.21,1055.01,15.41,6,42,2
03/18/2010 10:44:23,42.37767,-71.107666,1.33,1052.66,15.41,15,42,2
03/18/2010 10:44:24,42.37767,-71.107666,0.98,1051.87,15.41,15,41,1
03/18/2010 10:44:25,42.37783,-71.107666,0.82,1050.30,15.41,12,41,2
03/18/2010 10:44:26,42.378002,-71.10768,1.02,1052.66,15.41,9,41,3
03/18/2010 10:44:27,42.378166,-71.1077,1.02,1051.09,15.41,11,41,1
03/18/2010 10:44:28,42.378338,-71.1077,0.86,1052.66,15.41,7,41,2
03/18/2010 10:44:29,42.37867,-71.10771,0.74,1052.66,15.41,1,42,1
03/18/2010 10:44:30,42.379166,-71.107735,0.78,1053.44,15.41,4,42,2
03/18/2010 10:44:31,42.3795,-71.10775,1.02,1068.00,15.41,14,43,1
03/18/2010 10:44:32,42.379997,-71.10778,0.86,1060.42,15.41,12,45,0
03/18/2010 10:44:33,42.38033,-71.10778,0.70,1058.88,15.73,5,45,1
03/18/2010 10:44:34,42.3805,-71.10778,0.66,1061.95,15.41,7,45,1
03/18/2010 10:44:35,42.3805,-71.10778,0.70,1055.79,15.41,3,44,2
03/18/2010 10:44:37,42.3805,-71.107796,0.74,1052.66,15.41,12,44,2
03/18/2010 10:44:38,42.38033,-71.107796,0.90,1051.87,15.41,6,43,1
03/18/2010 10:44:39,42.38033,-71.10782,0.51,1050.30,15.73,8,43,2
03/18/2010 10:44:40,42.38033,-71.107834,0.66,1050.30,15.41,5,43,2
