time,latitude,longitude,acceleration,light,temperature,sound,altitude,pedometer
03/18/2010 10:39:30,42.36608,-71.10312,0.94,1048.71,15.73,37,65527,1
03/18/2010 10:39:31,42.366096,-71.103065,0.94,1049.51,15.73,31,65525,0
03/18/2010 10:39:32,42.36611,-71.10305,0.98,1049.51,15.73,20,65525,0
03/18/2010 10:39:33,42.36613,-71.103035,0.94,1048.71,15.73,12,65524,0
03/18/2010 10:39:34,42.36617,-71.10299,0.98,1050.30,15.73,15,65523,0
03/18/2010 10:39:36,42.366203,-71.10291,0.94,1050.30,15.73,26,65521,0
03/18/2010 10:39:37,42.366203,-71.10287,0.98,1048.71,15.73,16,65519,0
03/18/2010 10:39:38,42.366234,-71.10277,0.90,1048.71,15.73,24,65516,0
03/18/2010 10:39:39,42.36627,-71.102684,0.90,1049.51,15.73,27,65513,1
03/18/2010 10:39:40,42.366283,-71.102684,1.13,1049.51,15.73,23,65513,2
03/18/2010 10:39:41,42.3663,-71.10264,1.02,1049.51,15.73,16,65511,1
03/18/2010 10:39:42,42.366318,-71.10258,0.74,1050.30,15.73,16,65508,2
03/18/2010 10:39:43,42.36635,-71.102516,0.78,1051.09,15.73,29,65506,2
03/18/2010 10:39:44,42.366383,-71.10243,0.55,1050.30,15.73,18,65502,2
03/18/2010 10:39:45,42.366432,-71.10235,1.25,1049.51,15.73,34,65498,3
03/18/2010 10:39:46,42.366463,-71.10229,1.37,1049.51,15.73,14,65496,2
03/18/2010 10:39:48,42.366505,-71.10221,0.62,1049.51,15.73,8,65493,2
03/18/2010 10:39:49,42.36652,-71.102196,0.47,1045.52,15.73,6,65492,2
03/18/2010 10:39:50,42.36652,-71.102165,1.09,1043.11,15.73,11,65491,3
03/18/2010 10:39:51,42.366535,-71.102165,1.41,1040.68,15.73,33,65491,2
03/18/2010 10:39:52,42.366535,-71.102196,1.33,1041.49,15.73,9,65491,2
03/18/2010 10:39:53,42.36652,-71.10221,1.05,1042.30,15.73,7,65492,2
03/18/2010 10:39:54,42.366535,-71.10223,0.74,1043.11,15.73,7,65491,2
03/18/2010 10:39:55,42.366505,-71.10232,0.55,1034.13,15.73,14,65493,2
03/18/2010 10:39:56,42.366505,-71.10233,1.13,998.73,15.73,14,65493,3
03/18/2010 10:39:57,42.366505,-71.10235,1.33,999.63,15.73,11,65494,2
03/18/2010 10:39:59,42.366505,-71.10237,1.17,979.43,15.73,8,65494,2
03/18/2010 10:40:00,42.366478,-71.1024,0.78,1018.10,15.73,8,65494,2
03/18/2010 10:40:01,42.366478,-71.10242,0.51,1034.13,15.73,7,65494,2
03/18/2010 10:40:02,42.366478,-71.10243,0.62,971.87,15.73,11,65494,2
03/18/2010 10:40:03,42.366478,-71.10246,1.02,1028.30,15.73,7,65496,3
03/18/2010 10:40:04,42.366447,-71.10253,1.45,1030.81,15.73,11,65498,2
03/18/2010 10:40:05,42.366432,-71.10262,1.05,1039.87,15.73,8,65500,2
03/18/2010 10:40:06,42.366398,-71.102684,0.98,1044.72,15.73,17,65502,2
03/18/2010 10:40:07,42.366367,-71.10287,0.51,1042.30,15.73,24,65506,2
03/18/2010 10:40:08,42.366333,-71.10294,0.74,1039.05,15.73,25,65509,2
03/18/2010 10:40:09,42.366318,-71.103035,1.02,1034.95,15.73,23,65512,3
03/18/2010 10:40:11,42.366283,-71.103134,1.48,1042.30,15.73,20,65514,2
03/18/2010 10:40:12,42.36627,-71.10322,1.13,1035.78,15.73,20,65516,2
03/18/2010 10:40:13,42.36627,-71.1033,0.70,1032.47,15.73,12,65518,2
03/18/2010 10:40:14,42.36627,-71.10332,0.55,1042.30,15.73,13,65519,2
03/18/2010 10:40:15,42.366283,-71.103355,0.90,1015.51,15.73,10,65519,3
03/18/2010 10:40:16,42.366283,-71.103386,1.29,992.39,15.73,10,65520,2
03/18/2010 10:40:17,42.366283,-71.1034,1.25,1032.47,15.73,7,65521,2
03/18/2010 10:40:18,42.3663,-71.10342,0.82,1034.95,15.73,4,65522,2
03/18/2010 10:40:19,42.3663,-71.10345,0.70,1029.97,15.73,6,65523,2
03/18/2010 10:40:20,42.3663,-71.10345,0.51,1026.62,15.73,3,65523,2
03/18/2010 10:40:21,42.3663,-71.10347,1.02,1030.81,15.73,6,65525,3
03/18/2010 10:40:23,42.366318,-71.103485,1.17,1021.53,15.73,2,65525,2
03/18/2010 10:40:24,42.366333,-71.1035,1.05,1028.30,15.73,4,65525,2
03/18/2010 10:40:25,42.36635,-71.1035,0.82,1034.95,15.73,12,65524,2
03/18/2010 10:40:26,42.366367,-71.1035,0.62,1036.60,15.73,7,65524,2
03/18/2010 10:40:27,42.366367,-71.103516,0.55,1036.60,15.73,5,65525,2
03/18/2010 10:40:28,42.366383,-71.103516,0.62,1012.91,15.73,7,65525,2
03/18/2010 10:40:29,42.366383,-71.103516,0.94,1031.64,15.73,4,65525,3
03/18/2010 10:40:30,42.366413,-71.10356,1.48,1036.60,15.73,11,65526,2
03/18/2010 10:40:31,42.366432,-71.103615,0.90,1039.87,15.73,6,65527,2
03/18/2010 10:40:32,42.366432,-71.10363,1.21,1041.49,15.73,4,65527,2
03/18/2010 10:40:34,42.366447,-71.10367,0.78,1038.24,15.73,2,65528,2
03/18/2010 10:40:35,42.366463,-71.10367,0.47,1028.30,15.73,7,65527,2
03/18/2010 10:40:36,42.366478,-71.10367,0.62,1024.93,15.73,3,65527,2
03/18/2010 10:40:37,42.366505,-71.10365,1.13,1025.77,15.73,5,65526,3
03/18/2010 10:40:38,42.36652,-71.10367,1.45,999.63,15.73,23,65526,2
03/18/2010 10:40:39,42.36652,-71.10368,1.21,1012.91,15.73,16,65527,2
03/18/2010 10:40:40,42.36652,-71.10371,0.70,1024.93,15.73,19,65528,2
03/18/2010 10:40:41,42.36652,-71.10371,0.55,1019.82,15.73,3,65527,2
03/18/2010 10:40:42,42.366505,-71.10378,0.55,901.87,15.73,4,65530,2
03/18/2010 10:40:43,42.366505,-71.10378,0.82,1008.53,15.73,3,65530,3
03/18/2010 10:40:44,42.366505,-71.1038,1.21,1044.72,15.73,5,65530,2
03/18/2010 10:40:46,42.366505,-71.103836,0.98,1038.24,15.73,14,65531,2
03/18/2010 10:40:47,42.366505,-71.1039,1.13,913.60,15.73,6,65533,2
03/18/2010 10:40:48,42.366478,-71.103966,0.70,920.96,15.73,6,65534,2
03/18/2010 10:40:49,42.366478,-71.10402,0.51,1006.76,15.73,5,65535,2
03/18/2010 10:40:50,42.366478,-71.10407,0.78,1032.47,15.73,5,0,2
03/18/2010 10:40:51,42.366463,-71.10413,1.13,1029.97,15.73,3,0,3
03/18/2010 10:40:52,42.366447,-71.10418,1.21,1031.64,15.73,36,2,2
03/18/2010 10:40:53,42.366463,-71.10426,1.21,1030.81,15.73,33,3,2
03/18/2010 10:40:54,42.366478,-71.10428,0.62,1029.14,15.73,24,3,2
03/18/2010 10:40:55,42.366478,-71.10432,0.59,1034.13,15.73,19,4,2
03/18/2010 10:40:57,42.366463,-71.104416,0.86,1012.91,15.41,37,6,3
03/18/2010 10:40:58,42.366463,-71.104454,1.29,1024.93,15.41,32,8,2
03/18/2010 10:40:59,42.366447,-71.104485,1.05,1031.64,15.41,18,9,2
03/18/2010 10:41:00,42.366447,-71.104515,1.09,1034.13,15.41,7,10,2
03/18/2010 10:41:01,42.366463,-71.10453,0.78,1030.81,15.41,11,10,2
03/18/2010 10:41:02,42.366463,-71.10458,0.51,1037.42,15.73,6,11,2
03/18/2010 10:41:03,42.366463,-71.1046,0.66,1035.78,15.41,6,12,2
03/18/2010 10:41:04,42.366463,-71.104614,1.02,1029.14,15.41,3,14,3
03/18/2010 10:41:05,42.366447,-71.10468,1.33,1029.97,15.41,4,16,2
03/18/2010 10:41:06,42.366447,-71.104706,1.13,1020.68,15.41,3,17,2
03/18/2010 10:41:07,42.366447,-71.10472,1.05,965.16,15.41,5,17,2
03/18/2010 10:41:09,42.366447,-71.10475,0.74,904.02,15.73,6,19,2
03/18/2010 10:41:10,42.366447,-71.10478,0.59,867.63,15.41,9,21,2
03/18/2010 10:41:11,42.366432,-71.104836,0.66,931.31,15.73,7,24,2
03/18/2010 10:41:12,42.366432,-71.10485,0.82,911.49,15.41,5,25,3
03/18/2010 10:41:13,42.366432,-71.104866,1.13,813.64,15.41,6,26,2
03/18/2010 10:41:14,42.366447,-71.104866,1.37,899.71,15.73,5,26,2
03/18/2010 10:41:15,42.366447,-71.1049,1.37,1013.78,15.73,6,28,2
03/18/2010 10:41:16,42.366463,-71.10488,1.25,968.05,15.41,5,28,2
03/18/2010 10:41:17,42.366478,-71.10488,0.82,1012.91,15.73,8,27,2
03/18/2010 10:41:18,42.36652,-71.104866,0.66,1031.64,15.73,4,27,2
03/18/2010 10:41:20,42.366535,-71.104836,0.55,1000.53,15.73,5,26,2
03/18/2010 10:41:21,42.366554,-71.10482,0.66,960.31,15.73,3,26,2
03/18/2010 10:41:22,42.366585,-71.10478,0.82,976.61,15.73,8,25,2
03/18/2010 10:41:23,42.3666,-71.10475,0.98,1014.65,15.73,4,25,3
03/18/2010 10:41:24,42.3666,-71.10475,1.29,952.46,15.73,12,27,2
03/18/2010 10:41:25,42.36662,-71.10475,1.45,778.90,15.73,17,29,2
03/18/2010 10:41:26,42.36662,-71.10477,1.41,660.56,15.73,18,30,2
03/18/2010 10:41:27,42.36662,-71.104805,1.17,670.49,15.73,15,31,2
03/18/2010 10:41:28,42.36662,-71.104866,1.37,673.31,15.73,24,33,2
03/18/2010 10:41:29,42.366634,-71.1049,0.70,869.89,15.73,21,33,2
03/18/2010 10:41:30,42.366634,-71.10491,0.55,728.18,15.73,33,31,2
03/18/2010 10:41:32,42.36665,-71.10488,0.62,596.16,15.73,8,28,2
03/18/2010 10:41:33,42.366665,-71.1049,0.70,554.92,15.73,11,26,2
03/18/2010 10:41:34,42.368336,-71.10491,0.66,631.72,15.73,6,27,2
03/18/2010 10:41:35,42.368336,-71.10491,0.70,800.16,15.73,5,29,2
03/18/2010 10:41:36,42.368336,-71.104935,0.66,741.45,15.73,9,32,2
03/18/2010 10:41:37,42.370003,-71.104935,0.70,846.96,15.73,7,34,2
03/18/2010 10:41:38,42.371662,-71.10491,0.82,886.62,15.73,4,33,2
03/18/2010 10:41:39,42.373333,-71.104866,0.70,858.51,15.73,8,32,2
03/18/2010 10:41:40,42.378338,-71.10478,1.17,901.87,15.73,13,32,3
03/18/2010 10:41:41,42.379997,-71.10475,1.48,992.39,15.73,28,32,2
03/18/2010 10:41:42,42.368336,-71.10474,1.52,933.36,15.41,23,31,2
03/18/2010 10:41:44,42.368668,-71.104706,0.98,957.38,15.73,3,31,2
03/18/2010 10:41:45,42.369003,-71.10466,1.09,969.96,15.73,5,31,2
03/18/2010 10:41:46,42.369164,-71.10468,0.82,1042.30,15.73,23,31,2
03/18/2010 10:41:47,42.369335,-71.10466,0.59,1029.97,15.41,15,30,2
03/18/2010 10:41:48,42.3695,-71.104645,0.62,1037.42,15.73,9,29,2
03/18/2010 10:41:49,42.36983,-71.104614,0.74,1041.49,15.41,18,28,2
03/18/2010 10:41:50,42.370003,-71.104614,1.09,1039.05,15.41,31,26,3
03/18/2010 10:41:51,42.37034,-71.10453,1.25,1039.05,15.41,27,24,2
03/18/2010 10:41:52,42.370834,-71.104454,1.56,1040.68,15.41,14,28,2
03/18/2010 10:41:53,42.37067,-71.104485,1.21,1037.42,15.41,8,31,2
03/18/2010 10:41:54,42.3705,-71.10453,1.41,1038.24,15.73,22,34,2
03/18/2010 10:41:56,42.3705,-71.10458,0.78,1036.60,15.41,9,37,2
03/18/2010 10:41:57,42.37034,-71.10466,0.70,1034.95,15.41,18,43,2
03/18/2010 10:41:58,42.37034,-71.10472,0.59,1036.60,15.41,34,43,2
03/18/2010 10:41:59,42.37034,-71.10474,0.47,1033.30,15.41,21,44,2
03/18/2010 10:42:00,42.3705,-71.10475,0.70,1036.60,15.41,13,44,2
03/18/2010 10:42:01,42.37067,-71.10472,0.82,988.72,15.41,24,44,2
03/18/2010 10:42:02,42.370834,-71.10472,0.70,969.01,15.41,30,43,2
03/18/2010 10:42:03,42.370834,-71.10475,0.86,1003.21,15.41,25,44,2
03/18/2010 10:42:04,42.370834,-71.104836,1.33,1025.77,15.41,30,45,3
03/18/2010 10:42:05,42.370834,-71.10488,1.48,1035.78,15.41,38,46,2
03/18/2010 10:42:07,42.37067,-71.104935,1.09,1039.87,15.41,29,47,2
03/18/2010 10:42:08,42.37067,-71.10495,1.09,1039.87,15.41,36,47,2
03/18/2010 10:42:09,42.37067,-71.10498,0.78,1038.24,15.41,33,47,2
03/18/2010 10:42:10,42.370834,-71.10503,0.78,1036.60,15.41,45,48,2
03/18/2010 10:42:11,42.37067,-71.10509,0.66,1002.32,15.41,27,48,2
03/18/2010 10:42:12,42.37067,-71.10515,0.66,1039.87,15.41,38,48,2
03/18/2010 10:42:13,42.37067,-71.10519,0.74,1040.68,15.41,31,50,2
03/18/2010 10:42:14,42.37067,-71.10522,0.98,1038.24,15.41,43,50,3
03/18/2010 10:42:15,42.370834,-71.10523,1.48,1036.60,15.41,29,54,2
03/18/2010 10:42:16,42.370995,-71.10519,1.17,1037.42,15.41,42,51,2
03/18/2010 10:42:17,42.371502,-71.10513,1.25,1039.05,15.41,16,47,2
03/18/2010 10:42:19,42.371662,-71.10512,1.02,1039.05,15.41,19,43,2
03/18/2010 10:42:20,42.371998,-71.10512,0.66,1038.24,15.41,18,40,2
03/18/2010 10:42:21,42.37233,-71.1051,0.51,1034.95,15.41,20,38,2
03/18/2010 10:42:22,42.37233,-71.1051,0.62,1043.92,15.09,43,38,2
03/18/2010 10:42:23,42.3725,-71.10509,0.62,1018.96,15.41,20,36,2
03/18/2010 10:42:24,42.372665,-71.1051,0.78,1029.14,15.41,23,37,3
03/18/2010 10:42:25,42.372665,-71.10512,1.37,1034.95,15.41,37,37,2
03/18/2010 10:42:26,42.372665,-71.10515,1.09,1037.42,15.09,8,36,2
03/18/2010 10:42:27,42.372997,-71.1052,1.29,1034.95,15.09,20,35,2
03/18/2010 10:42:28,42.37317,-71.10519,1.02,1035.78,15.09,21,33,2
03/18/2010 10:42:29,42.373333,-71.10515,0.74,1035.78,15.41,8,31,2
03/18/2010 10:42:31,42.373665,-71.1051,0.66,1038.24,15.09,8,30,2
03/18/2010 10:42:32,42.373837,-71.10509,0.62,1019.82,15.09,26,29,2
03/18/2010 10:42:33,42.3735,-71.10519,0.62,1018.96,15.09,21,32,2
03/18/2010 10:42:34,42.373333,-71.10526,0.70,1013.78,15.09,37,34,2
03/18/2010 10:42:35,42.37317,-71.10533,0.62,991.47,15.41,29,34,2
03/18/2010 10:42:36,42.37317,-71.1054,1.02,1021.53,15.09,28,33,2
03/18/2010 10:42:37,42.37317,-71.10542,0.98,985.03,15.09,16,33,3
03/18/2010 10:42:38,42.373333,-71.10544,1.21,1032.47,15.09,14,33,1
03/18/2010 10:42:39,42.3725,-71.10571,1.33,1030.81,15.41,6,39,3
03/18/2010 10:42:40,42.37217,-71.105865,1.05,1027.46,15.09,16,42,2
03/18/2010 10:42:41,42.371998,-71.10598,0.90,1028.30,15.09,19,44,2
03/18/2010 10:42:43,42.371834,-71.106064,1.02,1023.23,15.41,8,46,2
03/18/2010 10:42:44,42.371662,-71.10613,0.90,1037.42,15.41,28,47,2
03/18/2010 10:42:45,42.371662,-71.1062,0.82,1027.46,15.09,35,48,2
03/18/2010 10:42:46,42.371502,-71.10625,0.66,1018.10,15.09,17,50,2
03/18/2010 10:42:47,42.371502,-71.1063,0.66,1021.53,15.09,23,52,2
03/18/2010 10:42:48,42.371662,-71.10633,0.66,1018.96,15.09,35,52,1
03/18/2010 10:42:49,42.371834,-71.10636,0.66,1027.46,15.09,13,49,2
03/18/2010 10:42:50,42.371998,-71.1064,0.66,1008.53,15.09,42,49,2
03/18/2010 10:42:51,42.37217,-71.10645,0.66,1004.10,15.09,23,46,1
03/18/2010 10:42:52,42.3725,-71.10647,0.78,1022.38,15.09,26,46,2
03/18/2010 10:42:53,42.37233,-71.1065,0.94,1016.38,15.09,24,46,2
03/18/2010 10:42:55,42.37233,-71.10654,1.02,1002.32,15.09,21,48,3
03/18/2010 10:42:56,42.37217,-71.10655,1.21,1030.81,15.09,30,48,1
03/18/2010 10:42:57,42.37233,-71.10657,1.17,1030.81,15.09,31,46,3
03/18/2010 10:42:58,42.37233,-71.10658,1.05,1030.81,15.09,38,45,2
03/18/2010 10:42:59,42.37233,-71.1066,0.98,1041.49,15.09,27,45,2
03/18/2010 10:43:00,42.37233,-71.10661,1.21,1039.05,15.09,33,44,2
03/18/2010 10:43:01,42.37233,-71.10661,0.98,1029.14,15.09,37,43,2
03/18/2010 10:43:02,42.37233,-71.10665,0.70,1032.47,15.09,34,44,2
03/18/2010 10:43:03,42.372665,-71.10667,0.70,1024.93,15.09,27,43,2
03/18/2010 10:43:04,42.372837,-71.10668,0.74,1034.13,15.09,20,43,2
03/18/2010 10:43:05,42.372837,-71.10671,0.66,1033.30,15.09,6,44,2
03/18/2010 10:43:07,42.372837,-71.10673,0.66,1027.46,15.09,5,45,2
03/18/2010 10:43:08,42.372837,-71.10674,0.78,1004.99,15.09,8,46,2
03/18/2010 10:43:09,42.372997,-71.106766,0.82,975.67,15.09,3,45,2
03/18/2010 10:43:10,42.37317,-71.10679,0.94,1038.24,15.09,5,46,2
03/18/2010 10:43:11,42.37317,-71.106804,1.21,973.77,15.09,2,46,3
03/18/2010 10:43:12,42.37317,-71.106804,1.29,887.72,15.41,15,46,2
03/18/2010 10:43:13,42.373333,-71.10682,1.02,894.29,15.09,18,45,2
03/18/2010 10:43:14,42.373333,-71.106834,0.98,904.02,15.09,11,44,2
03/18/2010 10:43:15,42.3735,-71.10685,0.98,960.31,15.09,7,43,2
03/18/2010 10:43:16,42.3735,-71.106865,1.05,990.56,15.09,3,43,2
03/18/2010 10:43:17,42.3735,-71.10689,1.05,916.77,15.09,25,42,2
03/18/2010 10:43:19,42.3735,-71.1069,0.90,986.88,15.09,8,43,2
03/18/2010 10:43:20,42.373333,-71.10692,0.82,984.10,15.09,4,44,2
03/18/2010 10:43:21,42.3735,-71.10693,0.74,1004.10,15.09,2,45,2
03/18/2010 10:43:22,42.3735,-71.10695,0.74,989.64,15.09,1,45,2
03/18/2010 10:43:23,42.3735,-71.106964,0.74,980.37,15.09,3,46,2
03/18/2010 10:43:24,42.373665,-71.10698,0.70,966.12,15.09,2,45,2
03/18/2010 10:43:25,42.373837,-71.10698,0.62,1017.24,15.09,3,44,2
03/18/2010 10:43:26,42.373665,-71.10702,0.51,1026.62,15.09,3,44,2
03/18/2010 10:43:27,42.373665,-71.10702,0.55,1042.30,15.09,1,43,2
03/18/2010 10:43:28,42.373837,-71.10703,0.51,1040.68,15.09,0,43,2
03/18/2010 10:43:30,42.373837,-71.10705,0.86,1039.87,15.09,1,43,2
03/18/2010 10:43:31,42.374,-71.10705,0.94,1035.78,15.09,5,43,2
03/18/2010 10:43:32,42.37417,-71.10705,0.78,1039.87,15.09,5,42,2
03/18/2010 10:43:33,42.374332,-71.10706,0.94,1040.68,15.09,8,41,2
03/18/2010 10:43:34,42.374332,-71.10706,1.02,1040.68,15.09,2,41,2
03/18/2010 10:43:35,42.374504,-71.10706,0.86,1035.78,15.09,26,40,2
03/18/2010 10:43:36,42.37467,-71.10708,0.86,1006.76,15.09,13,39,2
03/18/2010 10:43:37,42.374836,-71.10708,0.78,1012.91,15.09,11,39,2
03/18/2010 10:43:38,42.375,-71.10709,0.94,995.12,15.09,9,39,2
03/18/2010 10:43:39,42.375164,-71.10711,0.86,931.31,15.09,11,39,2
03/18/2010 10:43:40,42.375164,-71.10714,0.90,952.46,15.09,6,38,2
03/18/2010 10:43:42,42.375164,-71.10714,0.90,886.62,15.09,6,38,2
03/18/2010 10:43:43,42.37533,-71.107155,0.74,992.39,15.09,7,37,2
03/18/2010 10:43:44,42.37533,-71.10717,0.86,995.12,15.09,8,37,2
03/18/2010 10:43:45,42.37533,-71.107185,1.09,1001.43,15.09,12,37,2
03/18/2010 10:43:46,42.375496,-71.107185,1.17,996.93,15.09,8,37,2
03/18/2010 10:43:47,42.375496,-71.1072,1.29,1034.95,15.09,7,37,3
03/18/2010 10:43:48,42.375668,-71.1072,1.25,993.30,15.09,16,36,2
03/18/2010 10:43:49,42.37583,-71.10723,1.02,896.46,15.09,17,36,2
03/18/2010 10:43:50,42.37583,-71.10723,1.05,924.08,15.09,22,35,2
03/18/2010 10:43:51,42.376,-71.107254,1.09,852.76,15.09,37,35,2
03/18/2010 10:43:53,42.376,-71.10727,1.13,680.32,15.09,40,35,2
03/18/2010 10:43:54,42.376,-71.107285,0.90,716.08,15.09,29,35,2
03/18/2010 10:43:55,42.376163,-71.1073,0.70,802.63,15.09,16,35,2
03/18/2010 10:43:56,42.376163,-71.107315,0.62,895.38,15.09,12,35,2
03/18/2010 10:43:57,42.376163,-71.107315,0.78,912.55,15.09,18,35,2
03/18/2010 10:43:58,42.376335,-71.10733,0.70,907.23,15.09,16,35,2
03/18/2010 10:43:59,42.376335,-71.107346,0.66,848.12,15.09,35,35,2
03/18/2010 10:44:00,42.3765,-71.10737,0.74,845.79,15.09,25,35,2
03/18/2010 10:44:01,42.376667,-71.10738,0.86,766.16,15.09,36,34,3
03/18/2010 10:44:02,42.37683,-71.1074,1.21,738.81,15.09,40,34,2
03/18/2010 10:44:03,42.37683,-71.1074,1.09,707.94,15.09,41,34,1
03/18/2010 10:44:05,42.377003,-71.1074,1.09,867.63,15.09,41,34,3
03/18/2010 10:44:06,42.377003,-71.107414,1.21,876.63,15.09,29,33,2
03/18/2010 10:44:07,42.377163,-71.10743,1.13,951.47,15.09,33,33,2
03/18/2010 10:44:08,42.377163,-71.107445,0.94,987.80,15.09,22,33,2
03/18/2010 10:44:09,42.377163,-71.10747,1.05,980.37,15.09,30,33,2
03/18/2010 10:44:10,42.377335,-71.10749,1.05,923.04,14.77,39,34,2
03/18/2010 10:44:11,42.377335,-71.107506,0.98,959.34,14.77,36,34,2
03/18/2010 10:44:12,42.377335,-71.10752,0.78,886.62,14.77,17,34,2
03/18/2010 10:44:13,42.3775,-71.10755,0.82,823.30,14.77,34,35,2
03/18/2010 10:44:14,42.3775,-71.10758,0.70,753.23,14.77,43,36,2
03/18/2010 10:44:15,42.3775,-71.1076,0.74,829.28,14.77,38,36,2
03/18/2010 10:44:17,42.3775,-71.107635,0.70,805.09,14.77,24,37,2
03/18/2010 10:44:18,42.37767,-71.107635,0.66,971.87,14.77,18,37,2
03/18/2010 10:44:19,42.37767,-71.107666,0.62,928.22,14.77,11,37,2
03/18/2010 10:44:20,42.37783,-71.107666,0.62,1035.78,14.77,18,37,2
03/18/2010 10:44:21,42.37783,-71.10768,0.70,975.67,14.77,23,37,2
03/18/2010 10:44:22,42.37783,-71.10768,0.70,834.03,14.77,38,37,2
03/18/2010 10:44:23,42.378002,-71.10768,0.70,864.23,14.77,39,37,2
03/18/2010 10:44:24,42.378002,-71.1077,0.66,809.98,14.77,29,37,2
03/18/2010 10:44:25,42.378498,-71.10771,0.62,817.27,14.77,39,38,2
03/18/2010 10:44:26,42.378834,-71.10771,0.66,861.95,14.77,20,38,2
03/18/2010 10:44:27,42.379005,-71.107735,0.70,876.63,14.77,26,39,2
03/18/2010 10:44:29,42.379166,-71.10775,0.70,937.43,14.77,21,39,2
03/18/2010 10:44:30,42.3795,-71.107765,0.78,1014.65,14.77,21,40,2
03/18/2010 10:44:31,42.379833,-71.107765,0.90,1054.23,15.09,15,41,1
03/18/2010 10:44:32,42.379997,-71.10778,0.78,1051.87,14.77,38,41,1
03/18/2010 10:44:33,42.38017,-71.107796,0.82,1055.01,15.09,8,42,2
03/18/2010 10:44:34,42.38017,-71.10782,0.86,1017.24,15.09,6,42,1
03/18/2010 10:44:35,42.38017,-71.10782,0.86,817.27,15.09,35,42,2
03/18/2010 10:44:36,42.379997,-71.107834,0.94,755.83,15.09,30,41,2
03/18/2010 10:44:37,42.38017,-71.10786,0.90,687.29,15.09,13,40,1
03/18/2010 10:44:38,42.38017,-71.10787,0.90,822.10,15.09,23,40,3
03/18/2010 10:44:39,42.38017,-71.10789,1.05,807.54,14.77,27,40,2
03/18/2010 10:44:41,42.38017,-71.10789,1.09,822.10,15.09,24,39,2
03/18/2010 10:44:42,42.379997,-71.1079,1.33,842.28,14.77,17,39,2
03/18/2010 10:44:43,42.379997,-71.10793,1.29,800.16,14.77,27,38,2
03/18/2010 10:44:44,42.379997,-71.10793,1.29,839.93,14.77,26,38,2
03/18/2010 10:44:45,42.379997,-71.10795,1.17,877.75,14.77,10,38,2
03/18/2010 10:44:46,42.379997,-71.10796,1.17,838.76,14.77,33,37,2
03/18/2010 10:44:47,42.379997,-71.10799,1.17,899.71,14.77,37,37,2
03/18/2010 10:44:48,42.379997,-71.108,1.09,1026.62,14.77,19,37,2
03/18/2010 10:44:49,42.379997,-71.10805,1.17,1045.52,14.77,22,37,2
03/18/2010 10:44:50,42.379997,-71.10805,1.29,1027.46,14.77,20,37,2
