time,latitude,longitude,acceleration,light,temperature,sound,volts,altitude,pedometer
06/23/2010 15:02:49,+42.3642,-71.1047,+0030,+0742,+0021,+0380,1.0,+00028,1.0
06/23/2010 15:02:50,+42.3642,-71.1047,-0020,+0742,+0021,+0375,1.0,+00026,1.0
06/23/2010 15:02:51,+42.3643,-71.1047,+0000,+0742,+0021,+0385,1.0,+00026,1.0
06/23/2010 15:02:52,+42.3643,-71.1047,-0130,+0740,+0021,+0374,1.0,+00022,1.0
06/23/2010 15:02:53,+42.3644,-71.1047,+0020,+0736,+0021,+0374,1.0,+00020,1.0
06/23/2010 15:02:54,+42.3644,-71.1047,+0060,+0734,+0021,+0365,1.0,+00019,1.0
06/23/2010 15:02:55,+42.3644,-71.1048,+0170,+0736,+0021,+0388,1.0,+00018,1.0
06/23/2010 15:02:56,+42.3645,-71.1048,+0040,+0739,+0021,+0410,1.0,+00018,1.0
06/23/2010 15:02:57,+42.3645,-71.1048,+0060,+0740,+0021,+0402,1.0,+00018,1.0
06/23/2010 15:02:58,+42.3645,-71.1048,+0120,+0738,+0021,+0389,1.0,+00018,1.0
06/23/2010 15:02:59,+42.3645,-71.1048,+0070,+0732,+0021,+0377,1.0,+00019,1.0
06/23/2010 15:03:00,+42.3645,-71.1048,+0000,+0570,+0021,+0370,1.0,+00020,1.0
06/23/2010 15:03:01,+42.3645,-71.1048,+0030,+0717,+0021,+0406,1.0,+00021,1.0
06/23/2010 15:03:02,+42.3645,-71.1048,+0010,+0725,+0021,+0375,1.0,+00022,1.0
06/23/2010 15:03:03,+42.3645,-71.1048,+0020,+0738,+0021,+0374,1.0,+00022,1.0
06/23/2010 15:03:04,+42.3645,-71.1048,+0130,+0736,+0021,+0389,1.0,+00022,1.0
06/23/2010 15:03:05,+42.3645,-71.1048,+0190,+0732,+0021,+0368,1.0,+00022,1.0
06/23/2010 15:03:06,+42.3645,-71.1048,+0200,+0725,+0021,+0377,1.0,+00021,1.0
06/23/2010 15:03:07,+42.3645,-71.1048,+0110,+0718,+0021,+0385,1.0,+00020,1.0
06/23/2010 15:03:08,+42.3645,-71.1049,+0140,+0723,+0021,+0392,1.0,+00019,1.0
06/23/2010 15:03:09,+42.3645,-71.1049,+0030,+0728,+0021,+0388,1.0,+00019,1.0
06/23/2010 15:03:10,+42.3645,-71.1049,+0000,+0717,+0021,+0381,1.0,+00019,1.0
06/23/2010 15:03:11,+42.3645,-71.1049,+0060,+0349,+0021,+0354,1.0,+00018,1.0
06/23/2010 15:03:12,+42.3645,-71.1049,+0030,+0714,+0021,+0387,1.0,+00020,1.0
06/23/2010 15:03:13,+42.3645,-71.1049,-0040,+0733,+0021,+0370,1.0,+00023,1.0
06/23/2010 15:03:14,+42.3645,-71.1049,-0010,+0736,+0021,+0391,1.0,+00023,1.0
06/23/2010 15:03:16,+42.3645,-71.1049,+0040,+0732,+0021,+0393,1.0,+00022,1.0
06/23/2010 15:03:17,+42.3645,-71.1049,+0080,+0737,+0021,+0383,1.0,+00022,1.0
06/23/2010 15:03:18,+42.3646,-71.1049,+0100,+0737,+0021,+0386,1.0,+00022,1.0
06/23/2010 15:03:19,+42.3646,-71.1049,+0090,+0734,+0021,+0389,1.0,+00023,1.0
06/23/2010 15:03:20,+42.3646,-71.1049,+0090,+0696,+0021,+0383,1.0,+00023,1.0
06/23/2010 15:03:21,+42.3646,-71.1049,+0080,+0705,+0021,+0379,1.0,+00023,1.0
06/23/2010 15:03:22,+42.3646,-71.1049,+0050,+0734,+0021,+0377,1.0,+00023,1.0
06/23/2010 15:03:23,+42.3646,-71.1049,+0030,+0737,+0021,+0383,1.0,+00024,1.0
06/23/2010 15:03:24,+42.3646,-71.1049,+0070,+0735,+0021,+0393,1.0,+00023,1.0
06/23/2010 15:03:25,+42.3646,-71.1049,+0030,+0698,+0021,+0399,1.0,+00023,1.0
06/23/2010 15:03:26,+42.3646,-71.1049,+0000,+0734,+0021,+0375,1.0,+00023,1.0
06/23/2010 15:03:27,+42.3646,-71.1049,+0130,+0736,+0021,+0370,1.0,+00023,1.0
06/23/2010 15:03:28,+42.3646,-71.1049,+0190,+0737,+0021,+0362,1.0,+00024,1.0
06/23/2010 15:03:29,+42.3647,-71.1049,+0200,+0736,+0021,+0420,1.0,+00023,1.0
06/23/2010 15:03:30,+42.3647,-71.1049,+0110,+0727,+0021,+0411,1.0,+00021,1.0
06/23/2010 15:03:31,+42.3647,-71.1048,+0040,+0722,+0021,+0375,1.0,+00020,1.0
06/23/2010 15:03:32,+42.3647,-71.1048,+0140,+0735,+0021,+0380,1.0,+00019,1.0
06/23/2010 15:03:33,+42.3647,-71.1048,+0020,+0734,+0021,+0378,1.0,+00018,1.0
06/23/2010 15:03:34,+42.3647,-71.1048,+0070,+0675,+0021,+0370,1.0,+00021,1.0
06/23/2010 15:03:35,+42.3647,-71.1048,+0080,+0701,+0021,+0368,1.0,+00022,1.0
06/23/2010 15:03:36,+42.3647,-71.1048,+0040,+0731,+0021,+0379,1.0,+00020,1.0
06/23/2010 15:03:37,+42.3648,-71.1048,+0100,+0737,+0021,+0382,1.0,+00021,1.0
06/23/2010 15:03:38,+42.3648,-71.1048,+0030,+0731,+0021,+0381,1.0,+00022,1.0
06/23/2010 15:03:39,+42.3648,-71.1048,-0100,+0732,+0021,+0383,1.0,+00021,1.0
06/23/2010 15:03:40,+42.3648,-71.1048,+0130,+0738,+0021,+0378,1.0,+00020,1.0
06/23/2010 15:03:41,+42.3649,-71.1048,+0110,+0739,+0021,+0387,1.0,+00020,1.0
06/23/2010 15:03:42,+42.3649,-71.1048,+0060,+0736,+0021,+0380,1.0,+00020,1.0
06/23/2010 15:03:43,+42.3649,-71.1048,+0080,+0727,+0021,+0382,1.0,+00018,1.0
06/23/2010 15:03:44,+42.3649,-71.1048,+0100,+0728,+0021,+0404,1.0,+00019,1.0
06/23/2010 15:03:45,+42.3649,-71.1048,+0050,+0738,+0021,+0395,1.0,+00020,1.0
06/23/2010 15:03:46,+42.3649,-71.1048,+0000,+0740,+0021,+0423,1.0,+00019,1.0
06/23/2010 15:03:47,+42.3650,-71.1048,+0060,+0740,+0021,+0429,1.0,+00019,1.0
06/23/2010 15:03:48,+42.3650,-71.1048,+0140,+0739,+0021,+0418,1.0,+00016,1.0
06/23/2010 15:03:49,+42.3650,-71.1048,+0060,+0740,+0021,+0393,1.0,+00013,1.0
06/23/2010 15:03:50,+42.3650,-71.1047,+0060,+0741,+0021,+0403,1.0,+00011,1.0
06/23/2010 15:03:51,+42.3650,-71.1047,+0060,+0741,+0021,+0374,1.0,+00007,1.0
06/23/2010 15:03:52,+42.3650,-71.1046,+0090,+0741,+0021,+0383,1.0,+00003,1.0
06/23/2010 15:03:53,+42.3651,-71.1046,+0070,+0741,+0021,+0370,1.0,+00001,1.0
06/23/2010 15:03:54,+42.3651,-71.1046,+0070,+0742,+0021,+0404,1.0,+00000,1.0
06/23/2010 15:03:55,+42.3651,-71.1045,+0050,+0742,+0021,+0381,1.0,+00001,1.0
06/23/2010 15:03:56,+42.3651,-71.1045,+0040,+0741,+0021,+0384,1.0,+00005,1.0
06/23/2010 15:03:57,+42.3651,-71.1045,-0050,+0741,+0021,+0378,1.0,+00005,1.0
06/23/2010 15:03:58,+42.3651,-71.1045,+0060,+0741,+0021,+0380,1.0,+00009,1.0
06/23/2010 15:03:59,+42.3651,-71.1045,+0080,+0742,+0021,+0400,1.0,+00012,1.0
06/23/2010 15:04:00,+42.3651,-71.1045,+0060,+0742,+0021,+0378,1.0,+00014,1.0
06/23/2010 15:04:01,+42.3651,-71.1045,+0070,+0741,+0021,+0421,1.0,+00016,1.0
06/23/2010 15:04:02,+42.3651,-71.1045,+0090,+0741,+0021,+0416,1.0,+00016,1.0
06/23/2010 15:04:03,+42.3651,-71.1044,+0100,+0742,+0021,+0404,1.0,+00017,1.0
06/23/2010 15:04:04,+42.3651,-71.1044,+0050,+0741,+0021,+0372,1.0,+00017,1.0
06/23/2010 15:04:05,+42.3651,-71.1044,+0040,+0741,+0021,+0392,1.0,+00017,1.0
06/23/2010 15:04:06,+42.3651,-71.1044,+0030,+0740,+0021,+0393,1.0,+00016,1.0
06/23/2010 15:04:07,+42.3651,-71.1043,+0100,+0740,+0021,+0394,1.0,+00016,1.0
06/23/2010 15:04:08,+42.3651,-71.1043,+0260,+0740,+0021,+0366,1.0,+00016,1.0
06/23/2010 15:04:17,+42.3651,-71.1041,+0040,+0739,+0021,+0407,1.0,+00016,1.0
06/23/2010 15:04:18,+42.3651,-71.1042,-0030,+0737,+0021,+0378,1.0,+00016,1.0
06/23/2010 15:04:19,+42.3652,-71.1043,+0010,+0740,+0021,+0406,1.0,+00016,1.0
06/23/2010 15:04:20,+42.3653,-71.1043,+0130,+0740,+0021,+0364,1.0,+00011,1.0
06/23/2010 15:04:21,+42.3653,-71.1042,+0010,+0740,+0021,+0356,1.0,+00010,1.0
06/23/2010 15:04:22,+42.3653,-71.1042,+0000,+0740,+0021,+0374,1.0,+00007,1.0
06/23/2010 15:04:23,+42.3653,-71.1042,+0100,+0740,+0021,+0395,1.0,+00007,1.0
06/23/2010 15:04:24,+42.3653,-71.1042,+0090,+0739,+0021,+0385,1.0,+00004,1.0
06/23/2010 15:04:25,+42.3654,-71.1042,+0050,+0741,+0021,+0404,1.0,+00007,1.0
06/23/2010 15:04:26,+42.3654,-71.1041,+0020,+0740,+0021,+0398,1.0,+00008,1.0
06/23/2010 15:04:27,+42.3654,-71.1042,+0040,+0741,+0021,+0369,1.0,+00011,1.0
06/23/2010 15:04:28,+42.3654,-71.1041,+0050,+0741,+0021,+0381,1.0,+00006,1.0
06/23/2010 15:04:29,+42.3654,-71.1041,+0100,+0741,+0021,+0400,1.0,+00004,1.0
06/23/2010 15:04:30,+42.3654,-71.1041,+0020,+0741,+0021,+0383,1.0,+00005,1.0
06/23/2010 15:04:31,+42.3654,-71.1041,+0040,+0742,+0021,+0361,1.0,+00007,1.0
06/23/2010 15:04:32,+42.3654,-71.1040,+0040,+0742,+0021,+0374,1.0,+00009,1.0
06/23/2010 15:04:33,+42.3654,-71.1040,+0040,+0741,+0021,+0370,1.0,+00012,1.0
06/23/2010 15:04:34,+42.3654,-71.1040,-0020,+0737,+0021,+0365,1.0,+00015,1.0
06/23/2010 15:04:35,+42.3654,-71.1040,+0140,+0741,+0021,+0379,1.0,+00019,1.0
06/23/2010 15:04:36,+42.3654,-71.1040,+0230,+0743,+0021,+0389,1.0,+00021,1.0
06/23/2010 15:04:37,+42.3654,-71.1040,-0070,+0741,+0021,+0379,1.0,+00022,1.0
06/23/2010 15:04:38,+42.3654,-71.1040,-0400,+0742,+0021,+0372,1.0,+00027,1.0
06/23/2010 15:04:39,+42.3655,-71.1040,+0130,+0742,+0021,+0376,1.0,+00029,1.0
06/23/2010 15:04:40,+42.3655,-71.1039,-0160,+0740,+0021,+0389,1.0,+00031,1.0
06/23/2010 15:04:41,+42.3655,-71.1039,+0070,+0741,+0021,+0408,1.0,+00033,1.0
06/23/2010 15:04:42,+42.3655,-71.1039,+0040,+0740,+0021,+0404,1.0,+00031,1.0
06/23/2010 15:04:43,+42.3655,-71.1038,+0110,+0740,+0021,+0375,1.0,+00029,1.0
06/23/2010 15:04:44,+42.3655,-71.1038,-0080,+0742,+0021,+0384,1.0,+00028,1.0
06/23/2010 15:04:45,+42.3656,-71.1038,-0110,+0742,+0021,+0384,1.0,+00026,1.0
06/23/2010 15:04:46,+42.3656,-71.1038,+0010,+0740,+0021,+0375,1.0,+00026,1.0
06/23/2010 15:04:47,+42.3656,-71.1038,+0050,+0742,+0021,+0384,1.0,+00025,1.0
06/23/2010 15:04:48,+42.3655,-71.1037,-0080,+0742,+0021,+0353,1.0,+00024,1.0
06/23/2010 15:04:49,+42.3655,-71.1037,-0010,+0734,+0021,+0373,1.0,+00024,1.0
06/23/2010 15:04:50,+42.3655,-71.1037,-0030,+0732,+0021,+0383,1.0,+00024,1.0
06/23/2010 15:04:51,+42.3655,-71.1037,-0110,+0730,+0021,+0384,1.0,+00023,1.0
06/23/2010 15:04:52,+42.3655,-71.1037,-0070,+0728,+0021,+0367,1.0,+00022,1.0
06/23/2010 15:04:53,+42.3655,-71.1037,-0070,+0706,+0021,+0387,1.0,+00023,1.0
06/23/2010 15:04:54,+42.3655,-71.1037,+0030,+0286,+0021,+0384,1.0,+00022,1.0
06/23/2010 15:04:55,+42.3655,-71.1037,+0120,+0304,+0021,+0385,1.0,+00022,1.0
06/23/2010 15:04:56,+42.3655,-71.1037,+0000,+0719,+0021,+0416,1.0,+00021,1.0
06/23/2010 15:04:57,+42.3655,-71.1037,+0010,+0704,+0021,+0386,1.0,+00019,1.0
06/23/2010 15:04:58,+42.3655,-71.1037,+0120,+0030,+0021,+0397,1.0,+00018,1.0
06/23/2010 15:04:59,+42.3655,-71.1037,+0080,+0023,+0021,+0372,1.0,+00018,1.0
06/22/2010 16:38:12,+42.3656,-71.1039,+0030,+0355,+0020,+0357,1.0,+00023,1.0
06/22/2010 16:38:13,+42.3656,-71.1039,+0040,+0355,+0020,+0384,1.0,+00022,1.0
06/22/2010 16:38:14,+42.3656,-71.1040,+0040,+0355,+0020,+0343,1.0,+00021,1.0
06/22/2010 16:38:15,+42.3656,-71.1040,+0030,+0355,+0020,+0376,1.0,+00018,1.0
06/22/2010 16:38:16,+42.3656,-71.1040,+0030,+0355,+0020,+0362,1.0,+00015,1.0
06/22/2010 16:38:17,+42.3656,-71.1040,+0040,+0355,+0020,+0378,1.0,+00014,1.0
06/22/2010 16:38:18,+42.3656,-71.1040,+0040,+0355,+0020,+0266,1.0,+00013,1.0
06/22/2010 16:38:19,+42.3656,-71.1041,+0040,+0356,+0020,+0349,1.0,+00011,1.0
06/22/2010 16:38:20,+42.3656,-71.1041,+0040,+0355,+0020,+0382,1.0,+00008,1.0
06/22/2010 16:38:21,+42.3656,-71.1041,+0040,+0355,+0020,+0319,1.0,+00007,1.0
06/22/2010 16:38:22,+42.3656,-71.1041,+0040,+0355,+0020,+0318,1.0,+00006,1.0
06/22/2010 16:38:23,+42.3656,-71.1041,+0040,+0355,+0020,+0304,1.0,+00006,1.0
06/22/2010 16:38:24,+42.3656,-71.1041,+0040,+0355,+0020,+0378,1.0,+00005,1.0
06/22/2010 16:38:25,+42.3656,-71.1041,+0040,+0356,+0020,+0382,1.0,+00004,1.0
06/22/2010 16:38:26,+42.3656,-71.1041,+0040,+0356,+0020,+0428,1.0,+00005,1.0
06/22/2010 16:38:27,+42.3656,-71.1041,+0040,+0356,+0020,+0347,1.0,+00005,1.0
06/22/2010 16:38:28,+42.3656,-71.1041,+0040,+0356,+0020,+0376,1.0,+00006,1.0
06/22/2010 16:38:29,+42.3656,-71.1041,+0040,+0356,+0020,+0319,1.0,+00006,1.0
06/22/2010 16:38:30,+42.3656,-71.1041,+0040,+0357,+0020,+0496,1.0,+00006,1.0
06/22/2010 16:38:31,+42.3656,-71.1041,+0040,+0355,+0020,+0499,1.0,+00006,1.0
06/22/2010 16:38:32,+42.3656,-71.1041,+0030,+0353,+0020,+0374,1.0,+00006,1.0
06/22/2010 16:38:33,+42.3656,-71.1041,+0040,+0355,+0020,+0369,1.0,+00005,1.0
06/22/2010 16:38:34,+42.3656,-71.1040,+0040,+0356,+0020,+0373,1.0,+00005,1.0
06/22/2010 16:38:35,+42.3656,-71.1040,+0040,+0355,+0020,+0394,1.0,+00005,1.0
06/22/2010 16:38:36,+42.3656,-71.1040,+0040,+0357,+0020,+0414,1.0,+00005,1.0
06/22/2010 16:38:37,+42.3656,-71.1040,+0030,+0356,+0020,+0288,1.0,+00005,1.0
06/22/2010 16:38:38,+42.3656,-71.1039,+0040,+0355,+0020,+0327,1.0,+00006,1.0
06/22/2010 16:38:39,+42.3656,-71.1039,+0030,+0358,+0020,+0342,1.0,+00008,1.0
06/22/2010 16:38:40,+42.3656,-71.1039,+0030,+0359,+0020,+0378,1.0,+00011,1.0
06/22/2010 16:38:41,+42.3656,-71.1039,+0040,+0358,+0020,+0312,1.0,+00014,1.0
06/22/2010 16:38:42,+42.3656,-71.1039,+0040,+0360,+0020,+0368,1.0,+00015,1.0
06/22/2010 16:38:43,+42.3656,-71.1039,+0040,+0361,+0020,+0376,1.0,+00015,1.0
06/22/2010 16:38:44,+42.3656,-71.1039,+0040,+0361,+0020,+0395,1.0,+00015,1.0
06/22/2010 16:38:45,+42.3656,-71.1039,+0040,+0361,+0020,+0269,1.0,+00015,1.0
06/22/2010 16:38:46,+42.3656,-71.1039,+0040,+0359,+0020,+0364,1.0,+00015,1.0
06/22/2010 16:38:47,+42.3656,-71.1039,+0040,+0360,+0020,+0366,1.0,+00015,1.0
06/22/2010 16:38:48,+42.3656,-71.1039,+0030,+0357,+0020,+0331,1.0,+00015,1.0
06/22/2010 16:38:49,+42.3656,-71.1038,+0040,+0356,+0020,+0340,1.0,+00015,1.0
06/22/2010 16:38:50,+42.3656,-71.1038,+0030,+0358,+0020,+0421,1.0,+00015,1.0
06/22/2010 16:38:51,+42.3656,-71.1038,+0030,+0358,+0020,+0434,1.0,+00015,1.0
06/22/2010 16:38:52,+42.3656,-71.1038,+0030,+0358,+0020,+0443,1.0,+00015,1.0
06/22/2010 16:38:53,+42.3657,-71.1037,+0030,+0358,+0020,+0355,1.0,+00015,1.0
06/22/2010 16:38:54,+42.3657,-71.1037,+0040,+0358,+0020,+0412,1.0,+00015,1.0
06/22/2010 16:38:55,+42.3657,-71.1037,+0040,+0358,+0020,+0444,1.0,+00015,1.0
06/22/2010 16:38:56,+42.3657,-71.1036,+0040,+0358,+0020,+0362,1.0,+00015,1.0
06/22/2010 16:38:57,+42.3657,-71.1036,+0040,+0358,+0020,+0388,1.0,+00015,1.0
06/22/2010 16:38:58,+42.3657,-71.1036,+0030,+0358,+0020,+0273,1.0,+00015,1.0
06/22/2010 16:38:59,+42.3657,-71.1035,+0040,+0358,+0020,+0341,1.0,+00015,1.0
06/22/2010 16:39:00,+42.3657,-71.1035,+0040,+0359,+0020,+0365,1.0,+00015,1.0
06/22/2010 16:39:01,+42.3657,-71.1034,+0040,+0358,+0020,+0354,1.0,+00015,1.0
06/22/2010 16:39:02,+42.3657,-71.1034,+0040,+0358,+0020,+0367,1.0,+00015,1.0
06/22/2010 16:39:03,+42.3657,-71.1033,+0030,+0358,+0020,+0419,1.0,+00015,1.0
06/22/2010 16:39:23,+42.3657,-71.1038,+0040,+0342,+0020,+0366,1.0,+00008,1.0
06/22/2010 16:39:24,+42.3657,-71.1038,+0040,+0341,+0020,+0335,1.0,+00007,1.0
06/22/2010 16:39:25,+42.3657,-71.1038,+0040,+0341,+0020,+0336,1.0,+00007,1.0
06/22/2010 16:39:26,+42.3656,-71.1040,+0040,+0340,+0020,+0415,1.0,+00006,1.0
06/22/2010 16:39:27,+42.3656,-71.1040,+0030,+0341,+0020,+0368,1.0,+00006,1.0
06/22/2010 16:39:28,+42.3656,-71.1040,+0040,+0341,+0020,+0362,1.0,+00005,1.0
06/22/2010 16:39:29,+42.3656,-71.1039,+0040,+0341,+0020,+0357,1.0,+00005,1.0
06/22/2010 16:39:30,+42.3656,-71.1039,+0040,+0341,+0020,+0369,1.0,+00005,1.0
06/22/2010 16:39:31,+42.3656,-71.1039,+0040,+0341,+0020,+0404,1.0,+00005,1.0
06/22/2010 16:39:32,+42.3656,-71.1039,+0030,+0341,+0020,+0442,1.0,+00005,1.0
06/22/2010 16:39:33,+42.3656,-71.1039,+0040,+0342,+0020,+0345,1.0,+00005,1.0
06/22/2010 16:39:34,+42.3656,-71.1039,+0040,+0342,+0020,+0385,1.0,+00005,1.0
06/22/2010 16:39:35,+42.3657,-71.1039,+0040,+0343,+0020,+0342,1.0,+00005,1.0
06/22/2010 16:39:36,+42.3657,-71.1039,+0040,+0343,+0020,+0398,1.0,+00005,1.0
06/22/2010 16:39:38,+42.3657,-71.1039,+0030,+0342,+0020,+0368,1.0,+00005,1.0
06/22/2010 16:39:39,+42.3657,-71.1039,+0040,+0342,+0020,+0464,1.0,+00005,1.0
06/22/2010 16:39:40,+42.3657,-71.1038,+0040,+0342,+0020,+0377,1.0,+00005,1.0
06/22/2010 16:39:41,+42.3657,-71.1038,+0040,+0342,+0020,+0318,1.0,+00005,1.0
06/22/2010 16:39:42,+42.3657,-71.1037,+0040,+0342,+0020,+0327,1.0,+00005,1.0
06/22/2010 16:39:43,+42.3657,-71.1037,+0040,+0342,+0020,+0370,1.0,+00005,1.0
06/22/2010 16:39:44,+42.3657,-71.1037,+0040,+0342,+0020,+0387,1.0,+00005,1.0
06/22/2010 16:39:45,+42.3658,-71.1036,+0040,+0342,+0020,+0367,1.0,+00004,1.0
06/22/2010 16:39:46,+42.3658,-71.1036,+0040,+0342,+0020,+0288,1.0,+00004,1.0
06/22/2010 16:39:47,+42.3658,-71.1036,+0030,+0342,+0020,+0311,1.0,+00004,1.0
06/22/2010 16:39:48,+42.3658,-71.1036,+0040,+0340,+0020,+0472,1.0,+00004,1.0
06/22/2010 16:39:49,+42.3658,-71.1036,+0040,+0338,+0020,+0387,1.0,+00004,1.0
06/22/2010 16:39:50,+42.3658,-71.1036,+0040,+0339,+0020,+0478,1.0,+00003,1.0
06/22/2010 16:39:51,+42.3658,-71.1036,+0030,+0340,+0020,+0456,1.0,+00003,1.0
06/22/2010 16:39:52,+42.3657,-71.1037,+0030,+0338,+0020,+0410,1.0,+00003,1.0
06/22/2010 16:39:53,+42.3656,-71.1037,+0040,+0338,+0020,+0316,1.0,+00016,1.0
06/22/2010 16:39:54,+42.3655,-71.1037,+0030,+0339,+0020,+0393,1.0,+00033,1.0
06/22/2010 16:39:55,+42.3655,-71.1037,+0030,+0336,+0020,+0396,1.0,+00041,1.0
06/22/2010 16:39:56,+42.3655,-71.1036,+0040,+0335,+0020,+0385,1.0,+00044,1.0
06/22/2010 16:39:57,+42.3655,-71.1037,+0040,+0337,+0020,+0372,1.0,+00047,1.0
06/22/2010 16:39:58,+42.3655,-71.1037,+0040,+0337,+0020,+0400,1.0,+00047,1.0
06/22/2010 16:39:59,+42.3655,-71.1037,+0030,+0337,+0020,+0371,1.0,+00046,1.0
06/22/2010 16:40:00,+42.3655,-71.1037,+0030,+0338,+0021,+0421,1.0,+00046,1.0
06/22/2010 16:40:01,+42.3654,-71.1037,+0040,+0339,+0020,+0422,1.0,+00048,1.0
06/22/2010 16:40:02,+42.3654,-71.1037,+0040,+0342,+0020,+0402,1.0,+00048,1.0
06/22/2010 16:40:03,+42.3654,-71.1037,+0040,+0342,+0020,+0368,1.0,+00048,1.0
06/22/2010 16:40:04,+42.3654,-71.1037,+0040,+0342,+0020,+0367,1.0,+00048,1.0
06/22/2010 16:40:05,+42.3654,-71.1037,+0040,+0342,+0021,+0395,1.0,+00047,1.0
06/22/2010 16:40:06,+42.3654,-71.1037,+0030,+0341,+0021,+0502,1.0,+00047,1.0
06/22/2010 16:40:07,+42.3654,-71.1037,+0040,+0342,+0020,+0377,1.0,+00047,1.0
06/22/2010 16:40:08,+42.3654,-71.1037,+0030,+0343,+0020,+0354,1.0,+00047,1.0
06/22/2010 16:40:09,+42.3654,-71.1037,+0030,+0343,+0020,+0396,1.0,+00047,1.0
06/22/2010 16:40:10,+42.3654,-71.1037,+0030,+0343,+0021,+0298,1.0,+00047,1.0
06/22/2010 16:40:11,+42.3654,-71.1037,+0040,+0343,+0020,+0406,1.0,+00047,1.0
06/22/2010 16:40:12,+42.3654,-71.1037,+0040,+0344,+0021,+0505,1.0,+00047,1.0
06/22/2010 16:40:13,+42.3654,-71.1037,+0030,+0343,+0021,+0411,1.0,+00047,1.0
06/22/2010 16:40:14,+42.3654,-71.1037,+0040,+0342,+0020,+0331,1.0,+00048,1.0
06/22/2010 16:40:15,+42.3654,-71.1037,+0030,+0341,+0020,+0404,1.0,+00050,1.0
06/22/2010 16:40:16,+42.3654,-71.1036,+0040,+0341,+0021,+0357,1.0,+00057,1.0
06/22/2010 16:40:17,+42.3654,-71.1036,+0040,+0340,+0020,+0359,1.0,+00057,1.0
06/22/2010 16:40:18,+42.3654,-71.1036,+0030,+0339,+0020,+0403,1.0,+00057,1.0
06/22/2010 16:40:19,+42.3654,-71.1036,+0040,+0339,+0020,+0360,1.0,+00057,1.0
06/22/2010 16:40:20,+42.3654,-71.1036,+0040,+0339,+0021,+0337,1.0,+00057,1.0
06/22/2010 16:40:21,+42.3654,-71.1036,+0040,+0339,+0021,+0440,1.0,+00057,1.0
06/22/2010 16:40:22,+42.3654,-71.1036,+0040,+0339,+0020,+0373,1.0,+00057,1.0
06/22/2010 16:40:23,+42.3654,-71.1036,+0040,+0339,+0020,+0275,1.0,+00057,1.0
06/22/2010 16:40:24,+42.3654,-71.1037,+0040,+0339,+0021,+0375,1.0,+00052,1.0
06/22/2010 16:40:25,+42.3654,-71.1037,+0030,+0339,+0020,+0376,1.0,+00049,1.0
06/22/2010 16:40:26,+42.3654,-71.1038,+0040,+0339,+0021,+0348,1.0,+00046,1.0
06/22/2010 16:40:27,+42.3654,-71.1038,+0040,+0339,+0020,+0338,1.0,+00041,1.0
06/22/2010 16:40:28,+42.3654,-71.1039,+0030,+0339,+0020,+0350,1.0,+00039,1.0
06/22/2010 16:40:29,+42.3654,-71.1039,+0040,+0339,+0020,+0369,1.0,+00035,1.0
06/22/2010 16:40:30,+42.3654,-71.1039,+0040,+0338,+0021,+0365,1.0,+00031,1.0
06/22/2010 16:40:31,+42.3654,-71.1040,+0030,+0337,+0021,+0367,1.0,+00030,1.0
06/22/2010 16:40:32,+42.3654,-71.1040,+0040,+0337,+0021,+0420,1.0,+00031,1.0
06/22/2010 16:40:33,+42.3654,-71.1040,+0040,+0336,+0021,+0396,1.0,+00030,1.0
06/22/2010 16:40:34,+42.3654,-71.1040,+0030,+0335,+0020,+0405,1.0,+00030,1.0
06/22/2010 16:40:35,+42.3654,-71.1040,+0040,+0334,+0021,+0430,1.0,+00029,1.0
06/22/2010 16:40:36,+42.3654,-71.1040,+0040,+0333,+0021,+0374,1.0,+00029,1.0
06/22/2010 16:40:37,+42.3654,-71.1040,+0040,+0332,+0020,+0352,1.0,+00028,1.0
06/22/2010 16:40:38,+42.3654,-71.1040,+0040,+0332,+0021,+0424,1.0,+00027,1.0
06/22/2010 16:40:40,+42.3655,-71.1039,+0040,+0333,+0021,+0419,1.0,+00026,1.0
06/22/2010 16:40:41,+42.3655,-71.1038,+0040,+0333,+0021,+0415,1.0,+00026,1.0
06/22/2010 16:40:42,+42.3655,-71.1038,+0040,+0334,+0021,+0389,1.0,+00025,1.0
06/22/2010 16:40:43,+42.3655,-71.1038,+0040,+0335,+0020,+0494,1.0,+00025,1.0
06/22/2010 16:40:44,+42.3655,-71.1039,+0040,+0337,+0020,+0398,1.0,+00025,1.0
06/22/2010 16:40:45,+42.3655,-71.1039,+0040,+0339,+0020,+0377,1.0,+00025,1.0
06/22/2010 16:40:46,+42.3654,-71.1040,+0030,+0340,+0021,+0307,1.0,+00025,1.0
06/22/2010 16:40:47,+42.3654,-71.1040,+0030,+0340,+0020,+0347,1.0,+00024,1.0
06/22/2010 16:40:48,+42.3654,-71.1041,+0040,+0339,+0021,+0402,1.0,+00024,1.0
06/22/2010 16:40:49,+42.3654,-71.1041,+0040,+0340,+0021,+0374,1.0,+00024,1.0
06/22/2010 16:40:50,+42.3654,-71.1042,+0030,+0340,+0021,+0413,1.0,+00024,1.0
06/22/2010 16:40:51,+42.3654,-71.1042,+0040,+0342,+0020,+0357,1.0,+00024,1.0
06/22/2010 16:40:52,+42.3653,-71.1041,+0040,+0344,+0021,+0375,1.0,+00031,1.0
06/22/2010 16:40:53,+42.3653,-71.1040,+0030,+0347,+0021,+0425,1.0,+00037,1.0
