time,light
0,515.56
1,588.63
2,551.81
3,596.16
4,567.28
5,587.11
6,609.62
7,581.04
8,599.17
9,576.47
10,584.08
11,540.88
12,587.11
13,603.66
14,600.67
15,578.00
16,590.14
17,602.16
18,561.11
19,615.55
20,608.13
21,618.51
22,579.52
23,558.02
24,562.66
25,561.11
26,126.68
27,16.73
28,72.36
29,70.33
30,47.80
31,64.20
32,352.21
33,435.16
34,395.93
35,389.01
36,523.53
37,473.44
38,414.81
39,357.51
40,350.43
41,430.10
42,303.72
43,451.92
44,443.56
45,446.91
46,468.50
47,463.54
48,390.74
49,263.25
50,18.82
51,66.25
52,16.73
53,33.35
54,181.62
55,168.02
56,10.47
57,4.19
58,22.98
59,22.98
60,53.97
61,25.06
62,4.19
63,10.47
64,16.73
65,4.19
66,0.00
67,0.00
68,8.38
69,10.47
70,4.19
71,0.00
72,2.10
73,12.56
74,14.65
75,16.73
76,29.21
77,6.29
78,27.13
79,12.56
80,25.06
81,8.38
82,4.19
83,18.82
84,12.56
85,0.00
86,2.10
87,20.90
88,8.38
89,4.19
90,29.21
91,37.49
92,49.86
93,8.38
94,4.19
95,86.57
96,225.69
97,80.49
98,4.19
99,35.42
100,130.65
101,80.49
102,4.19
103,14.65
104,18.82
105,29.21
106,12.56
107,0.00
108,8.38
109,12.56
110,2.10
111,6.29
112,25.06
113,27.13
114,39.56
115,43.68
116,22.98
117,22.98
118,20.90
119,8.38
120,18.82
121,22.98
122,39.56
123,16.73
124,2.10
125,6.29
126,41.62
127,33.35
128,0.00
129,0.00
130,10.47
131,68.29
132,35.42
133,37.49
134,60.11
135,118.71
136,4.19
137,10.47
138,31.28
139,4.19
140,6.29
141,25.06
