time,light,temperature,temperature probe
09/09/2010 13:51:33,825.70,-11.02,27.65745
09/09/2010 13:51:33,825.70,-11.02,27.65745
09/09/2010 13:51:36,825.70,-11.02,27.65745
09/09/2010 13:51:37,824.50,-11.02,27.65745
09/09/2010 13:51:38,824.50,-11.02,27.65745
09/09/2010 13:51:39,824.50,-11.02,27.65745
09/09/2010 13:51:40,825.70,-11.02,27.65745
09/09/2010 13:51:41,824.50,-11.02,27.7699
09/09/2010 13:51:42,824.50,-11.02,27.7699
09/09/2010 13:51:43,824.50,-11.02,27.7699
09/09/2010 13:51:44,824.50,-11.02,27.7699
09/09/2010 13:51:45,824.50,-11.02,27.7699
09/09/2010 13:51:46,824.50,-11.02,27.7699
09/09/2010 13:51:46,824.50,-11.02,27.7699
09/09/2010 13:51:48,824.50,-11.02,27.88235
09/09/2010 13:51:49,824.50,-11.02,27.88235
09/09/2010 13:51:51,824.50,-11.02,27.88235
09/09/2010 13:51:52,824.50,-11.02,27.88235
09/09/2010 13:51:53,824.50,-11.02,27.88235
09/09/2010 13:51:54,824.50,-10.69,27.88235
09/09/2010 13:51:55,824.50,-10.69,27.7699
09/09/2010 13:51:56,824.50,-10.69,27.7699
09/09/2010 13:51:57,824.50,-10.69,27.7699
09/09/2010 13:51:58,824.50,-10.69,27.7699
09/09/2010 13:51:59,824.50,-10.69,27.7699
09/09/2010 13:51:59,824.50,-10.69,27.7699
09/09/2010 13:52:01,824.50,-10.69,27.7699
09/09/2010 13:52:02,824.50,-10.69,27.88235
09/09/2010 13:52:04,824.50,-10.69,27.88235
09/09/2010 13:52:05,824.50,-10.69,27.88235
09/09/2010 13:52:06,824.50,-10.69,27.88235
09/09/2010 13:52:07,824.50,-10.69,27.88235
09/09/2010 13:52:08,824.50,-10.69,27.88235
09/09/2010 13:52:09,824.50,-10.69,27.88235
09/09/2010 13:52:10,824.50,-10.69,27.88235
09/09/2010 13:52:11,824.50,-10.69,27.88235
09/09/2010 13:52:12,824.50,-10.69,27.88235
09/09/2010 13:52:13,824.50,-10.69,27.88235
09/09/2010 13:52:14,824.50,-10.69,27.88235
09/09/2010 13:52:15,824.50,-10.69,27.88235
09/09/2010 13:52:16,824.50,-10.69,27.88235
09/09/2010 13:52:17,824.50,-10.37,27.88235
09/09/2010 13:52:18,824.50,-10.37,27.88235
09/09/2010 13:52:20,824.50,-10.37,27.88235
09/09/2010 13:52:21,824.50,-10.37,27.88235
09/09/2010 13:52:22,824.50,-10.37,27.88235
09/09/2010 13:52:23,824.50,-10.37,27.88235
09/09/2010 13:52:24,824.50,-10.37,27.88235
09/09/2010 13:52:25,824.50,-10.37,27.88235
09/09/2010 13:52:26,824.50,-10.37,27.88235
09/09/2010 13:52:27,824.50,-10.37,27.88235
09/09/2010 13:52:28,824.50,-10.37,27.7699
09/09/2010 13:52:29,824.50,-10.37,27.7699
09/09/2010 13:52:30,824.50,-10.37,27.7699
09/09/2010 13:52:31,824.50,-10.37,27.7699
09/09/2010 13:52:31,824.50,-10.37,27.65745
09/09/2010 13:52:33,824.50,-10.37,27.65745
09/09/2010 13:52:35,824.50,-10.37,27.65745
09/09/2010 13:52:36,824.50,-10.37,27.65745
09/09/2010 13:52:37,824.50,-10.37,27.5450
09/09/2010 13:52:38,824.50,-10.37,27.43255
09/09/2010 13:52:39,824.50,-10.37,27.3201
09/09/2010 13:52:40,824.50,-10.37,27.3201
09/09/2010 13:52:41,824.50,-10.37,27.20765
09/09/2010 13:52:42,824.50,-10.37,27.0952
09/09/2010 13:52:43,824.50,-10.37,26.98275
09/09/2010 13:52:44,824.50,-10.37,26.8703
09/09/2010 13:52:45,824.50,-10.37,26.75785
09/09/2010 13:52:46,824.50,-10.37,26.53295
09/09/2010 13:52:48,824.50,-10.37,26.53295
09/09/2010 13:52:49,824.50,-10.37,26.4205
09/09/2010 13:52:50,824.50,-10.37,26.30805
09/09/2010 13:52:51,824.50,-10.37,26.1956
09/09/2010 13:52:52,824.50,-10.37,26.1956
09/09/2010 13:52:53,824.50,-10.37,26.1956
09/09/2010 13:52:54,824.50,-10.37,26.1956
09/09/2010 13:52:55,824.50,-10.37,26.08315
09/09/2010 13:52:56,824.50,-10.37,26.08315
09/09/2010 13:52:57,824.50,-10.37,26.1956
09/09/2010 13:52:58,824.50,-10.37,26.1956
09/09/2010 13:52:59,824.50,-10.37,26.30805
09/09/2010 13:53:00,824.50,-10.37,26.53295
09/09/2010 13:53:01,824.50,-10.37,26.6454
09/09/2010 13:53:02,824.50,-10.37,26.8703
09/09/2010 13:53:04,824.50,-10.69,26.8703
09/09/2010 13:53:05,824.50,-10.37,26.98275
09/09/2010 13:53:06,824.50,-10.37,27.0952
09/09/2010 13:53:07,824.50,-10.37,27.20765
09/09/2010 13:53:08,824.50,-10.37,27.20765
09/09/2010 13:53:09,824.50,-10.37,27.3201
09/09/2010 13:53:10,824.50,-10.37,27.3201
09/09/2010 13:53:11,824.50,-10.37,27.43255
09/09/2010 13:53:12,824.50,-10.37,27.43255
09/09/2010 13:53:13,824.50,-10.37,27.43255
09/09/2010 13:53:14,824.50,-10.37,27.5450
09/09/2010 13:53:15,824.50,-10.37,27.5450
09/09/2010 13:53:16,824.50,-10.37,27.5450
09/09/2010 13:53:18,824.50,-10.37,27.65745
09/09/2010 13:53:19,824.50,-10.37,27.65745
09/09/2010 13:53:20,824.50,-10.37,27.65745
09/09/2010 13:53:21,824.50,-10.37,27.65745
09/09/2010 13:53:22,824.50,-10.37,27.7699
09/09/2010 13:53:23,824.50,-10.05,27.7699
09/09/2010 13:53:24,824.50,-10.37,27.65745
09/09/2010 13:53:25,824.50,-10.37,27.5450
09/09/2010 13:53:26,824.50,-10.37,27.5450
09/09/2010 13:53:27,824.50,-10.37,27.43255
09/09/2010 13:53:28,824.50,-10.37,27.43255
09/09/2010 13:53:29,824.50,-10.05,27.20765
09/09/2010 13:53:31,824.50,-10.05,27.0952
09/09/2010 13:53:32,824.50,-10.37,26.98275
09/09/2010 13:53:33,824.50,-10.37,26.98275
09/09/2010 13:53:34,824.50,-10.37,26.98275
09/09/2010 13:53:35,824.50,-10.37,27.0952
09/09/2010 13:53:36,824.50,-10.37,27.0952
09/09/2010 13:53:37,824.50,-10.37,27.0952
09/09/2010 13:53:38,824.50,-10.37,27.20765
09/09/2010 13:53:39,824.50,-10.37,27.20765
09/09/2010 13:53:40,824.50,-10.37,27.3201
09/09/2010 13:53:41,824.50,-10.37,27.3201
09/09/2010 13:53:42,824.50,-10.37,27.3201
09/09/2010 13:53:43,824.50,-10.37,27.3201
09/09/2010 13:53:43,824.50,-10.37,27.3201
09/09/2010 13:53:46,824.50,-10.05,27.3201
09/09/2010 13:53:47,824.50,-10.37,27.20765
09/09/2010 13:53:48,824.50,-10.37,27.3201
09/09/2010 13:53:49,824.50,-10.37,27.3201
09/09/2010 13:53:50,824.50,-10.05,27.20765
09/09/2010 13:53:51,824.50,-10.05,27.3201
09/09/2010 13:53:52,824.50,-10.05,27.20765
09/09/2010 13:53:53,823.30,-10.05,27.0952
09/09/2010 13:53:54,823.30,-10.37,26.98275
09/09/2010 13:53:55,823.30,-10.37,26.98275
09/09/2010 13:53:56,823.30,-10.37,26.98275
09/09/2010 13:53:57,823.30,-10.37,27.0952
09/09/2010 13:53:58,823.30,-10.37,27.20765
09/09/2010 13:54:00,823.30,-10.37,27.3201
09/09/2010 13:54:01,823.30,-10.37,27.3201
09/09/2010 13:54:02,823.30,-10.37,27.3201
09/09/2010 13:54:03,823.30,-10.37,27.3201
09/09/2010 13:54:04,823.30,-10.37,27.3201
09/09/2010 13:54:05,823.30,-10.37,27.3201
09/09/2010 13:54:06,823.30,-10.37,27.3201
09/09/2010 13:54:07,823.30,-10.37,27.43255
09/09/2010 13:54:08,823.30,-10.37,27.43255
09/09/2010 13:54:09,823.30,-10.37,27.5450
09/09/2010 13:54:10,823.30,-10.37,27.5450
09/09/2010 13:54:10,823.30,-10.37,27.5450
09/09/2010 13:54:12,823.30,-10.37,27.65745
09/09/2010 13:54:13,823.30,-10.37,27.65745
09/09/2010 13:54:15,823.30,-10.37,27.65745
09/09/2010 13:54:16,823.30,-10.37,27.7699
09/09/2010 13:54:17,823.30,-10.37,27.7699
09/09/2010 13:54:18,823.30,-10.37,27.7699
09/09/2010 13:54:19,823.30,-10.37,27.7699
09/09/2010 13:54:20,823.30,-10.37,27.88235
09/09/2010 13:54:21,823.30,-10.37,27.88235
09/09/2010 13:54:22,823.30,-10.37,27.88235
09/09/2010 13:54:23,823.30,-10.37,27.88235
09/09/2010 13:54:24,823.30,-10.37,27.88235
09/09/2010 13:54:25,823.30,-10.37,27.88235
09/09/2010 13:54:26,823.30,-10.37,27.88235
09/09/2010 13:54:27,823.30,-10.37,27.88235
09/09/2010 13:54:28,823.30,-10.37,27.88235
09/09/2010 13:54:30,823.30,-10.37,27.88235
09/09/2010 13:54:31,823.30,-10.37,27.7699
09/09/2010 13:54:32,823.30,-10.37,27.65745
09/09/2010 13:54:33,823.30,-10.37,27.43255
09/09/2010 13:54:34,823.30,-10.37,27.20765
09/09/2010 13:54:35,823.30,-10.37,27.20765
09/09/2010 13:54:36,823.30,-10.37,27.0952
09/09/2010 13:54:37,823.30,-10.37,26.8703
09/09/2010 13:54:38,823.30,-10.37,26.75785
09/09/2010 13:54:39,823.30,-10.37,26.6454
09/09/2010 13:54:39,822.10,-10.37,26.53295
09/09/2010 13:54:41,823.30,-10.37,26.4205
09/09/2010 13:54:42,823.30,-10.69,26.4205
09/09/2010 13:54:44,823.30,-10.69,26.53295
09/09/2010 13:54:45,823.30,-10.69,26.6454
09/09/2010 13:54:46,823.30,-10.37,26.6454
09/09/2010 13:54:47,823.30,-10.69,26.75785
09/09/2010 13:54:48,823.30,-10.69,26.6454
09/09/2010 13:54:49,823.30,-10.69,26.6454
09/09/2010 13:54:50,823.30,-10.69,26.6454
09/09/2010 13:54:51,822.10,-10.69,26.6454
09/09/2010 13:54:52,822.10,-10.69,26.4205
09/09/2010 13:54:53,822.10,-10.69,26.4205
09/09/2010 13:54:54,822.10,-10.69,26.4205
09/09/2010 13:54:55,823.30,-10.69,26.4205
09/09/2010 13:54:56,822.10,-10.69,26.4205
09/09/2010 13:54:58,822.10,-10.69,26.53295
09/09/2010 13:54:59,822.10,-10.69,26.6454
09/09/2010 13:55:00,822.10,-10.69,26.75785
09/09/2010 13:55:01,823.30,-10.69,26.8703
09/09/2010 13:55:02,822.10,-10.69,26.98275
09/09/2010 13:55:03,823.30,-10.69,26.98275
09/09/2010 13:55:04,822.10,-10.69,27.0952
09/09/2010 13:55:05,822.10,-10.69,27.20765
09/09/2010 13:55:06,822.10,-10.69,27.20765
09/09/2010 13:55:07,822.10,-10.69,27.3201
09/09/2010 13:55:08,822.10,-10.69,27.3201
09/09/2010 13:55:09,822.10,-10.69,27.3201
09/09/2010 13:55:10,822.10,-10.69,27.3201
09/09/2010 13:55:10,822.10,-10.69,27.3201
09/09/2010 13:55:13,822.10,-10.69,27.43255
09/09/2010 13:55:14,822.10,-10.69,27.43255
09/09/2010 13:55:15,822.10,-10.69,27.43255
09/09/2010 13:55:16,822.10,-10.69,27.43255
09/09/2010 13:55:17,823.30,-10.69,27.5450
09/09/2010 13:55:18,822.10,-10.69,27.5450
09/09/2010 13:55:19,822.10,-10.69,27.5450
09/09/2010 13:55:20,822.10,-10.69,27.5450
09/09/2010 13:55:21,822.10,-10.69,27.5450
09/09/2010 13:55:22,822.10,-10.69,27.5450
09/09/2010 13:55:23,822.10,-10.69,27.65745
09/09/2010 13:55:24,822.10,-10.69,27.65745
09/09/2010 13:55:25,822.10,-10.69,27.65745
09/09/2010 13:55:26,822.10,-10.69,27.65745
09/09/2010 13:55:28,822.10,-10.69,27.65745
09/09/2010 13:55:29,822.10,-10.69,27.65745
09/09/2010 13:55:30,822.10,-10.69,27.65745
09/09/2010 13:55:31,822.10,-10.69,27.65745
09/09/2010 13:55:32,822.10,-10.69,27.65745
09/09/2010 13:55:33,822.10,-10.69,27.5450
09/09/2010 13:55:34,822.10,-10.69,27.5450
09/09/2010 13:55:35,822.10,-10.69,27.43255
09/09/2010 13:55:36,822.10,-10.69,27.43255
09/09/2010 13:55:37,822.10,-10.69,27.20765
09/09/2010 13:55:38,822.10,-10.69,27.0952
09/09/2010 13:55:39,822.10,-10.69,26.98275
09/09/2010 13:55:39,822.10,-10.69,26.8703
09/09/2010 13:55:42,822.10,-10.69,26.6454
09/09/2010 13:55:43,822.10,-10.69,26.6454
09/09/2010 13:55:44,822.10,-10.69,26.8703
09/09/2010 13:55:45,822.10,-10.69,26.98275
09/09/2010 13:55:46,822.10,-10.69,26.98275
09/09/2010 13:55:47,822.10,-10.69,26.8703
09/09/2010 13:55:48,822.10,-10.69,26.8703
09/09/2010 13:55:49,822.10,-10.69,26.98275
09/09/2010 13:55:50,822.10,-10.69,27.0952
09/09/2010 13:55:51,822.10,-10.69,27.0952
09/09/2010 13:55:52,822.10,-10.69,27.0952
09/09/2010 13:55:53,822.10,-10.69,27.0952
09/09/2010 13:55:54,822.10,-11.02,27.0952
09/09/2010 13:55:56,822.10,-11.02,26.8703
09/09/2010 13:55:57,822.10,-10.69,26.8703
09/09/2010 13:55:58,822.10,-10.69,26.75785
09/09/2010 13:55:59,822.10,-11.02,26.75785
09/09/2010 13:56:00,822.10,-11.02,26.53295
09/09/2010 13:56:01,822.10,-11.02,26.53295
09/09/2010 13:56:02,822.10,-11.02,26.53295
09/09/2010 13:56:03,822.10,-11.02,26.4205
09/09/2010 13:56:04,822.10,-10.69,26.53295
09/09/2010 13:56:05,822.10,-11.02,26.53295
09/09/2010 13:56:06,822.10,-11.02,26.30805
09/09/2010 13:56:07,822.10,-11.02,26.30805
09/09/2010 13:56:08,822.10,-11.02,26.1956
09/09/2010 13:56:10,822.10,-11.02,26.4205
09/09/2010 13:56:10,822.10,-11.02,26.30805
09/09/2010 13:56:12,822.10,-11.02,26.30805
09/09/2010 13:56:13,822.10,-11.02,26.4205
09/09/2010 13:56:14,822.10,-11.02,26.4205
09/09/2010 13:56:15,822.10,-11.02,26.4205
09/09/2010 13:56:16,822.10,-11.02,26.4205
09/09/2010 13:56:17,822.10,-11.02,26.30805
09/09/2010 13:56:18,822.10,-11.02,26.30805
09/09/2010 13:56:19,822.10,-11.02,26.4205
09/09/2010 13:56:20,822.10,-11.02,26.53295
09/09/2010 13:56:21,822.10,-11.02,26.53295
09/09/2010 13:56:22,822.10,-11.02,26.53295
09/09/2010 13:56:24,822.10,-11.02,26.4205
09/09/2010 13:56:25,822.10,-11.02,26.4205
09/09/2010 13:56:26,822.10,-11.02,26.4205
09/09/2010 13:56:27,822.10,-11.02,26.53295
09/09/2010 13:56:28,822.10,-11.02,26.6454
09/09/2010 13:56:29,822.10,-11.02,26.75785
09/09/2010 13:56:30,822.10,-11.02,26.8703
09/09/2010 13:56:31,822.10,-11.02,26.98275
09/09/2010 13:56:32,822.10,-11.02,26.98275
09/09/2010 13:56:33,822.10,-11.02,26.98275
09/09/2010 13:56:34,822.10,-11.02,27.0952
09/09/2010 13:56:35,822.10,-11.02,27.0952
09/09/2010 13:56:36,822.10,-11.02,27.0952
09/09/2010 13:56:36,822.10,-11.02,27.0952
09/09/2010 13:56:39,822.10,-11.02,27.20765
09/09/2010 13:56:40,822.10,-11.02,27.0952
09/09/2010 13:56:41,822.10,-11.02,27.0952
09/09/2010 13:56:42,822.10,-11.02,27.0952
09/09/2010 13:56:43,822.10,-11.02,26.98275
09/09/2010 13:56:44,822.10,-11.02,26.98275
09/09/2010 13:56:45,822.10,-11.02,26.98275
09/09/2010 13:56:46,822.10,-11.02,26.98275
09/09/2010 13:56:47,822.10,-11.02,26.98275
09/09/2010 13:56:48,822.10,-11.02,26.98275
09/09/2010 13:56:48,822.10,-11.02,26.75785
09/09/2010 13:56:50,822.10,-11.02,26.6454
09/09/2010 13:56:51,822.10,-11.02,26.75785
09/09/2010 13:56:53,822.10,-11.02,26.75785
09/09/2010 13:56:54,822.10,-11.02,26.8703
09/09/2010 13:56:55,822.10,-11.02,26.8703
09/09/2010 13:56:56,822.10,-11.02,26.8703
09/09/2010 13:56:57,822.10,-11.02,26.98275
09/09/2010 13:56:58,822.10,-11.02,26.98275
09/09/2010 13:56:59,822.10,-11.34,26.8703
09/09/2010 13:57:00,822.10,-11.02,26.98275
09/09/2010 13:57:01,822.10,-11.34,26.98275
09/09/2010 13:57:02,822.10,-11.34,26.8703
09/09/2010 13:57:02,822.10,-11.34,26.98275
09/09/2010 13:57:04,822.10,-11.34,26.98275
09/09/2010 13:57:05,822.10,-11.02,27.0952
09/09/2010 13:57:07,822.10,-11.34,27.0952
09/09/2010 13:57:08,822.10,-11.34,27.20765
09/09/2010 13:57:09,822.10,-11.02,27.20765
09/09/2010 13:57:10,822.10,-11.02,27.20765
09/09/2010 13:57:11,822.10,-11.34,27.3201
09/09/2010 13:57:12,822.10,-11.02,27.3201
09/09/2010 13:57:13,822.10,-11.02,27.3201
09/09/2010 13:57:14,822.10,-11.02,27.3201
09/09/2010 13:57:15,822.10,-11.34,27.3201
09/09/2010 13:57:16,822.10,-11.34,27.3201
09/09/2010 13:57:17,822.10,-11.02,27.43255
09/09/2010 13:57:18,822.10,-11.02,27.43255
09/09/2010 13:57:19,822.10,-11.34,27.43255
09/09/2010 13:57:19,822.10,-11.02,27.5450
09/09/2010 13:57:22,822.10,-11.02,27.5450
09/09/2010 13:57:23,822.10,-11.02,27.5450
09/09/2010 13:57:24,822.10,-11.02,27.5450
09/09/2010 13:57:25,822.10,-11.02,27.65745
09/09/2010 13:57:26,822.10,-11.02,27.65745
09/09/2010 13:57:27,822.10,-11.02,27.65745
09/09/2010 13:57:28,822.10,-11.02,27.65745
09/09/2010 13:57:29,822.10,-11.02,27.7699
09/09/2010 13:57:30,822.10,-11.02,27.7699
09/09/2010 13:57:31,822.10,-11.02,27.7699
09/09/2010 13:57:32,822.10,-11.02,27.7699
09/09/2010 13:57:33,822.10,-11.02,27.7699
09/09/2010 13:57:35,822.10,-11.02,27.88235
09/09/2010 13:57:36,822.10,-11.02,27.88235
09/09/2010 13:57:37,822.10,-11.02,27.88235
09/09/2010 13:57:38,822.10,-11.02,27.88235
09/09/2010 13:57:39,822.10,-11.02,27.88235
09/09/2010 13:57:40,822.10,-11.02,27.88235
09/09/2010 13:57:41,822.10,-11.02,27.9948
09/09/2010 13:57:42,822.10,-11.02,27.9948
09/09/2010 13:57:43,822.10,-11.02,27.9948
09/09/2010 13:57:44,822.10,-11.02,27.9948
09/09/2010 13:57:45,822.10,-11.02,27.9948
09/09/2010 13:57:46,822.10,-11.02,27.9948
09/09/2010 13:57:47,822.10,-11.02,27.9948
09/09/2010 13:57:48,822.10,-11.02,27.9948
09/09/2010 13:57:50,822.10,-11.02,28.10725
09/09/2010 13:57:51,822.10,-11.02,28.10725
09/09/2010 13:57:52,822.10,-11.02,28.10725
09/09/2010 13:57:53,822.10,-11.02,28.10725
09/09/2010 13:57:54,822.10,-11.02,28.10725
09/09/2010 13:57:55,822.10,-11.02,28.10725
09/09/2010 13:57:56,822.10,-11.02,28.10725
09/09/2010 13:57:57,822.10,-11.02,28.2197
09/09/2010 13:57:58,822.10,-11.02,28.2197
09/09/2010 13:57:59,822.10,-11.02,28.2197
09/09/2010 13:58:00,822.10,-11.02,28.2197
09/09/2010 13:58:01,822.10,-11.02,28.2197
09/09/2010 13:58:02,822.10,-11.02,28.2197
09/09/2010 13:58:04,822.10,-11.02,28.2197
09/09/2010 13:58:05,822.10,-11.02,28.2197
09/09/2010 13:58:06,822.10,-11.02,28.2197
09/09/2010 13:58:07,822.10,-11.02,28.2197
09/09/2010 13:58:08,822.10,-11.02,28.2197
09/09/2010 13:58:09,822.10,-11.02,28.2197
09/09/2010 13:58:10,822.10,-10.69,28.2197
09/09/2010 13:58:11,822.10,-11.02,28.2197
09/09/2010 13:58:12,822.10,-10.69,28.2197
09/09/2010 13:58:13,822.10,-10.69,28.2197
09/09/2010 13:58:14,822.10,-10.69,28.2197
09/09/2010 13:58:15,822.10,-10.69,28.33215
09/09/2010 13:58:15,822.10,-10.69,28.33215
09/09/2010 13:58:17,822.10,-11.02,28.33215
09/09/2010 13:58:18,822.10,-10.69,28.33215
09/09/2010 13:58:20,822.10,-10.69,28.33215
09/09/2010 13:58:21,822.10,-10.69,28.33215
09/09/2010 13:58:22,822.10,-10.69,28.33215
09/09/2010 13:58:23,822.10,-10.69,28.33215
09/09/2010 13:58:24,822.10,-10.69,28.33215
09/09/2010 13:58:25,822.10,-10.69,28.33215
09/09/2010 13:58:26,822.10,-10.69,28.33215
09/09/2010 13:58:27,822.10,-10.69,28.33215
09/09/2010 13:58:28,822.10,-10.69,28.33215
09/09/2010 13:58:29,822.10,-10.69,28.2197
09/09/2010 13:58:30,822.10,-10.69,28.2197
09/09/2010 13:58:31,822.10,-10.69,28.2197
09/09/2010 13:58:33,822.10,-10.69,28.10725
09/09/2010 13:58:34,822.10,-10.69,27.7699
09/09/2010 13:58:35,822.10,-10.69,27.65745
09/09/2010 13:58:36,822.10,-10.69,27.5450
09/09/2010 13:58:37,822.10,-10.69,27.5450
09/09/2010 13:58:38,822.10,-10.69,27.65745
09/09/2010 13:58:39,822.10,-10.69,27.65745
09/09/2010 13:58:40,822.10,-10.69,27.7699
09/09/2010 13:58:41,822.10,-10.69,27.88235
09/09/2010 13:58:42,822.10,-10.69,27.88235
09/09/2010 13:58:43,822.10,-10.69,27.9948
09/09/2010 13:58:44,822.10,-10.69,27.9948
09/09/2010 13:58:45,822.10,-10.69,27.9948
09/09/2010 13:58:46,822.10,-10.69,27.9948
09/09/2010 13:58:48,822.10,-10.69,27.9948
09/09/2010 13:58:49,823.30,-10.69,28.10725
09/09/2010 13:58:50,822.10,-10.69,28.10725
09/09/2010 13:58:51,823.30,-10.69,28.10725
09/09/2010 13:58:52,822.10,-10.69,28.10725
09/09/2010 13:58:53,822.10,-10.69,28.10725
09/09/2010 13:58:54,822.10,-10.69,28.10725
