time,latitude
04/12/2010 09:58:55,42.13017
04/12/2010 09:58:56,42.13015
04/12/2010 09:58:57,42.130135
04/12/2010 09:58:58,42.13012
04/12/2010 09:58:59,42.130104
04/12/2010 09:59:00,42.130104
04/12/2010 09:59:01,42.130085
04/12/2010 09:59:02,42.13007
04/12/2010 09:59:03,42.13007
04/12/2010 09:59:04,42.130054
04/12/2010 09:59:06,42.130054
04/12/2010 09:59:07,42.130054
04/12/2010 09:59:08,42.130028
04/12/2010 09:59:09,42.130028
04/12/2010 09:59:10,42.130028
04/12/2010 09:59:11,42.130028
04/12/2010 09:59:12,42.130028
04/12/2010 09:59:13,42.130028
04/12/2010 09:59:14,42.130028
04/12/2010 09:59:16,42.130028
04/12/2010 09:59:16,42.130028
04/12/2010 09:59:18,42.130028
04/12/2010 09:59:19,42.130028
04/12/2010 09:59:20,42.130028
04/12/2010 09:59:21,42.130028
04/12/2010 09:59:22,42.130013
04/12/2010 09:59:23,42.130013
04/12/2010 09:59:24,42.129997
04/12/2010 09:59:25,42.129997
04/12/2010 09:59:26,42.129982
04/12/2010 09:59:27,42.129982
04/12/2010 09:59:28,42.129963
04/12/2010 09:59:30,42.129963
04/12/2010 09:59:31,42.129948
04/12/2010 09:59:32,42.129948
04/12/2010 09:59:33,42.129948
04/12/2010 09:59:34,42.129932
04/12/2010 09:59:35,42.129932
04/12/2010 09:59:36,42.129932
04/12/2010 09:59:37,42.129917
04/12/2010 09:59:38,42.129898
04/12/2010 09:59:39,42.129883
04/12/2010 09:59:40,42.129883
04/12/2010 09:59:42,42.129868
04/12/2010 09:59:43,42.129868
04/12/2010 09:59:44,42.12985
04/12/2010 09:59:45,42.129833
04/12/2010 09:59:46,42.129833
04/12/2010 09:59:47,42.129818
04/12/2010 09:59:48,42.129803
04/12/2010 09:59:49,42.129803
04/12/2010 09:59:50,42.129784
04/12/2010 09:59:51,42.129784
04/12/2010 09:59:52,42.12977
04/12/2010 09:59:54,42.12977
04/12/2010 09:59:55,42.129753
04/12/2010 09:59:56,42.129753
04/12/2010 09:59:57,42.129753
04/12/2010 09:59:58,42.129753
04/12/2010 09:59:59,42.129738
04/12/2010 10:00:00,42.129738
04/12/2010 10:00:01,42.12972
04/12/2010 10:00:02,42.129753
04/12/2010 10:00:03,42.12977
04/12/2010 10:00:05,42.12977
04/12/2010 10:00:06,42.12977
04/12/2010 10:00:07,42.12977
04/12/2010 10:00:08,42.129753
04/12/2010 10:00:09,42.129753
04/12/2010 10:00:10,42.129738
04/12/2010 10:00:11,42.129738
04/12/2010 10:00:12,42.129738
04/12/2010 10:00:13,42.129738
04/12/2010 10:00:14,42.129753
04/12/2010 10:00:15,42.129753
04/12/2010 10:00:16,42.129753
04/12/2010 10:00:18,42.12977
04/12/2010 10:00:19,42.129784
04/12/2010 10:00:20,42.129803
04/12/2010 10:00:21,42.129803
04/12/2010 10:00:22,42.129818
04/12/2010 10:00:23,42.129803
04/12/2010 10:00:24,42.129803
04/12/2010 10:00:25,42.129784
04/12/2010 10:00:26,42.12977
04/12/2010 10:00:27,42.12977
04/12/2010 10:00:28,42.129753
04/12/2010 10:00:30,42.129753
04/12/2010 10:00:31,42.129753
04/12/2010 10:00:32,42.129753
04/12/2010 10:00:33,42.129753
04/12/2010 10:00:34,42.129753
04/12/2010 10:00:35,42.129738
04/12/2010 10:00:36,42.129738
04/12/2010 10:00:37,42.129738
04/12/2010 10:00:38,42.129738
04/12/2010 10:00:39,42.129738
04/12/2010 10:00:40,42.12972
04/12/2010 10:00:42,42.12972
04/12/2010 10:00:43,42.12972
04/12/2010 10:00:44,42.12972
04/12/2010 10:00:45,42.129738
04/12/2010 10:00:46,42.129738
04/12/2010 10:00:47,42.129753
04/12/2010 10:00:48,42.12977
04/12/2010 10:00:49,42.12977
04/12/2010 10:00:50,42.129784
04/12/2010 10:00:51,42.129803
04/12/2010 10:00:53,42.12985
04/12/2010 10:00:54,42.12985
04/12/2010 10:00:55,42.12985
04/12/2010 10:00:56,42.12985
04/12/2010 10:00:57,42.12985
04/12/2010 10:00:58,42.129932
04/12/2010 10:00:59,42.129948
04/12/2010 10:01:00,42.129982
04/12/2010 10:01:01,42.129982
04/12/2010 10:01:02,42.129898
04/12/2010 10:01:03,42.129868
04/12/2010 10:01:04,42.129833
