time,temperature
04/12/2010 10:57:56,24.11
04/12/2010 10:57:57,24.11
04/12/2010 10:57:58,24.11
04/12/2010 10:57:59,24.11
04/12/2010 10:58:00,24.11
04/12/2010 10:58:01,24.11
04/12/2010 10:58:03,24.11
04/12/2010 10:58:04,24.11
04/12/2010 10:58:05,24.11
04/12/2010 10:58:06,24.11
04/12/2010 10:58:07,24.11
04/12/2010 10:58:08,24.11
04/12/2010 10:58:09,24.11
04/12/2010 10:58:10,24.11
04/12/2010 10:58:11,24.11
04/12/2010 10:58:12,24.11
04/12/2010 10:58:13,24.11
04/12/2010 10:58:14,24.11
04/12/2010 10:58:16,24.11
04/12/2010 10:58:17,24.11
04/12/2010 10:58:18,24.11
04/12/2010 10:58:19,24.11
04/12/2010 10:58:20,24.11
04/12/2010 10:58:21,24.43
04/12/2010 10:58:22,24.11
04/12/2010 10:58:23,24.11
04/12/2010 10:58:24,24.11
04/12/2010 10:58:25,24.43
04/12/2010 10:58:26,24.11
04/12/2010 10:58:27,24.43
04/12/2010 10:58:29,24.11
04/12/2010 10:58:30,24.11
04/12/2010 10:58:31,24.11
04/12/2010 10:58:32,24.43
04/12/2010 10:58:33,24.43
04/12/2010 10:58:34,24.11
04/12/2010 10:58:35,24.11
04/12/2010 10:58:36,24.43
04/12/2010 10:58:37,24.43
04/12/2010 10:58:38,24.43
04/12/2010 10:58:39,24.43
04/12/2010 10:58:40,24.43
04/12/2010 10:58:42,24.43
04/12/2010 10:58:43,24.43
04/12/2010 10:58:44,24.43
04/12/2010 10:58:45,24.43
04/12/2010 10:58:46,24.43
04/12/2010 10:58:47,24.43
04/12/2010 10:58:48,24.43
04/12/2010 10:58:49,24.43
04/12/2010 10:58:50,24.43
04/12/2010 10:58:51,24.43
04/12/2010 10:58:52,24.43
04/12/2010 10:58:54,24.43
04/12/2010 10:58:55,24.43
04/12/2010 10:58:56,24.43
04/12/2010 10:58:57,24.43
04/12/2010 10:58:58,24.43
04/12/2010 10:58:59,24.43
04/12/2010 10:59:00,24.43
04/12/2010 10:59:01,24.43
04/12/2010 10:59:02,24.43
04/12/2010 10:59:03,24.43
04/12/2010 10:59:04,24.43
04/12/2010 10:59:05,24.43
04/12/2010 10:59:07,24.43
04/12/2010 10:59:08,24.43
04/12/2010 10:59:09,24.43
04/12/2010 10:59:10,24.43
04/12/2010 10:59:11,24.43
04/12/2010 10:59:12,24.43
04/12/2010 10:59:13,24.43
04/12/2010 10:59:14,24.43
04/12/2010 10:59:15,24.43
04/12/2010 10:59:16,24.43
04/12/2010 10:59:17,24.43
04/12/2010 10:59:18,24.43
04/12/2010 10:59:20,24.43
04/12/2010 10:59:21,24.43
04/12/2010 10:59:22,24.43
04/12/2010 10:59:23,24.43
04/12/2010 10:59:24,24.43
04/12/2010 10:59:25,24.43
04/12/2010 10:59:26,24.43
04/12/2010 10:59:27,24.43
04/12/2010 10:59:28,24.43
04/12/2010 10:59:29,24.43
04/12/2010 10:59:30,24.43
04/12/2010 10:59:32,24.43
04/12/2010 10:59:33,24.43
04/12/2010 10:59:34,24.43
04/12/2010 10:59:35,24.43
04/12/2010 10:59:36,24.43
04/12/2010 10:59:37,24.43
04/12/2010 10:59:38,24.43
04/12/2010 10:59:39,24.43
04/12/2010 10:59:40,24.43
04/12/2010 10:59:41,24.43
04/12/2010 10:59:42,24.43
04/12/2010 10:59:43,24.43
04/12/2010 10:59:45,24.43
04/12/2010 10:59:46,24.43
04/12/2010 10:59:47,24.43
04/12/2010 10:59:48,24.43
04/12/2010 10:59:49,24.43
04/12/2010 10:59:50,24.43
04/12/2010 10:59:51,24.43
04/12/2010 10:59:52,24.43
04/12/2010 10:59:53,24.43
04/12/2010 10:59:54,24.43
04/12/2010 10:59:55,24.43
04/12/2010 10:59:57,24.43
04/12/2010 10:59:58,24.43
04/12/2010 10:59:59,24.43
04/12/2010 11:00:00,24.43
04/12/2010 11:00:01,24.43
04/12/2010 11:00:02,24.43
04/12/2010 11:00:03,24.43
04/12/2010 11:00:04,24.43
04/12/2010 11:00:05,24.43
04/12/2010 11:00:06,24.43
04/12/2010 11:00:07,24.43
04/12/2010 11:00:08,24.43
