time,temperature
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.35
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-0.70
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.35
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-1.03
"3/30/2128 20:00:00",-0.70
