time,temperature probe
0,38.92
10,39.21
20,39.13
30,39.56
40,39.63
50,39.56
60,39.63
70,39.56
80,39.00229071312415
90,39.67545364363892
100,39.89005669861238
110,40.567443477187275
120,40.94342216811158
130,40.575428483817696
140,41.72643029387737
150,41.466641454814905
160,42.379408463666664
170,41.981048792080344
180,42.554299829397706
190,42.274654094576356
200,42.86559653489103
210,42.74052693384026
220,43.43750026385027
230,43.32371539375224
240,42.72030862175305
250,43.14240452171559
260,43.27043618784406
270,43.02387799968897
280,43.090368987897335
290,43.501787490335325
300,43.771792859001955
310,43.65081293524405
320,44.104824767361606
330,43.684018560315565
340,43.28953069181395
350,43.68320323853995
360,43.326681706764624
370,44.03757102420761
380,43.47004955046572
390,43.283487892172595
400,43.86267019118742
410,43.80845474268455
420,44.09773071922316
430,43.85434455898226
440,44.27750332143086
450,43.58518356979563
460,44.10063361976468
470,43.76818324051163
480,44.31178304449208
490,43.67636104561561
500,44.093945544335995
510,44.10805506501496
520,44.1516565704829
530,44.372199146130974
540,44.12485234618152
550,44.44576391497272
560,45.05351973801938
570,44.48679249318337
580,45.11081899070231
590,45.04660068828641
600,44.94851017772007
610,44.359728387186905
620,44.207838201574496
630,44.3600034540967
640,44.489227717100334
650,44.473620780807366
660,44.606027039738954
670,44.88157908028795
680,45.16506536066706
690,44.91841422046449
700,44.66702039117367
710,44.41430522097966
720,44.33272884810483
730,44.873811367558
740,45.07093122871238
750,44.545363757597954
760,44.414968893509
770,44.9379358220882
780,44.890218052814014
790,45.13994007693724
800,44.533244729627874
810,45.34334954986211
820,45.10361933125635
830,45.3244552750349
840,44.72898350325781
850,45.27080216971555
860,45.36538623707269
870,45.09908107783453
880,44.95329509651239
890,45.006596869577564
900,45.36336438514912
910,45.09302011751827
920,45.67644715654454
930,44.991216339476395
940,45.27404591371178
950,45.04591707783587
960,45.34610072695404
970,45.64485861708481
980,45.443533672242715
990,45.3048990333419
1000,45.407252217012214
1010,45.86979192040033
1020,45.16042943236754
1030,45.74912599656633
1040,45.29702192393272
1050,45.12994434115862
1060,45.71997836509177
1070,45.40236571572542
1080,45.483876157363824
1090,45.514902670196285
1100,45.00837243701843
1110,44.3889892544597
1120,45.073563780050264
1130,44.62850210391619
1140,44.8719355420316
1150,45.06991723497341
1160,44.30299438135698
1170,44.23144671878743
1180,44.54798371432694
1190,45.13242861657237
1200,44.71847985581262
1210,44.32290793811926
1220,46.08247368013411
1230,46.83137765709915
1240,46.90620721977942
1250,46.18780665953234
1260,46.40412405734394
1270,46.089246644164106
1280,46.560504996148474
1290,45.87449178901901
1300,45.8955127391953
1310,46.53859555833862
1320,46.249411648246266
1330,45.71178657376518
1340,46.06872552781296
1350,45.7928518974677
1360,46.27724892265286
1370,45.81488101804162
1380,46.156450296359985
1390,46.29001735569938
1400,46.240349440675956
1410,46.14630742544345
1420,46.42898220601371
1430,46.37875042422452
1440,46.02478173612993
1450,45.79124299637246
1460,45.64342488179076
1470,45.96741712571697
1480,45.80386282037589
1490,45.67564202799824
1500,45.89344386353638
1510,45.85408447624228
1520,45.49844239322855
1530,47.0412076645712
1540,47.52624769931513
1550,47.49906461549673
1560,47.89438876380105
1570,47.27297072960286
1580,47.048043640475385
1590,46.991499906595664
1600,47.52940182073623
1610,46.62325175763905
1620,46.74003412832696
1630,46.68761233428057
1640,47.38522350320446
1650,46.94003922012054
1660,47.07409118478579
1670,47.42062339089178
1680,46.761511559961626
1690,47.638325504615246
1700,47.06056616852466
1710,47.420983213549576
1720,47.644088137373494
1730,47.71969961339754
1740,47.85026216392794
1750,47.180430828363676
1760,47.982969194989174
1770,47.188503360562905
1780,47.94841711200324
1790,47.85453998467237
1800,47.91452690412159
1810,47.072116066601396
1820,47.66061582261005
1830,47.25578798425729
1840,47.867332105436745
1850,47.58843987059419
1860,46.86886952232655
1870,47.59281756094466
1880,47.83266909078457
1890,47.37541627653519
1900,47.03067147440276
1910,47.37144491553966
1920,47.66841058143282
1930,46.87541199282665
1940,47.454658185076205
1950,46.83909962518352
1960,46.8888860246323
1970,47.19156986875835
1980,47.393575399869775
