time,temperature probe
0,38.92
10,39.21
20,39.13
30,39.56
40,39.63
50,39.56
60,39.63
70,39.56
80,39.91
90,39.26
100,39.4
110,39.75
120,39.09
130,39.5
140,39.84
150,39.18
160,39.51
170,39.65
180,39.85
190,39.05
200,39.18
210,39.32
220,40.01
230,40.15
240,40.21
250,40.28
260,40.28
270,40.41
280,40.41
290,40.48
300,40.48
310,40.48
320,40.48
330,40.48
340,40.67
350,40.67
360,40.67
370,40.67
380,40.67
390,40.67
400,40.67
410,40.67
420,40.67
430,40.74
440,40.81
450,40.74
460,40.81
470,40.87
480,40.94
490,41.0
500,42.13
510,42.27
520,42.33
530,42.46
540,41.53
550,41.53
560,41.59
570,41.59
580,41.66
590,41.72
600,41.72
610,41.66
620,41.66
630,41.66
640,41.66
650,41.66
660,41.59
670,41.53
680,42.33
690,42.07
700,41.81
710,41.74
720,41.67
730,41.67
740,41.67
750,41.67
760,41.74
770,41.81
780,41.81
790,41.87
800,41.94
810,41.94
820,42.0
830,42.07
840,42.13
850,42.13
860,42.13
870,42.2
880,42.13
890,42.2
900,42.2
910,42.27
920,42.27
930,42.33
940,42.4
950,42.4
960,42.4
970,42.4
980,42.4
990,42.46
1000,42.46
1010,42.46
1020,42.46
1030,42.46
1040,42.46
1050,42.46
1060,42.4
1070,42.33
1080,42.27
1090,42.2
1100,42.3
1110,42.3
1120,42.3
1130,42.3
1140,42.4
1150,42.4
1160,42.4
1170,42.67
1180,42.75
1190,42.85
1200,42.95
1210,43.05
1220,42.9398
1230,42.9398
1240,42.9391
1250,42.9371
1260,42.9378
1270,42.9371
1280,42.9371
1290,42.9371
1300,42.9371
1310,42.9365
1320,42.9371
1330,42.9365
1340,42.9365
1350,42.9365
1360,43.08
1370,43.08
1380,43.01
1390,43.01
1400,42.95
1410,42.95
1420,43.01
1430,43.01
1440,43.01
1450,43.01
1460,43.01
1470,42.9381
1480,42.9391
1490,42.9432
1500,42.9442
1510,42.9463
1520,42.9474
1530,42.9498
1540,42.9498
1550,42.9498
1560,42.9498
1570,42.9492
1580,42.9478
1590,42.9465
1600,42.9465
1610,42.9458
1620,42.9458
1630,42.9458
1640,42.9458
1650,42.9451
1660,42.9451
1670,42.9465
1680,42.9465
1690,42.9478
1700,42.9485
1710,42.9492
1720,42.9492
1730,42.9498
1740,42.9498
1750,42.9505
1760,42.9505
1770,42.9505
1780,42.9505
1790,42.9505
1800,42.9505
1810,42.9505
1820,42.9498
1830,42.9498
1840,42.9492
1850,42.9492
1860,42.9485
1870,42.9485
1880,42.9485
1890,42.9485
1900,42.9485
1910,42.9485
1920,42.9485
1930,42.9485
1940,42.9478
1950,42.9472
1960,42.9472
1970,42.9472
1980,42.9458
