time,light,temperature,sound,temperature probe
1277739840,0.00,21.86,0,23.749946997977477477477477477477477
1277739900,0.00,21.86,0,23.749946997977477477477477477477477
1277739960,0.00,21.86,0,23.749946997977477477477477477477477
1277740020,0.00,21.86,0,23.655128747508489208633093525179856
1277740080,0.00,21.86,0,23.655128747508489208633093525179856
1277740140,0.00,21.86,0,23.655128747508489208633093525179856
1277740200,0.00,21.86,0,23.655128747508489208633093525179856
1277740260,0.00,21.86,0,23.655128747508489208633093525179856
1277740320,0.00,21.86,0,23.655128747508489208633093525179856
1277740380,0.00,21.86,0,23.655128747508489208633093525179856
1277740440,0.00,21.86,0,23.655128747508489208633093525179856
1277740500,0.00,21.86,0,23.655128747508489208633093525179856
1277740560,0.00,22.18,0,23.655128747508489208633093525179856
1277740620,0.00,22.18,0,23.655128747508489208633093525179856
1277740680,0.00,22.18,0,23.655128747508489208633093525179856
1277740740,0.00,22.18,0,23.560167545509982046678635547576302
1277740800,0.00,22.18,0,23.560167545509982046678635547576302
1277740860,0.00,22.18,0,23.560167545509982046678635547576302
1277740920,0.00,22.18,0,23.560167545509982046678635547576302
1277740980,0.00,22.18,0,23.560167545509982046678635547576302
1277741040,0.00,22.18,0,23.655128747508489208633093525179856
1277741100,0.00,21.86,0,23.655128747508489208633093525179856
1277741160,0.00,22.18,0,23.655128747508489208633093525179856
1277741220,0.00,22.18,0,23.655128747508489208633093525179856
1277741280,0.00,21.86,0,23.655128747508489208633093525179856
1277741340,0.00,21.86,0,23.655128747508489208633093525179856
1277741400,0.00,21.86,0,23.655128747508489208633093525179856
1277741460,0.00,21.86,0,23.655128747508489208633093525179856
1277741520,0.00,21.86,0,23.655128747508489208633093525179856
1277741580,0.00,21.86,0,23.655128747508489208633093525179856
1277741640,0.00,21.86,0,23.655128747508489208633093525179856
1277741700,0.00,21.86,0,23.655128747508489208633093525179856
1277741760,0.00,21.86,0,23.655128747508489208633093525179856
1277741820,0.00,21.86,0,23.655128747508489208633093525179856
1277741880,0.00,22.18,0,23.655128747508489208633093525179856
1277741940,0.00,21.86,0,23.655128747508489208633093525179856
1277742000,0.00,21.86,0,23.655128747508489208633093525179856
1277742060,0.00,22.18,0,23.655128747508489208633093525179856
1277742120,0.00,21.86,0,23.655128747508489208633093525179856
1277742180,0.00,21.86,0,23.655128747508489208633093525179856
1277742240,0.00,21.86,0,23.655128747508489208633093525179856
1277742300,0.00,21.86,0,23.655128747508489208633093525179856
1277742360,0.00,21.86,0,23.655128747508489208633093525179856
1277742420,0.00,21.86,0,23.655128747508489208633093525179856
1277742480,0.00,21.86,0,23.655128747508489208633093525179856
1277742540,0.00,21.86,0,23.655128747508489208633093525179856
1277742600,0.00,21.86,0,23.749946997977477477477477477477477
1277742660,0.00,22.18,0,23.749946997977477477477477477477477
1277742720,0.00,21.86,0,23.655128747508489208633093525179856
1277742780,0.00,22.18,0,23.749946997977477477477477477477477
1277742840,0.00,22.18,0,23.749946997977477477477477477477477
1277742900,0.00,22.18,0,23.749946997977477477477477477477477
1277742960,0.00,22.18,0,23.749946997977477477477477477477477
1277743020,0.00,21.86,0,23.749946997977477477477477477477477
1277743080,0.00,22.18,0,23.749946997977477477477477477477477
1277743140,0.00,21.86,0,23.749946997977477477477477477477477
1277743200,0.00,21.86,0,23.749946997977477477477477477477477
1277743260,0.00,22.18,0,23.749946997977477477477477477477477
1277743320,0.00,21.86,0,23.749946997977477477477477477477477
1277743380,0.00,21.86,0,23.749946997977477477477477477477477
1277743440,0.00,21.86,0,23.749946997977477477477477477477477
1277743500,0.00,22.18,0,23.749946997977477477477477477477477
1277743560,0.00,21.86,0,23.749946997977477477477477477477477
1277743620,0.00,22.18,0,23.749946997977477477477477477477477
1277743680,0.00,22.18,0,23.749946997977477477477477477477477
1277743740,0.00,22.18,0,23.844622396965487364620938628158845
1277743800,0.00,22.18,0,23.749946997977477477477477477477477
1277743860,0.00,21.86,0,23.749946997977477477477477477477477
1277743920,0.00,22.18,0,23.749946997977477477477477477477477
1277743980,0.00,22.18,0,23.749946997977477477477477477477477
1277744040,0.00,22.18,0,23.749946997977477477477477477477477
1277744100,0.00,22.18,0,23.749946997977477477477477477477477
1277744160,0.00,22.18,0,23.749946997977477477477477477477477
1277744220,0.00,22.18,0,23.749946997977477477477477477477477
1277744280,0.00,22.18,0,23.844622396965487364620938628158845
1277744340,0.00,22.18,0,23.844622396965487364620938628158845
1277744400,0.00,22.18,0,23.844622396965487364620938628158845
1277744460,0.00,22.18,0,23.844622396965487364620938628158845
1277744520,0.00,22.18,0,23.844622396965487364620938628158845
1277744580,0.00,22.18,0,23.844622396965487364620938628158845
1277744640,0.00,22.18,0,23.844622396965487364620938628158845
1277744700,0.00,22.18,0,23.844622396965487364620938628158845
1277744760,0.00,22.18,0,23.844622396965487364620938628158845
1277744820,0.00,22.18,0,23.844622396965487364620938628158845
1277744880,0.00,22.18,0,23.844622396965487364620938628158845
1277744940,0.00,22.18,0,23.844622396965487364620938628158845
1277745000,0.00,22.18,0,23.844622396965487364620938628158845
1277745060,0.00,22.18,0,23.844622396965487364620938628158845
1277745120,0.00,22.18,0,23.844622396965487364620938628158845
1277745180,0.00,22.18,0,23.844622396965487364620938628158845
1277745240,0.00,22.18,0,23.844622396965487364620938628158845
1277745300,0.00,22.18,0,23.844622396965487364620938628158845
1277745360,0.00,22.18,0,23.844622396965487364620938628158845
1277745420,0.00,22.18,0,23.844622396965487364620938628158845
1277745480,0.00,22.18,0,23.844622396965487364620938628158845
1277745540,0.00,22.18,0,23.844622396965487364620938628158845
1277745600,0.00,22.18,0,23.749946997977477477477477477477477
1277745660,0.00,22.18,0,23.749946997977477477477477477477477
1277745720,0.00,22.18,0,23.749946997977477477477477477477477
1277745780,0.00,22.18,0,23.749946997977477477477477477477477
1277745840,0.00,22.18,0,23.749946997977477477477477477477477
1277745900,0.00,22.18,0,23.749946997977477477477477477477477
1277745960,0.00,22.18,0,23.749946997977477477477477477477477
1277746020,0.00,22.18,0,23.749946997977477477477477477477477
1277746080,0.00,22.18,0,23.749946997977477477477477477477477
1277746140,0.00,22.18,0,23.749946997977477477477477477477477
1277746200,0.00,22.18,0,23.749946997977477477477477477477477
1277746260,0.00,22.18,0,23.749946997977477477477477477477477
1277746320,0.00,21.86,0,23.749946997977477477477477477477477
1277746380,0.00,21.86,0,23.655128747508489208633093525179856
1277746440,0.00,21.86,0,23.655128747508489208633093525179856
1277746500,0.00,21.86,0,23.655128747508489208633093525179856
1277746560,0.00,21.86,0,23.655128747508489208633093525179856
1277746620,0.00,21.86,0,23.655128747508489208633093525179856
1277746680,0.00,21.86,0,23.655128747508489208633093525179856
1277746740,0.00,21.86,0,23.655128747508489208633093525179856
1277746800,0.00,21.86,0,23.749946997977477477477477477477477
1277746860,0.00,21.86,0,23.749946997977477477477477477477477
1277746920,0.00,21.86,0,23.655128747508489208633093525179856
1277746980,0.00,21.86,0,23.655128747508489208633093525179856
1277747040,0.00,21.86,0,23.655128747508489208633093525179856
1277747100,0.00,21.86,0,23.655128747508489208633093525179856
1277747160,0.00,21.86,0,23.655128747508489208633093525179856
1277747220,0.00,21.86,0,23.655128747508489208633093525179856
1277747280,0.00,21.86,0,23.655128747508489208633093525179856
1277747340,0.00,21.86,0,23.655128747508489208633093525179856
1277747400,0.00,22.18,0,23.560167545509982046678635547576302
1277747460,0.00,21.86,0,23.655128747508489208633093525179856
1277747520,0.00,21.86,0,23.655128747508489208633093525179856
1277747580,0.00,21.86,0,23.655128747508489208633093525179856
1277747640,0.00,21.86,0,23.655128747508489208633093525179856
1277747700,0.00,21.86,0,23.655128747508489208633093525179856
1277747760,0.00,21.86,0,23.560167545509982046678635547576302
1277747820,0.00,21.86,0,23.655128747508489208633093525179856
1277747880,0.00,21.86,0,23.560167545509982046678635547576302
1277747940,0.00,21.86,0,23.560167545509982046678635547576302
1277748000,0.00,21.86,0,23.560167545509982046678635547576302
1277748060,0.00,21.86,0,23.465063292650609318996415770609319
1277748120,0.00,21.86,0,23.465063292650609318996415770609319
1277748180,0.00,21.86,0,23.465063292650609318996415770609319
1277748240,0.00,21.86,0,23.465063292650609318996415770609319
1277748300,0.00,21.86,0,23.465063292650609318996415770609319
1277748360,0.00,21.86,0,23.465063292650609318996415770609319
1277748420,0.00,21.86,0,23.465063292650609318996415770609319
1277748480,0.00,21.86,0,23.465063292650609318996415770609319
1277748540,0.00,21.86,0,23.369815890309803220035778175313059
1277748600,0.00,21.86,0,23.369815890309803220035778175313059
1277748660,0.00,21.86,0,23.369815890309803220035778175313059
1277748720,0.00,21.86,0,23.369815890309803220035778175313059
1277748780,0.00,21.86,0,23.369815890309803220035778175313059
1277748840,0.00,21.86,0,23.369815890309803220035778175313059
1277748900,0.00,21.86,0,23.369815890309803220035778175313059
1277748960,0.00,21.86,0,23.274425240571428571428571428571429
1277749020,0.00,21.86,0,23.274425240571428571428571428571429
1277749080,0.00,21.86,0,23.274425240571428571428571428571429
1277749140,0.00,21.86,0,23.274425240571428571428571428571429
1277749200,0.00,21.86,0,23.274425240571428571428571428571429
1277749260,0.00,21.86,0,23.274425240571428571428571428571429
1277749320,0.00,21.86,0,23.274425240571428571428571428571429
1277749380,0.00,21.53,0,23.178891246217504456327985739750446
1277749440,0.00,21.53,0,23.178891246217504456327985739750446
1277749500,0.00,21.53,0,23.178891246217504456327985739750446
1277749560,0.00,21.53,0,23.083213810721992882562277580071174
1277749620,0.00,21.53,0,23.083213810721992882562277580071174
1277749680,0.00,21.53,0,22.987392838244653641207815275310835
1277749740,0.00,21.53,0,22.987392838244653641207815275310835
1277749800,0.00,21.53,0,23.083213810721992882562277580071174
1277749860,0.00,21.53,0,23.178891246217504456327985739750446
1277749920,0.00,21.53,0,23.178891246217504456327985739750446
1277749980,0.00,21.53,0,23.178891246217504456327985739750446
1277750040,0.00,21.53,0,23.178891246217504456327985739750446
1277750100,0.00,21.53,0,23.178891246217504456327985739750446
1277750160,0.00,21.53,0,23.274425240571428571428571428571429
1277750220,0.00,21.53,0,23.274425240571428571428571428571429
1277750280,0.00,21.53,0,23.369815890309803220035778175313059
1277750340,0.00,21.53,0,23.369815890309803220035778175313059
1277750400,0.00,21.53,0,23.369815890309803220035778175313059
1277750460,0.00,21.53,0,23.369815890309803220035778175313059
1277750520,0.00,21.53,0,23.369815890309803220035778175313059
1277750580,0.00,21.53,0,23.369815890309803220035778175313059
1277750640,0.00,21.53,0,23.465063292650609318996415770609319
1277750700,0.00,21.53,0,23.465063292650609318996415770609319
1277750760,0.00,21.53,0,23.465063292650609318996415770609319
1277750820,0.00,21.53,0,23.369815890309803220035778175313059
1277750880,0.00,21.53,0,23.369815890309803220035778175313059
1277750940,0.00,21.53,0,23.369815890309803220035778175313059
1277751000,0.00,21.53,0,23.369815890309803220035778175313059
1277751060,0.00,21.53,0,23.369815890309803220035778175313059
1277751120,0.00,21.53,0,23.465063292650609318996415770609319
1277751180,0.00,21.53,0,23.465063292650609318996415770609319
1277751240,0.00,21.53,0,23.465063292650609318996415770609319
1277751300,0.00,21.53,0,23.465063292650609318996415770609319
1277751360,0.00,21.53,0,23.465063292650609318996415770609319
1277751420,0.00,21.53,0,23.465063292650609318996415770609319
1277751480,0.00,21.53,0,23.369815890309803220035778175313059
1277751540,0.00,21.53,0,23.369815890309803220035778175313059
1277751600,0.00,21.53,0,23.369815890309803220035778175313059
1277751660,0.00,21.21,0,23.369815890309803220035778175313059
1277751720,0.00,21.21,0,23.274425240571428571428571428571429
1277751780,0.00,21.21,0,23.274425240571428571428571428571429
1277751840,0.00,21.21,0,23.274425240571428571428571428571429
1277751900,0.00,21.21,0,23.274425240571428571428571428571429
1277751960,0.00,21.21,0,23.274425240571428571428571428571429
1277752020,0.00,21.21,0,23.274425240571428571428571428571429
1277752080,0.00,21.21,0,23.274425240571428571428571428571429
1277752140,0.00,21.21,0,23.274425240571428571428571428571429
1277752200,0.00,21.21,0,23.369815890309803220035778175313059
1277752260,0.00,21.21,0,23.369815890309803220035778175313059
1277752320,0.00,21.21,0,23.369815890309803220035778175313059
1277752380,0.00,21.21,0,23.369815890309803220035778175313059
1277752440,0.00,21.21,0,23.274425240571428571428571428571429
1277752500,0.00,21.21,0,23.369815890309803220035778175313059
1277752560,0.00,21.21,0,23.274425240571428571428571428571429
1277752620,0.00,21.21,0,23.274425240571428571428571428571429
1277752680,0.00,21.21,0,23.274425240571428571428571428571429
1277752740,0.00,21.21,0,23.274425240571428571428571428571429
1277752800,0.00,21.21,0,23.274425240571428571428571428571429
1277752860,0.00,21.21,0,23.369815890309803220035778175313059
1277752920,0.00,21.21,0,23.369815890309803220035778175313059
1277752980,0.00,21.21,0,23.274425240571428571428571428571429
1277753040,0.00,21.21,0,23.369815890309803220035778175313059
1277753100,0.00,21.21,0,23.369815890309803220035778175313059
1277753160,0.00,21.21,0,23.369815890309803220035778175313059
1277753220,0.00,21.21,0,23.369815890309803220035778175313059
1277753280,0.00,21.21,0,23.369815890309803220035778175313059
1277753340,0.00,21.21,0,23.369815890309803220035778175313059
1277753400,0.00,21.21,0,23.369815890309803220035778175313059
1277753460,0.00,21.21,0,23.465063292650609318996415770609319
1277753520,0.00,21.21,0,23.465063292650609318996415770609319
1277753580,0.00,21.21,0,23.465063292650609318996415770609319
1277753640,0.00,20.89,0,23.465063292650609318996415770609319
1277753700,0.00,20.89,0,23.465063292650609318996415770609319
1277753760,0.00,21.21,0,23.465063292650609318996415770609319
1277753820,0.00,21.21,0,23.369815890309803220035778175313059
1277753880,0.00,21.21,0,23.369815890309803220035778175313059
1277753940,0.00,21.21,0,23.369815890309803220035778175313059
1277754000,0.00,20.89,0,23.465063292650609318996415770609319
1277754060,0.00,21.21,0,23.465063292650609318996415770609319
1277754120,0.00,21.21,0,23.465063292650609318996415770609319
1277754180,0.00,21.21,0,23.465063292650609318996415770609319
1277754240,0.00,21.21,0,23.465063292650609318996415770609319
1277754300,0.00,21.21,0,23.465063292650609318996415770609319
1277754360,0.00,20.89,0,23.560167545509982046678635547576302
1277754420,0.00,20.89,0,23.560167545509982046678635547576302
1277754480,0.00,20.89,0,23.560167545509982046678635547576302
1277754540,0.00,20.89,0,23.560167545509982046678635547576302
1277754600,0.00,20.89,0,23.560167545509982046678635547576302
1277754660,0.00,21.21,0,23.560167545509982046678635547576302
1277754720,0.00,21.21,0,23.655128747508489208633093525179856
1277754780,0.00,21.21,0,23.655128747508489208633093525179856
1277754840,0.00,21.21,0,23.655128747508489208633093525179856
1277754900,0.00,21.21,0,23.655128747508489208633093525179856
1277754960,0.00,21.21,0,23.655128747508489208633093525179856
1277755020,0.00,21.21,0,23.655128747508489208633093525179856
1277755080,0.00,21.21,0,23.655128747508489208633093525179856
1277755140,0.00,21.21,0,23.655128747508489208633093525179856
1277755200,0.00,21.21,0,23.655128747508489208633093525179856
1277755260,0.00,21.21,0,23.655128747508489208633093525179856
1277755320,0.00,21.21,0,23.655128747508489208633093525179856
1277755380,0.00,21.21,0,23.655128747508489208633093525179856
1277755440,0.00,21.21,0,23.655128747508489208633093525179856
1277755500,0.00,21.21,0,23.655128747508489208633093525179856
1277755560,0.00,21.21,0,23.655128747508489208633093525179856
1277755620,0.00,21.21,0,23.749946997977477477477477477477477
1277755680,0.00,21.21,0,23.749946997977477477477477477477477
1277755740,0.00,21.21,0,23.749946997977477477477477477477477
1277755800,0.00,21.21,0,23.749946997977477477477477477477477
1277755860,0.00,21.21,0,23.844622396965487364620938628158845
1277755920,0.00,21.21,0,23.844622396965487364620938628158845
1277755980,0.00,21.21,0,23.844622396965487364620938628158845
1277756040,0.00,21.21,0,23.844622396965487364620938628158845
1277756100,0.00,21.21,0,23.844622396965487364620938628158845
1277756160,0.00,21.21,0,23.844622396965487364620938628158845
1277756220,0.00,21.21,0,23.844622396965487364620938628158845
1277756280,0.00,21.21,0,23.939155045244737793851717902350814
1277756340,0.00,21.53,0,23.939155045244737793851717902350814
1277756400,0.00,21.21,0,23.844622396965487364620938628158845
1277756460,0.00,21.21,0,23.939155045244737793851717902350814
1277756520,0.00,21.21,0,23.939155045244737793851717902350814
1277756580,0.00,21.21,0,23.939155045244737793851717902350814
1277756640,0.00,21.21,0,23.844622396965487364620938628158845
1277756700,2.10,21.21,0,23.844622396965487364620938628158845
1277756760,2.10,21.21,0,23.939155045244737793851717902350814
1277756820,4.19,21.21,0,23.939155045244737793851717902350814
1277756880,6.29,21.21,0,23.939155045244737793851717902350814
1277756940,6.29,21.21,0,23.939155045244737793851717902350814
1277757000,6.29,21.21,0,23.939155045244737793851717902350814
1277757060,6.29,21.21,0,23.939155045244737793851717902350814
1277757120,6.29,21.21,0,23.939155045244737793851717902350814
1277757180,6.29,21.21,0,23.939155045244737793851717902350814
1277757240,8.38,21.53,0,24.033545044317681159420289855072464
1277757300,10.47,21.21,0,23.939155045244737793851717902350814
1277757360,12.56,21.21,0,24.033545044317681159420289855072464
1277757420,12.56,21.21,0,24.033545044317681159420289855072464
1277757480,14.65,21.21,0,24.033545044317681159420289855072464
1277757540,16.73,21.21,0,24.033545044317681159420289855072464
1277757600,16.73,21.21,0,24.033545044317681159420289855072464
1277757660,16.73,21.21,0,24.033545044317681159420289855072464
1277757720,18.82,21.21,0,24.033545044317681159420289855072464
1277757780,20.90,21.21,0,23.939155045244737793851717902350814
1277757840,22.98,21.21,0,23.939155045244737793851717902350814
1277757900,25.06,21.21,0,23.939155045244737793851717902350814
1277757960,29.21,21.21,0,23.939155045244737793851717902350814
1277758020,33.35,21.21,0,23.939155045244737793851717902350814
1277758080,35.42,21.21,0,23.939155045244737793851717902350814
1277758140,37.49,21.21,0,23.939155045244737793851717902350814
1277758200,41.62,21.21,0,23.939155045244737793851717902350814
1277758260,43.68,21.21,0,23.939155045244737793851717902350814
1277758320,47.80,21.21,0,23.939155045244737793851717902350814
1277758380,49.86,21.21,0,23.939155045244737793851717902350814
1277758440,49.86,21.21,0,23.939155045244737793851717902350814
1277758500,49.86,21.21,0,23.939155045244737793851717902350814
1277758560,56.02,21.21,0,23.939155045244737793851717902350814
1277758620,64.20,21.53,0,24.033545044317681159420289855072464
1277758680,72.36,21.53,0,24.033545044317681159420289855072464
1277758740,78.46,21.53,0,24.033545044317681159420289855072464
1277758800,82.52,21.53,0,24.033545044317681159420289855072464
