time,light
"2009-9-29 10:29:37.0",0.00
"2009-9-29 10:29:38.0",0.00
"2009-9-29 10:29:39.0",0.00
"2009-9-29 10:29:41.0",0.00
"2009-9-29 10:29:42.0",4.19
"2009-9-29 10:29:43.0",14.65
"2009-9-29 10:29:44.0",39.56
"2009-9-29 10:29:45.0",118.71
"2009-9-29 10:29:46.0",345.11
"2009-9-29 10:29:47.0",292.77
"2009-9-29 10:29:48.0",303.72
"2009-9-29 10:29:49.0",362.80
"2009-9-29 10:29:50.0",118.71
"2009-9-29 10:29:51.0",189.35
"2009-9-29 10:29:52.0",104.71
"2009-9-29 10:29:54.0",14.65
"2009-9-29 10:29:55.0",2.10
"2009-9-29 10:29:56.0",92.63
"2009-9-29 10:29:57.0",383.80
"2009-9-29 10:29:58.0",445.24
"2009-9-29 10:29:59.0",436.84
"2009-9-29 10:30:00.0",438.53
"2009-9-29 10:30:01.0",296.43
"2009-9-29 10:30:02.0",49.86
"2009-9-29 10:30:03.0",6.29
"2009-9-29 10:30:04.0",33.35
"2009-9-29 10:30:05.0",303.72
"2009-9-29 10:30:06.0",323.63
"2009-9-29 10:30:08.0",346.88
"2009-9-29 10:30:09.0",456.91
"2009-9-29 10:30:10.0",446.91
"2009-9-29 10:30:11.0",402.82
"2009-9-29 10:30:12.0",150.40
"2009-9-29 10:30:13.0",39.56
"2009-9-29 10:30:14.0",33.35
"2009-9-29 10:30:15.0",229.48
"2009-9-29 10:30:16.0",419.92
"2009-9-29 10:30:17.0",418.22
"2009-9-29 10:30:18.0",406.25
"2009-9-29 10:30:19.0",76.43
"2009-9-29 10:30:20.0",4.19
"2009-9-29 10:30:22.0",6.29
"2009-9-29 10:30:23.0",148.43
"2009-9-29 10:30:24.0",348.66
"2009-9-29 10:30:25.0",350.43
"2009-9-29 10:30:26.0",371.58
"2009-9-29 10:30:27.0",346.88
"2009-9-29 10:30:28.0",22.98
"2009-9-29 10:30:29.0",18.82
"2009-9-29 10:30:30.0",64.20
"2009-9-29 10:30:31.0",29.21
"2009-9-29 10:30:32.0",20.90
"2009-9-29 10:30:33.0",43.68
"2009-9-29 10:30:35.0",20.90
"2009-9-29 10:30:36.0",223.80
"2009-9-29 10:30:37.0",409.68
"2009-9-29 10:30:38.0",435.16
"2009-9-29 10:30:39.0",345.11
"2009-9-29 10:30:40.0",218.10
"2009-9-29 10:30:41.0",12.56
"2009-9-29 10:30:42.0",2.10
"2009-9-29 10:30:43.0",27.13
"2009-9-29 10:30:44.0",488.16
"2009-9-29 10:30:45.0",489.78
"2009-9-29 10:30:46.0",531.44
"2009-9-29 10:30:47.0",309.17
"2009-9-29 10:30:49.0",144.49
"2009-9-29 10:30:50.0",27.13
"2009-9-29 10:30:51.0",82.52
"2009-9-29 10:30:52.0",285.43
"2009-9-29 10:30:53.0",106.71
"2009-9-29 10:30:54.0",6.29
"2009-9-29 10:30:55.0",60.11
"2009-9-29 10:30:56.0",460.23
"2009-9-29 10:30:57.0",116.72
"2009-9-29 10:30:58.0",8.38
"2009-9-29 10:30:59.0",39.56
"2009-9-29 10:31:00.0",433.47
"2009-9-29 10:31:02.0",144.49
"2009-9-29 10:31:03.0",20.90
"2009-9-29 10:31:04.0",49.86
"2009-9-29 10:31:05.0",619.98
"2009-9-29 10:31:06.0",729.51
"2009-9-29 10:31:07.0",733.51
"2009-9-29 10:31:08.0",758.42
"2009-9-29 10:31:09.0",714.73
"2009-9-29 10:31:10.0",177.74
