time,light
"2006-10-28 16:00:35.0",0.00
"2006-10-28 16:00:36.0",0.00
"2006-10-28 16:00:37.0",0.00
"2006-10-28 16:00:38.0",0.00
"2006-10-28 16:00:39.0",4.19
"2006-10-28 16:00:40.0",16.73
"2006-10-28 16:00:41.0",62.16
"2006-10-28 16:00:42.0",229.48
"2006-10-28 16:00:44.0",169.97
"2006-10-28 16:00:45.0",102.70
"2006-10-28 16:00:46.0",72.36
"2006-10-28 16:00:47.0",18.82
"2006-10-28 16:00:48.0",18.82
"2006-10-28 16:00:49.0",152.36
"2006-10-28 16:00:50.0",229.48
"2006-10-28 16:00:51.0",33.35
"2006-10-28 16:00:52.0",16.73
"2006-10-28 16:00:53.0",171.91
"2006-10-28 16:00:54.0",202.82
"2006-10-28 16:00:55.0",45.74
"2006-10-28 16:00:56.0",45.74
"2006-10-28 16:00:57.0",250.19
"2006-10-28 16:00:58.0",136.59
"2006-10-28 16:01:00.0",4.19
"2006-10-28 16:01:01.0",22.98
"2006-10-28 16:01:02.0",189.35
"2006-10-28 16:01:03.0",216.19
"2006-10-28 16:01:04.0",31.28
"2006-10-28 16:01:05.0",37.49
"2006-10-28 16:01:06.0",68.29
"2006-10-28 16:01:07.0",43.68
"2006-10-28 16:01:08.0",33.35
"2006-10-28 16:01:09.0",31.28
"2006-10-28 16:01:10.0",144.49
"2006-10-28 16:01:11.0",191.28
"2006-10-28 16:01:12.0",22.98
"2006-10-28 16:01:14.0",8.38
"2006-10-28 16:01:15.0",122.70
"2006-10-28 16:01:16.0",290.94
"2006-10-28 16:01:17.0",72.36
"2006-10-28 16:01:18.0",35.42
"2006-10-28 16:01:19.0",185.49
"2006-10-28 16:01:20.0",233.26
"2006-10-28 16:01:21.0",22.98
"2006-10-28 16:01:22.0",22.98
"2006-10-28 16:01:23.0",195.13
"2006-10-28 16:01:24.0",225.69
"2006-10-28 16:01:25.0",33.35
"2006-10-28 16:01:26.0",20.90
"2006-10-28 16:01:27.0",173.86
"2006-10-28 16:01:29.0",204.73
"2006-10-28 16:01:30.0",49.86
"2006-10-28 16:01:31.0",29.21
"2006-10-28 16:01:32.0",29.21
"2006-10-28 16:01:33.0",27.13
"2006-10-28 16:01:34.0",31.28
"2006-10-28 16:01:35.0",88.59
"2006-10-28 16:01:36.0",68.29
"2006-10-28 16:01:37.0",43.68
"2006-10-28 16:01:38.0",22.98
"2006-10-28 16:01:39.0",609.62
"2006-10-28 16:01:40.0",732.18
"2006-10-28 16:01:41.0",627.33
"2006-10-28 16:01:42.0",582.56
"2006-10-28 16:01:44.0",581.04
"2006-10-28 16:01:45.0",547.14
"2006-10-28 16:01:46.0",545.58
"2006-10-28 16:01:47.0",523.53
"2006-10-28 16:01:48.0",343.33
"2006-10-28 16:01:49.0",276.22
"2006-10-28 16:01:50.0",378.57
