time,light
"2006-10-28 16:01:47.0",0.00
"2006-10-28 16:01:47.0",0.00
"2006-10-28 16:01:47.0",0.00
"2006-10-28 16:01:47.0",0.00
"2006-10-28 16:01:47.0",0.00
"2006-10-28 16:01:47.0",0.00
"2006-10-28 16:02:00.0",2.10
"2006-10-28 16:02:01.0",8.38
"2006-10-28 16:02:01.0",31.28
"2006-10-28 16:02:01.0",92.63
"2006-10-28 16:02:01.0",350.43
"2006-10-28 16:02:01.0",438.53
"2006-10-28 16:02:01.0",223.80
"2006-10-28 16:02:01.0",287.27
"2006-10-28 16:02:01.0",94.65
"2006-10-28 16:02:01.0",152.36
"2006-10-28 16:02:01.0",66.25
"2006-10-28 16:02:01.0",8.38
"2006-10-28 16:02:01.0",2.10
"2006-10-28 16:02:01.0",76.43
"2006-10-28 16:02:15.0",387.27
"2006-10-28 16:02:16.0",421.62
"2006-10-28 16:02:16.0",445.24
"2006-10-28 16:02:16.0",453.59
"2006-10-28 16:02:16.0",309.17
"2006-10-28 16:02:16.0",37.49
"2006-10-28 16:02:16.0",6.29
"2006-10-28 16:02:16.0",47.80
"2006-10-28 16:02:16.0",248.31
"2006-10-28 16:02:16.0",421.62
"2006-10-28 16:02:16.0",440.21
"2006-10-28 16:02:16.0",314.61
"2006-10-28 16:02:16.0",345.11
"2006-10-28 16:02:29.0",406.25
"2006-10-28 16:02:30.0",102.70
"2006-10-28 16:02:30.0",31.28
"2006-10-28 16:02:30.0",60.11
"2006-10-28 16:02:30.0",210.47
"2006-10-28 16:02:30.0",382.06
"2006-10-28 16:02:30.0",404.54
"2006-10-28 16:02:30.0",353.98
"2006-10-28 16:02:30.0",47.80
"2006-10-28 16:02:30.0",4.19
"2006-10-28 16:02:30.0",18.82
"2006-10-28 16:02:30.0",140.55
"2006-10-28 16:02:30.0",446.91
"2006-10-28 16:02:30.0",473.44
"2006-10-28 16:02:44.0",488.16
"2006-10-28 16:02:45.0",305.54
"2006-10-28 16:02:45.0",22.98
"2006-10-28 16:02:45.0",8.38
"2006-10-28 16:02:45.0",35.42
"2006-10-28 16:02:45.0",16.73
"2006-10-28 16:02:45.0",14.65
"2006-10-28 16:02:45.0",29.21
"2006-10-28 16:02:45.0",22.98
"2006-10-28 16:02:45.0",187.42
"2006-10-28 16:02:45.0",292.77
"2006-10-28 16:02:45.0",292.77
"2006-10-28 16:02:45.0",310.99
"2006-10-28 16:02:58.0",179.68
"2006-10-28 16:02:59.0",8.38
"2006-10-28 16:02:59.0",2.10
"2006-10-28 16:02:59.0",37.49
"2006-10-28 16:02:59.0",359.28
"2006-10-28 16:02:59.0",446.91
"2006-10-28 16:02:59.0",466.85
"2006-10-28 16:02:59.0",359.28
"2006-10-28 16:02:59.0",152.36
"2006-10-28 16:02:59.0",18.82
"2006-10-28 16:02:59.0",53.97
"2006-10-28 16:02:59.0",433.47
"2006-10-28 16:02:59.0",98.68
"2006-10-28 16:02:59.0",4.19
"2006-10-28 16:03:13.0",37.49
"2006-10-28 16:03:14.0",399.38
"2006-10-28 16:03:14.0",118.71
"2006-10-28 16:03:14.0",6.29
"2006-10-28 16:03:14.0",14.65
"2006-10-28 16:03:14.0",383.80
"2006-10-28 16:03:14.0",160.20
"2006-10-28 16:03:14.0",18.82
"2006-10-28 16:03:14.0",27.13
"2006-10-28 16:03:14.0",359.28
"2006-10-28 16:03:14.0",646.23
"2006-10-28 16:03:14.0",666.24
"2006-10-28 16:03:14.0",647.67
"2006-10-28 16:03:27.0",654.85
"2006-10-28 16:03:28.0",252.06
"2006-10-28 16:03:28.0",86.57
"2006-10-28 16:03:28.0",14.65
