time,light
07/15/2010 15:10:51,1059.65
07/15/2010 15:10:52,1056.56
07/15/2010 15:10:53,1060.42
07/15/2010 15:10:55,1051.87
07/15/2010 15:10:56,1052.66
07/15/2010 15:10:57,1051.87
07/15/2010 15:10:58,1057.34
07/15/2010 15:10:59,1058.11
07/15/2010 15:11:00,1059.65
07/15/2010 15:11:01,1058.11
07/15/2010 15:11:02,1057.34
07/15/2010 15:11:03,1056.56
07/15/2010 15:11:04,1064.99
07/15/2010 15:11:05,1083.33
07/15/2010 15:11:06,1080.47
07/15/2010 15:11:08,1082.62
07/15/2010 15:11:09,1068.75
07/15/2010 15:11:10,1068.75
07/15/2010 15:11:11,1068.00
07/15/2010 15:11:12,1075.40
07/15/2010 15:11:13,1076.13
07/15/2010 15:11:14,1070.98
07/15/2010 15:11:15,1072.46
07/15/2010 15:11:16,1078.31
07/15/2010 15:11:17,1081.19
07/15/2010 15:11:18,1072.46
07/15/2010 15:11:19,1065.74
07/15/2010 15:11:22,1082.62
07/15/2010 15:11:23,1079.03
07/15/2010 15:11:24,1071.72
07/15/2010 15:11:25,1074.67
07/15/2010 15:11:26,1071.72
07/15/2010 15:11:27,1076.86
07/15/2010 15:11:28,1068.75
07/15/2010 15:11:29,1068.75
07/15/2010 15:11:31,1070.98
07/15/2010 15:11:32,1068.75
07/15/2010 15:11:34,1069.49
07/15/2010 15:11:35,1070.24
07/15/2010 15:11:36,1070.24
07/15/2010 15:11:37,1075.40
07/15/2010 15:11:38,1069.49
07/15/2010 15:11:39,1069.49
07/15/2010 15:11:40,1070.24
07/15/2010 15:11:41,1070.24
07/15/2010 15:11:42,1069.49
07/15/2010 15:11:43,1068.00
07/15/2010 15:11:44,1065.74
07/15/2010 15:11:46,1069.49
07/15/2010 15:11:47,1070.24
07/15/2010 15:11:48,1066.50
07/15/2010 15:11:49,1067.25
07/15/2010 15:11:50,1068.75
07/15/2010 15:11:51,1069.49
07/15/2010 15:11:52,1068.00
07/15/2010 15:11:53,1068.75
07/15/2010 15:11:54,1068.75
07/15/2010 15:11:55,1068.75
07/15/2010 15:11:56,1068.75
07/15/2010 15:11:57,1068.75
07/15/2010 15:11:59,1069.49
07/15/2010 15:12:00,1068.75
07/15/2010 15:12:01,1068.75
07/15/2010 15:12:02,1067.25
07/15/2010 15:12:03,1068.75
07/15/2010 15:12:04,1070.24
07/15/2010 15:12:05,1078.31
07/15/2010 15:12:06,1084.04
07/15/2010 15:12:07,1083.33
07/15/2010 15:12:08,1074.67
07/15/2010 15:12:09,1076.13
07/15/2010 15:12:10,1080.47
07/15/2010 15:12:12,1071.72
07/15/2010 15:12:13,1068.75
07/15/2010 15:12:14,1067.25
07/15/2010 15:12:15,1068.00
07/15/2010 15:12:16,1068.75
07/15/2010 15:12:17,1071.72
07/15/2010 15:12:18,1070.98
07/15/2010 15:12:19,1080.47
07/15/2010 15:12:20,1071.72
07/15/2010 15:12:21,1070.24
07/15/2010 15:12:22,1073.20
07/15/2010 15:12:23,1072.46
07/15/2010 15:12:25,1070.24
07/15/2010 15:12:26,1065.74
07/15/2010 15:12:27,1069.49
07/15/2010 15:12:28,1076.86
07/15/2010 15:12:29,1082.62
07/15/2010 15:12:30,1079.75
07/15/2010 15:12:31,1070.24
07/15/2010 15:12:32,1076.13
07/15/2010 15:12:33,1069.49
07/15/2010 15:12:34,1068.75
07/15/2010 15:12:35,1069.49
07/15/2010 15:12:37,1070.24
07/15/2010 15:12:38,1070.98
07/15/2010 15:12:39,1068.75
07/15/2010 15:12:40,1064.23
07/15/2010 15:12:41,1064.23
07/15/2010 15:12:42,1064.23
07/15/2010 15:12:43,1064.23
07/15/2010 15:12:44,1064.23
07/15/2010 15:12:45,1065.74
07/15/2010 15:12:46,1064.23
07/15/2010 15:12:47,1064.23
07/15/2010 15:12:48,1064.23
07/15/2010 15:12:49,1064.23
07/15/2010 15:12:51,1063.47
07/15/2010 15:12:52,1063.47
07/15/2010 15:12:53,1062.71
07/15/2010 15:12:54,1062.71
07/15/2010 15:12:55,1066.50
07/15/2010 15:12:56,1070.24
07/15/2010 15:12:57,1071.72
07/15/2010 15:12:58,1072.46
07/15/2010 15:12:59,1074.67
07/15/2010 15:13:00,1077.58
07/15/2010 15:13:01,1079.75
07/15/2010 15:13:02,1082.62
07/15/2010 15:13:04,1075.40
07/15/2010 15:13:05,1068.75
07/15/2010 15:13:06,1067.25
07/15/2010 15:13:07,1065.74
07/15/2010 15:13:08,1064.99
07/15/2010 15:13:09,1073.20
07/15/2010 15:13:10,1071.72
07/15/2010 15:13:11,1073.20
07/15/2010 15:13:12,1072.46
07/15/2010 15:13:13,1072.46
07/15/2010 15:13:14,1072.46
07/15/2010 15:13:15,1072.46
07/15/2010 15:13:17,1072.46
07/15/2010 15:13:18,1071.72
07/15/2010 15:13:19,1072.46
07/15/2010 15:13:20,1071.72
07/15/2010 15:13:21,1071.72
07/15/2010 15:13:22,1071.72
07/15/2010 15:13:23,1068.75
07/15/2010 15:13:24,1068.75
07/15/2010 15:13:25,1068.00
07/15/2010 15:13:26,1071.72
07/15/2010 15:13:27,1070.98
07/15/2010 15:13:29,1070.98
07/15/2010 15:13:30,1067.25
07/15/2010 15:13:31,1067.25
07/15/2010 15:13:32,1068.00
07/15/2010 15:13:33,1079.75
07/15/2010 15:13:34,1073.93
07/15/2010 15:13:35,1076.13
07/15/2010 15:13:36,1073.20
07/15/2010 15:13:37,1074.67
07/15/2010 15:13:38,1081.91
07/15/2010 15:13:39,1081.19
07/15/2010 15:13:40,1081.91
07/15/2010 15:13:42,1083.33
07/15/2010 15:13:43,1082.62
07/15/2010 15:13:44,1081.19
07/15/2010 15:13:45,1081.19
07/15/2010 15:13:46,1081.91
07/15/2010 15:13:47,1074.67
07/15/2010 15:13:48,1079.75
07/15/2010 15:13:49,1081.91
07/15/2010 15:13:50,1082.62
07/15/2010 15:13:51,1083.33
07/15/2010 15:13:52,1083.33
07/15/2010 15:13:53,1082.62
07/15/2010 15:13:55,1080.47
07/15/2010 15:13:56,1081.19
07/15/2010 15:13:57,1081.91
07/15/2010 15:13:58,1079.75
07/15/2010 15:13:59,1081.19
07/15/2010 15:14:00,1076.13
07/15/2010 15:14:01,1074.67
07/15/2010 15:14:02,1073.20
07/15/2010 15:14:03,1070.24
07/15/2010 15:14:04,1069.49
07/15/2010 15:14:05,1068.75
07/15/2010 15:14:06,1067.25
07/15/2010 15:14:08,1067.25
07/15/2010 15:14:09,1067.25
07/15/2010 15:14:10,1068.00
07/15/2010 15:14:11,1067.25
07/15/2010 15:14:12,1066.50
07/15/2010 15:14:13,1066.50
07/15/2010 15:14:14,1067.25
07/15/2010 15:14:15,1067.25
07/15/2010 15:14:16,1068.00
07/15/2010 15:14:17,1068.00
07/15/2010 15:14:18,1068.75
07/15/2010 15:14:19,1068.00
07/15/2010 15:14:20,1068.00
07/15/2010 15:14:22,1068.00
07/15/2010 15:14:23,1068.00
07/15/2010 15:14:24,1070.24
07/15/2010 15:14:25,1068.00
07/15/2010 15:14:26,1067.25
07/15/2010 15:14:27,1067.25
07/15/2010 15:14:28,1067.25
07/15/2010 15:14:29,1067.25
07/15/2010 15:14:30,1071.72
07/15/2010 15:14:31,1073.20
07/15/2010 15:14:32,1079.03
07/15/2010 15:14:33,1076.86
07/15/2010 15:14:35,1071.72
07/15/2010 15:14:36,1070.24
07/15/2010 15:14:37,1070.24
07/15/2010 15:14:38,1069.49
07/15/2010 15:14:39,1070.24
07/15/2010 15:14:40,1067.25
07/15/2010 15:14:41,1069.49
07/15/2010 15:14:42,1072.46
07/15/2010 15:14:43,1075.40
07/15/2010 15:14:44,1074.67
07/15/2010 15:14:45,1069.49
07/15/2010 15:14:47,1068.75
07/15/2010 15:14:48,1069.49
07/15/2010 15:14:49,1066.50
07/15/2010 15:14:50,1067.25
07/15/2010 15:14:51,1066.50
07/15/2010 15:14:52,1071.72
07/15/2010 15:14:53,1066.50
07/15/2010 15:14:54,1068.00
07/15/2010 15:14:55,1071.72
07/15/2010 15:14:56,1082.62
07/15/2010 15:14:57,1083.33
07/15/2010 15:14:58,1082.62
07/15/2010 15:14:59,1082.62
07/15/2010 15:15:01,1083.33
07/15/2010 15:15:02,1081.91
07/15/2010 15:15:03,1083.33
07/15/2010 15:15:04,1083.33
07/15/2010 15:15:05,1082.62
07/15/2010 15:15:06,1083.33
07/15/2010 15:15:07,1084.04
07/15/2010 15:15:08,1084.04
07/15/2010 15:15:09,1084.04
07/15/2010 15:15:10,1082.62
07/15/2010 15:15:11,1084.04
07/15/2010 15:15:13,1084.04
07/15/2010 15:15:14,1084.04
07/15/2010 15:15:15,1078.31
07/15/2010 15:15:16,1076.86
07/15/2010 15:15:17,1083.33
07/15/2010 15:15:18,1083.33
07/15/2010 15:15:19,1083.33
07/15/2010 15:15:20,1083.33
07/15/2010 15:15:21,1082.62
07/15/2010 15:15:22,1076.13
07/15/2010 15:15:23,1069.49
07/15/2010 15:15:24,1068.75
07/15/2010 15:15:26,1068.75
07/15/2010 15:15:27,1068.75
07/15/2010 15:15:28,1068.00
07/15/2010 15:15:29,1068.75
07/15/2010 15:15:30,1068.00
07/15/2010 15:15:31,1068.00
07/15/2010 15:15:32,1068.00
07/15/2010 15:15:33,1068.00
07/15/2010 15:15:34,1068.00
07/15/2010 15:15:35,1068.75
07/15/2010 15:15:36,1069.49
07/15/2010 15:15:37,1069.49
07/15/2010 15:15:39,1069.49
07/15/2010 15:15:40,1069.49
07/15/2010 15:15:41,1069.49
07/15/2010 15:15:42,1069.49
07/15/2010 15:15:43,1068.75
07/15/2010 15:15:44,1068.75
07/15/2010 15:15:45,1068.75
07/15/2010 15:15:46,1068.75
07/15/2010 15:15:47,1068.75
07/15/2010 15:15:48,1068.75
07/15/2010 15:15:49,1068.75
07/15/2010 15:15:50,1066.50
07/15/2010 15:15:52,1068.00
07/15/2010 15:15:53,1064.23
07/15/2010 15:15:54,1064.99
07/15/2010 15:15:55,1062.71
07/15/2010 15:15:56,1064.23
07/15/2010 15:15:57,1065.74
07/15/2010 15:15:58,1069.49
07/15/2010 15:15:59,1068.00
07/15/2010 15:16:00,1073.93
07/15/2010 15:16:01,1065.74
07/15/2010 15:16:02,1068.75
07/15/2010 15:16:04,1070.24
07/15/2010 15:16:05,1081.19
07/15/2010 15:16:06,1082.62
07/15/2010 15:16:07,1084.04
07/15/2010 15:16:08,1084.04
07/15/2010 15:16:09,1084.04
07/15/2010 15:16:10,1083.33
07/15/2010 15:16:11,1084.04
07/15/2010 15:16:12,1084.04
07/15/2010 15:16:13,1084.04
07/15/2010 15:16:14,1084.04
07/15/2010 15:16:15,1084.04
07/15/2010 15:16:16,1083.33
07/15/2010 15:16:18,1077.58
07/15/2010 15:16:19,1078.31
07/15/2010 15:16:20,1081.19
07/15/2010 15:16:21,1079.03
07/15/2010 15:16:22,1066.50
07/15/2010 15:16:23,1062.71
07/15/2010 15:16:24,1061.19
07/15/2010 15:16:25,1060.42
07/15/2010 15:16:26,1043.11
07/15/2010 15:16:27,873.27
07/15/2010 15:16:28,588.63
07/15/2010 15:16:30,1005.88
07/15/2010 15:16:31,832.85
07/15/2010 15:16:32,348.66
07/15/2010 15:16:33,229.48
07/15/2010 15:16:34,200.90
07/15/2010 15:16:37,216.19
