time,light
05/12/2010 16:10:00,233.26
05/12/2010 16:10:01,235.15
05/12/2010 16:10:02,148.43
05/12/2010 16:10:03,144.49
05/12/2010 16:10:04,204.73
05/12/2010 16:10:05,296.43
05/12/2010 16:10:06,278.07
05/12/2010 16:10:07,318.22
05/12/2010 16:10:08,283.59
05/12/2010 16:10:09,441.89
05/12/2010 16:10:10,450.25
05/12/2010 16:10:11,261.39
05/12/2010 16:10:12,463.54
05/12/2010 16:10:14,448.58
05/12/2010 16:10:15,451.92
05/12/2010 16:10:16,255.79
05/12/2010 16:10:17,270.67
05/12/2010 16:10:18,257.66
05/12/2010 16:10:19,265.11
05/12/2010 16:10:20,456.91
05/12/2010 16:10:21,468.50
05/12/2010 16:10:22,456.91
05/12/2010 16:10:23,476.72
05/12/2010 16:10:24,460.23
05/12/2010 16:10:25,471.79
05/12/2010 16:10:26,446.91
05/12/2010 16:10:28,257.66
05/12/2010 16:10:29,266.96
05/12/2010 16:10:30,257.66
05/12/2010 16:10:31,461.89
05/12/2010 16:10:32,460.23
05/12/2010 16:10:33,406.25
05/12/2010 16:10:34,138.57
05/12/2010 16:10:35,100.69
05/12/2010 16:10:36,53.97
05/12/2010 16:10:37,195.13
05/12/2010 16:10:38,416.52
05/12/2010 16:21:55,60.11
05/12/2010 16:21:56,126.68
05/12/2010 16:21:57,380.32
05/12/2010 16:21:58,502.73
05/12/2010 16:21:59,550.26
05/12/2010 16:22:00,534.60
05/12/2010 16:22:01,515.56
05/12/2010 16:22:02,419.92
05/12/2010 16:22:03,441.89
05/12/2010 16:22:05,392.47
05/12/2010 16:22:06,325.43
05/12/2010 16:22:07,421.62
05/12/2010 16:22:08,491.41
05/12/2010 16:22:09,431.79
05/12/2010 16:22:10,373.33
05/12/2010 16:22:11,346.88
05/12/2010 16:22:12,476.72
05/12/2010 16:22:13,443.56
05/12/2010 16:22:14,359.28
05/12/2010 16:22:15,86.57
05/12/2010 16:22:16,37.49
05/12/2010 16:22:17,56.02
05/12/2010 16:22:18,10.47
05/12/2010 16:22:20,53.97
05/12/2010 16:22:21,233.26
05/12/2010 16:22:22,72.36
05/12/2010 16:22:23,12.56
05/12/2010 16:22:24,14.65
05/12/2010 16:22:25,39.56
05/12/2010 16:22:26,49.86
05/12/2010 16:22:27,47.80
05/12/2010 16:22:28,10.47
05/12/2010 16:22:29,8.38
05/12/2010 16:22:30,16.73
05/12/2010 16:22:31,14.65
05/12/2010 16:22:32,2.10
05/12/2010 16:22:33,0.00
05/12/2010 16:22:35,4.19
05/12/2010 16:22:36,18.82
05/12/2010 16:22:37,12.56
05/12/2010 16:22:38,2.10
05/12/2010 16:22:39,2.10
05/12/2010 16:22:40,6.29
05/12/2010 16:22:41,16.73
05/12/2010 16:22:42,18.82
05/12/2010 16:22:43,22.98
05/12/2010 16:22:44,20.90
05/12/2010 16:22:45,14.65
05/12/2010 16:22:46,33.35
05/12/2010 16:22:47,20.90
05/12/2010 16:22:48,22.98
05/12/2010 16:22:50,12.56
05/12/2010 16:22:51,8.38
05/12/2010 16:22:52,41.62
05/12/2010 16:22:53,8.38
05/12/2010 16:22:54,2.10
05/12/2010 16:22:55,18.82
05/12/2010 16:22:56,16.73
05/12/2010 16:22:57,12.56
05/12/2010 16:22:58,18.82
05/12/2010 16:22:59,68.29
05/12/2010 16:23:00,72.36
05/12/2010 16:23:01,31.28
05/12/2010 16:23:02,14.65
05/12/2010 16:23:04,29.21
05/12/2010 16:23:05,481.63
05/12/2010 16:23:06,206.65
05/12/2010 16:23:07,33.35
05/12/2010 16:23:08,16.73
05/12/2010 16:23:09,104.71
05/12/2010 16:23:10,128.66
05/12/2010 16:23:11,31.28
05/12/2010 16:23:12,8.38
05/12/2010 16:23:13,33.35
05/12/2010 16:23:14,41.62
05/12/2010 16:23:15,56.02
05/12/2010 16:23:16,4.19
05/12/2010 16:23:17,8.38
05/12/2010 16:23:19,18.82
05/12/2010 16:23:20,6.29
05/12/2010 16:23:21,10.47
05/12/2010 16:23:22,35.42
05/12/2010 16:23:23,29.21
05/12/2010 16:23:24,51.91
05/12/2010 16:23:25,51.91
05/12/2010 16:23:26,35.42
05/12/2010 16:23:27,29.21
05/12/2010 16:23:28,27.13
05/12/2010 16:23:29,12.56
05/12/2010 16:23:30,27.13
05/12/2010 16:23:31,27.13
05/12/2010 16:23:32,72.36
05/12/2010 16:23:34,49.86
05/12/2010 16:23:35,27.13
05/12/2010 16:23:36,25.06
05/12/2010 16:23:37,43.68
05/12/2010 16:23:38,56.02
05/12/2010 16:23:39,4.19
05/12/2010 16:23:40,0.00
05/12/2010 16:23:41,10.47
05/12/2010 16:23:42,49.86
05/12/2010 16:23:43,88.59
05/12/2010 16:23:44,56.02
05/12/2010 16:23:45,76.43
05/12/2010 16:23:46,164.11
05/12/2010 16:23:47,20.90
05/12/2010 16:23:49,10.47
05/12/2010 16:23:50,35.42
05/12/2010 16:23:51,10.47
05/12/2010 16:23:52,6.29
05/12/2010 16:23:53,39.56
05/12/2010 16:23:54,144.49
05/12/2010 16:23:55,276.22
