time,light
"11/1/2006 10:52:17",795.21
"11/1/2006 10:52:18",802.63
"11/1/2006 10:52:19",807.54
"11/1/2006 10:52:20",806.31
"11/1/2006 10:52:21",792.72
"11/1/2006 10:52:22",800.16
"11/1/2006 10:52:23",792.72
"11/1/2006 10:52:25",792.72
"11/1/2006 10:52:26",793.96
"11/1/2006 10:52:27",795.21
"11/1/2006 10:52:28",795.21
"11/1/2006 10:52:29",795.21
"11/1/2006 10:52:30",806.31
"11/1/2006 10:52:31",805.09
"11/1/2006 10:52:32",807.54
"11/1/2006 10:52:33",807.54
"11/1/2006 10:52:34",807.54
"11/1/2006 10:52:35",807.54
"11/1/2006 10:52:36",806.31
"11/1/2006 10:52:37",806.31
"11/1/2006 10:52:38",806.31
"11/1/2006 10:52:40",803.86
"11/1/2006 10:52:41",802.63
"11/1/2006 10:52:42",802.63
"11/1/2006 10:52:43",801.39
"11/1/2006 10:52:44",800.16
"11/1/2006 10:52:45",801.39
"11/1/2006 10:52:46",800.16
"11/1/2006 10:52:47",800.16
"11/1/2006 10:52:48",801.39
"11/1/2006 10:52:49",800.16
"11/1/2006 10:52:50",800.16
"11/1/2006 10:52:51",800.16
"11/1/2006 10:52:52",800.16
"11/1/2006 10:52:54",800.16
"11/1/2006 10:52:55",800.16
"11/1/2006 10:52:56",801.39
"11/1/2006 10:52:57",800.16
"11/1/2006 10:52:58",792.72
"11/1/2006 10:52:59",773.83
"11/1/2006 10:53:00",800.16
"11/1/2006 10:53:01",797.69
"11/1/2006 10:53:02",798.92
"11/1/2006 10:53:03",796.45
"11/1/2006 10:53:04",796.45
"11/1/2006 10:53:05",795.21
"11/1/2006 10:53:06",793.96
"11/1/2006 10:53:08",793.96
"11/1/2006 10:53:09",780.17
"11/1/2006 10:53:10",781.43
"11/1/2006 10:53:11",795.21
"11/1/2006 10:53:12",793.96
"11/1/2006 10:53:13",791.47
"11/1/2006 10:53:14",792.72
"11/1/2006 10:53:15",791.47
"11/1/2006 10:53:16",792.72
"11/1/2006 10:53:17",792.72
"11/1/2006 10:53:18",771.28
"11/1/2006 10:53:19",783.95
"11/1/2006 10:53:20",793.96
"11/1/2006 10:53:21",787.72
"11/1/2006 10:53:23",775.10
"11/1/2006 10:53:24",461.89
"11/1/2006 10:53:25",663.41
"11/1/2006 10:53:26",798.92
"11/1/2006 10:53:27",801.39
"11/1/2006 10:53:28",800.16
"11/1/2006 10:53:29",800.16
"11/1/2006 10:53:30",801.39
"11/1/2006 10:53:31",800.16
"11/1/2006 10:53:32",798.92
"11/1/2006 10:53:33",796.45
"11/1/2006 10:53:34",783.95
"11/1/2006 10:53:35",791.47
"11/1/2006 10:53:37",793.96
"11/1/2006 10:53:38",798.92
"11/1/2006 10:53:39",798.92
"11/1/2006 10:53:40",800.16
"11/1/2006 10:53:41",798.92
"11/1/2006 10:53:42",798.92
"11/1/2006 10:53:43",798.92
"11/1/2006 10:53:44",798.92
"11/1/2006 10:53:45",800.16
"11/1/2006 10:53:46",800.16
"11/1/2006 10:53:47",800.16
"11/1/2006 10:53:48",800.16
"11/1/2006 10:53:49",798.92
"11/1/2006 10:53:50",797.69
"11/1/2006 10:53:50",798.92
"10/6/2009 10:53:53",798.92
"10/6/2009 10:53:54",797.69
"10/6/2009 10:53:55",798.92
"10/6/2009 10:53:56",800.16
"10/6/2009 10:53:57",801.39
"10/6/2009 10:53:58",801.39
"10/6/2009 10:53:59",800.16
"10/6/2009 10:54:00",801.39
"10/6/2009 10:54:01",801.39
"10/6/2009 10:54:02",801.39
"10/6/2009 10:54:03",802.63
"10/6/2009 10:54:04",802.63
"10/6/2009 10:54:06",802.63
"10/6/2009 10:54:07",801.39
"10/6/2009 10:54:08",800.16
"10/6/2009 10:54:09",800.16
"10/6/2009 10:54:10",801.39
"10/6/2009 10:54:11",800.16
"10/6/2009 10:54:12",800.16
"10/6/2009 10:54:13",801.39
"10/6/2009 10:54:14",797.69
"10/6/2009 10:54:15",797.69
"10/6/2009 10:54:16",800.16
"10/6/2009 10:54:17",800.16
"10/6/2009 10:54:18",798.92
"10/6/2009 10:54:19",786.47
"10/6/2009 10:54:21",795.21
"10/6/2009 10:54:22",791.47
"10/6/2009 10:54:23",812.42
"10/6/2009 10:54:24",830.47
"10/6/2009 10:54:25",812.42
"10/6/2009 10:54:26",826.89
"10/6/2009 10:54:27",808.76
"10/6/2009 10:54:28",813.64
"10/6/2009 10:54:29",813.64
"10/6/2009 10:54:30",808.76
"10/6/2009 10:54:31",807.54
