time,light
"Jul 27 2009 13:44:43",279.91
"Jul 27 2009 13:44:44",491.41
"Jul 27 2009 13:44:46",540.88
"Jul 27 2009 13:44:47",545.58
"Jul 27 2009 13:44:49",712.02
"Jul 27 2009 13:44:49",505.95
"Jul 27 2009 13:44:52",531.44
"Jul 27 2009 13:44:52",807.54
"Jul 27 2009 13:44:54",808.76
"Jul 27 2009 13:44:55",808.76
"Jul 27 2009 13:44:57",446.91
"Jul 27 2009 13:44:58",525.11
"Jul 27 2009 13:44:00",695.60
"Jul 27 2009 13:44:01",418.22
"Jul 27 2009 13:44:03",187.42
"Jul 27 2009 13:44:04",108.72
"Jul 27 2009 13:44:06",70.33
"Jul 27 2009 13:44:07",56.02
"Jul 27 2009 13:44:09",58.07
"Jul 27 2009 13:44:09",43.68
