time,light
"3/30/2128 20:00:00",142.52
"3/30/2128 20:00:00",130.65
"10/7/2009 23:12:17",197.06
"10/7/2009 23:12:18",242.68
"10/7/2009 23:12:19",225.69
"10/7/2009 23:12:20",220.00
"10/7/2009 23:12:21",210.47
"10/7/2009 23:12:22",216.19
"10/7/2009 23:12:23",221.90
"10/7/2009 23:12:24",158.25
"10/7/2009 23:12:25",0.00
"10/7/2009 23:12:26",0.00
"10/7/2009 23:12:28",0.00
"10/7/2009 23:12:29",0.00
"10/7/2009 23:12:30",0.00
"10/7/2009 23:12:31",0.00
"10/7/2009 23:12:32",0.00
"10/7/2009 23:12:33",0.00
"10/7/2009 23:12:34",0.00
"10/7/2009 23:12:35",0.00
"10/7/2009 23:12:36",0.00
"10/7/2009 23:12:37",144.49
"10/7/2009 23:12:38",204.73
"10/7/2009 23:12:39",214.29
"10/7/2009 23:12:40",212.38
"10/7/2009 23:12:41",208.56
"10/7/2009 23:12:43",214.29
"10/7/2009 23:12:44",212.38
"10/7/2009 23:12:45",220.00
"10/7/2009 23:12:46",212.38
"10/7/2009 23:12:47",204.73
"10/7/2009 23:12:48",114.72
"10/7/2009 23:12:49",2.10
"10/7/2009 23:12:50",2.10
"10/7/2009 23:12:51",2.10
"10/7/2009 23:12:52",2.10
"10/7/2009 23:12:53",2.10
"10/7/2009 23:12:54",2.10
"10/7/2009 23:12:55",162.16
"10/7/2009 23:12:56",179.68
"10/7/2009 23:12:58",210.47
"10/7/2009 23:12:59",14.65
"10/7/2009 23:13:00",4.19
"10/7/2009 23:13:01",4.19
"10/7/2009 23:13:02",4.19
"10/7/2009 23:13:03",4.19
"10/7/2009 23:13:04",4.19
"10/7/2009 23:13:05",4.19
"10/7/2009 23:13:06",4.19
"10/7/2009 23:13:07",94.65
"10/7/2009 23:13:08",193.21
"10/7/2009 23:13:09",210.47
"10/7/2009 23:13:10",189.35
"10/7/2009 23:13:11",62.16
"10/7/2009 23:13:13",8.38
"10/7/2009 23:13:14",8.38
"10/7/2009 23:13:15",8.38
"10/7/2009 23:13:16",8.38
"10/7/2009 23:13:17",152.36
"10/7/2009 23:13:18",191.28
"10/7/2009 23:13:19",200.90
"10/7/2009 23:13:20",160.20
"10/7/2009 23:13:21",4.19
"10/7/2009 23:13:22",4.19
"10/7/2009 23:13:23",4.19
"10/7/2009 23:13:24",4.19
"10/7/2009 23:13:25",37.49
"10/7/2009 23:13:27",171.91
"10/7/2009 23:13:28",197.06
"10/7/2009 23:13:29",185.49
"10/7/2009 23:13:30",2.10
"10/7/2009 23:13:31",4.19
"10/7/2009 23:13:32",4.19
"10/7/2009 23:13:33",2.10
"10/7/2009 23:13:34",4.19
"10/7/2009 23:13:35",86.57
"10/7/2009 23:13:36",177.74
"10/7/2009 23:13:37",191.28
"10/7/2009 23:13:38",206.65
"10/7/2009 23:13:39",202.82
"10/7/2009 23:13:40",96.66
"10/7/2009 23:13:42",8.38
"10/7/2009 23:13:43",4.19
"10/7/2009 23:13:44",4.19
"10/7/2009 23:13:45",4.19
"10/7/2009 23:13:46",4.19
"10/7/2009 23:13:47",4.19
"10/7/2009 23:13:48",150.40
"10/7/2009 23:13:49",181.62
"10/7/2009 23:13:50",189.35
"10/7/2009 23:13:51",130.65
"10/7/2009 23:13:52",2.10
"10/7/2009 23:13:53",2.10
"10/7/2009 23:13:54",2.10
"10/7/2009 23:13:56",2.10
"10/7/2009 23:13:57",2.10
"10/7/2009 23:13:58",150.40
"10/7/2009 23:13:59",202.82
"10/7/2009 23:14:00",156.29
"10/7/2009 23:14:01",0.00
"10/7/2009 23:14:02",2.10
"10/7/2009 23:14:03",2.10
"10/7/2009 23:14:04",2.10
"10/7/2009 23:14:05",2.10
"10/7/2009 23:14:06",0.00
"10/7/2009 23:14:07",86.57
"10/7/2009 23:14:08",166.07
"10/7/2009 23:14:09",166.07
"10/7/2009 23:14:11",220.00
"10/7/2009 23:14:12",191.28
"10/7/2009 23:14:13",220.00
"10/7/2009 23:14:14",214.29
"10/7/2009 23:14:15",231.37
"10/7/2009 23:14:16",220.00
"10/7/2009 23:14:17",202.82
"10/7/2009 23:14:18",218.10
"10/7/2009 23:14:19",142.52
"10/7/2009 23:14:20",177.74
