time,temperature
06/28/2010 18:14:17,25.40
06/28/2010 18:14:18,25.40
06/28/2010 18:14:19,25.40
06/28/2010 18:14:20,25.40
06/28/2010 18:14:21,25.40
06/28/2010 18:14:22,25.72
06/28/2010 18:14:23,25.40
06/28/2010 18:14:24,25.72
06/28/2010 18:14:25,25.40
06/28/2010 18:14:26,25.40
06/28/2010 18:14:27,25.40
06/28/2010 18:14:29,25.40
06/28/2010 18:14:30,25.72
06/28/2010 18:14:31,25.72
06/28/2010 18:14:32,25.40
06/28/2010 18:14:33,25.72
06/28/2010 18:14:34,25.40
06/28/2010 18:14:35,25.72
06/28/2010 18:14:36,25.72
06/28/2010 18:14:37,25.40
06/28/2010 18:14:38,25.40
06/28/2010 18:14:39,25.40
06/28/2010 18:14:40,25.40
06/28/2010 18:14:41,25.72
06/28/2010 18:14:42,25.72
06/28/2010 18:14:43,25.72
06/28/2010 18:14:44,25.72
06/28/2010 18:14:46,25.72
06/28/2010 18:14:47,25.72
06/28/2010 18:14:48,25.72
06/28/2010 18:14:49,25.40
06/28/2010 18:14:50,25.40
06/28/2010 18:14:51,25.72
06/28/2010 18:14:52,25.72
06/28/2010 18:14:53,25.72
06/28/2010 18:14:54,25.72
06/28/2010 18:14:55,25.72
06/28/2010 18:14:56,25.72
06/28/2010 18:14:57,25.72
06/28/2010 18:14:58,25.72
06/28/2010 18:14:59,25.72
06/28/2010 18:15:00,25.72
06/28/2010 18:15:01,25.72
06/28/2010 18:15:02,25.72
06/28/2010 18:15:04,25.72
06/28/2010 18:15:05,25.40
06/28/2010 18:15:06,25.72
06/28/2010 18:15:07,25.72
06/28/2010 18:15:08,25.72
06/28/2010 18:15:09,25.72
06/28/2010 18:15:10,25.72
06/28/2010 18:15:11,25.72
06/28/2010 18:15:12,25.72
06/28/2010 18:15:13,25.72
06/28/2010 18:15:14,25.72
06/28/2010 18:15:15,25.72
06/28/2010 18:15:16,25.72
06/28/2010 18:15:17,25.72
06/28/2010 18:15:18,25.72
06/28/2010 18:15:19,25.72
06/28/2010 18:15:21,25.72
06/28/2010 18:15:22,25.72
06/28/2010 18:15:23,25.72
06/28/2010 18:15:24,25.72
06/28/2010 18:15:25,25.72
06/28/2010 18:15:26,25.72
06/28/2010 18:15:27,25.72
06/28/2010 18:15:28,25.72
06/28/2010 18:15:29,25.72
06/28/2010 18:15:30,25.72
06/28/2010 18:15:31,25.72
06/28/2010 18:15:32,25.72
06/28/2010 18:15:33,25.72
06/28/2010 18:15:34,25.72
06/28/2010 18:15:35,25.72
06/28/2010 18:15:36,25.72
06/28/2010 18:15:37,25.72
06/28/2010 18:15:39,25.40
06/28/2010 18:15:40,25.40
06/28/2010 18:15:41,25.72
06/28/2010 18:15:42,25.40
