time,acceleration,light,temperature,sound,"cricket temperature probe"
"3/30/2128 20:00:00",0.98,816.06,20.24,0,15.96265
"3/30/2128 20:00:00",0.90,817.27,20.24,0,15.96265
"3/30/2128 20:00:00",0.94,825.70,20.24,0,15.96265
"3/30/2128 20:00:00",0.94,823.30,20.24,0,15.96265
"3/30/2128 20:00:00",0.94,812.42,20.24,7,16.0751
"3/30/2128 20:00:00",0.90,816.06,20.24,0,16.0751
"3/30/2128 20:00:00",0.94,817.27,20.24,0,15.96265
"3/30/2128 20:00:00",0.94,814.85,20.24,0,15.96265
"3/30/2128 20:00:00",0.90,816.06,20.24,0,15.96265
"4/7/2000 20:02:56",0.00,808.76,20.24,0,15.8502
"3/30/2128 20:00:00",0.90,835.22,20.24,0,15.96265
"3/30/2128 20:00:00",0.98,816.06,20.24,0,15.96265
"3/30/2128 20:00:00",0.90,817.27,20.24,0,15.96265
"3/30/2128 20:00:00",0.94,825.70,20.24,0,15.96265
"3/30/2128 20:00:00",0.94,823.30,20.24,0,15.96265
"3/30/2128 20:00:00",0.94,812.42,20.24,7,16.0751
"3/30/2128 20:00:00",0.90,816.06,20.24,0,16.0751
"3/30/2128 20:00:00",0.94,817.27,20.24,0,15.96265
"3/30/2128 20:00:00",0.94,814.85,20.24,0,15.96265
"3/30/2128 20:00:00",0.90,816.06,20.24,0,15.96265
"4/7/2000 20:03:34",0.00,831.66,20.89,0,16.18755
"3/30/2128 20:00:00",0.90,825.70,20.89,1,16.0751
"3/30/2128 20:00:00",0.98,819.69,20.89,0,16.5249
"3/30/2128 20:00:00",1.45,823.30,21.21,0,16.86225
"3/30/2128 20:00:00",0.86,832.85,21.21,0,16.7498
"3/30/2128 20:00:00",1.02,817.27,21.21,0,16.5249
"3/30/2128 20:00:00",0.90,824.50,21.21,0,16.18755
"3/30/2128 20:00:00",0.70,825.70,21.53,0,15.96265
"3/30/2128 20:00:00",0.82,819.69,21.53,0,15.73775
"3/30/2128 20:00:00",0.98,819.69,21.53,0,15.51285
"3/30/2128 20:00:00",1.02,817.27,21.53,0,15.28795
"4/7/2000 20:03:34",0.00,831.66,20.89,0,16.18755
"3/30/2128 20:00:00",0.90,825.70,20.89,1,16.0751
"3/30/2128 20:00:00",0.98,819.69,20.89,0,16.5249
"3/30/2128 20:00:00",1.45,823.30,21.21,0,16.86225
"3/30/2128 20:00:00",0.86,832.85,21.21,0,16.7498
"3/30/2128 20:00:00",1.02,817.27,21.21,0,16.5249
"3/30/2128 20:00:00",0.90,824.50,21.21,0,16.18755
"3/30/2128 20:00:00",0.70,825.70,21.53,0,15.96265
"3/30/2128 20:00:00",0.82,819.69,21.53,0,15.73775
"3/30/2128 20:00:00",0.98,819.69,21.53,0,15.51285
"3/30/2128 20:00:00",1.02,817.27,21.53,0,15.28795
"4/7/2000 22:11:52",0.00,813.64,21.21,0,13.3763
"3/30/2128 20:00:00",1.02,814.85,21.53,0,13.26385
"3/30/2128 20:00:00",0.70,814.85,21.21,0,13.03895
"3/30/2128 20:00:00",0.86,814.85,21.21,0,12.9265
"3/30/2128 20:00:00",1.17,814.85,21.21,0,12.81405
"3/30/2128 20:00:00",1.05,814.85,21.21,0,12.7016
"3/30/2128 20:00:00",0.98,814.85,21.53,0,12.58915
"3/30/2128 20:00:00",0.94,829.28,21.53,0,12.4767
"3/30/2128 20:00:00",0.98,829.28,21.86,0,12.36425
"3/30/2128 20:00:00",1.21,823.30,21.86,0,12.36425
"3/30/2128 20:00:00",0.86,830.47,21.86,0,12.36425
"4/7/2000 22:11:52",0.00,813.64,21.21,0,13.3763
"3/30/2128 20:00:00",1.02,814.85,21.53,0,13.26385
"3/30/2128 20:00:00",0.70,814.85,21.21,0,13.03895
"3/30/2128 20:00:00",0.86,814.85,21.21,0,12.9265
"3/30/2128 20:00:00",1.17,814.85,21.21,0,12.81405
"3/30/2128 20:00:00",1.05,814.85,21.21,0,12.7016
"3/30/2128 20:00:00",0.98,814.85,21.53,0,12.58915
"3/30/2128 20:00:00",0.94,829.28,21.53,0,12.4767
"3/30/2128 20:00:00",0.98,829.28,21.86,0,12.36425
"3/30/2128 20:00:00",1.21,823.30,21.86,0,12.36425
"3/30/2128 20:00:00",0.86,830.47,21.86,0,12.36425
"4/7/2000 23:11:48",0.00,817.27,21.86,1,12.4767
"3/30/2128 20:00:00",0.59,816.06,21.86,1,12.58915
"3/30/2128 20:00:00",1.25,814.85,22.18,1,12.7016
"3/30/2128 20:00:00",1.17,809.98,22.18,0,12.7016
"3/30/2128 20:00:00",0.78,808.76,21.86,1,12.7016
"3/30/2128 20:00:00",0.66,814.85,22.18,1,12.81405
"3/30/2128 20:00:00",0.90,814.85,22.18,0,12.81405
"3/30/2128 20:00:00",0.86,814.85,22.18,1,12.81405
"3/30/2128 20:00:00",1.02,814.85,22.18,2,12.81405
"3/30/2128 20:00:00",0.86,814.85,22.18,2,12.7016
"3/30/2128 20:00:00",0.94,814.85,22.18,2,12.7016
"4/7/2000 23:11:48",0.00,817.27,21.86,1,12.4767
"3/30/2128 20:00:00",0.59,816.06,21.86,1,12.58915
"3/30/2128 20:00:00",1.25,814.85,22.18,1,12.7016
"3/30/2128 20:00:00",1.17,809.98,22.18,0,12.7016
"3/30/2128 20:00:00",0.78,808.76,21.86,1,12.7016
"3/30/2128 20:00:00",0.66,814.85,22.18,1,12.81405
"3/30/2128 20:00:00",0.90,814.85,22.18,0,12.81405
"3/30/2128 20:00:00",0.86,814.85,22.18,1,12.81405
"3/30/2128 20:00:00",1.02,814.85,22.18,2,12.81405
"3/30/2128 20:00:00",0.86,814.85,22.18,2,12.7016
"3/30/2128 20:00:00",0.94,814.85,22.18,2,12.7016
"4/8/2000 00:35:44",0.00,814.85,21.86,2,12.81405
"3/30/2128 20:00:00",0.78,814.85,21.86,2,12.81405
"3/30/2128 20:00:00",0.98,814.85,21.86,2,12.81405
"3/30/2128 20:00:00",0.70,822.10,21.86,2,12.81405
"3/30/2128 20:00:00",0.90,817.27,21.86,2,12.9265
"3/30/2128 20:00:00",0.98,822.10,21.86,3,12.9265
"3/30/2128 20:00:00",0.66,830.47,21.86,3,13.03895
"3/30/2128 20:00:00",0.86,832.85,21.86,3,13.1514
"3/30/2128 20:00:00",0.98,812.42,21.86,4,13.1514
"3/30/2128 20:00:00",0.66,822.10,21.86,3,13.1514
"3/30/2128 20:00:00",0.74,832.85,22.18,3,13.26385
"4/8/2000 00:35:44",0.00,814.85,21.86,2,12.81405
"3/30/2128 20:00:00",0.78,814.85,21.86,2,12.81405
"3/30/2128 20:00:00",0.98,814.85,21.86,2,12.81405
"3/30/2128 20:00:00",0.70,822.10,21.86,2,12.81405
"3/30/2128 20:00:00",0.90,817.27,21.86,2,12.9265
"3/30/2128 20:00:00",0.98,822.10,21.86,3,12.9265
"3/30/2128 20:00:00",0.66,830.47,21.86,3,13.03895
"3/30/2128 20:00:00",0.86,832.85,21.86,3,13.1514
"3/30/2128 20:00:00",0.98,812.42,21.86,4,13.1514
"3/30/2128 20:00:00",0.66,822.10,21.86,3,13.1514
"3/30/2128 20:00:00",0.74,832.85,22.18,3,13.26385
"4/8/2000 13:27:46",0.00,824.50,22.18,3,12.9265
"3/30/2128 20:00:00",0.90,831.66,22.18,3,12.9265
"3/30/2128 20:00:00",0.59,832.85,22.18,3,13.03895
"3/30/2128 20:00:00",0.82,832.85,-18.75,4,13.03895
"3/30/2128 20:00:00",0.86,822.10,-18.75,4,13.03895
"3/30/2128 20:00:00",0.70,807.54,22.18,4,12.81405
"3/30/2128 20:00:00",0.55,805.09,22.18,4,12.58915
"3/30/2128 20:00:00",1.41,806.31,21.86,4,12.4767
"3/30/2128 20:00:00",0.98,808.76,21.86,4,12.36425
"3/30/2128 20:00:00",0.94,811.20,21.86,7,12.2518
"3/30/2128 20:00:00",0.94,828.09,21.86,8,12.2518
"4/8/2000 13:27:46",0.00,824.50,22.18,3,12.9265
"3/30/2128 20:00:00",0.90,831.66,22.18,3,12.9265
"3/30/2128 20:00:00",0.59,832.85,22.18,3,13.03895
"3/30/2128 20:00:00",0.82,832.85,-18.75,4,13.03895
"3/30/2128 20:00:00",0.86,822.10,-18.75,4,13.03895
"3/30/2128 20:00:00",0.70,807.54,22.18,4,12.81405
"3/30/2128 20:00:00",0.55,805.09,22.18,4,12.58915
"3/30/2128 20:00:00",1.41,806.31,21.86,4,12.4767
"3/30/2128 20:00:00",0.98,808.76,21.86,4,12.36425
"3/30/2128 20:00:00",0.94,811.20,21.86,7,12.2518
"3/30/2128 20:00:00",0.94,828.09,21.86,8,12.2518
"4/7/2000 20:04:04",0.00,831.66,-18.75,-10,12.9265
"3/30/2128 20:00:00",0.90,830.47,-19.07,-10,12.9265
"3/30/2128 20:00:00",0.82,820.89,22.18,-10,12.9265
"3/30/2128 20:00:00",0.90,811.20,22.18,-12,12.81405
"3/30/2128 20:00:00",0.59,809.98,22.18,0,12.7016
"3/30/2128 20:00:00",0.66,786.47,21.86,2,12.58915
"3/30/2128 20:00:00",0.70,791.47,21.53,61,12.58915
"3/30/2128 20:00:00",1.21,811.20,21.21,0,12.4767
"3/30/2128 20:00:00",0.82,812.42,21.21,0,12.36425
"3/30/2128 20:00:00",0.82,809.98,20.89,0,12.36425
"3/30/2128 20:00:00",1.17,809.98,20.89,0,12.36425
"4/7/2000 20:04:04",0.00,831.66,-18.75,-10,12.9265
"3/30/2128 20:00:00",0.90,830.47,-19.07,-10,12.9265
"3/30/2128 20:00:00",0.82,820.89,22.18,-10,12.9265
"3/30/2128 20:00:00",0.90,811.20,22.18,-12,12.81405
"3/30/2128 20:00:00",0.59,809.98,22.18,0,12.7016
"3/30/2128 20:00:00",0.66,786.47,21.86,2,12.58915
"3/30/2128 20:00:00",0.70,791.47,21.53,61,12.58915
"3/30/2128 20:00:00",1.21,811.20,21.21,0,12.4767
"3/30/2128 20:00:00",0.82,812.42,21.21,0,12.36425
"3/30/2128 20:00:00",0.82,809.98,20.89,0,12.36425
"3/30/2128 20:00:00",1.17,809.98,20.89,0,12.36425
"4/7/2000 20:04:06",0.00,798.92,19.60,0,11.5771
"3/30/2128 20:00:00",0.90,802.63,19.60,0,11.46465
"3/30/2128 20:00:00",0.78,802.63,19.28,0,11.46465
"3/30/2128 20:00:00",1.02,802.63,19.28,0,11.3522
"3/30/2128 20:00:00",1.13,801.39,19.28,0,11.3522
"3/30/2128 20:00:00",1.05,802.63,18.96,0,11.3522
"3/30/2128 20:00:00",0.74,805.09,18.96,0,11.23975
"3/30/2128 20:00:00",0.59,807.54,18.96,0,11.23975
"3/30/2128 20:00:00",0.78,808.76,18.96,0,11.23975
"3/30/2128 20:00:00",0.90,808.76,18.63,0,11.23975
"3/30/2128 20:00:00",1.72,811.20,18.63,0,11.23975
"4/7/2000 20:04:06",0.00,798.92,19.60,0,11.5771
"3/30/2128 20:00:00",0.90,802.63,19.60,0,11.46465
"3/30/2128 20:00:00",0.78,802.63,19.28,0,11.46465
"3/30/2128 20:00:00",1.02,802.63,19.28,0,11.3522
"3/30/2128 20:00:00",1.13,801.39,19.28,0,11.3522
"3/30/2128 20:00:00",1.05,802.63,18.96,0,11.3522
"3/30/2128 20:00:00",0.74,805.09,18.96,0,11.23975
"3/30/2128 20:00:00",0.59,807.54,18.96,0,11.23975
"3/30/2128 20:00:00",0.78,808.76,18.96,0,11.23975
"3/30/2128 20:00:00",0.90,808.76,18.63,0,11.23975
"3/30/2128 20:00:00",1.72,811.20,18.63,0,11.23975
"4/7/2000 20:03:30",0.00,811.20,17.99,0,11.5771
"3/30/2128 20:00:00",1.25,806.31,17.99,0,11.8020
"3/30/2128 20:00:00",1.02,809.98,17.99,0,11.91445
"3/30/2128 20:00:00",0.74,808.76,17.99,0,12.0269
"3/30/2128 20:00:00",1.02,808.76,17.99,0,12.0269
"3/30/2128 20:00:00",1.02,811.20,17.99,0,12.13935
"3/30/2128 20:00:00",0.66,809.98,17.99,0,12.2518
"3/30/2128 20:00:00",0.94,811.20,17.99,0,12.2518
"3/30/2128 20:00:00",1.21,808.76,17.67,0,12.36425
"3/30/2128 20:00:00",0.98,809.98,17.67,0,12.4767
"3/30/2128 20:00:00",0.98,808.76,17.67,0,12.58915
"4/7/2000 20:03:30",0.00,811.20,17.99,0,11.5771
"3/30/2128 20:00:00",1.25,806.31,17.99,0,11.8020
"3/30/2128 20:00:00",1.02,809.98,17.99,0,11.91445
"3/30/2128 20:00:00",0.74,808.76,17.99,0,12.0269
"3/30/2128 20:00:00",1.02,808.76,17.99,0,12.0269
"3/30/2128 20:00:00",1.02,811.20,17.99,0,12.13935
"3/30/2128 20:00:00",0.66,809.98,17.99,0,12.2518
"3/30/2128 20:00:00",0.94,811.20,17.99,0,12.2518
"3/30/2128 20:00:00",1.21,808.76,17.67,0,12.36425
"3/30/2128 20:00:00",0.98,809.98,17.67,0,12.4767
"3/30/2128 20:00:00",0.98,808.76,17.67,0,12.58915
"4/7/2000 20:03:24",0.00,806.31,17.67,0,13.8261
"3/30/2128 20:00:00",1.45,808.76,17.67,0,13.8261
"3/30/2128 20:00:00",1.25,808.76,17.67,0,13.8261
"3/30/2128 20:00:00",0.78,807.54,17.67,0,13.8261
"3/30/2128 20:00:00",0.59,805.09,17.67,0,13.93855
"3/30/2128 20:00:00",0.66,803.86,17.67,0,13.93855
"3/30/2128 20:00:00",1.09,803.86,17.67,0,13.93855
"3/30/2128 20:00:00",1.25,803.86,17.67,0,13.93855
"3/30/2128 20:00:00",1.09,805.09,17.67,0,14.0510
"3/30/2128 20:00:00",0.86,807.54,17.67,0,14.16345
"3/30/2128 20:00:00",0.94,807.54,17.67,0,14.16345
"4/7/2000 20:03:24",0.00,806.31,17.67,0,13.8261
"3/30/2128 20:00:00",1.45,808.76,17.67,0,13.8261
"3/30/2128 20:00:00",1.25,808.76,17.67,0,13.8261
"3/30/2128 20:00:00",0.78,807.54,17.67,0,13.8261
"3/30/2128 20:00:00",0.59,805.09,17.67,0,13.93855
"3/30/2128 20:00:00",0.66,803.86,17.67,0,13.93855
"3/30/2128 20:00:00",1.09,803.86,17.67,0,13.93855
"3/30/2128 20:00:00",1.25,803.86,17.67,0,13.93855
"3/30/2128 20:00:00",1.09,805.09,17.67,0,14.0510
"3/30/2128 20:00:00",0.86,807.54,17.67,0,14.16345
"3/30/2128 20:00:00",0.94,807.54,17.67,0,14.16345
"4/7/2000 20:03:32",0.00,803.86,17.34,0,14.0510
"3/30/2128 20:00:00",1.13,803.86,17.34,0,14.0510
"3/30/2128 20:00:00",0.98,803.86,17.34,0,14.0510
"3/30/2128 20:00:00",1.05,802.63,17.34,0,14.0510
"3/30/2128 20:00:00",0.70,798.92,17.34,0,14.0510
"3/30/2128 20:00:00",0.55,797.69,17.02,0,13.93855
"3/30/2128 20:00:00",0.66,798.92,17.02,0,13.93855
"3/30/2128 20:00:00",1.17,801.39,17.02,0,13.8261
"3/30/2128 20:00:00",1.52,801.39,17.02,0,13.8261
"3/30/2128 20:00:00",1.09,801.39,17.02,0,13.8261
"3/30/2128 20:00:00",0.98,802.63,17.02,0,13.8261
"4/7/2000 20:03:32",0.00,803.86,17.34,0,14.0510
"3/30/2128 20:00:00",1.13,803.86,17.34,0,14.0510
"3/30/2128 20:00:00",0.98,803.86,17.34,0,14.0510
"3/30/2128 20:00:00",1.05,802.63,17.34,0,14.0510
"3/30/2128 20:00:00",0.70,798.92,17.34,0,14.0510
"3/30/2128 20:00:00",0.55,797.69,17.02,0,13.93855
"3/30/2128 20:00:00",0.66,798.92,17.02,0,13.93855
"3/30/2128 20:00:00",1.17,801.39,17.02,0,13.8261
"3/30/2128 20:00:00",1.52,801.39,17.02,0,13.8261
"3/30/2128 20:00:00",1.09,801.39,17.02,0,13.8261
"3/30/2128 20:00:00",0.98,802.63,17.02,0,13.8261
"4/7/2000 20:03:22",0.00,795.21,16.70,0,13.6012
"3/30/2128 20:00:00",0.59,797.69,16.38,0,13.6012
"3/30/2128 20:00:00",0.66,801.39,16.38,0,13.6012
"3/30/2128 20:00:00",0.86,801.39,16.38,0,13.6012
"3/30/2128 20:00:00",1.17,803.86,16.38,0,13.6012
"3/30/2128 20:00:00",1.25,798.92,16.38,0,13.71365
"3/30/2128 20:00:00",1.25,797.69,16.38,0,13.71365
"3/30/2128 20:00:00",1.09,798.92,16.38,0,13.71365
"3/30/2128 20:00:00",0.94,798.92,16.38,0,13.71365
"3/30/2128 20:00:00",0.74,798.92,16.38,0,13.71365
"3/30/2128 20:00:00",0.62,797.69,16.38,0,13.71365
"4/7/2000 20:03:22",0.00,795.21,16.70,0,13.6012
"3/30/2128 20:00:00",0.59,797.69,16.38,0,13.6012
"3/30/2128 20:00:00",0.66,801.39,16.38,0,13.6012
"3/30/2128 20:00:00",0.86,801.39,16.38,0,13.6012
"3/30/2128 20:00:00",1.17,803.86,16.38,0,13.6012
"3/30/2128 20:00:00",1.25,798.92,16.38,0,13.71365
"3/30/2128 20:00:00",1.25,797.69,16.38,0,13.71365
"3/30/2128 20:00:00",1.09,798.92,16.38,0,13.71365
"3/30/2128 20:00:00",0.94,798.92,16.38,0,13.71365
"3/30/2128 20:00:00",0.74,798.92,16.38,0,13.71365
"3/30/2128 20:00:00",0.62,797.69,16.38,0,13.71365
"4/7/2000 20:11:28",0.00,793.96,16.05,0,14.0510
"3/30/2128 20:00:00",0.78,798.92,16.05,0,14.16345
"3/30/2128 20:00:00",1.21,800.16,16.05,0,14.16345
"3/30/2128 20:00:00",1.21,796.45,16.05,0,14.16345
"3/30/2128 20:00:00",0.90,791.47,16.05,0,14.16345
"3/30/2128 20:00:00",0.55,800.16,16.05,0,14.16345
"3/30/2128 20:00:00",0.62,800.16,16.05,0,14.16345
"3/30/2128 20:00:00",0.94,802.63,16.05,0,14.16345
"3/30/2128 20:00:00",1.13,802.63,16.05,0,14.16345
"3/30/2128 20:00:00",1.21,801.39,16.05,0,14.16345
"3/30/2128 20:00:00",1.09,801.39,15.73,0,14.0510
"4/7/2000 20:11:28",0.00,793.96,16.05,0,14.0510
"3/30/2128 20:00:00",0.78,798.92,16.05,0,14.16345
"3/30/2128 20:00:00",1.21,800.16,16.05,0,14.16345
"3/30/2128 20:00:00",1.21,796.45,16.05,0,14.16345
"3/30/2128 20:00:00",0.90,791.47,16.05,0,14.16345
"3/30/2128 20:00:00",0.55,800.16,16.05,0,14.16345
"3/30/2128 20:00:00",0.62,800.16,16.05,0,14.16345
"3/30/2128 20:00:00",0.94,802.63,16.05,0,14.16345
"3/30/2128 20:00:00",1.13,802.63,16.05,0,14.16345
"3/30/2128 20:00:00",1.21,801.39,16.05,0,14.16345
"3/30/2128 20:00:00",1.09,801.39,15.73,0,14.0510
"4/7/2000 20:03:14",0.00,805.09,15.41,0,13.93855
"3/30/2128 20:00:00",1.09,806.31,15.73,0,14.0510
"3/30/2128 20:00:00",1.13,816.06,15.41,0,14.16345
"3/30/2128 20:00:00",1.09,823.30,15.73,0,14.38835
"3/30/2128 20:00:00",0.74,825.70,16.05,0,14.61325
"3/30/2128 20:00:00",1.05,828.09,16.05,0,14.7257
"3/30/2128 20:00:00",0.59,831.66,16.05,0,14.83815
"3/30/2128 20:00:00",0.78,831.66,16.05,0,15.06305
"3/30/2128 20:00:00",1.21,832.85,16.05,0,15.06305
"3/30/2128 20:00:00",1.17,831.66,16.38,0,15.06305
"3/30/2128 20:00:00",1.09,830.47,16.38,0,15.06305
"4/7/2000 20:03:14",0.00,805.09,15.41,0,13.93855
"3/30/2128 20:00:00",1.09,806.31,15.73,0,14.0510
"3/30/2128 20:00:00",1.13,816.06,15.41,0,14.16345
"3/30/2128 20:00:00",1.09,823.30,15.73,0,14.38835
"3/30/2128 20:00:00",0.74,825.70,16.05,0,14.61325
"3/30/2128 20:00:00",1.05,828.09,16.05,0,14.7257
"3/30/2128 20:00:00",0.59,831.66,16.05,0,14.83815
"3/30/2128 20:00:00",0.78,831.66,16.05,0,15.06305
"3/30/2128 20:00:00",1.21,832.85,16.05,0,15.06305
"3/30/2128 20:00:00",1.17,831.66,16.38,0,15.06305
"3/30/2128 20:00:00",1.09,830.47,16.38,0,15.06305
"4/7/2000 22:35:20",0.00,812.42,16.05,0,14.5008
"3/30/2128 20:00:00",0.47,811.20,16.05,0,14.5008
"3/30/2128 20:00:00",1.25,811.20,16.05,0,14.38835
"3/30/2128 20:00:00",1.33,811.20,16.05,0,14.38835
"3/30/2128 20:00:00",1.13,808.76,16.05,0,14.2759
"3/30/2128 20:00:00",1.13,808.76,16.05,0,14.2759
"3/30/2128 20:00:00",0.82,807.54,16.05,0,14.2759
"3/30/2128 20:00:00",0.82,806.31,16.05,0,14.16345
"3/30/2128 20:00:00",0.70,807.54,16.05,0,14.16345
"3/30/2128 20:00:00",1.21,808.76,16.05,0,14.16345
"3/30/2128 20:00:00",1.21,808.76,16.05,0,14.0510
"4/7/2000 22:35:20",0.00,812.42,16.05,0,14.5008
"3/30/2128 20:00:00",0.47,811.20,16.05,0,14.5008
"3/30/2128 20:00:00",1.25,811.20,16.05,0,14.38835
"3/30/2128 20:00:00",1.33,811.20,16.05,0,14.38835
"3/30/2128 20:00:00",1.13,808.76,16.05,0,14.2759
"3/30/2128 20:00:00",1.13,808.76,16.05,0,14.2759
"3/30/2128 20:00:00",0.82,807.54,16.05,0,14.2759
"3/30/2128 20:00:00",0.82,806.31,16.05,0,14.16345
"3/30/2128 20:00:00",0.70,807.54,16.05,0,14.16345
"3/30/2128 20:00:00",1.21,808.76,16.05,0,14.16345
"3/30/2128 20:00:00",1.21,808.76,16.05,0,14.0510
"3/30/2128 20:00:00",1.29,811.20,16.38,4,14.2759
"3/30/2128 20:00:00",1.41,811.20,16.38,1,14.16345
"3/30/2128 20:00:00",1.60,812.42,16.05,0,14.2759
"3/30/2128 20:00:00",1.45,813.64,16.05,0,14.16345
"3/30/2128 20:00:00",1.41,813.64,16.38,0,14.16345
"3/30/2128 20:00:00",1.05,813.64,16.38,0,14.16345
"3/30/2128 20:00:00",0.66,813.64,16.38,0,14.2759
"3/30/2128 20:00:00",0.90,813.64,16.38,0,14.38835
