time,acceleration,light,temperature,sound,"cricket temperature probe"
"3/30/2128 20:00:00",0.94,819.69,19.92,0,12.7016
"3/30/2128 20:00:00",0.90,337.98,19.92,0,12.7016
"3/30/2128 20:00:00",0.94,285.43,19.60,0,12.7016
"3/30/2000 06:27:52",0.00,208.56,19.60,0,12.4767
"3/30/2128 20:00:00",0.94,197.06,19.60,0,12.4767
"3/30/2128 20:00:00",0.94,197.06,19.60,0,12.36425
"3/30/2128 20:00:00",0.94,193.21,19.60,0,12.36425
"3/30/2128 20:00:00",0.94,200.90,19.60,0,12.36425
"3/30/2128 20:00:00",0.94,820.89,19.60,0,12.36425
"3/30/2128 20:00:00",0.94,430.10,19.28,-12,12.36425
"3/30/2128 20:00:00",0.94,227.59,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,729.51,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,19.60,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,19.28,0,12.4767
"3/30/2000 06:27:52",0.00,208.56,19.60,0,12.4767
"3/30/2128 20:00:00",0.94,197.06,19.60,0,12.4767
"3/30/2128 20:00:00",0.94,197.06,19.60,0,12.36425
"3/30/2128 20:00:00",0.94,193.21,19.60,0,12.36425
"3/30/2128 20:00:00",0.94,200.90,19.60,0,12.36425
"3/30/2128 20:00:00",0.94,820.89,19.60,0,12.36425
"3/30/2128 20:00:00",0.94,430.10,19.28,-12,12.36425
"3/30/2128 20:00:00",0.94,227.59,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,729.51,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,19.60,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,19.28,0,12.4767
"4/7/2000 20:03:50",0.00,376.83,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,423.32,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,223.80,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,221.90,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,227.59,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,817.27,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,819.69,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,819.69,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,314.61,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,323.63,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,690.07,19.28,0,12.4767
"4/7/2000 20:03:50",0.00,376.83,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,423.32,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,223.80,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,221.90,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,227.59,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,817.27,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,819.69,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,819.69,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,314.61,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,323.63,19.28,0,12.4767
"3/30/2128 20:00:00",0.94,690.07,19.28,0,12.4767
"4/7/2000 20:03:50",0.00,825.70,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,826.89,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,826.89,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,826.89,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,825.70,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,825.70,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,825.70,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,824.50,19.28,0,12.7016
"3/30/2128 20:00:00",0.78,817.27,19.28,6,12.7016
"3/30/2128 20:00:00",0.94,235.15,19.28,0,12.7016
"3/30/2128 20:00:00",0.94,279.91,18.96,0,12.7016
"4/7/2000 20:03:50",0.00,825.70,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,826.89,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,826.89,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,826.89,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,825.70,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,825.70,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,825.70,19.28,0,12.58915
"3/30/2128 20:00:00",0.94,824.50,19.28,0,12.7016
"3/30/2128 20:00:00",0.78,817.27,19.28,6,12.7016
"3/30/2128 20:00:00",0.94,235.15,19.28,0,12.7016
"3/30/2128 20:00:00",0.94,279.91,18.96,0,12.7016
"4/7/2000 20:03:52",0.00,823.30,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,823.30,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,823.30,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,823.30,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,819.69,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,276.22,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,246.44,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,259.52,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,263.25,18.63,0,12.58915
"3/30/2128 20:00:00",0.90,274.37,18.63,0,12.58915
"3/30/2128 20:00:00",0.94,287.27,18.63,0,12.58915
"4/7/2000 20:03:52",0.00,823.30,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,823.30,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,823.30,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,823.30,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,819.69,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,276.22,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,246.44,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,259.52,18.96,0,12.58915
"3/30/2128 20:00:00",0.94,263.25,18.63,0,12.58915
"3/30/2128 20:00:00",0.90,274.37,18.63,0,12.58915
"3/30/2128 20:00:00",0.94,287.27,18.63,0,12.58915
"4/7/2000 20:03:52",0.00,325.43,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,296.43,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,797.69,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,823.30,18.31,0,12.4767
"3/30/2128 20:00:00",0.90,824.50,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,825.70,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,825.70,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,801.39,18.31,0,12.4767
"3/30/2128 20:00:00",0.98,435.16,18.31,3,12.4767
"3/30/2128 20:00:00",0.94,440.21,18.31,0,12.58915
"3/30/2128 20:00:00",0.94,430.10,17.99,0,12.58915
"4/7/2000 20:03:52",0.00,325.43,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,296.43,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,797.69,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,823.30,18.31,0,12.4767
"3/30/2128 20:00:00",0.90,824.50,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,825.70,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,825.70,18.31,0,12.4767
"3/30/2128 20:00:00",0.94,801.39,18.31,0,12.4767
"3/30/2128 20:00:00",0.98,435.16,18.31,3,12.4767
"3/30/2128 20:00:00",0.94,440.21,18.31,0,12.58915
"3/30/2128 20:00:00",0.94,430.10,17.99,0,12.58915
"4/7/2000 20:03:54",0.00,822.10,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,820.89,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,820.89,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,423.32,17.99,1,12.4767
"3/30/2128 20:00:00",0.94,350.43,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,483.27,17.67,1,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.67,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.67,0,12.4767
"4/7/2000 20:03:54",0.00,822.10,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,820.89,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,820.89,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,423.32,17.99,1,12.4767
"3/30/2128 20:00:00",0.94,350.43,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,483.27,17.67,1,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.99,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.67,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.67,0,12.4767
"4/7/2000 20:03:48",0.00,822.10,17.67,0,12.36425
"3/30/2128 20:00:00",0.94,470.15,17.34,0,12.36425
"3/30/2128 20:00:00",0.94,321.83,17.34,0,12.4767
"3/30/2128 20:00:00",0.94,392.47,17.67,0,12.4767
"3/30/2128 20:00:00",0.94,819.69,17.34,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.4767
"3/30/2128 20:00:00",0.90,822.10,17.67,0,12.4767
"3/30/2128 20:00:00",0.94,820.89,17.67,0,12.4767
"3/30/2128 20:00:00",0.94,399.38,17.34,0,12.4767
"3/30/2128 20:00:00",0.90,431.79,17.34,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.4767
"4/7/2000 20:03:48",0.00,822.10,17.67,0,12.36425
"3/30/2128 20:00:00",0.94,470.15,17.34,0,12.36425
"3/30/2128 20:00:00",0.94,321.83,17.34,0,12.4767
"3/30/2128 20:00:00",0.94,392.47,17.67,0,12.4767
"3/30/2128 20:00:00",0.94,819.69,17.34,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.4767
"3/30/2128 20:00:00",0.90,822.10,17.67,0,12.4767
"3/30/2128 20:00:00",0.94,820.89,17.67,0,12.4767
"3/30/2128 20:00:00",0.94,399.38,17.34,0,12.4767
"3/30/2128 20:00:00",0.90,431.79,17.34,0,12.4767
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.4767
"4/7/2000 20:03:48",0.00,824.50,17.34,0,12.7016
"3/30/2128 20:00:00",0.94,814.85,17.34,0,12.7016
"3/30/2128 20:00:00",0.98,742.76,17.34,2,12.7016
"3/30/2128 20:00:00",0.94,824.50,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,823.30,17.34,0,12.7016
"3/30/2128 20:00:00",0.94,823.30,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,822.10,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,820.89,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,807.54,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,352.21,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,346.88,17.34,0,12.7016
"4/7/2000 20:03:48",0.00,824.50,17.34,0,12.7016
"3/30/2128 20:00:00",0.94,814.85,17.34,0,12.7016
"3/30/2128 20:00:00",0.98,742.76,17.34,2,12.7016
"3/30/2128 20:00:00",0.94,824.50,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,823.30,17.34,0,12.7016
"3/30/2128 20:00:00",0.94,823.30,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,822.10,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,820.89,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,807.54,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,352.21,17.67,0,12.7016
"3/30/2128 20:00:00",0.94,346.88,17.34,0,12.7016
"4/7/2000 20:03:46",0.00,822.10,17.34,0,12.7016
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,565.74,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,435.16,17.34,0,12.81405
"3/30/2128 20:00:00",0.90,327.23,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,292.77,17.34,0,12.81405
"4/7/2000 20:03:46",0.00,822.10,17.34,0,12.7016
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,822.10,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,565.74,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,435.16,17.34,0,12.81405
"3/30/2128 20:00:00",0.90,327.23,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,292.77,17.34,0,12.81405
"3/29/2000 20:03:40",0.00,825.70,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,825.70,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,825.70,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,826.89,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,828.09,17.34,0,12.9265
"3/30/2128 20:00:00",0.94,829.28,17.34,0,12.9265
"3/30/2128 20:00:00",0.94,830.47,17.34,0,13.03895
"3/30/2128 20:00:00",0.94,831.66,17.67,0,13.03895
"3/30/2128 20:00:00",0.94,831.66,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,831.66,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,829.28,17.67,0,13.26385
"3/29/2000 20:03:40",0.00,825.70,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,825.70,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,825.70,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,826.89,17.34,0,12.81405
"3/30/2128 20:00:00",0.94,828.09,17.34,0,12.9265
"3/30/2128 20:00:00",0.94,829.28,17.34,0,12.9265
"3/30/2128 20:00:00",0.94,830.47,17.34,0,13.03895
"3/30/2128 20:00:00",0.94,831.66,17.67,0,13.03895
"3/30/2128 20:00:00",0.94,831.66,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,831.66,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,829.28,17.67,0,13.26385
"4/7/2000 20:03:40",0.00,822.10,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,822.10,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,822.10,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,822.10,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,281.75,17.34,0,13.1514
"3/30/2128 20:00:00",0.90,325.43,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,390.74,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,718.78,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,603.66,17.34,0,13.1514
"3/30/2128 20:00:00",0.90,775.10,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,822.10,17.34,0,13.1514
"4/7/2000 20:03:40",0.00,822.10,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,822.10,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,822.10,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,822.10,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,281.75,17.34,0,13.1514
"3/30/2128 20:00:00",0.90,325.43,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,390.74,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,718.78,17.67,0,13.1514
"3/30/2128 20:00:00",0.94,603.66,17.34,0,13.1514
"3/30/2128 20:00:00",0.90,775.10,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,822.10,17.34,0,13.1514
"4/7/2000 20:03:40",0.00,605.15,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,822.10,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,823.30,17.67,0,13.26385
"3/30/2128 20:00:00",0.94,823.30,17.67,0,13.26385
"3/30/2128 20:00:00",0.90,513.97,17.34,0,13.26385
"3/30/2128 20:00:00",0.94,706.57,17.34,0,13.26385
"3/30/2128 20:00:00",0.94,581.04,17.34,0,13.26385
"3/30/2128 20:00:00",0.94,661.99,17.34,0,13.26385
"3/30/2128 20:00:00",0.94,710.66,17.67,0,13.26385
"3/30/2128 20:00:00",0.94,812.42,17.34,0,13.26385
"3/30/2128 20:00:00",0.94,823.30,17.34,0,13.26385
"4/7/2000 20:03:40",0.00,605.15,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,822.10,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,823.30,17.67,0,13.26385
"3/30/2128 20:00:00",0.94,823.30,17.67,0,13.26385
"3/30/2128 20:00:00",0.90,513.97,17.34,0,13.26385
"3/30/2128 20:00:00",0.94,706.57,17.34,0,13.26385
"3/30/2128 20:00:00",0.94,581.04,17.34,0,13.26385
"3/30/2128 20:00:00",0.94,661.99,17.34,0,13.26385
"3/30/2128 20:00:00",0.94,710.66,17.67,0,13.26385
"3/30/2128 20:00:00",0.94,812.42,17.34,0,13.26385
"3/30/2128 20:00:00",0.94,823.30,17.34,0,13.26385
"3/29/2000 20:03:40",0.00,823.30,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,823.30,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,823.30,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,625.87,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,438.53,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,307.36,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,330.82,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,523.53,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,510.77,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,510.77,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,520.35,17.34,0,13.1514
"3/29/2000 20:03:40",0.00,823.30,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,823.30,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,823.30,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,625.87,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,438.53,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,307.36,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,330.82,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,523.53,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,510.77,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,510.77,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,520.35,17.34,0,13.1514
"4/7/2000 20:03:48",0.00,820.89,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,608.13,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,660.56,17.34,4,13.1514
"3/30/2128 20:00:00",0.94,824.50,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,824.50,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,824.50,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,824.50,17.34,0,13.03895
"3/30/2128 20:00:00",0.94,823.30,17.34,0,13.03895
"3/30/2128 20:00:00",0.94,622.93,17.34,0,13.03895
"3/30/2128 20:00:00",0.94,473.44,17.34,0,13.03895
"3/30/2128 20:00:00",0.94,622.93,17.34,0,12.9265
"4/7/2000 20:03:48",0.00,820.89,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,608.13,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,660.56,17.34,4,13.1514
"3/30/2128 20:00:00",0.94,824.50,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,824.50,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,824.50,17.34,0,13.1514
"3/30/2128 20:00:00",0.94,824.50,17.34,0,13.03895
"3/30/2128 20:00:00",0.94,823.30,17.34,0,13.03895
"3/30/2128 20:00:00",0.94,622.93,17.34,0,13.03895
"3/30/2128 20:00:00",0.94,473.44,17.34,0,13.03895
"3/30/2128 20:00:00",0.94,622.93,17.34,0,12.9265
"3/30/2128 20:00:00",0.94,823.30,17.34,0,12.7016
"3/30/2128 20:00:00",0.94,823.30,17.34,0,12.7016
"3/30/2128 20:00:00",0.94,823.30,17.34,0,12.7016
"3/30/2128 20:00:00",0.86,820.89,17.34,56,12.7016
