time,latitude,longitude,acceleration,light,temperature,sound,altitude,pedometer
03/24/2010 10:31:29,37.427784,-122.16875,1.05,1062.71,21.53,7,20,0
03/24/2010 10:31:30,37.427784,-122.16873,1.02,1063.47,21.53,2,20,0
03/24/2010 10:31:31,37.427784,-122.16873,0.98,1064.23,21.53,12,20,0
03/24/2010 10:31:33,37.427784,-122.16873,0.98,1064.99,21.53,18,20,0
03/24/2010 10:31:34,37.427784,-122.16873,0.98,1065.74,21.53,20,21,0
03/24/2010 10:31:35,37.427784,-122.16873,0.98,1065.74,21.53,17,22,0
03/24/2010 10:31:36,37.427784,-122.16873,0.98,1065.74,21.53,12,23,0
03/24/2010 10:31:37,37.427784,-122.16873,0.98,1064.99,21.53,27,23,0
03/24/2010 10:31:38,37.427784,-122.16873,0.98,1064.99,21.53,10,23,0
03/24/2010 10:31:39,37.427784,-122.16873,0.98,1064.23,21.53,0,24,0
03/24/2010 10:31:40,37.427784,-122.16872,0.98,1064.99,21.53,13,23,0
03/24/2010 10:31:41,37.427784,-122.16872,0.98,1064.99,21.53,5,22,0
03/24/2010 10:31:42,37.427784,-122.16872,0.98,1064.23,21.53,4,21,0
03/24/2010 10:31:44,37.427784,-122.16872,0.98,1064.99,21.53,7,20,0
03/24/2010 10:31:45,37.4278,-122.1687,0.98,1064.23,21.53,45,19,0
03/24/2010 10:31:46,37.4278,-122.1687,0.98,1064.23,21.53,30,19,0
03/24/2010 10:31:47,37.427784,-122.1687,0.98,1064.99,21.53,34,20,0
03/24/2010 10:31:48,37.427784,-122.1687,0.98,1064.99,21.53,26,20,0
03/24/2010 10:31:49,37.427784,-122.1687,0.98,1068.75,21.53,8,20,0
03/24/2010 10:31:50,37.427784,-122.1687,0.98,1068.00,21.53,38,21,0
03/24/2010 10:31:51,37.427784,-122.1687,0.98,1068.00,21.53,14,21,0
03/24/2010 10:31:52,37.4278,-122.1687,0.98,1068.00,21.53,5,21,0
03/24/2010 10:31:53,37.4278,-122.1687,0.98,1068.00,21.53,3,21,0
03/24/2010 10:31:54,37.4278,-122.1687,0.98,1068.00,21.53,14,21,0
03/24/2010 10:31:56,37.4278,-122.1687,0.98,1068.00,21.53,24,21,0
03/24/2010 10:31:57,37.4278,-122.1687,0.98,1068.00,21.53,10,21,0
03/24/2010 10:31:58,37.4278,-122.1687,1.05,1062.71,21.53,20,21,1
03/24/2010 10:31:59,37.4278,-122.1687,1.02,1064.23,21.53,27,21,0
03/24/2010 10:32:00,37.4278,-122.1687,0.98,1061.95,21.53,2,21,0
03/24/2010 10:32:01,37.4278,-122.1687,1.05,1061.19,21.53,3,20,0
03/24/2010 10:32:02,37.4278,-122.1687,1.02,1060.42,21.53,2,20,1
03/24/2010 10:32:03,37.427814,-122.1687,0.98,1066.50,21.53,6,19,0
03/24/2010 10:32:04,37.427814,-122.1687,0.98,1066.50,21.53,0,18,0
03/24/2010 10:32:05,37.427814,-122.1687,0.98,1067.25,21.53,4,18,0
03/24/2010 10:32:06,37.427814,-122.1687,0.98,1068.00,21.53,2,18,0
03/24/2010 10:32:08,37.427814,-122.1687,0.98,1067.25,21.53,1,18,0
03/24/2010 10:32:09,37.427814,-122.1687,0.98,1068.00,21.53,21,18,0
03/24/2010 10:32:10,37.427814,-122.1687,0.98,1063.47,21.53,29,18,0
03/24/2010 10:32:11,37.427814,-122.1687,0.90,1061.19,21.53,2,18,0
03/24/2010 10:32:12,37.427814,-122.1687,0.98,1066.50,21.53,0,18,0
03/24/2010 10:32:13,37.427814,-122.16872,0.98,1067.25,21.53,0,17,0
03/24/2010 10:32:14,37.427814,-122.1687,0.98,1066.50,21.53,3,17,0
03/24/2010 10:32:15,37.427814,-122.1687,0.98,1066.50,21.53,4,17,0
03/24/2010 10:32:16,37.427814,-122.16872,0.98,1067.25,21.53,0,17,0
03/24/2010 10:32:17,37.427814,-122.16872,0.98,1065.74,21.53,13,17,0
03/24/2010 10:32:18,37.427814,-122.16872,0.94,1062.71,21.53,0,18,0
03/24/2010 10:32:20,37.427814,-122.16872,0.94,1062.71,21.53,1,18,0
03/24/2010 10:32:21,37.427814,-122.16872,0.98,1062.71,21.53,1,19,0
03/24/2010 10:32:22,37.427814,-122.16873,1.02,1061.95,21.53,1,19,0
03/24/2010 10:32:23,37.427814,-122.16873,0.90,1061.19,21.53,4,19,1
03/24/2010 10:32:24,37.427814,-122.16873,0.98,1063.47,21.53,8,19,0
03/24/2010 10:32:25,37.427814,-122.16873,0.98,1064.23,21.53,7,19,0
03/24/2010 10:32:26,37.427814,-122.16873,0.94,1061.19,21.53,10,19,0
03/24/2010 10:32:27,37.427814,-122.16873,0.98,1065.74,21.53,6,19,0
03/24/2010 10:32:28,37.427814,-122.16873,0.98,1066.50,21.53,1,19,0
03/24/2010 10:32:29,37.427814,-122.16873,0.98,1065.74,21.53,2,19,0
03/24/2010 10:32:30,37.427814,-122.16873,0.98,1065.74,21.53,12,19,1
03/24/2010 10:32:32,37.427814,-122.16873,0.98,1065.74,21.53,4,19,0
03/24/2010 10:32:33,37.427814,-122.16873,0.98,1064.99,21.53,3,19,0
03/24/2010 10:32:34,37.427814,-122.16873,0.98,1065.74,21.53,3,20,0
03/24/2010 10:32:35,37.427814,-122.16875,0.98,1066.50,21.53,14,20,0
03/24/2010 10:32:36,37.427814,-122.16875,0.98,1066.50,21.53,4,20,0
03/24/2010 10:32:37,37.427814,-122.16875,0.98,1065.74,21.53,10,20,0
03/24/2010 10:32:38,37.427814,-122.16875,0.98,1066.50,21.53,3,21,0
03/24/2010 10:32:39,37.427814,-122.16875,1.02,1060.42,21.53,12,21,0
03/24/2010 10:32:40,37.427814,-122.16875,0.98,1060.42,21.53,3,21,0
03/24/2010 10:32:41,37.427814,-122.16875,0.98,1060.42,21.86,12,22,0
03/24/2010 10:32:42,37.427814,-122.16875,0.98,1060.42,21.53,15,23,0
03/24/2010 10:32:44,37.427814,-122.16875,0.98,1060.42,21.86,37,23,0
03/24/2010 10:32:45,37.427814,-122.16875,0.98,1060.42,21.86,22,23,0
03/24/2010 10:32:46,37.427814,-122.16875,0.98,1060.42,21.86,15,24,0
03/24/2010 10:32:47,37.427814,-122.16875,0.98,1062.71,21.86,6,24,0
03/24/2010 10:32:48,37.427814,-122.16875,0.98,1065.74,21.86,9,24,0
03/24/2010 10:32:49,37.427814,-122.16875,0.98,1066.50,21.86,23,24,0
03/24/2010 10:32:50,37.4278,-122.16875,0.98,1066.50,21.86,31,24,0
03/24/2010 10:32:51,37.4278,-122.16875,0.98,1067.25,21.86,8,24,0
03/24/2010 10:32:52,37.4278,-122.16877,0.98,1066.50,21.86,31,24,0
03/24/2010 10:32:53,37.4278,-122.16877,0.98,1066.50,21.86,3,24,0
03/24/2010 10:32:54,37.4278,-122.16877,0.98,1065.74,21.86,14,24,0
03/24/2010 10:32:56,37.4278,-122.16877,0.98,1066.50,21.86,10,24,0
03/24/2010 10:32:57,37.4278,-122.16877,0.98,1065.74,21.86,4,25,0
03/24/2010 10:32:58,37.4278,-122.16877,0.98,1065.74,21.86,8,25,0
03/24/2010 10:32:59,37.4278,-122.16877,0.98,1065.74,21.86,6,25,0
03/24/2010 10:33:00,37.4278,-122.16877,0.98,1065.74,21.86,12,25,0
03/24/2010 10:33:01,37.4278,-122.16877,0.98,1065.74,21.86,15,25,0
03/24/2010 10:33:02,37.427784,-122.16877,0.98,1065.74,21.86,13,25,0
03/24/2010 10:33:03,37.427784,-122.16877,0.98,1065.74,21.86,12,25,0
03/24/2010 10:33:04,37.427784,-122.16877,0.98,1064.99,22.18,11,25,0
03/24/2010 10:33:05,37.427784,-122.16875,0.98,1065.74,21.86,23,25,0
03/24/2010 10:33:06,37.427784,-122.16875,0.98,1063.47,21.86,19,25,0
03/24/2010 10:33:08,37.427784,-122.16875,0.98,1062.71,21.86,14,25,0
03/24/2010 10:33:09,37.427784,-122.16875,0.98,1064.23,21.86,12,24,1
03/24/2010 10:33:10,37.427784,-122.16875,0.90,1061.95,21.86,9,24,0
03/24/2010 10:33:11,37.427784,-122.16875,1.05,1060.42,22.18,43,24,2
03/24/2010 10:33:12,37.427784,-122.16875,0.90,1057.34,21.86,9,23,0
03/24/2010 10:33:13,37.427784,-122.16875,0.82,1057.34,21.86,13,23,2
03/24/2010 10:33:14,37.42777,-122.16877,0.86,1062.71,21.86,4,23,0
03/24/2010 10:33:15,37.42777,-122.16877,0.90,1057.34,21.86,7,22,2
03/24/2010 10:33:16,37.427784,-122.16873,1.02,1052.66,21.86,11,21,0
03/24/2010 10:33:17,37.42777,-122.16873,0.98,1054.23,21.86,17,22,0
03/24/2010 10:33:18,37.427784,-122.16872,0.78,1061.95,22.18,9,21,2
03/24/2010 10:33:20,37.427784,-122.16872,1.02,1066.50,22.18,16,21,1
03/24/2010 10:33:21,37.427784,-122.16872,0.94,1067.25,22.18,2,21,1
03/24/2010 10:33:22,37.42777,-122.16872,1.21,1057.34,22.18,18,21,1
03/24/2010 10:33:23,37.42777,-122.16873,1.37,848.12,21.86,4,21,2
03/24/2010 10:33:24,37.42777,-122.16875,0.94,858.51,21.86,21,21,1
03/24/2010 10:33:25,37.42777,-122.16877,1.02,808.76,21.86,3,22,0
03/24/2010 10:33:26,37.42777,-122.16877,1.02,639.00,21.86,33,22,0
03/24/2010 10:33:27,37.42775,-122.168785,0.98,895.38,22.18,23,22,0
03/24/2010 10:33:28,37.42775,-122.16875,1.02,1066.50,22.18,23,23,1
03/24/2010 10:33:29,37.42775,-122.16875,1.05,1069.49,22.18,25,22,0
03/24/2010 10:33:30,37.42775,-122.16875,1.02,1070.24,22.18,21,22,0
03/24/2010 10:33:32,37.42775,-122.16875,0.82,1058.11,21.86,30,22,3
03/24/2010 10:33:33,37.42775,-122.16875,0.94,1051.87,21.86,43,22,0
03/24/2010 10:33:34,37.42775,-122.16875,1.02,709.30,21.86,9,23,0
03/24/2010 10:33:35,37.42777,-122.16875,0.90,819.69,21.86,26,24,0
03/24/2010 10:33:36,37.42777,-122.16877,0.98,777.64,21.86,28,24,0
03/24/2010 10:33:37,37.42777,-122.16877,0.94,729.51,21.86,27,24,0
03/24/2010 10:33:38,37.42777,-122.16877,0.94,688.68,21.86,20,25,0
03/24/2010 10:33:39,37.427784,-122.168785,0.94,690.07,21.86,3,25,0
03/24/2010 10:33:40,37.427784,-122.1688,0.98,674.71,21.86,7,27,0
03/24/2010 10:33:41,37.427784,-122.16883,0.94,702.47,21.86,2,27,0
03/24/2010 10:33:42,37.427784,-122.168846,1.09,705.21,21.86,2,26,2
03/24/2010 10:33:44,37.427784,-122.168846,0.98,670.49,21.86,3,26,0
03/24/2010 10:33:45,37.427784,-122.16886,0.98,670.49,21.86,3,27,1
03/24/2010 10:33:46,37.427784,-122.16886,0.90,660.56,21.53,10,28,1
03/24/2010 10:33:47,37.42777,-122.16888,0.82,654.85,21.53,6,30,0
03/24/2010 10:33:48,37.427784,-122.16886,0.86,670.49,21.53,1,30,1
03/24/2010 10:33:49,37.427784,-122.16886,0.94,714.73,21.53,9,28,0
03/24/2010 10:33:50,37.427784,-122.168846,0.94,714.73,21.53,2,28,0
03/24/2010 10:33:51,37.427784,-122.168846,0.94,716.08,21.53,5,28,0
03/24/2010 10:33:52,37.42775,-122.16886,0.90,823.30,21.53,29,29,0
03/24/2010 10:33:53,37.42775,-122.16888,0.94,807.54,21.53,18,29,0
03/24/2010 10:33:54,37.42775,-122.1689,0.94,1058.88,21.53,1,30,0
03/24/2010 10:33:56,37.42777,-122.16888,0.94,1066.50,21.53,5,29,1
03/24/2010 10:33:57,37.42777,-122.16886,1.02,1068.75,21.53,8,28,0
03/24/2010 10:33:58,37.42777,-122.168846,0.94,1068.00,21.53,15,27,1
03/24/2010 10:33:59,37.427784,-122.16883,0.94,1067.25,21.53,28,26,0
03/24/2010 10:34:00,37.427784,-122.168816,0.90,1066.50,21.53,2,24,0
03/24/2010 10:34:01,37.427784,-122.168816,0.94,1068.75,21.53,1,24,0
03/24/2010 10:34:02,37.427784,-122.168816,0.90,1067.25,21.53,0,23,0
03/24/2010 10:34:03,37.4278,-122.168816,0.90,1067.25,21.53,5,23,0
03/24/2010 10:34:04,37.4278,-122.1688,0.86,1066.50,21.53,1,23,0
03/24/2010 10:34:05,37.4278,-122.1688,0.94,1065.74,21.53,17,23,0
03/24/2010 10:34:06,37.4278,-122.1688,0.94,1064.99,21.53,2,24,0
03/24/2010 10:34:08,37.427814,-122.1688,0.94,1064.99,21.53,0,24,0
03/24/2010 10:34:09,37.427814,-122.1688,0.90,1065.74,21.53,5,25,0
03/24/2010 10:34:10,37.427814,-122.1688,0.90,1065.74,21.53,10,25,0
03/24/2010 10:34:11,37.427814,-122.1688,0.98,1063.47,21.53,8,25,0
03/24/2010 10:34:12,37.427814,-122.1688,0.94,1061.95,21.53,1,26,0
03/24/2010 10:34:13,37.427814,-122.1688,0.94,1060.42,21.53,29,26,0
03/24/2010 10:34:14,37.427814,-122.1688,0.86,1061.95,21.53,42,26,0
03/24/2010 10:34:15,37.427814,-122.1688,0.98,1064.23,21.53,22,26,0
03/24/2010 10:34:16,37.427814,-122.1688,0.90,1063.47,21.53,20,26,0
03/24/2010 10:34:17,37.427814,-122.1688,0.94,1063.47,21.53,7,26,0
03/24/2010 10:34:18,37.427814,-122.1688,1.02,1063.47,21.53,25,26,0
03/24/2010 10:34:20,37.427814,-122.1688,1.05,1057.34,21.53,5,26,0
03/24/2010 10:34:21,37.427814,-122.1688,0.90,1062.71,21.53,12,26,0
03/24/2010 10:34:22,37.427814,-122.1688,0.98,1064.23,21.53,6,26,0
03/24/2010 10:34:23,37.427814,-122.1688,0.94,1065.74,21.53,37,26,0
03/24/2010 10:34:24,37.427814,-122.1688,0.94,1064.99,21.53,4,26,0
03/24/2010 10:34:25,37.427814,-122.1688,0.94,1065.74,21.53,19,26,0
03/24/2010 10:34:26,37.427814,-122.1688,0.94,1066.50,21.53,7,26,0
03/24/2010 10:34:27,37.427814,-122.1688,0.98,1065.74,21.53,14,26,0
03/24/2010 10:34:28,37.427814,-122.1688,0.98,1064.23,21.53,26,25,0
03/24/2010 10:34:29,37.427814,-122.1688,0.90,1064.23,21.53,21,26,0
03/24/2010 10:34:30,37.427814,-122.1688,0.94,1065.74,21.53,8,26,0
03/24/2010 10:34:32,37.427814,-122.168785,0.98,1066.50,21.53,15,26,0
03/24/2010 10:34:33,37.427834,-122.168785,0.98,1066.50,21.53,4,25,0
03/24/2010 10:34:34,37.427834,-122.168785,0.90,1064.23,21.53,14,25,0
03/24/2010 10:34:35,37.427834,-122.168785,0.94,1064.23,21.53,9,25,0
03/24/2010 10:34:36,37.427834,-122.16877,0.94,1064.99,21.53,9,25,0
03/24/2010 10:34:37,37.427834,-122.16877,0.98,1064.99,21.53,2,25,0
03/24/2010 10:34:38,37.427834,-122.16877,0.98,1064.23,21.53,18,24,0
03/24/2010 10:34:39,37.427834,-122.16877,0.86,1065.74,21.53,1,24,0
03/24/2010 10:34:40,37.427834,-122.16877,0.94,1065.74,21.53,1,24,0
03/24/2010 10:34:41,37.427834,-122.16877,1.05,1066.50,21.53,2,24,0
03/24/2010 10:34:43,37.427834,-122.16877,0.98,1067.25,21.53,33,24,0
03/24/2010 10:34:44,37.427834,-122.16877,0.94,1067.25,21.53,17,24,0
03/24/2010 10:34:45,37.427834,-122.16877,0.94,1066.50,21.53,12,24,0
03/24/2010 10:34:46,37.427834,-122.16877,0.90,1065.74,21.53,13,23,0
03/24/2010 10:34:47,37.427834,-122.16877,0.90,1066.50,21.53,1,23,0
03/24/2010 10:34:48,37.427834,-122.16877,0.90,1066.50,21.53,6,23,0
03/24/2010 10:34:49,37.427834,-122.16877,0.94,1065.74,21.53,3,24,0
03/24/2010 10:34:50,37.427834,-122.16877,0.94,1064.99,21.53,17,24,0
03/24/2010 10:34:51,37.427834,-122.16877,0.94,1064.99,21.53,5,24,0
03/24/2010 10:34:52,37.427834,-122.16877,0.94,1065.74,21.53,0,24,0
03/24/2010 10:34:53,37.427834,-122.16877,0.94,1066.50,21.53,14,24,0
03/24/2010 10:34:55,37.427834,-122.16877,0.98,1065.74,21.53,9,24,0
03/24/2010 10:34:56,37.427834,-122.16877,0.94,1066.50,21.53,20,24,0
03/24/2010 10:34:57,37.427834,-122.16877,0.98,1066.50,21.86,16,24,0
03/24/2010 10:34:58,37.427834,-122.16877,0.98,1065.74,21.53,9,24,0
03/24/2010 10:34:59,37.427834,-122.16877,0.98,1065.74,21.53,11,24,0
03/24/2010 10:35:00,37.427834,-122.16877,0.94,1065.74,21.86,6,25,0
03/24/2010 10:35:01,37.427834,-122.16877,0.98,1064.99,21.86,15,25,0
03/24/2010 10:35:02,37.427834,-122.16877,0.94,1065.74,21.86,11,25,0
03/24/2010 10:35:03,37.427834,-122.16877,0.90,1065.74,21.86,4,25,0
03/24/2010 10:35:04,37.427834,-122.16877,0.90,1066.50,21.86,0,25,0
03/24/2010 10:35:05,37.427834,-122.16877,0.90,1066.50,21.86,2,25,0
03/24/2010 10:35:07,37.427834,-122.16877,0.90,1066.50,21.86,4,25,0
03/24/2010 10:35:08,37.427834,-122.16877,0.90,1066.50,21.86,8,25,0
03/24/2010 10:35:09,37.427834,-122.16877,0.94,1067.25,21.86,30,25,0
03/24/2010 10:35:10,37.427834,-122.16877,0.94,1066.50,21.86,25,25,0
03/24/2010 10:35:11,37.427834,-122.16877,0.94,1065.74,21.86,21,25,0
03/24/2010 10:35:12,37.427834,-122.16877,1.02,1066.50,21.86,10,25,0
03/24/2010 10:35:13,37.427834,-122.16877,0.94,1067.25,21.86,20,25,0
03/24/2010 10:35:14,37.427834,-122.16877,0.78,1066.50,21.86,16,25,0
03/24/2010 10:35:15,37.427834,-122.16877,0.94,1066.50,21.86,13,25,0
03/24/2010 10:35:16,37.427834,-122.16877,0.94,1066.50,21.86,17,25,2
03/24/2010 10:35:17,37.427834,-122.16877,0.90,1064.99,22.18,11,25,0
03/24/2010 10:35:19,37.427834,-122.16877,0.90,1066.50,22.18,2,25,0
03/24/2010 10:35:20,37.427834,-122.16877,0.94,1067.25,22.18,1,25,0
03/24/2010 10:35:21,37.42785,-122.16877,0.94,1067.25,22.18,7,25,0
03/24/2010 10:35:22,37.427834,-122.16877,0.94,1067.25,22.18,13,25,0
03/24/2010 10:35:23,37.427834,-122.16877,0.94,1066.50,22.18,20,25,0
03/24/2010 10:35:24,37.427834,-122.16877,0.94,1064.99,22.18,5,25,0
03/24/2010 10:35:25,37.427834,-122.16877,0.98,1064.99,22.18,15,25,0
03/24/2010 10:35:26,37.427834,-122.16877,0.94,1065.74,22.18,4,26,0
03/24/2010 10:35:27,37.427834,-122.168785,0.90,1066.50,22.18,7,26,0
03/24/2010 10:35:28,37.427834,-122.16877,0.94,1067.25,22.18,5,26,0
03/24/2010 10:35:29,37.427834,-122.16877,0.98,1066.50,22.18,3,26,0
03/24/2010 10:35:31,37.427834,-122.16877,0.90,1066.50,22.18,4,26,0
03/24/2010 10:35:32,37.427834,-122.16877,0.86,1066.50,22.18,3,26,0
03/24/2010 10:35:33,37.427834,-122.16877,0.94,1066.50,22.18,16,27,0
03/24/2010 10:35:34,37.427834,-122.16877,0.94,1067.25,22.18,6,27,0
03/24/2010 10:35:35,37.42785,-122.16877,0.90,1066.50,22.18,6,27,0
03/24/2010 10:35:36,37.42785,-122.16877,0.90,1067.25,22.18,4,27,0
03/24/2010 10:35:37,37.42785,-122.16877,0.98,1066.50,22.18,3,27,0
03/24/2010 10:35:38,37.42785,-122.16877,0.98,1066.50,22.18,5,27,0
03/24/2010 10:35:39,37.42785,-122.16877,0.98,1066.50,22.18,22,27,0
03/24/2010 10:35:40,37.42785,-122.16877,0.94,1065.74,22.18,37,27,0
03/24/2010 10:35:41,37.42785,-122.16877,0.90,1065.74,22.50,25,27,0
03/24/2010 10:35:43,37.42785,-122.16877,0.94,1065.74,22.18,2,27,0
03/24/2010 10:35:44,37.42785,-122.16877,0.94,1066.50,22.50,25,27,0
03/24/2010 10:35:45,37.42785,-122.16877,0.90,1066.50,22.50,7,27,0
03/24/2010 10:35:46,37.42785,-122.16877,0.90,1066.50,22.50,3,27,0
03/24/2010 10:35:47,37.42785,-122.16877,1.02,1066.50,22.50,7,27,0
03/24/2010 10:35:48,37.42785,-122.16877,0.98,1066.50,22.50,23,27,0
03/24/2010 10:35:49,37.42785,-122.16877,0.90,1066.50,22.50,6,27,0
03/24/2010 10:35:50,37.42785,-122.16877,0.90,1066.50,22.50,10,27,0
03/24/2010 10:35:51,37.42785,-122.16877,0.86,1064.99,22.50,14,26,0
03/24/2010 10:35:52,37.42785,-122.16877,1.02,1065.74,22.50,1,26,0
03/24/2010 10:35:53,37.42785,-122.16877,1.02,1064.99,22.50,6,26,0
03/24/2010 10:35:55,37.42785,-122.16877,0.98,1066.50,22.50,14,26,0
03/24/2010 10:35:56,37.42785,-122.16875,0.90,1065.74,22.50,6,26,0
03/24/2010 10:35:57,37.42785,-122.16875,0.94,1066.50,22.50,9,25,0
03/24/2010 10:35:58,37.42785,-122.16875,0.94,1066.50,22.50,15,25,0
03/24/2010 10:35:59,37.42785,-122.16875,0.94,1067.25,22.50,6,26,0
03/24/2010 10:36:00,37.42785,-122.16875,0.94,1066.50,22.50,3,26,0
03/24/2010 10:36:01,37.42785,-122.16875,0.86,1066.50,22.50,8,26,0
03/24/2010 10:36:02,37.42785,-122.16875,0.94,1066.50,22.50,19,26,0
03/24/2010 10:36:03,37.427834,-122.16875,0.90,1066.50,22.50,2,26,0
03/24/2010 10:36:04,37.427834,-122.16875,0.90,1066.50,22.50,0,26,0
03/24/2010 10:36:05,37.427834,-122.16875,0.90,1066.50,22.50,2,26,0
03/24/2010 10:36:07,37.427834,-122.16875,0.90,1066.50,22.50,8,26,0
03/24/2010 10:36:08,37.427834,-122.16875,0.98,1066.50,22.50,5,26,0
03/24/2010 10:36:09,37.427834,-122.16875,0.94,1065.74,22.50,8,26,0
03/24/2010 10:36:10,37.427834,-122.16875,0.94,1065.74,22.50,12,26,0
03/24/2010 10:36:11,37.427834,-122.16875,0.90,1065.74,22.50,3,26,0
03/24/2010 10:36:12,37.427834,-122.16875,0.98,1065.74,22.50,2,26,0
03/24/2010 10:36:13,37.427834,-122.16875,0.90,1065.74,22.50,3,26,0
03/24/2010 10:36:14,37.427834,-122.16875,0.90,1065.74,22.50,7,26,0
03/24/2010 10:36:15,37.427834,-122.16875,0.94,1065.74,22.82,16,25,0
03/24/2010 10:36:16,37.427834,-122.16875,0.90,1066.50,22.50,8,26,0
