time,latitude,longitude,acceleration,light,temperature,sound,altitude,pedometer
03/24/2010 09:44:48,37.42492,-122.16916,0.82,1062.71,20.89,0,31,0
03/24/2010 09:44:52,37.424934,-122.169174,0.82,1067.25,20.89,0,32,1
03/24/2010 09:44:53,37.424934,-122.169174,1.09,1059.65,20.89,0,31,2
03/24/2010 09:44:54,37.42495,-122.16919,1.09,1061.95,20.89,0,32,1
03/24/2010 09:44:55,37.42495,-122.16919,1.05,1057.34,20.89,0,32,2
03/24/2010 09:44:56,37.42497,-122.16919,0.86,1061.95,20.57,0,32,1
03/24/2010 09:44:58,37.424984,-122.16919,0.78,1057.34,20.57,0,33,0
03/24/2010 09:44:59,37.425,-122.16919,0.90,1058.88,20.24,0,32,0
03/24/2010 09:45:00,37.425,-122.16919,0.94,1064.99,20.57,0,32,0
03/24/2010 09:45:01,37.425014,-122.16919,0.98,1065.74,20.24,0,32,2
03/24/2010 09:45:02,37.425014,-122.16919,0.74,1068.75,20.24,0,32,0
03/24/2010 09:45:03,37.425034,-122.169174,0.78,1068.00,20.24,0,31,0
03/24/2010 09:45:04,37.425034,-122.169174,0.94,1068.75,20.24,0,31,1
03/24/2010 09:45:05,37.42505,-122.169174,0.94,1065.74,20.24,0,31,2
03/24/2010 09:45:06,37.425064,-122.169174,0.90,1057.34,19.92,0,31,0
03/24/2010 09:45:07,37.425064,-122.169174,1.09,1055.01,19.92,1,30,0
03/24/2010 09:45:08,37.425083,-122.16916,0.90,1064.23,19.92,0,30,2
03/24/2010 09:45:09,37.425083,-122.16916,0.74,1059.65,19.60,0,30,1
03/24/2010 09:45:11,37.425102,-122.16916,0.66,1058.11,19.92,0,30,1
03/24/2010 09:45:12,37.425117,-122.16916,0.74,1055.79,19.60,0,30,0
03/24/2010 09:45:13,37.425133,-122.16916,0.66,1063.47,19.60,0,30,1
03/24/2010 09:45:14,37.425133,-122.16916,0.82,1070.24,19.60,0,30,2
03/24/2010 09:45:15,37.42515,-122.16914,0.59,1070.24,19.60,0,30,0
03/24/2010 09:45:16,37.425182,-122.16916,1.09,1063.47,19.28,0,30,0
03/24/2010 09:45:17,37.425182,-122.16914,1.09,1063.47,19.28,0,30,0
03/24/2010 09:45:18,37.425198,-122.16914,0.94,1064.23,18.96,0,30,0
03/24/2010 09:45:19,37.425217,-122.16914,1.05,1068.75,18.96,0,30,1
03/24/2010 09:45:20,37.425232,-122.16912,1.13,1068.75,19.28,0,30,1
03/24/2010 09:45:21,37.425232,-122.16912,0.78,1068.75,18.96,0,30,0
03/24/2010 09:45:23,37.425247,-122.16912,0.74,1063.47,18.96,0,30,0
03/24/2010 09:45:24,37.425247,-122.16912,0.70,1061.19,18.96,0,30,1
03/24/2010 09:45:25,37.42527,-122.16912,0.82,1061.19,18.96,0,30,0
03/24/2010 09:45:26,37.42527,-122.16912,1.02,1064.23,18.96,0,30,1
03/24/2010 09:45:27,37.425285,-122.16912,1.13,1061.95,18.96,0,30,1
03/24/2010 09:45:28,37.4253,-122.16912,1.05,1061.19,18.96,0,29,2
03/24/2010 09:45:29,37.425316,-122.16912,0.90,1060.42,18.96,0,29,2
03/24/2010 09:45:30,37.425335,-122.16912,0.78,1062.71,18.96,0,28,2
03/24/2010 09:45:31,37.425335,-122.16914,0.74,1063.47,18.96,0,28,1
03/24/2010 09:45:32,37.425365,-122.16914,0.66,1061.19,18.63,0,28,2
03/24/2010 09:45:33,37.42538,-122.16914,0.90,1061.95,18.96,0,27,2
03/24/2010 09:45:34,37.4254,-122.16914,0.94,1063.47,18.63,0,27,2
03/24/2010 09:45:36,37.4254,-122.16914,0.94,1064.23,18.63,0,27,2
03/24/2010 09:45:37,37.425415,-122.16914,1.33,1064.99,18.63,0,27,1
03/24/2010 09:45:38,37.42543,-122.16914,1.05,1065.74,18.63,0,26,0
03/24/2010 09:45:39,37.425453,-122.16914,1.09,1065.74,18.63,0,26,3
03/24/2010 09:45:40,37.425453,-122.16914,1.02,1064.99,18.63,0,26,1
03/24/2010 09:45:41,37.42547,-122.16914,1.25,1065.74,18.63,0,26,2
03/24/2010 09:45:42,37.425484,-122.16914,1.02,1065.74,18.63,0,26,1
03/24/2010 09:45:43,37.4255,-122.16914,0.78,1066.50,18.63,0,26,2
03/24/2010 09:45:44,37.4255,-122.16914,0.66,1065.74,18.63,0,25,2
03/24/2010 09:45:45,37.425533,-122.16914,0.51,1064.23,18.63,0,25,2
03/24/2010 09:45:46,37.42555,-122.16916,0.70,1063.47,18.63,0,25,2
03/24/2010 09:45:47,37.425564,-122.16916,0.47,1064.23,18.63,0,25,2
03/24/2010 09:45:49,37.425564,-122.16916,0.90,1065.74,18.63,0,25,2
03/24/2010 09:45:50,37.425583,-122.16916,0.82,1067.25,18.63,0,25,2
03/24/2010 09:45:51,37.4256,-122.16916,1.25,1066.50,18.63,0,25,2
03/24/2010 09:45:52,37.425617,-122.16916,1.09,1065.74,18.31,0,25,2
03/24/2010 09:45:53,37.425617,-122.16916,1.17,1068.75,18.31,0,25,2
03/24/2010 09:45:54,37.42565,-122.16916,1.05,1068.75,18.31,0,24,1
03/24/2010 09:45:55,37.42565,-122.16914,0.94,1068.75,18.31,0,24,2
03/24/2010 09:45:56,37.425667,-122.16914,0.90,1068.75,18.31,0,24,2
03/24/2010 09:45:57,37.4257,-122.16914,0.82,1068.75,18.31,0,24,2
03/24/2010 09:45:58,37.4257,-122.16914,0.66,1068.75,18.31,0,24,2
03/24/2010 09:45:59,37.425716,-122.16912,0.74,1068.75,18.31,0,24,2
03/24/2010 09:46:01,37.42573,-122.16912,0.78,1068.00,18.31,0,24,2
03/24/2010 09:46:02,37.425747,-122.16912,0.86,1068.00,18.31,0,24,2
03/24/2010 09:46:03,37.425747,-122.16912,1.02,1068.00,18.31,0,23,2
03/24/2010 09:46:04,37.425766,-122.16912,1.13,1068.00,18.31,0,23,1
03/24/2010 09:46:05,37.425785,-122.169106,1.21,1068.00,18.31,0,23,1
03/24/2010 09:46:06,37.425785,-122.169106,1.13,1068.00,17.99,0,23,2
