time,latitude,longitude,acceleration,light,temperature,sound,altitude,pedometer
03/24/2010 08:15:18,37.507053,-122.25954,0.98,122.70,20.89,0,65527,0
03/24/2010 08:15:20,37.5069,-122.25908,0.94,51.91,20.89,0,65527,0
03/24/2010 08:15:21,37.506817,-122.25906,0.98,68.29,20.89,0,65527,0
03/24/2010 08:15:22,37.506832,-122.25923,0.98,37.49,20.89,0,65527,0
03/24/2010 08:15:23,37.506752,-122.25923,1.02,0.00,20.89,0,65527,0
03/24/2010 08:15:24,,,0.90,14.65,20.89,0, ,0
03/24/2010 08:15:25,,,0.98,10.47,20.89,0, ,0
03/24/2010 08:15:26,37.506466,-122.25863,0.98,10.47,20.89,0,65527,0
03/24/2010 08:15:27,37.506386,-122.258415,0.98,20.90,20.89,0,65527,0
03/24/2010 08:15:28,,,0.98,212.38,21.21,0, ,0
03/24/2010 08:15:29,,,0.98,96.66,21.21,0, ,0
03/24/2010 08:15:30,,,0.98,27.13,21.21,0, ,0
03/24/2010 08:15:32,,,1.02,29.21,21.21,0, ,0
03/24/2010 08:15:33,,,0.98,29.21,21.21,0, ,0
03/24/2010 08:15:34,,,0.94,29.21,21.21,0, ,0
03/24/2010 08:15:35,,,1.02,29.21,21.21,0, ,0
03/24/2010 08:15:36,,,0.98,29.21,21.21,0, ,0
03/24/2010 08:15:37,,,1.02,88.59,21.21,0, ,0
03/24/2010 08:15:38,,,0.98,8.38,21.21,0, ,0
03/24/2010 08:15:39,,,0.94,8.38,21.21,0, ,0
03/24/2010 08:15:40,,,0.98,37.49,21.21,0, ,0
03/24/2010 08:15:41,,,0.94,41.62,21.21,0, ,0
03/24/2010 08:15:42,,,0.98,41.62,21.21,0, ,0
03/24/2010 08:15:43,,,0.98,43.68,21.21,0, ,0
03/24/2010 08:15:45,,,0.98,41.62,21.21,0, ,0
03/24/2010 08:15:46,,,0.98,41.62,21.21,0, ,0
03/24/2010 08:15:47,,,0.94,6.29,21.53,0, ,0
03/24/2010 08:15:48,,,0.94,4.19,21.21,0, ,0
03/24/2010 08:15:49,,,0.94,8.38,21.53,0, ,0
03/24/2010 08:15:50,,,0.98,18.82,21.21,0, ,0
03/24/2010 08:15:51,,,0.98,20.90,21.53,0, ,0
03/24/2010 08:15:52,,,0.98,18.82,21.21,0, ,0
03/24/2010 08:15:53,,,0.98,18.82,21.53,0, ,0
03/24/2010 08:15:54,,,0.98,18.82,21.53,0, ,0
03/24/2010 08:15:55,,,0.98,18.82,21.53,0, ,0
