#PPSN:65535
#DOU:Fri Feb 26 15:49:37 EST 2010
Time,Latitude,Longitude,Acceleration,Light,Temperature,Sound,Temperature Probe,Pedometer,Altitude
02/26/2010 16:47:54,42.365635,-71.10367,1.09,43.68,23.47,0,22.312619086070175438596491228070175,0,17
02/26/2010 16:47:55,42.365635,-71.10368,1.09,49.86,23.47,0,22.215646447808441330998248686514886,0,17
02/26/2010 16:47:56,42.365635,-71.10368,1.09,49.86,23.47,0,22.312619086070175438596491228070175,0,17
02/26/2010 16:47:57,42.365616,-71.10367,1.09,49.86,23.47,0,22.699067750679010600706713780918728,0,19
02/26/2010 16:47:58,42.365616,-71.10365,1.09,49.86,23.47,0,21.923861958428710801393728222996516,0,21
02/26/2010 16:47:59,42.365616,-71.10365,1.09,45.74,23.47,0,22.409447444600667838312829525483304,0,20
02/26/2010 16:48:00,42.365635,-71.10365,1.09,41.62,23.47,0,22.506131613967323943661971830985915,0,19
02/26/2010 16:48:01,42.365616,-71.10367,1.09,41.62,23.47,0,22.795319902376106194690265486725664,0,20
02/26/2010 16:48:02,42.365616,-71.10367,1.09,43.68,23.47,0,22.312619086070175438596491228070175,0,21
02/26/2010 16:48:04,42.365616,-71.10367,1.09,47.80,23.47,0,22.312619086070175438596491228070175,0,22
02/26/2010 16:48:05,42.365616,-71.10367,1.09,49.86,23.47,0,22.215646447808441330998248686514886,0,25
02/26/2010 16:48:06,42.365616,-71.10368,1.09,51.91,23.47,0,21.923861958428710801393728222996516,0,26
02/26/2010 16:48:07,42.3656,-71.10368,1.09,51.91,23.47,0,21.336385481103448275862068965517241,0,26
02/26/2010 16:48:08,42.3656,-71.10368,1.09,51.91,23.47,0,20.145738534015135135135135135135135,0,28
02/26/2010 16:48:09,42.3656,-71.10371,1.09,47.80,23.47,0,20.145738534015135135135135135135135,0,31
02/26/2010 16:48:10,42.3656,-71.10372,1.09,49.86,23.47,0,18.934051022561059602649006622516556,0,33
02/26/2010 16:48:11,42.3656,-71.10372,1.09,47.80,23.47,0,19.340292866666666666666666666666667,0,34
02/26/2010 16:48:12,42.3656,-71.10374,1.09,43.68,23.47,0,19.945255374662087542087542087542088,0,35
02/26/2010 16:48:13,42.3656,-71.10374,1.09,39.56,23.47,0,19.643433381022881072026800670016750,0,35
02/26/2010 16:48:14,42.365585,-71.10374,1.09,39.56,23.47,0,19.137465687234817275747508305647841,0,41
02/26/2010 16:48:15,42.365585,-71.10374,1.09,39.56,23.47,0,18.832123202814049586776859504132231,0,45
02/26/2010 16:48:16,42.365566,-71.10374,1.09,41.62,23.47,0,19.238952676276905158069883527454243,0,46
02/26/2010 16:48:17,42.365566,-71.10375,1.09,41.62,23.47,0,18.627826231772751235584843492586491,0,48
02/26/2010 16:48:19,42.365566,-71.10375,1.09,41.62,23.47,0,18.422940348499474548440065681444992,0,46
02/26/2010 16:48:20,42.365566,-71.10375,1.09,41.62,23.47,0,19.137465687234817275747508305647841,0,47
02/26/2010 16:48:21,42.365566,-71.10377,1.09,41.62,23.47,0,18.832123202814049586776859504132231,0,47
02/26/2010 16:48:22,42.365585,-71.10377,1.09,41.62,23.47,0,18.832123202814049586776859504132231,0,49
02/26/2010 16:48:23,42.365585,-71.10375,1.09,41.62,23.47,0,18.730048296176105610561056105610561,0,48
02/26/2010 16:48:24,42.365585,-71.10374,1.09,49.86,23.47,0,17.908145507023583061889250814332248,0,46
02/26/2010 16:48:25,42.365585,-71.10371,1.09,53.97,23.47,0,17.908145507023583061889250814332248,0,44
