time,lat,long,accel,light,temp,sound
"Jul 22 2009 20:00:00",0.0,0.0,6.94,16.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.98,15.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.94,20.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.78,20.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.90,16.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.86,18.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.74,21.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.86,6.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.82,9.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.58,18.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.58,16.00,25.83,1.00
"Jul 22 2009 20:00:00",0.0,0.0,6.70,26.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.66,26.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.54,21.00,25.83,1.00
"Jul 22 2009 20:00:00",0.0,0.0,6.50,21.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.62,16.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.70,16.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.70,18.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.62,18.00,25.83,1.00
"Jul 22 2009 20:00:00",0.0,0.0,6.62,18.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.58,19.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.62,19.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.38,20.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.54,14.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.86,6.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.62,1.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.70,1.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.86,7.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.78,9.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.70,8.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.70,7.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.70,5.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.62,3.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.78,3.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,7.14,0.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,7.30,2.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,7.14,3.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,7.18,1.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,7.14,11.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,7.10,10.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.86,10.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.74,12.00,25.83,3.00
"Jul 22 2009 20:00:00",0.0,0.0,6.50,21.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.50,12.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.70,13.00,25.83,1.00
"Jul 22 2009 20:00:00",0.0,0.0,6.74,22.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.46,21.00,25.83,2.00
"Jul 22 2009 20:00:00",0.0,0.0,6.54,16.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.42,11.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.38,17.00,25.83,4.00
"Jul 22 2009 20:00:00",0.0,0.0,6.38,16.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.42,13.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.46,17.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.58,11.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.90,12.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.74,14.00,25.83,0.00
"Jul 22 2009 20:00:00",0.0,0.0,6.90,11.00,25.83,0.00
