time,latitude,longitude,acceleration,light,temperature,sound
0,42.787117,-71.10737,0.90,1059.65,24.43,0
1,42.787132,-71.10738,0.94,1055.01,24.76,0
2,42.78715,-71.10738,0.94,1049.51,24.43,0
3,42.78715,-71.10737,0.94,1051.87,24.43,0
4,42.787132,-71.10737,0.98,1051.09,24.43,0
5,,,0.98,1055.79,24.43,0
6,42.787117,-71.10737,0.90,1054.23,24.43,0
7,42.787117,-71.107346,0.94,1051.09,24.11,0
8,42.787117,-71.10733,0.94,1043.11,24.11,0
9,42.787117,-71.107346,0.90,1054.23,24.11,0
10,42.787117,-71.107346,0.94,1053.44,24.11,0
11,42.787132,-71.107346,0.94,1052.66,24.11,0
12,42.787132,-71.10737,0.94,1052.66,24.11,0
13,42.787117,-71.10737,0.94,1051.87,23.79,0
14,42.787117,-71.10737,0.98,1051.09,23.79,0
15,42.787117,-71.10737,0.90,1051.87,23.79,0
16,42.787117,-71.10737,0.94,1051.87,23.79,0
17,42.787117,-71.10737,0.90,1051.87,23.47,0
18,42.787132,-71.10737,0.94,1051.87,23.47,0
19,42.787132,-71.107346,0.94,1052.66,23.47,0
20,,,0.94,1053.44,23.14,0
21,42.787132,-71.10733,0.94,1052.66,23.14,0
22,42.787132,-71.10733,0.90,1052.66,23.14,0
23,42.78715,-71.107346,0.94,1052.66,23.14,0
24,42.787167,-71.107346,0.94,1052.66,23.14,0
25,42.787167,-71.107346,0.86,1051.87,23.14,0
26,42.787167,-71.10737,0.98,1044.72,23.14,1
27,42.787167,-71.10737,0.94,1042.30,22.82,13
28,42.78715,-71.107346,0.90,1042.30,22.82,2
29,42.78715,-71.107346,0.94,1039.87,22.50,3
30,42.78715,-71.107346,0.94,1044.72,22.50,0
31,42.78715,-71.107346,0.90,1051.87,22.50,0
32,,,0.98,1052.66,22.18,0
33,42.78715,-71.10733,0.94,1051.87,22.18,0
34,42.787132,-71.10733,0.94,1045.52,22.18,0
35,42.78715,-71.10733,0.90,1040.68,22.18,1
36,42.78715,-71.10733,0.90,1047.92,21.86,0
37,42.78715,-71.107346,0.90,1045.52,21.86,0
38,42.78715,-71.107346,0.86,1049.51,21.86,2
39,42.78715,-71.107346,0.90,1047.92,21.86,0
40,42.78715,-71.107346,0.94,1048.71,21.53,0
41,42.78715,-71.10733,0.90,1048.71,21.53,4
42,42.78715,-71.10733,0.86,1051.09,21.53,0
43,42.78715,-71.10733,0.86,1055.01,21.53,0
44,42.78715,-71.10733,0.86,1055.79,21.53,0
45,42.78715,-71.10733,0.90,1049.51,21.21,0
46,42.78715,-71.10733,2.66,1055.01,21.21,0
47,42.787132,-71.10733,0.78,1051.87,20.89,0
48,42.787132,-71.107315,0.90,1050.30,20.89,0
49,42.787132,-71.107315,0.86,1056.56,20.89,0
50,,,0.86,1056.56,20.89,0
51,42.787132,-71.107315,0.90,1055.79,20.89,0
52,42.787132,-71.107315,0.86,1055.79,20.89,0
53,42.787132,-71.107315,0.90,1055.79,20.89,0
54,42.787117,-71.107315,0.86,1055.01,20.89,0
55,42.787117,-71.107315,0.86,1050.30,20.57,0
56,42.787117,-71.107315,0.90,1049.51,20.57,0
57,42.787117,-71.1073,0.94,1047.12,20.57,0
58,42.787117,-71.1073,0.90,1047.12,20.57,0
59,42.787132,-71.1073,0.90,1047.12,20.57,0
60,42.787132,-71.107285,0.86,1048.71,20.24,0
61,42.787132,-71.107285,0.86,1049.51,20.24,0
62,,,0.90,1050.30,20.24,0
63,42.78715,-71.107285,0.90,1050.30,19.92,0
64,42.787167,-71.10727,0.90,1051.09,19.92,1
65,42.787167,-71.10727,0.90,1051.09,19.92,2
66,42.78718,-71.107254,0.90,1051.87,19.60,0
67,42.78718,-71.107254,0.94,1051.87,19.60,0
68,42.78718,-71.107254,0.90,1052.66,19.60,0
69,42.787167,-71.107254,0.90,1053.44,19.60,0
70,42.78718,-71.107254,0.86,1048.71,19.60,0
71,42.78718,-71.10727,0.86,1044.72,19.28,0
72,42.78718,-71.107254,0.90,1050.30,19.28,0
73,42.78718,-71.10723,0.82,1051.87,19.28,0
74,42.787197,-71.10723,0.82,1051.09,19.28,0
75,42.787216,-71.10723,0.90,1051.87,19.28,0
76,42.787197,-71.10723,0.94,1043.92,19.28,0
77,42.78718,-71.107216,0.98,1032.47,19.28,0
78,42.787167,-71.10723,0.94,1035.78,19.28,0
79,42.78715,-71.107254,0.94,1035.78,19.28,0
80,42.78715,-71.107254,0.94,1047.92,18.96,0
81,42.78715,-71.10727,0.86,1038.24,18.96,0
82,42.787167,-71.10727,0.78,1049.51,18.96,0
83,42.78718,-71.10727,1.72,962.26,18.96,5
84,42.787167,-71.107285,1.37,713.37,18.63,12
85,42.78718,-71.107285,1.21,1029.14,18.63,0
86,,,1.05,1044.72,18.63,1
87,42.787197,-71.107285,1.17,813.64,18.63,5
88,42.78718,-71.107285,0.70,1043.11,18.63,1
89,42.78718,-71.107285,0.98,1039.05,18.63,0
90,42.78715,-71.107285,1.09,1004.99,18.63,0
91,42.787167,-71.107285,1.09,1039.87,18.63,1
92,42.78718,-71.107285,0.94,942.49,18.63,0
93,42.787167,-71.107285,1.05,473.44,18.31,0
94,42.787167,-71.10727,1.05,20.90,18.31,0
95,42.787132,-71.107254,1.02,41.62,18.31,0
96,42.787067,-71.10723,0.94,82.52,17.99,0
97,42.787052,-71.107254,0.90,72.36,17.99,1
98,42.787037,-71.107254,0.94,2.10,17.99,0
99,42.787037,-71.107254,1.02,0.00,17.99,0
100,42.787037,-71.10723,0.94,14.65,17.99,1
101,42.787037,-71.107216,1.02,4.19,17.99,0
102,42.78702,-71.1072,1.02,4.19,18.31,0
103,42.78702,-71.1072,0.98,8.38,18.31,0
104,42.78702,-71.1072,1.05,14.65,18.31,0
105,42.78702,-71.1072,0.90,16.73,18.31,0
106,42.78702,-71.1072,1.02,6.29,18.31,0
107,42.78702,-71.1072,0.98,56.02,18.31,5
108,42.787003,-71.1072,0.98,31.28,18.31,0
109,42.787037,-71.107216,0.98,31.28,18.31,0
110,42.787037,-71.107216,0.90,25.06,18.31,4
111,42.787052,-71.10723,0.94,22.98,18.31,0
112,,,0.94,22.98,18.31,0
113,,,0.94,22.98,18.31,0
114,,,0.98,20.90,18.31,0
115,,,0.90,20.90,18.31,0
116,,,0.94,20.90,18.63,0
117,,,0.90,45.74,18.63,0
118,42.787086,-71.107254,0.94,56.02,18.63,0
119,42.7871,-71.10723,0.90,33.35,18.63,5
120,42.7871,-71.1072,0.86,29.21,18.63,3
121,42.787117,-71.1072,1.09,22.98,18.63,0
122,42.787117,-71.107185,1.09,4.19,18.63,0
123,42.787117,-71.107185,1.02,278.07,18.63,0
124,42.7871,-71.107185,0.86,64.20,18.63,0
125,42.7871,-71.1072,1.02,2.10,18.63,3
126,42.7871,-71.1072,0.94,0.00,19.28,45
127,42.787117,-71.1072,0.94,2.10,21.21,45
128,42.787117,-71.1072,1.13,6.29,20.89,45
129,42.787117,-71.1072,0.94,10.47,20.89,46
130,42.787117,-71.1072,0.94,12.56,20.89,40
