time,lat,lon,acc,light,temp,sound
"Jun 25 2009 16:37:44",0.0,0.0,0.82,76.00,17.52,0.00
"Jun 25 2009 16:37:46",0.0,0.0,0.86,76.00,17.52,0.00
"Jun 25 2009 16:37:47",0.0,0.0,0.86,76.00,17.52,0.00
"Jun 25 2009 16:37:48",0.0,0.0,0.90,76.00,17.52,0.00
"Jun 25 2009 16:37:49",0.0,0.0,0.86,76.00,17.52,0.00
"Jun 25 2009 16:37:50",0.0,0.0,0.86,76.00,17.52,0.00
"Jun 25 2009 16:37:51",0.0,0.0,0.86,76.00,17.52,0.00
"Jun 25 2009 16:37:52",0.0,0.0,0.86,76.00,17.52,11.00
"Jun 25 2009 16:37:53",0.0,0.0,0.86,76.00,17.52,0.00
"Jun 25 2009 16:37:54",0.0,0.0,0.90,76.00,17.52,4.00
"Jun 25 2009 16:37:55",0.0,0.0,0.86,76.00,17.52,0.00
"Jun 25 2009 16:37:56",0.0,0.0,0.86,76.00,17.52,0.00
"Jun 25 2009 16:37:57",0.0,0.0,0.94,75.00,17.52,0.00
"Jun 25 2009 16:37:58",0.0,0.0,0.54,76.00,17.52,0.00
"Jun 25 2009 16:38:00",0.0,0.0,1.10,75.00,17.52,0.00
"Jun 25 2009 16:38:01",0.0,0.0,0.94,76.00,17.52,3.00
"Jun 25 2009 16:38:02",0.0,0.0,0.82,75.00,18.91,0.00
"Jun 25 2009 16:38:03",0.0,0.0,0.86,75.00,17.52,0.00
"Jun 25 2009 16:38:04",0.0,0.0,1.46,75.00,17.52,0.00
"Jun 25 2009 16:38:05",0.0,0.0,1.14,76.00,17.52,0.00
"Jun 25 2009 16:38:06",0.0,0.0,0.26,76.00,17.52,0.00
"Jun 25 2009 16:38:07",0.0,0.0,0.86,76.00,17.52,0.00
"Jun 25 2009 16:38:08",0.0,0.0,0.98,77.00,17.52,0.00
"Jun 25 2009 16:38:09",0.0,0.0,1.34,77.00,17.52,0.00
"Jun 25 2009 16:38:10",0.0,0.0,0.86,77.00,18.91,12.00
"Jun 25 2009 16:38:11",0.0,0.0,0.62,76.00,17.52,0.00
"Jun 25 2009 16:38:13",0.0,0.0,1.10,76.00,17.52,0.00
"Jun 25 2009 16:38:14",0.0,0.0,1.42,77.00,17.52,0.00
"Jun 25 2009 16:38:15",0.0,0.0,1.10,77.00,17.52,0.00
"Jun 25 2009 16:38:16",0.0,0.0,1.18,77.00,17.52,41.00
"Jun 25 2009 16:38:17",0.0,0.0,2.10,77.00,17.52,0.00
"Jun 25 2009 16:38:18",0.0,0.0,1.30,77.00,18.91,0.00
"Jun 25 2009 16:38:19",0.0,0.0,1.62,77.00,17.52,0.00
"Jun 25 2009 16:38:20",0.0,0.0,1.50,77.00,17.52,0.00
"Jun 25 2009 16:38:21",0.0,0.0,0.90,76.00,17.52,0.00
"Jun 25 2009 16:38:22",0.0,0.0,1.02,77.00,17.52,0.00
"Jun 25 2009 16:38:23",0.0,0.0,1.10,76.00,17.52,0.00
"Jun 25 2009 16:38:24",0.0,0.0,0.90,76.00,17.52,0.00
"Jun 25 2009 16:38:25",0.0,0.0,0.94,77.00,17.52,2.00
"Jun 25 2009 16:38:27",0.0,0.0,0.70,77.00,17.52,38.00
"Jun 25 2009 16:38:28",0.0,0.0,0.82,76.00,17.52,0.00
"Jun 25 2009 16:38:29",0.0,0.0,1.66,77.00,17.52,0.00
"Jun 25 2009 16:38:30",0.0,0.0,1.34,77.00,17.52,0.00
"Jun 25 2009 16:38:31",0.0,0.0,0.94,77.00,17.52,0.00
"Jun 25 2009 16:38:32",0.0,0.0,0.70,77.00,17.52,3.00
"Jun 25 2009 16:38:33",0.0,0.0,0.70,77.00,17.52,0.00
"Jun 25 2009 16:38:34",0.0,0.0,0.70,77.00,17.52,0.00
"Jun 25 2009 16:38:35",0.0,0.0,0.94,77.00,17.52,0.00
"Jun 25 2009 16:38:36",0.0,0.0,1.10,77.00,17.52,2.00
"Jun 25 2009 16:38:37",0.0,0.0,0.98,76.00,17.52,4.00
"Jun 25 2009 16:38:38",0.0,0.0,0.42,74.00,18.91,0.00
"Jun 25 2009 16:38:39",0.0,0.0,0.62,73.00,17.52,0.00
"Jun 25 2009 16:38:41",0.0,0.0,0.86,67.00,17.52,0.00
"Jun 25 2009 16:38:42",0.0,0.0,0.94,50.00,17.52,0.00
"Jun 25 2009 16:38:43",0.0,0.0,1.42,20.00,17.52,0.00
"Jun 25 2009 16:38:44",0.0,0.0,1.42,8.00,17.52,0.00
"Jun 25 2009 16:38:45",0.0,0.0,1.02,4.00,17.52,0.00
"Jun 25 2009 16:38:46",0.0,0.0,0.90,4.00,17.52,0.00
"Jun 25 2009 16:38:47",0.0,0.0,0.90,3.00,17.52,0.00
"Jun 25 2009 16:38:48",0.0,0.0,1.06,1.00,17.52,33.00
"Jun 25 2009 16:38:49",0.0,0.0,0.62,1.00,17.52,0.00
"Jun 25 2009 16:38:50",0.0,0.0,0.94,1.00,17.52,0.00
"Jun 25 2009 16:38:51",0.0,0.0,0.94,1.00,17.52,0.00
"Jun 25 2009 16:38:52",0.0,0.0,1.34,1.00,17.52,0.00
"Jun 25 2009 16:38:54",0.0,0.0,1.54,0.00,17.52,0.00
"Jun 25 2009 16:38:55",0.0,0.0,1.38,0.00,17.52,1.00
"Jun 25 2009 16:38:56",0.0,0.0,1.18,0.00,17.52,0.00
"Jun 25 2009 16:38:57",0.0,0.0,0.82,0.00,17.52,0.00
"Jun 25 2009 16:38:58",0.0,0.0,0.78,1.00,17.52,0.00
"Jun 25 2009 16:38:59",0.0,0.0,0.66,6.00,17.52,28.00
"Jun 25 2009 16:39:00",0.0,0.0,0.62,0.00,17.52,21.00
"Jun 25 2009 16:39:01",0.0,0.0,0.62,0.00,17.52,0.00
"Jun 25 2009 16:39:02",0.0,0.0,0.70,1.00,17.52,1.00
"Jun 25 2009 16:39:03",0.0,0.0,0.74,5.00,17.52,0.00
"Jun 25 2009 16:39:04",0.0,0.0,0.86,0.00,17.52,0.00
"Jun 25 2009 16:39:05",0.0,0.0,1.10,0.00,17.52,0.00
"Jun 25 2009 16:39:07",0.0,0.0,1.02,3.00,17.52,0.00
"Jun 25 2009 16:39:08",0.0,0.0,1.46,1.00,17.52,0.00
"Jun 25 2009 16:39:09",0.0,0.0,1.26,1.00,17.52,3.00
"Jun 25 2009 16:39:10",0.0,0.0,1.50,1.00,17.52,0.00
"Jun 25 2009 16:39:11",0.0,0.0,1.58,1.00,17.52,0.00
"Jun 25 2009 16:39:12",0.0,0.0,1.58,1.00,17.52,0.00
"Jun 25 2009 16:39:13",0.0,0.0,1.10,2.00,17.52,0.00
"Jun 25 2009 16:39:14",0.0,0.0,0.86,2.00,17.52,0.00
"Jun 25 2009 16:39:15",0.0,0.0,1.14,1.00,17.52,0.00
"Jun 25 2009 16:39:16",0.0,0.0,1.30,1.00,17.52,0.00
"Jun 25 2009 16:39:17",0.0,0.0,1.06,2.00,17.52,0.00
"Jun 25 2009 16:39:18",0.0,0.0,1.46,5.00,17.52,0.00
"Jun 25 2009 16:39:19",0.0,0.0,1.30,7.00,17.52,0.00
"Jun 25 2009 16:39:21",0.0,0.0,0.94,5.00,17.52,0.00
"Jun 25 2009 16:39:22",0.0,0.0,1.62,6.00,17.52,0.00
"Jun 25 2009 16:39:23",0.0,0.0,1.38,1.00,17.52,0.00
"Jun 25 2009 16:39:24",0.0,0.0,1.10,6.00,17.52,0.00
"Jun 25 2009 16:39:25",0.0,0.0,0.82,16.00,17.52,0.00
"Jun 25 2009 16:39:26",0.0,0.0,1.46,36.00,17.52,3.00
"Jun 25 2009 16:39:27",0.0,0.0,1.22,23.00,17.52,28.00
