time,latitude,longitude,acceleration,light,temperature,sound
0,42.787453,-71.107185,0.94,283.59,25.40,14
1,42.787453,-71.107185,0.98,321.83,25.40,2
2,42.787434,-71.10717,0.98,294.60,25.40,2
3,42.787434,-71.10717,0.98,327.23,25.40,0
4,42.787434,-71.107185,0.98,329.03,25.40,11
5,42.787434,-71.107185,0.98,314.61,25.40,0
6,42.787434,-71.107185,0.98,310.99,25.40,7
7,42.787434,-71.107185,0.98,343.33,25.40,0
8,42.787434,-71.107185,0.98,321.83,25.40,0
9,42.787434,-71.1072,0.98,314.61,25.40,1
10,42.787434,-71.1072,0.98,314.61,25.40,3
11,42.787434,-71.1072,0.98,323.63,25.40,1
12,42.787434,-71.107185,0.98,314.61,25.40,0
13,42.787434,-71.1072,0.98,329.03,25.72,7
14,42.787434,-71.1072,0.98,321.83,25.40,0
15,42.787434,-71.1072,0.98,296.43,25.40,4
16,42.787453,-71.107216,0.98,323.63,25.40,3
17,42.787434,-71.107216,0.98,323.63,25.72,0
18,42.787434,-71.107216,0.98,323.63,25.40,0
19,42.787434,-71.107216,0.98,329.03,25.40,3
20,42.787434,-71.107216,0.98,320.03,25.72,5
21,42.787434,-71.107216,0.98,312.80,25.40,6
22,42.787434,-71.107216,0.94,214.29,25.40,11
23,42.787434,-71.107216,0.90,242.68,25.72,1
24,42.787434,-71.107216,0.98,177.74,25.72,20
25,42.787434,-71.107216,0.90,204.73,25.72,10
26,42.787434,-71.107216,0.94,257.66,25.40,5
27,42.787434,-71.107216,0.94,287.27,25.72,13
28,42.787434,-71.1072,0.94,296.43,25.72,2
29,42.787434,-71.107216,0.94,272.52,25.72,0
30,42.787434,-71.1072,0.82,285.43,25.72,10
31,42.787434,-71.1072,2.38,274.37,25.72,28
32,42.787434,-71.1072,0.86,325.43,25.72,2
33,42.787403,-71.107216,0.94,320.03,25.72,12
34,42.787388,-71.107216,1.45,278.07,25.72,23
35,42.78737,-71.1072,1.21,43.68,25.72,0
36,,,1.09,78.46,25.72,8
37,42.78734,-71.107185,0.94,12.56,25.72,8
38,42.78734,-71.10717,1.09,124.69,25.40,7
39,42.78734,-71.10717,1.13,82.52,25.72,6
40,42.787354,-71.107155,1.05,82.52,25.72,5
